"Município (Res)";"Freqüência"
"421780 Taió";1
"421800 Tijucas";3
"421820 Timbó";3
"421870 Tubarão";9
"421895 Urupema";1
"421900 Urussanga";1
"430040 Alegrete";4
"430060 Alvorada";54
"430160 Bagé";1
"430270 Butiá";2
"430280 Caçapava do Sul";2
"430300 Cachoeira do Sul";5
"430310 Cachoeirinha";16
"430350 Camaquã";1
"430360 Cambará do Sul";1
"430390 Campo Bom";3
"430420 Candelária";1
"430450 Canguçu";1
"430460 Canoas";51
"430463 Capão da Canoa";3
"430466 Capão do Leão";1
"430470 Carazinho";4
"430510 Caxias do Sul";13
"430535 Charqueadas";3
"430545 Cidreira";1
"430610 Cruz Alta";14
"430660 Dom Pedrito";1
"430676 Eldorado do Sul";2
"430700 Erechim";5
"430770 Esteio";11
"430780 Estrela";3
"430890 Getúlio Vargas";3
"430920 Gravataí";29
"430930 Guaíba";20
"430940 Guaporé";2
"430995 Ibirapuitã";1
"431000 Ibirubá";1
"431020 Ijuí";4
"431033 Imbé";1
"431060 Itaqui";7
"431100 Jaguarão";1
"431140 Lajeado";6
"431240 Montenegro";1
"431265 Não-Me-Toque";1
"431267 Nicolau Vergueiro";2
"431340 Novo Hamburgo";40
"431350 Osório";3
"431370 Palmeira das Missões";4
"431405 Parobé";1
"431410 Passo Fundo";39
"431440 Pelotas";51
"431445 Pinhal";1
"431450 Pinheiro Machado";3
"431490 Porto Alegre";655
"431514 Presidente Lucena";1
"431560 Rio Grande";37
"431670 Santa Bárbara do Sul";2
"431680 Santa Cruz do Sul";8
"431690 Santa Maria";41
"431720 Santa Rosa";1
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";5
"431740 Santiago";8
"431750 Santo Ângelo";4
"431760 Santo Antônio da Patrulha";3
"431770 Santo Antônio das Missões";1
"431800 São Borja";3
"431810 São Francisco de Assis";1
"431820 São Francisco de Paula";1
"431830 São Gabriel";1
"431840 São Jerônimo";4
"431860 São José do Ouro";2
"431870 São Leopoldo";37
"431880 São Lourenço do Sul";1
"431890 São Luiz Gonzaga";1
"431950 São Sebastião do Caí";1
"431990 Sapiranga";2
"432000 Sapucaia do Sul";6
"432050 Sertão";1
"432080 Soledade";1
"432090 Tapejara";1
"432110 Tapes";1
"432120 Taquara";4
"432140 Tenente Portela";1
"432150 Torres";9
"432160 Tramandaí";2
"432166 Três Cachoeiras";1
"432170 Três Coroas";1
"432180 Três de Maio";1
"432190 Três Passos";2
"432240 Uruguaiana";21
"432250 Vacaria";3
"432260 Venâncio Aires";2
"432300 Viamão";45
"432350 Vista Alegre";1
"432380 Xangri-lá";1
"500020 Água Clara";1
"500070 Anastácio";1
"500100 Aparecida do Taboado";1
"500110 Aquidauana";5
"500270 Campo Grande";122
"500280 Caracol";1
"500290 Cassilândia";1
"500320 Corumbá";16
"500330 Coxim";1
"500370 Dourados";11
"500400 Glória de Dourados";1
"500440 Inocência";1
"500500 Jardim";2
"500520 Ladário";2
"500540 Maracaju";1
"500560 Miranda";1
"500570 Naviraí";4
"500630 Paranaíba";4
"500640 Pedro Gomes";1
"500660 Ponta Porã";8
"500710 Ribas do Rio Pardo";1
"500740 Rio Verde de Mato Grosso";1
"500769 São Gabriel do Oeste";2
"500780 Selvíria";3
"500790 Sidrolândia";1
"500830 Três Lagoas";15
"510010 Acorizal";1
"510025 Alta Floresta";3
"510140 Aripuanã";1
"510170 Barra do Bugres";1
"510180 Barra do Garças";2
"510250 Cáceres";2
"510320 Colíder";1
"510330 Comodoro";2
"510340 Cuiabá";110
"510420 Guiratinga";1
"510480 Jaciara";1
"510520 Juscimeira";1
"510600 Nortelândia";1
"510623 Nova Olímpia";2
"510625 Nova Xavantina";1
"510629 Paranaíta";1
"510630 Paranatinga";1
"510642 Peixoto de Azevedo";1
"510760 Rondonópolis";23
"510770 Rosário Oeste";1
"510775 Salto do Céu";1
"510785 São Félix do Araguaia";1
"510790 Sinop";5
"510792 Sorriso";2
"510795 Tangará da Serra";1
"510840 Várzea Grande";2
"520080 Alvorada do Norte";1
"520110 Anápolis";26
"520140 Aparecida de Goiânia";12
"520330 Bela Vista de Goiás";2
"520400 Cabeceiras";2
"520410 Cachoeira Alta";1
"520450 Caldas Novas";1
"520510 Catalão";1
"520540 Ceres";3
"520549 Cidade Ocidental";1
"520800 Formosa";1
"520870 Goiânia";280
"520890 Goiás";3
"520910 Goiatuba";2
"520940 Guarani de Goiás";1
"521000 Inhumas";2
"521010 Ipameri";2
"521020 Iporá";1
"521056 Itaguari";1
"521090 Itapaci";2
"521140 Itauçu";2
"521150 Itumbiara";9
"521180 Jaraguá";1
"521190 Jataí";4
"521220 Jussara";1
"521250 Luziânia";19
"521270 Mambaí";1
"521308 Minaçu";1
"521380 Morrinhos";2
"521570 Palmeiras de Goiás";2
"521710 Piracanjuba";3
"521760 Planaltina";5
"521860 Rialma";2
"521880 Rio Verde";11
"521890 Rubiataba";1
"521930 Santa Helena de Goiás";1
"521971 Santo Antônio da Barra";1
"521975 Santo Antônio do Descoberto";7
"522010 São Luís de Montes Belos";1
"522020 São Miguel do Araguaia";1
"522040 São Simão";2
"522045 Senador Canedo";5
"522050 Serranópolis";1
"522130 Três Ranchos";1
"522140 Trindade";1
"522160 Uruaçu";2
"522185 Valparaíso de Goiás";3
"530010 Brasília";267
