"Município (Res)";"Freqüência"
"312700 Fronteira";2
"312710 Frutal";19
"312737 Goiabeira";1
"312740 Gonçalves";1
"312760 Gouveia";3
"312770 Governador Valadares";50
"312790 Grupiara";1
"312800 Guanhães";2
"312810 Guapé";4
"312830 Guaranésia";1
"312870 Guaxupé";9
"312880 Guidoval";1
"312900 Guiricema";2
"312910 Gurinhatã";1
"312950 Ibiá";3
"312970 Ibiraci";1
"312980 Ibirité";18
"313010 Igarapé";7
"313060 Inconfidentes";1
"313090 Inhapim";1
"313100 Inhaúma";5
"313115 Ipaba";3
"313120 Ipanema";2
"313130 Ipatinga";31
"313160 Iraí de Minas";1
"313170 Itabira";19
"313190 Itabirito";3
"313210 Itacarambi";2
"313220 Itaguara";2
"313240 Itajubá";23
"313270 Itambacuri";6
"313290 Itamogi";3
"313300 Itamonte";1
"313310 Itanhandu";3
"313330 Itaobim";2
"313370 Itatiaiuçu";1
"313375 Itaú de Minas";1
"313380 Itaúna";17
"313410 Itueta";1
"313420 Ituiutaba";20
"313430 Itumirim";1
"313440 Iturama";14
"313460 Jaboticatubas";3
"313510 Janaúba";2
"313520 Januária";3
"313545 Jenipapo de Minas";2
"313550 Jequeri";1
"313560 Jequitaí";1
"313590 Jesuânia";1
"313600 Joaíma";1
"313620 João Monlevade";11
"313630 João Pinheiro";3
"313665 Juatuba";3
"313670 Juiz de Fora";218
"313720 Lagoa da Prata";3
"313750 Lagoa Formosa";1
"313760 Lagoa Santa";7
"313770 Lajinha";4
"313780 Lambari";7
"313820 Lavras";30
"313840 Leopoldina";9
"313880 Luz";1
"313890 Machacalis";2
"313900 Machado";1
"313925 Mamonas";1
"313940 Manhuaçu";13
"313960 Mantena";1
"313990 Maria da Fé";1
"314000 Mariana";1
"314015 Mário Campos";2
"314020 Maripá de Minas";1
"314070 Mateus Leme";3
"317150 Mathias Lobato";1
"314110 Matozinhos";12
"314140 Medina";2
"314160 Mercês";1
"314180 Minas Novas";3
"314200 Mirabela";1
"314210 Miradouro";2
"314220 Miraí";4
"314240 Moema";2
"314270 Montalvânia";1
"314280 Monte Alegre de Minas";3
"314290 Monte Azul";1
"314310 Monte Carmelo";6
"314320 Monte Santo de Minas";5
"314340 Monte Sião";2
"314330 Montes Claros";35
"314390 Muriaé";25
"314430 Nanuque";4
"314450 Nazareno";6
"314460 Nepomuceno";6
"314470 Nova Era";3
"314480 Nova Lima";11
"314500 Nova Ponte";1
"314505 Nova Porteirinha";3
"314510 Nova Resende";2
"314520 Nova Serrana";5
"314530 Novo Cruzeiro";1
"314550 Olímpio Noronha";1
"314560 Oliveira";2
"314585 Oratórios";3
"314590 Ouro Branco";2
"314610 Ouro Preto";9
"314620 Ouro Verde de Minas";1
"314690 Papagaios";3
"314710 Pará de Minas";20
"314700 Paracatu";1
"314720 Paraguaçu";1
"314730 Paraisópolis";1
"314740 Paraopeba";1
"314770 Passa Tempo";1
"314790 Passos";27
"314800 Patos de Minas";17
"314810 Patrocínio";8
"314820 Patrocínio do Muriaé";3
"314890 Pedra do Indaiá";1
"314910 Pedralva";1
"314930 Pedro Leopoldo";9
"314980 Perdizes";1
"314990 Perdões";4
"315080 Piranga";2
"315090 Piranguçu";1
"315120 Pirapora";6
"315130 Piraúba";1
"315140 Pitangui";2
"315150 Piumhi";1
"315160 Planura";3
"315180 Poços de Caldas";34
"315200 Pompéu";7
"315210 Ponte Nova";6
"315250 Pouso Alegre";27
"315280 Prata";4
"315340 Presidente Olegário";3
"315360 Prudente de Morais";1
"315370 Quartel Geral";1
"315400 Raul Soares";1
"315410 Recreio";2
"315415 Reduto";2
"315420 Resende Costa";2
"315430 Resplendor";1
"315460 Ribeirão das Neves";70
"315470 Ribeirão Vermelho";1
"315560 Rio Pardo de Minas";5
"315570 Rio Piracicaba";2
"315590 Rio Preto";2
"315670 Sabará";25
"315690 Sacramento";4
"315700 Salinas";1
"315710 Salto da Divisa";2
"315720 Santa Bárbara";4
"315730 Santa Bárbara do Tugúrio";1
"315750 Santa Efigênia de Minas";1
"315765 Santa Helena de Minas";1
"315770 Santa Juliana";2
"315780 Santa Luzia";47
"315820 Santa Maria do Suaçuí";1
"315920 Santa Rita de Caldas";2
"315935 Santa Rita de Minas";2
"315960 Santa Rita do Sapucaí";4
"315980 Santa Vitória";2
"315830 Santana da Vargem";1
"315860 Santana do Deserto";1
"315895 Santana do Paraíso";3
"315900 Santana do Riacho";1
"315990 Santo Antônio do Amparo";1
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";6
"316100 São Domingos do Prata";5
"316105 São Félix de Minas";1
"316110 São Francisco";2
"316120 São Francisco de Paula";1
"316160 São Geraldo da Piedade";1
"316165 São Geraldo do Baixio";3
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";2
"316220 São João Batista do Glória";1
"316240 São João da Ponte";1
"316250 São João del Rei";10
"316270 São João do Paraíso";2
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";4
"316294 São José da Barra";1
"316295 São José da Lapa";4
"316330 São José do Divino";2
"316370 São Lourenço";13
"316380 São Miguel do Anta";1
"316400 São Pedro dos Ferros";1
"316440 São Sebastião da Bela Vista";1
"316470 São Sebastião do Paraíso";16
"316520 São Thomé das Letras";1
"316550 Sardoá";2
"316553 Sarzedo";5
"316557 Senador Amaral";1
"316710 Serro";1
"316720 Sete Lagoas";30
"316780 Soledade de Minas";4
"316790 Tabuleiro";1
"316800 Taiobeiras";3
"316840 Tarumirim";1
"316860 Teófilo Otoni";19
"316870 Timóteo";11
"316900 Tocantins";3
"316905 Tocos do Moji";1
"316930 Três Corações";21
"316935 Três Marias";2
"316940 Três Pontas";19
"316950 Tumiritinga";1
"316990 Ubá";19
"317010 Uberaba";102
"317020 Uberlândia";216
"317040 Unaí";3
"317050 Urucânia";2
"317070 Varginha";15
"317080 Várzea da Palma";1
"317090 Varzelândia";1
"317100 Vazante";1
"317115 Vermelho Novo";1
"317120 Vespasiano";28
"317130 Viçosa";6
"317200 Visconde do Rio Branco";6
"317210 Volta Grande";1
"310000 Município ignorado - MG";1
"320020 Alegre";8
"320030 Alfredo Chaves";1
"320040 Anchieta";3
"320050 Apiacá";1
"320060 Aracruz";8
"320080 Baixo Guandu";5
"320090 Barra de São Francisco";5
"320110 Bom Jesus do Norte";1
"320120 Cachoeiro de Itapemirim";55
"320130 Cariacica";92
"320140 Castelo";10
"320150 Colatina";25
"320160 Conceição da Barra";1
"320170 Conceição do Castelo";1
"320190 Domingos Martins";1
"320220 Fundão";1
"320230 Guaçuí";4
"320240 Guarapari";18
"320245 Ibatiba";1
"320255 Ibitirama";1
"320270 Itaguaçu";1
"320280 Itapemirim";4
"320300 Iúna";2
"320305 Jaguaré";1
"320310 Jerônimo Monteiro";1
"320313 João Neiva";6
"320320 Linhares";33
"320332 Marataízes";2
"320334 Marechal Floriano";1
"320340 Mimoso do Sul";2
"320350 Montanha";2
"320380 Muqui";4
"320390 Nova Venécia";1
"320405 Pedro Canário";1
"320410 Pinheiros";4
"320420 Piúma";2
"320425 Ponto Belo";2
"320430 Presidente Kennedy";1
"320435 Rio Bananal";2
"320440 Rio Novo do Sul";4
"320480 São José do Calçado";1
"320490 São Mateus";14
"320500 Serra";109
"320501 Sooretama";3
"320503 Vargem Alta";2
"320510 Viana";21
"320517 Vila Valério";1
"320520 Vila Velha";109
"320530 Vitória";125
"330010 Angra dos Reis";36
"330020 Araruama";14
"330022 Areal";1
"330023 Armação dos Búzios";7
"330025 Arraial do Cabo";6
"330030 Barra do Piraí";12
"330040 Barra Mansa";43
"330045 Belford Roxo";181
"330050 Bom Jardim";1
"330060 Bom Jesus do Itabapoana";11
"330070 Cabo Frio";33
"330080 Cachoeiras de Macacu";7
"330090 Cambuci";3
"330100 Campos dos Goytacazes";115
"330110 Cantagalo";3
"330115 Cardoso Moreira";3
"330120 Carmo";5
"330130 Casimiro de Abreu";10
"330095 Comendador Levy Gasparian";2
"330140 Conceição de Macabu";2
"330150 Cordeiro";2
"330160 Duas Barras";1
"330170 Duque de Caxias";325
"330185 Guapimirim";9
"330187 Iguaba Grande";3
"330190 Itaboraí";67
"330200 Itaguaí";23
"330205 Italva";1
"330210 Itaocara";1
"330220 Itaperuna";21
"330225 Itatiaia";3
"330227 Japeri";30
"330240 Macaé";63
"330245 Macuco";1
"330250 Magé";81
"330260 Mangaratiba";13
"330270 Maricá";28
"330285 Mesquita";46
"330290 Miguel Pereira";10
"330300 Miracema";9
"330310 Natividade";3
"330320 Nilópolis";53
"330330 Niterói";266
"330340 Nova Friburgo";37
"330350 Nova Iguaçu";317
"330360 Paracambi";11
"330370 Paraíba do Sul";14
"330380 Parati";7
"330385 Paty do Alferes";1
"330390 Petrópolis";78
"330395 Pinheiral";1
"330400 Piraí";5
"330410 Porciúncula";7
"330412 Quatis";3
"330414 Queimados";69
"330415 Quissamã";1
"330420 Resende";12
"330430 Rio Bonito";4
"330440 Rio Claro";2
"330450 Rio das Flores";1
"330452 Rio das Ostras";38
"330455 Rio de Janeiro";2531
"330460 Santa Maria Madalena";1
"330470 Santo Antônio de Pádua";6
"330480 São Fidélis";1
"330475 São Francisco de Itabapoana";7
"330490 São Gonçalo";303
"330500 São João da Barra";2
"330510 São João de Meriti";182
"330515 São José do Vale do Rio Preto";3
"330520 São Pedro da Aldeia";12
"330540 Sapucaia";3
"330550 Saquarema";21
"330555 Seropédica";12
"330560 Silva Jardim";1
"330570 Sumidouro";4
"330575 Tanguá";4
"330580 Teresópolis";38
"330590 Trajano de Morais";1
"330600 Três Rios";23
"330610 Valença";10
"330620 Vassouras";10
"330630 Volta Redonda";57
"330000 Município ignorado - RJ";5
"350010 Adamantina";6
"350030 Aguaí";1
"350040 Águas da Prata";1
"350050 Águas de Lindóia";1
"350070 Agudos";7
"350090 Altair";1
"350100 Altinópolis";4
"350115 Alumínio";1
"350120 Álvares Florence";1
"350130 Álvares Machado";3
"350140 Álvaro de Carvalho";1
"350150 Alvinlândia";1
"350160 Americana";52
"350170 Américo Brasiliense";7
"350190 Amparo";18
"350210 Andradina";11
"350220 Angatuba";1
"350250 Aparecida";12
"350270 Apiaí";1
"350275 Araçariguama";5
"350280 Araçatuba";52
"350290 Araçoiaba da Serra";3
"350320 Araraquara";60
"350330 Araras";33
"350340 Arealva";1
"350360 Areiópolis";2
"350380 Artur Nogueira";6
"350390 Arujá";15
"350400 Assis";24
"350410 Atibaia";28
"350450 Avaré";20
"350460 Bady Bassitt";2
"350470 Balbinos";3
"350480 Bálsamo";3
"350520 Bariri";2
"350530 Barra Bonita";8
"350540 Barra do Turvo";2
"350550 Barretos";44
"350560 Barrinha";2
"350570 Barueri";47
"350580 Bastos";1
"350590 Batatais";11
"350600 Bauru";99
"350610 Bebedouro";22
"350620 Bento de Abreu";1
"350630 Bernardino de Campos";1
"350635 Bertioga";2
"350640 Bilac";1
"350650 Birigui";12
"350660 Biritiba-Mirim";3
"350670 Boa Esperança do Sul";1
"350680 Bocaina";2
"350700 Boituva";5
"350710 Bom Jesus dos Perdões";1
"350740 Borborema";3
"350750 Botucatu";15
"350760 Bragança Paulista";28
"350780 Brodowski";9
"350790 Brotas";5
"350800 Buri";3
"350810 Buritama";4
"350830 Cabrália Paulista";3
"350840 Cabreúva";4
"350850 Caçapava";42
"350860 Cachoeira Paulista";7
"350880 Cafelândia";3
"350900 Caieiras";11
"350920 Cajamar";5
"350925 Cajati";9
"350940 Cajuru";5
"350945 Campina do Monte Alegre";1
"350950 Campinas";316
"350960 Campo Limpo Paulista";13
"350970 Campos do Jordão";13
"350990 Cananéia";4
"350995 Canas";3
"351000 Cândido Mota";2
"351020 Capão Bonito";6
"351030 Capela do Alto";5
"351040 Capivari";15
"351050 Caraguatatuba";39
"351060 Carapicuíba";74
"351070 Cardoso";4
"351080 Casa Branca";10
"351100 Castilho";2
"351110 Catanduva";45
"351120 Catiguá";1
"351140 Cerqueira César";4
"351150 Cerquilho";5
"351170 Charqueada";2
"355720 Chavantes";1
"351190 Clementina";1
"351200 Colina";2
"351210 Colômbia";4
"351220 Conchal";2
"351240 Cordeirópolis";1
"351280 Cosmópolis";7
"351300 Cotia";40
"351310 Cravinhos";5
"351340 Cruzeiro";28
"351350 Cubatão";29
"351360 Cunha";2
"351370 Descalvado";2
"351380 Diadema";68
"351410 Dois Córregos";2
"351440 Dracena";3
"351450 Duartina";1
"351460 Dumont";1
"351470 Echaporã";1
"351480 Eldorado";1
"351490 Elias Fausto";1
"351500 Embu";37
"351510 Embu-Guaçu";9
"351515 Engenheiro Coelho";1
"351540 Fartura";1
"351560 Fernando Prestes";3
"351550 Fernandópolis";14
"351570 Ferraz de Vasconcelos";40
"351590 Floreal";1
"351600 Flórida Paulista";2
"351620 Franca";45
"351630 Francisco Morato";43
"351640 Franco da Rocha";38
"351660 Gália";1
"351670 Garça";2
"351685 Gavião Peixoto";1
"351690 General Salgado";1
"351700 Getulina";5
"351710 Glicério";1
"351740 Guaíra";1
"351750 Guapiaçu";4
"351760 Guapiara";4
"351770 Guará";1
"351780 Guaraçaí";4
"351820 Guararapes";4
"351830 Guararema";2
"351840 Guaratinguetá";26
"351850 Guareí";5
"351860 Guariba";7
"351870 Guarujá";76
"351880 Guarulhos";279
"351885 Guatapará";2
"351890 Guzolândia";1
"351907 Hortolândia";47
"351910 Iacanga";4
"351925 Iaras";4
"351930 Ibaté";4
"351940 Ibirá";1
"351960 Ibitinga";11
"351970 Ibiúna";7
"352000 Igaraçu do Tietê";6
"352010 Igarapava";1
"352020 Igaratá";2
"352030 Iguape";11
"352042 Ilha Comprida";2
"352044 Ilha Solteira";3
"352040 Ilhabela";7
"352050 Indaiatuba";23
"352080 Inúbia Paulista";1
"352090 Ipaussu";2
"352100 Iperó";12
"352115 Ipiguá";1
"352130 Ipuã";2
"352140 Iracemápolis";3
"352160 Irapuru";2
"352170 Itaberá";2
"352180 Itaí";4
"352210 Itanhaém";35
"352220 Itapecerica da Serra";22
"352230 Itapetininga";46
"352240 Itapeva";17
"352250 Itapevi";54
"352260 Itapira";20
"352270 Itápolis";6
"352280 Itaporanga";5
"352290 Itapuí";2
"352300 Itapura";1
"352310 Itaquaquecetuba";64
"352320 Itararé";14
"352330 Itariri";1
"352340 Itatiba";19
"352350 Itatinga";1
"352360 Itirapina";5
"352370 Itirapuã";2
"352390 Itu";35
"352400 Itupeva";2
"352410 Ituverava";7
"352420 Jaborandi";1
"352430 Jaboticabal";22
"352440 Jacareí";89
"352460 Jacupiranga";4
"352470 Jaguariúna";5
"352480 Jales";5
"352500 Jandira";19
"352510 Jardinópolis";8
"352520 Jarinu";5
"352530 Jaú";29
"352570 José Bonifácio";6
"352580 Júlio Mesquita";1
"352590 Jundiaí";69
"352600 Junqueirópolis";3
"352610 Juquiá";4
"352620 Juquitiba";4
"352630 Lagoinha";1
"352640 Laranjal Paulista";2
"352650 Lavínia";2
"352660 Lavrinhas";3
"352670 Leme";19
"352680 Lençóis Paulista";15
"352690 Limeira";55
"352710 Lins";16
"352720 Lorena";21
"352740 Lucélia";8
"352760 Luís Antônio";2
"352800 Macatuba";1
"352810 Macaubal";1
"352840 Mairinque";10
"352850 Mairiporã";12
"352860 Manduri";1
"352900 Marília";51
"352920 Martinópolis";9
"352930 Matão";12
"352940 Mauá";65
"352950 Mendonça";2
"352960 Meridiano";1
"352970 Miguelópolis";4
"352990 Miracatu";4
"353010 Mirandópolis";6
"353020 Mirante do Paranapanema";1
"353030 Mirassol";17
"353050 Mococa";8
"353060 Mogi das Cruzes";69
"353070 Mogi Guaçu";27
"353080 Moji Mirim";31
"353090 Mombuca";1
"353110 Mongaguá";17
"353130 Monte Alto";13
"353140 Monte Aprazível";3
"353150 Monte Azul Paulista";7
"353180 Monte Mor";4
"353190 Morro Agudo";2
"353210 Murutinga do Sul";1
"353215 Nantes";2
"353250 Neves Paulista";2
"353260 Nhandeara";2
"353270 Nipoã";1
"353282 Nova Campina";1
"353286 Nova Castilho";1
"353300 Nova Granada";2
"353330 Nova Luzitânia";2
"353340 Nova Odessa";7
"353325 Novais";2
"353350 Novo Horizonte";2
"353390 Olímpia";12
"353430 Orlândia";4
"353440 Osasco";144
"353460 Osvaldo Cruz";5
"353470 Ourinhos";33
"353475 Ouroeste";1
"353490 Pacaembu";10
"353500 Palestina";1
"353530 Palmital";3
"353540 Panorama";2
"353550 Paraguaçu Paulista";11
"353580 Paranapanema";4
"353620 Pariquera-Açu";2
"353650 Paulínia";11
"353660 Paulo de Faria";1
"353670 Pederneiras";6
"353680 Pedra Bela";2
"353700 Pedregulho";1
"353710 Pedreira";8
"353715 Pedrinhas Paulista";1
"353730 Penápolis";6
"353740 Pereira Barreto";4
"353760 Peruíbe";18
"353770 Piacatu";1
"353780 Piedade";14
"353790 Pilar do Sul";4
"353800 Pindamonhangaba";18
"353810 Pindorama";1
"353850 Piquete";1
"353860 Piracaia";1
"353870 Piracicaba";101
"353880 Piraju";2
"353890 Pirajuí";11
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";4
"353920 Pirapozinho";3
"353930 Pirassununga";13
"353940 Piratininga";3
"353950 Pitangueiras";4
"353960 Planalto";1
"353980 Poá";17
"353990 Poloni";2
"354000 Pompéia";3
"354020 Pontal";1
"354025 Pontalinda";1
"354030 Pontes Gestal";1
"354060 Porto Feliz";11
"354070 Porto Ferreira";12
"354075 Potim";8
"354080 Potirendaba";2
"354100 Praia Grande";69
"354110 Presidente Alves";1
"354120 Presidente Bernardes";7
"354130 Presidente Epitácio";12
"354140 Presidente Prudente";64
"354150 Presidente Venceslau";7
"354160 Promissão";5
"354190 Queluz";2
"354200 Quintana";1
"354210 Rafard";1
"354220 Rancharia";2
"354240 Regente Feijó";3
"354250 Reginópolis";8
"354260 Registro";9
"354290 Ribeirão Bonito";2
"354330 Ribeirão Pires";18
"354340 Ribeirão Preto";209
"354380 Rinópolis";3
"354390 Rio Claro";43
"354400 Rio das Pedras";5
"354410 Rio Grande da Serra";7
"354420 Riolândia";3
"354350 Riversul";2
"354425 Rosana";1
"354440 Rubiácea";2
"354490 Sales Oliveira";1
"354500 Salesópolis";1
"354515 Saltinho";1
"354520 Salto";16
"354530 Salto de Pirapora";8
"354540 Salto Grande";1
"354560 Santa Adélia";1
"354570 Santa Albertina";1
"354580 Santa Bárbara d'Oeste";21
"354600 Santa Branca";4
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";9
"354660 Santa Fé do Sul";8
"354680 Santa Isabel";7
"354700 Santa Maria da Serra";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";11
"354770 Santo Anastácio";5
"354780 Santo André";191
"354800 Santo Antônio de Posse";1
"354805 Santo Antônio do Aracanguá";1
"354820 Santo Antônio do Pinhal";3
"354840 Santópolis do Aguapeí";1
"354850 Santos";253
"354860 São Bento do Sapucaí";2
"354870 São Bernardo do Campo";165
"354880 São Caetano do Sul";40
"354890 São Carlos";51
"354910 São João da Boa Vista";16
"354925 São João de Iracema";1
"354940 São Joaquim da Barra";3
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";7
"354980 São José do Rio Preto";181
"354990 São José dos Campos";191
"354995 São Lourenço da Serra";2
"355010 São Manuel";2
"355030 São Paulo";3823
"355040 São Pedro";12
"355060 São Roque";21
"355070 São Sebastião";25
"355090 São Simão";2
"355100 São Vicente";112
"355110 Sarapuí";2
"355140 Serra Azul";10
"355160 Serra Negra";4
"355150 Serrana";5
"355170 Sertãozinho";18
"355180 Sete Barras";1
"355200 Silveiras";1
"355210 Socorro";10
"355220 Sorocaba";218
"355240 Sumaré";34
"355255 Suzanápolis";2
"355250 Suzano";39
"355270 Tabatinga";1
"355280 Taboão da Serra";60
"355300 Taguaí";1
"355310 Taiaçu";2
"355330 Tambaú";1
"355340 Tanabi";3
"355350 Tapiraí";2
"355370 Taquaritinga";22
"355380 Taquarituba";6
"355395 Tarumã";1
"355400 Tatuí";31
"355410 Taubaté";66
"355430 Teodoro Sampaio";1
"355440 Terra Roxa";2
"355450 Tietê";2
"355475 Trabiju";1
"355480 Tremembé";15
"355500 Tupã";11
"355510 Tupi Paulista";2
"355535 Ubarana";1
"355540 Ubatuba";29
"355550 Ubirajara";2
"355560 Uchoa";1
"355600 Urupês";2
"355620 Valinhos";14
"355630 Valparaíso";12
"355635 Vargem";1
"355640 Vargem Grande do Sul";5
"355645 Vargem Grande Paulista";7
"355650 Várzea Paulista";17
"355660 Vera Cruz";2
"355670 Vinhedo";10
"355680 Viradouro";2
"355700 Votorantim";31
"355710 Votuporanga";36
"355715 Zacarias";1
"350000 Município ignorado - SP";21
"410010 Abatiá";1
"410030 Agudos do Sul";1
"410040 Almirante Tamandaré";22
"410060 Alto Paraná";2
"410050 Altônia";5
"410080 Alvorada do Sul";1
"410110 Andirá";3
"410120 Antonina";5
"410140 Apucarana";17
"410150 Arapongas";10
"410160 Arapoti";2
"410170 Araruna";2
"410180 Araucária";31
"410190 Assaí";7
"410200 Assis Chateaubriand";1
"410210 Astorga";2
"410220 Atalaia";1
"410240 Bandeirantes";3
"410280 Bela Vista do Paraíso";1
"410302 Boa Esperança do Iguaçu";1
"410305 Boa Vista da Aparecida";2
"410310 Bocaiúva do Sul";3
"410347 Cafezal do Sul";1
"410350 Califórnia";2
"410360 Cambará";3
"410370 Cambé";14
"410390 Campina da Lagoa";1
"410400 Campina Grande do Sul";6
"410420 Campo Largo";22
"410425 Campo Magro";1
"410430 Campo Mourão";6
"410440 Cândido de Abreu";1
"410445 Cantagalo";2
"410450 Capanema";2
"410480 Cascavel";58
"410490 Castro";6
"410530 Céu Azul";2
"410540 Chopinzinho";2
"410550 Cianorte";6
"410560 Cidade Gaúcha";1
"410580 Colombo";47
"410600 Congonhinhas";4
"410610 Conselheiro Mairinck";1
"410640 Cornélio Procópio";3
"410680 Cruz Machado";1
"410660 Cruzeiro do Oeste";2
"410690 Curitiba";541
"410700 Curiúva";1
"410720 Dois Vizinhos";3
"410725 Douradina";1
"410760 Faxinal";1
"410765 Fazenda Rio Grande";27
"410773 Fernandes Pinheiro";1
"410775 Figueira";1
"410790 Floresta";1
"410830 Foz do Iguaçu";64
"410845 Foz do Jordão";2
"410832 Francisco Alves";1
"410840 Francisco Beltrão";6
"410850 General Carneiro";5
"410860 Goioerê";2
"410880 Guaíra";4
"410890 Guairaçá";1
"410900 Guapirama";2
"410930 Guaraniaçu";2
"410940 Guarapuava";29
"410960 Guaratuba";9
"410970 Ibaiti";1
"410980 Ibiporã";5
"410990 Icaraíma";1
"411010 Imbituva";3
"411070 Irati";8
"411100 Itambaracá";1
"411125 Itaperuçu";1
"411130 Itaúna do Sul";1
"411150 Ivaiporã";6
"411170 Jaboti";1
"411180 Jacarezinho";24
"411190 Jaguapitã";4
"411200 Jaguariaíva";4
"411210 Jandaia do Sul";3
"411240 Japurá";1
"411270 Jataizinho";1
"411280 Joaquim Távora";1
"411320 Lapa";3
"411330 Laranjeiras do Sul";8
"411342 Lidianópolis";1
"411350 Loanda";2
"411370 Londrina";119
"411380 Lupionópolis";1
"411420 Mandaguari";4
"411430 Mandirituba";3
"411440 Mangueirinha";1
"411460 Marechal Cândido Rondon";1
"411470 Maria Helena";1
"411480 Marialva";3
"411510 Mariluz";1
"411520 Maringá";87
"411540 Marmeleiro";1
"411570 Matinhos";7
"411580 Medianeira";3
"411585 Mercedes";2
"411620 Morretes";1
"411630 Munhoz de Melo";1
"411690 Nova Esperança";4
"411705 Nova Laranjeiras";1
"411710 Nova Londrina";1
"411720 Nova Olímpia";3
"411725 Nova Prata do Iguaçu";1
"411721 Nova Santa Bárbara";1
"411730 Ortigueira";1
"411740 Ourizona";1
"411750 Paiçandu";3
"411760 Palmas";3
"411770 Palmeira";1
"411790 Palotina";5
"411820 Paranaguá";66
"411840 Paranavaí";14
"411850 Pato Branco";13
"411915 Pinhais";56
"411920 Pinhalão";2
"411930 Pinhão";1
"411940 Piraí do Sul";2
"411950 Piraquara";28
"411990 Ponta Grossa";46
"411995 Pontal do Paraná";5
"412000 Porecatu";2
"412050 Primeiro de Maio";2
"412060 Prudentópolis";1
"412080 Quatro Barras";5
"412085 Quatro Pontes";2
"412090 Quedas do Iguaçu";1
"412100 Querência do Norte";3
"412120 Quitandinha";2
"412140 Realeza";1
"412150 Rebouças";2
"412170 Reserva";4
"412190 Ribeirão do Pinhal";4
"412200 Rio Azul";1
"412215 Rio Bonito do Iguaçu";1
"412220 Rio Branco do Sul";6
"412230 Rio Negro";5
"412240 Rolândia";11
"412290 Salto do Itararé";1
"412340 Santa Fé";4
"412390 Santa Mariana";1
"412402 Santa Tereza do Oeste";5
"412405 Santa Terezinha de Itaipu";2
"412410 Santo Antônio da Platina";5
"412520 São Jorge d'Oeste";2
"412535 São Jorge do Patrocínio";1
"412550 São José dos Pinhais";37
"412560 São Mateus do Sul";6
"412570 São Miguel do Iguaçu";2
"412575 São Pedro do Iguaçu";1
"412625 Sarandi";10
"412627 Saudade do Iguaçu";2
"412630 Sengés";3
"412640 Sertaneja";1
"412650 Sertanópolis";2
"412660 Siqueira Campos";2
"412680 Tapejara";1
"412710 Telêmaco Borba";7
"412740 Terra Roxa";1
"412750 Tibagi";1
"412770 Toledo";8
"412780 Tomazina";1
"412785 Três Barras do Paraná";2
"412788 Tunas do Paraná";1
"412790 Tuneiras do Oeste";1
"412795 Tupãssi";2
"412796 Turvo";1
"412800 Ubiratã";5
"412810 Umuarama";11
"412820 União da Vitória";7
"412830 Uniflor";1
"412840 Uraí";1
"412850 Wenceslau Braz";3
"412880 Xambrê";2
"410000 Município ignorado - PR";2
"420010 Abelardo Luz";2
"420050 Águas de Chapecó";1
"420080 Anchieta";1
"420125 Apiúna";1
"420130 Araquari";5
"420140 Araranguá";21
"420170 Ascurra";4
"420195 Balneário Arroio do Silva";6
"420205 Balneário Barra do Sul";2
"420200 Balneário Camboriú";111
"420207 Balneário Gaivota";1
"420210 Barra Velha";5
"420220 Benedito Novo";1
"420230 Biguaçu";11
"420240 Blumenau";129
"420260 Bom Retiro";1
"420245 Bombinhas";1
"420280 Braço do Norte";7
"420290 Brusque";35
"420300 Caçador";4
"420320 Camboriú";62
"420330 Campo Alegre";3
"420350 Campo Erê";1
"420360 Campos Novos";3
"420370 Canelinha";2
"420380 Canoinhas";6
"420325 Capão Alto";1
"420390 Capinzal";1
"420395 Capivari de Baixo";2
"420420 Chapecó";46
"420425 Cocal do Sul";2
"420430 Concórdia";8
"420455 Correia Pinto";3
"420450 Corupá";1
"420460 Criciúma";91
"420480 Curitibanos";7
"420490 Descanso";1
"420515 Doutor Pedrinho";1
"420530 Faxinal dos Guedes";1
"420540 Florianópolis";222
"420545 Forquilhinha";1
"420550 Fraiburgo";3
"420560 Galvão";2
"420570 Garopaba";3
"420580 Garuva";2
"420590 Gaspar";16
"420600 Governador Celso Ramos";1
"420610 Grão Pará";3
"420620 Gravatal";2
"420630 Guabiruba";5
"420650 Guaramirim";7
"420670 Herval d'Oeste";6
"420690 Ibirama";3
"420700 Içara";21
"420720 Imaruí";2
"420730 Imbituba";22
"420740 Imbuia";1
"420750 Indaial";15
"420780 Irani";1
"420820 Itajaí";165
"420830 Itapema";25
"420845 Itapoá";1
"420870 Jacinto Machado";1
"420890 Jaraguá do Sul";23
"420900 Joaçaba";2
"420910 Joinville";240
"420915 José Boiteux";1
"420930 Lages";38
"420940 Laguna";26
"420960 Lauro Muller";5
"420970 Lebon Régis";2
"420990 Lontras";1
"421003 Luzerna";1
"421010 Mafra";1
"421020 Major Gercino";1
"421040 Maracajá";2
"421050 Maravilha";2
"421110 Monte Castelo";1
"421130 Navegantes";22
"421150 Nova Trento";3
"421160 Nova Veneza";6
"421170 Orleans";2
