"Município (Res)";"Freqüência"
"354130 Presidente Epitácio";3
"354140 Presidente Prudente";46
"354150 Presidente Venceslau";5
"354160 Promissão";9
"354210 Rafard";4
"354220 Rancharia";3
"354240 Regente Feijó";2
"354260 Registro";6
"354270 Restinga";1
"354280 Ribeira";1
"354290 Ribeirão Bonito";2
"354310 Ribeirão Corrente";1
"354330 Ribeirão Pires";22
"354340 Ribeirão Preto";399
"354360 Rifaina";1
"354370 Rincão";2
"354390 Rio Claro";50
"354410 Rio Grande da Serra";6
"354420 Riolândia";1
"354350 Riversul";3
"354430 Roseira";1
"354460 Sabino";1
"354490 Sales Oliveira";1
"354500 Salesópolis";1
"354520 Salto";4
"354530 Salto de Pirapora";1
"354540 Salto Grande";1
"354560 Santa Adélia";2
"354570 Santa Albertina";1
"354580 Santa Bárbara d'Oeste";10
"354600 Santa Branca";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";3
"354650 Santa Ernestina";2
"354660 Santa Fé do Sul";4
"354670 Santa Gertrudes";2
"354680 Santa Isabel";3
"354690 Santa Lúcia";2
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";4
"354730 Santana de Parnaíba";8
"354770 Santo Anastácio";3
"354780 Santo André";262
"354800 Santo Antônio de Posse";3
"354850 Santos";363
"354870 São Bernardo do Campo";154
"354880 São Caetano do Sul";59
"354890 São Carlos";50
"354910 São João da Boa Vista";7
"354940 São Joaquim da Barra";6
"354950 São José da Bela Vista";3
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";265
"354990 São José dos Campos";171
"354995 São Lourenço da Serra";1
"355010 São Manuel";3
"355030 São Paulo";4501
"355050 São Pedro do Turvo";1
"355060 São Roque";14
"355070 São Sebastião";19
"355090 São Simão";6
"355100 São Vicente";122
"355140 Serra Azul";2
"355160 Serra Negra";2
"355150 Serrana";9
"355170 Sertãozinho";26
"355180 Sete Barras";3
"355210 Socorro";11
"355220 Sorocaba";146
"355240 Sumaré";32
"355250 Suzano";27
"355260 Tabapuã";1
"355270 Tabatinga";1
"355280 Taboão da Serra";34
"355290 Taciba";1
"355320 Taiúva";1
"355330 Tambaú";1
"355340 Tanabi";6
"355350 Tapiraí";2
"355360 Tapiratiba";1
"355370 Taquaritinga";37
"355380 Taquarituba";2
"355395 Tarumã";1
"355400 Tatuí";23
"355410 Taubaté";120
"355430 Teodoro Sampaio";4
"355440 Terra Roxa";2
"355465 Torre de Pedra";1
"355480 Tremembé";23
"355490 Três Fronteiras";1
"355500 Tupã";5
"355510 Tupi Paulista";1
"355540 Ubatuba";11
"355600 Urupês";1
"355610 Valentim Gentil";1
"355620 Valinhos";9
"355630 Valparaíso";2
"355640 Vargem Grande do Sul";4
"355645 Vargem Grande Paulista";4
"355650 Várzea Paulista";14
"355670 Vinhedo";6
"355680 Viradouro";2
"355700 Votorantim";12
"355710 Votuporanga";37
"350000 Município ignorado - SP";1
"410010 Abatiá";1
"410040 Almirante Tamandaré";12
"410060 Alto Paraná";2
"410140 Apucarana";6
"410150 Arapongas";4
"410180 Araucária";6
"410190 Assaí";3
"410250 Barbosa Ferraz";1
"410280 Bela Vista do Paraíso";1
"410310 Bocaiúva do Sul";1
"410335 Braganey";1
"410340 Cafeara";1
"410345 Cafelândia";1
"410360 Cambará";3
"410370 Cambé";14
"410420 Campo Largo";4
"410430 Campo Mourão";9
"410460 Capitão Leônidas Marques";2
"410480 Cascavel";38
"410490 Castro";2
"410530 Céu Azul";4
"410550 Cianorte";6
"410560 Cidade Gaúcha";2
"410580 Colombo";18
"410640 Cornélio Procópio";5
"410650 Coronel Vivida";1
"410660 Cruzeiro do Oeste";1
"410670 Cruzeiro do Sul";1
"410690 Curitiba";634
"410710 Diamante do Norte";1
"410720 Dois Vizinhos";1
"410760 Faxinal";1
"410765 Fazenda Rio Grande";5
"410800 Florestópolis";1
"410810 Flórida";1
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";62
"410840 Francisco Beltrão";4
"410860 Goioerê";4
"410880 Guaíra";2
"410930 Guaraniaçu";1
"410940 Guarapuava";20
"410960 Guaratuba";3
"410970 Ibaiti";3
"410980 Ibiporã";3
"411007 Imbaú";1
"411060 Iporã";2
"411070 Irati";1
"411150 Ivaiporã";2
"411180 Jacarezinho";3
"411190 Jaguapitã";4
"411210 Jandaia do Sul";2
"411220 Janiópolis";1
"411270 Jataizinho";1
"411310 Kaloré";1
"411350 Loanda";1
"411370 Londrina";94
"411380 Lupionópolis";2
"411420 Mandaguari";1
"411430 Mandirituba";2
"411440 Mangueirinha";1
"411460 Marechal Cândido Rondon";1
"411480 Marialva";5
"411520 Maringá";43
"411530 Mariópolis";1
"411540 Marmeleiro";2
"411560 Matelândia";3
"411570 Matinhos";4
"411580 Medianeira";2
"411670 Nova Aurora";1
"411690 Nova Esperança";2
"411710 Nova Londrina";2
"411720 Nova Olímpia";2
"411760 Palmas";1
"411820 Paranaguá";51
"411840 Paranavaí";3
"411850 Pato Branco";6
"411915 Pinhais";14
"411940 Piraí do Sul";1
"411950 Piraquara";7
"411960 Pitanga";1
"411990 Ponta Grossa";63
"411995 Pontal do Paraná";4
"412000 Porecatu";1
"412035 Pranchita";1
"412050 Primeiro de Maio";1
"412150 Rebouças";1
"412180 Ribeirão Claro";2
"412220 Rio Branco do Sul";1
"412230 Rio Negro";1
"412240 Rolândia";4
"412320 Santa Cecília do Pavão";1
"412340 Santa Fé";3
"412350 Santa Helena";1
"412370 Santa Isabel do Ivaí";1
"412405 Santa Terezinha de Itaipu";3
"412410 Santo Antônio da Platina";1
"412450 Santo Inácio";1
"412490 São João do Caiuá";1
"412550 São José dos Pinhais";21
"412560 São Mateus do Sul";3
"412610 São Tomé";1
"412625 Sarandi";6
"412630 Sengés";2
"412650 Sertanópolis";2
"412680 Tapejara";3
"412710 Telêmaco Borba";2
"412750 Tibagi";2
"412770 Toledo";3
"412785 Três Barras do Paraná";1
"412800 Ubiratã";2
"412810 Umuarama";3
"412820 União da Vitória";6
"412840 Uraí";1
"412850 Wenceslau Braz";3
"420010 Abelardo Luz";2
"420050 Águas de Chapecó";1
"420125 Apiúna";1
"420127 Arabutã";2
"420130 Araquari";1
"420140 Araranguá";7
"420170 Ascurra";1
"420195 Balneário Arroio do Silva";1
"420205 Balneário Barra do Sul";1
"420200 Balneário Camboriú";34
"420210 Barra Velha";6
"420230 Biguaçu";17
"420240 Blumenau";77
"420245 Bombinhas";1
"420280 Braço do Norte";2
"420290 Brusque";39
"420300 Caçador";5
"420320 Camboriú";16
"420350 Campo Erê";1
"420395 Capivari de Baixo";4
"420420 Chapecó";18
"420425 Cocal do Sul";2
"420430 Concórdia";7
"420455 Correia Pinto";1
"420460 Criciúma";65
"420470 Cunha Porã";1
"420480 Curitibanos";1
"420540 Florianópolis";186
"420545 Forquilhinha";3
"420550 Fraiburgo";1
"420570 Garopaba";1
"420590 Gaspar";2
"420600 Governador Celso Ramos";7
"420620 Gravatal";1
"420630 Guabiruba";1
"420640 Guaraciaba";2
"420650 Guaramirim";2
"420660 Guarujá do Sul";1
"420680 Ibicaré";1
"420700 Içara";3
"420720 Imaruí";3
"420730 Imbituba";16
"420750 Indaial";7
"420770 Ipumirim";1
"420780 Irani";1
"420820 Itajaí";157
"420830 Itapema";2
"420845 Itapoá";2
"420850 Ituporanga";1
"420890 Jaraguá do Sul";10
"420900 Joaçaba";1
"420910 Joinville";99
"420930 Lages";18
"420940 Laguna";14
"420990 Lontras";1
"421003 Luzerna";1
"421010 Mafra";2
"421030 Major Vieira";1
"421120 Morro da Fumaça";1
"421130 Navegantes";19
"421150 Nova Trento";4
"421160 Nova Veneza";1
"421190 Palhoça";23
"421230 Paulo Lopes";1
"421250 Penha";6
"421280 Piçarras";2
"421340 Ponte Serrada";1
"421350 Porto Belo";2
"421360 Porto União";4
"421410 Presidente Nereu";2
"421420 Quilombo";2
"421480 Rio do Sul";14
"421500 Rio Negrinho";2
"421570 Santo Amaro da Imperatriz";1
"421580 São Bento do Sul";7
"421620 São Francisco do Sul";6
"421630 São João Batista";3
"421640 São João do Sul";1
"421650 São Joaquim";2
"421660 São José";91
"421670 São José do Cedro";1
"421720 São Miguel do Oeste";8
"421740 Schroeder";1
"421760 Siderópolis";3
"421770 Sombrio";2
"421800 Tijucas";7
"421820 Timbó";2
"421830 Três Barras";1
"421840 Treze de Maio";1
"421870 Tubarão";14
"421880 Turvo";1
"421900 Urussanga";2
"421910 Vargeão";1
"421930 Videira";5
"421940 Witmarsum";1
"421950 Xanxerê";4
"421970 Xaxim";1
"430040 Alegrete";14
"430047 Almirante Tamandaré do Sul";1
"430060 Alvorada";66
"430064 Ametista do Sul";1
"430100 Arroio do Meio";1
"430110 Arroio dos Ratos";1
"430155 Áurea";1
"430160 Bagé";14
"430190 Barra do Ribeiro";1
"430180 Barracão";1
"430210 Bento Gonçalves";2
"430270 Butiá";3
"430280 Caçapava do Sul";1
"430300 Cachoeira do Sul";5
"430310 Cachoeirinha";18
"430350 Camaquã";2
"430390 Campo Bom";11
"430440 Canela";2
"430460 Canoas";68
"430463 Capão da Canoa";2
"430466 Capão do Leão";1
"430470 Carazinho";3
"430480 Carlos Barbosa";2
"430500 Catuípe";1
"430510 Caxias do Sul";29
"430535 Charqueadas";2
"430545 Cidreira";3
"430610 Cruz Alta";13
"430660 Dom Pedrito";2
"430670 Dona Francisca";1
"430676 Eldorado do Sul";4
"430700 Erechim";7
"430705 Ernestina";1
"430760 Estância Velha";2
"430770 Esteio";9
"430780 Estrela";6
"430790 Farroupilha";2
"430810 Feliz";1
"430820 Flores da Cunha";2
"430850 Frederico Westphalen";1
"430860 Garibaldi";1
"430865 Garruchos";1
"430880 General Câmara";1
"430890 Getúlio Vargas";1
"430910 Gramado";1
"430920 Gravataí";31
"430930 Guaíba";16
"431033 Imbé";1
"431060 Itaqui";1
"431080 Ivoti";3
"431100 Jaguarão";3
"431130 Lagoa Vermelha";5
"431140 Lajeado";10
"431150 Lavras do Sul";1
"431177 Maquiné";1
"431180 Marau";1
"431210 Mata";1
"431240 Montenegro";4
"431260 Muçum";1
"431265 Não-Me-Toque";1
"431270 Nonoai";1
"431290 Nova Bassano";1
"431337 Nova Santa Rita";2
"431340 Novo Hamburgo";45
"431350 Osório";8
"431370 Palmeira das Missões";1
"431390 Panambi";1
"431395 Pantano Grande";1
"431405 Parobé";2
"431410 Passo Fundo";44
"431440 Pelotas";42
"431480 Portão";1
"431490 Porto Alegre";963
"431513 Pouso Novo";1
"431550 Restinga Seca";1
"431560 Rio Grande";71
"431640 Rosário do Sul";3
"431645 Salto do Jacuí";3
"431680 Santa Cruz do Sul";22
"431690 Santa Maria";51
"431720 Santa Rosa";3
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";4
"431740 Santiago";4
"431750 Santo Ângelo";6
"431760 Santo Antônio da Patrulha";2
"431800 São Borja";39
"431830 São Gabriel";5
"431840 São Jerônimo";1
"431870 São Leopoldo";116
"431880 São Lourenço do Sul";2
"431890 São Luiz Gonzaga";1
"431912 São Martinho da Serra";2
"431950 São Sebastião do Caí";1
"431980 São Vicente do Sul";3
"432000 Sapucaia do Sul";26
"432110 Tapes";3
"432120 Taquara";9
"432150 Torres";14
"432160 Tramandaí";8
"432166 Três Cachoeiras";1
"432170 Três Coroas";1
"432220 Tupanciretã";1
"432240 Uruguaiana";53
"432250 Vacaria";5
"432280 Veranópolis";1
"432300 Viamão";58
"500020 Água Clara";2
"500070 Anastácio";1
"500100 Aparecida do Taboado";3
"500150 Bandeirantes";1
"500210 Bela Vista";1
"500230 Brasilândia";1
"500240 Caarapó";1
"500270 Campo Grande";164
"500290 Cassilândia";3
"500320 Corumbá";14
"500325 Costa Rica";3
"500330 Coxim";5
"500348 Dois Irmãos do Buriti";1
"500370 Dourados";22
"500380 Fátima do Sul";1
"500430 Iguatemi";1
"500500 Jardim";1
"500515 Juti";1
"500520 Ladário";2
"500568 Mundo Novo";1
"500570 Naviraí";4
"500620 Nova Andradina";1
"500630 Paranaíba";4
"500660 Ponta Porã";3
"500690 Porto Murtinho";2
"500710 Ribas do Rio Pardo";1
"500720 Rio Brilhante";2
"500730 Rio Negro";1
"500790 Sidrolândia";3
"500797 Taquarussu";1
"500830 Três Lagoas";23
"510025 Alta Floresta";4
"510030 Alto Araguaia";2
"510040 Alto Garças";1
"510125 Araputanga";1
"510130 Arenápolis";1
"510140 Aripuanã";2
"510170 Barra do Bugres";1
"510180 Barra do Garças";4
"510250 Cáceres";2
"510263 Campo Novo do Parecis";1
"510279 Carlinda";1
"510320 Colíder";3
"510330 Comodoro";1
"510335 Confresa";1
"510340 Cuiabá";144
"510350 Diamantino";2
"510360 Dom Aquino";1
"510380 Figueirópolis D'Oeste";1
"510455 Itaúba";1
"510460 Itiquira";2
"510480 Jaciara";3
"510510 Juara";3
"510525 Lucas do Rio Verde";1
"510558 Marcelândia";1
"510600 Nortelândia";1
"510621 Nova Canaã do Norte";1
"510880 Nova Guarita";1
"510622 Nova Mutum";2
"510629 Paranaíta";1
"510642 Peixoto de Azevedo";1
"510650 Poconé";3
"510665 Pontal do Araguaia";1
"510700 Poxoréo";2
"510704 Primavera do Leste";1
"510760 Rondonópolis";50
"510724 Santa Carmem";2
"510710 São José dos Quatro Marcos";1
"510790 Sinop";7
"510792 Sorriso";3
"510795 Tangará da Serra";2
"510810 Tesouro";1
"510840 Várzea Grande";13
"520013 Acreúna";3
"520025 Águas Lindas de Goiás";1
"520110 Anápolis";27
"520140 Aparecida de Goiânia";38
"520170 Aragarças";2
"520180 Aragoiânia";1
"520215 Araguapaz";2
"520350 Bom Jesus de Goiás";1
"520380 Britânia";1
"520425 Cachoeira Dourada";1
"520450 Caldas Novas";9
"520510 Catalão";2
"520540 Ceres";1
"520549 Cidade Ocidental";4
"520590 Corumbaíba";1
"520620 Cristalina";1
"520800 Formosa";6
"520860 Goianésia";1
"520870 Goiânia";283
"520880 Goianira";1
"520890 Goiás";1
"520910 Goiatuba";1
"520920 Guapó";1
"520940 Guarani de Goiás";1
"521000 Inhumas";3
"521030 Israelândia";1
"521090 Itapaci";1
"521120 Itapuranga";1
"521150 Itumbiara";17
"521190 Jataí";7
"521210 Joviânia";1
"521220 Jussara";1
"521250 Luziânia";14
"521295 Matrinchã";1
"521310 Mineiros";1
"521370 Montes Claros de Goiás";1
"521380 Morrinhos";1
"521390 Mossâmedes";1
"521400 Mozarlândia";1
"521440 Nazário";1
"521450 Nerópolis";1
"521460 Niquelândia";1
"521486 Nova Glória";1
"521520 Novo Brasil";1
"521523 Novo Gama";7
"521570 Palmeiras de Goiás";1
"521680 Petrolina de Goiás";1
"521710 Piracanjuba";2
"521740 Pires do Rio";3
"521760 Planaltina";9
"521800 Porangatu";3
"521830 Posse";1
"521850 Quirinópolis";2
"521880 Rio Verde";17
"521930 Santa Helena de Goiás";1
"521940 Santa Rita do Araguaia";1
"521975 Santo Antônio do Descoberto";14
"522020 São Miguel do Araguaia";1
"522045 Senador Canedo";7
"522140 Trindade";12
"522160 Uruaçu";1
"522185 Valparaíso de Goiás";8
"522205 Vicentinópolis";3
"520000 Município ignorado - GO";1
"530010 Brasília";366
