"Município (Res)";"Freqüência"
"293300 Valente";2
"293320 Vera Cruz";6
"293330 Vitória da Conquista";34
"293350 Wenceslau Guimarães";4
"293360 Xique-Xique";5
"290000 Município ignorado - BA";4
"310020 Abaeté";12
"310030 Abre Campo";1
"310060 Água Boa";1
"310090 Águas Formosas";2
"310110 Aimorés";2
"310130 Alagoa";2
"310150 Além Paraíba";8
"310160 Alfenas";6
"310163 Alfredo Vasconcelos";1
"310170 Almenara";3
"310190 Alpinópolis";1
"310230 Alvinópolis";1
"310250 Amparo do Serra";2
"310260 Andradas";5
"310300 Antônio Dias";1
"310320 Araçaí";2
"310340 Araçuaí";9
"310350 Araguari";31
"310375 Araporã";3
"310400 Araxá";14
"310420 Arcos";7
"310460 Astolfo Dutra";1
"310500 Baldim";1
"310510 Bambuí";2
"310540 Barão de Cocais";7
"310560 Barbacena";14
"310590 Barroso";2
"310610 Belmiro Braga";1
"310620 Belo Horizonte";694
"310670 Betim";76
"310680 Bias Fortes";1
"310710 Boa Esperança";3
"310730 Bocaiúva";6
"310740 Bom Despacho";3
"310750 Bom Jardim de Minas";4
"310800 Bom Sucesso";1
"310830 Borda da Mata";2
"310860 Brasília de Minas";2
"310900 Brumadinho";8
"310910 Bueno Brandão";2
"310920 Buenópolis";4
"310940 Buritizeiro";2
"310960 Cachoeira da Prata";2
"310970 Cachoeira de Minas";1
"311000 Caeté";7
"311050 Camanducaia";2
"311090 Campanha";1
"311110 Campina Verde";2
"311120 Campo Belo";7
"311140 Campo Florido";1
"311150 Campos Altos";6
"311160 Campos Gerais";2
"311170 Canaã";1
"311200 Candeias";2
"311230 Capelinha";4
"311260 Capinópolis";1
"311270 Capitão Enéas";1
"311280 Capitólio";1
"311300 Caraí";3
"311320 Carandaí";1
"311330 Carangola";4
"311340 Caratinga";14
"311350 Carbonita";1
"311360 Careaçu";1
"311370 Carlos Chagas";2
"311390 Carmo da Cachoeira";1
"311400 Carmo da Mata";2
"311410 Carmo de Minas";2
"311420 Carmo do Cajuru";3
"311430 Carmo do Paranaíba";3
"311440 Carmo do Rio Claro";1
"311480 Carvalhos";1
"311510 Cássia";2
"311530 Cataguases";11
"311535 Catas Altas";1
"311545 Catuji";1
"311550 Caxambu";7
"311580 Centralina";1
"311600 Chalé";1
"311610 Chapada do Norte";1
"311660 Cláudio";1
"311670 Coimbra";1
"311680 Coluna";1
"311710 Conceição da Aparecida";2
"311730 Conceição das Alagoas";7
"311780 Conceição dos Ouros";1
"311790 Congonhal";1
"311800 Congonhas";7
"311820 Conquista";2
"311830 Conselheiro Lafaiete";17
"311840 Conselheiro Pena";1
"311850 Consolação";1
"311860 Contagem";144
"311910 Corinto";1
"311930 Coromandel";2
"311940 Coronel Fabriciano";14
"311980 Córrego Danta";3
"311990 Córrego do Bom Jesus";1
"311995 Córrego Fundo";1
"312015 Crisólita";1
"312040 Cristiano Otoni";1
"312060 Crucilândia";1
"312070 Cruzeiro da Fortaleza";3
"312090 Curvelo";8
"312110 Delfim Moreira";2
"312125 Delta";1
"312130 Descoberto";2
"312160 Diamantina";6
"312170 Diogo de Vasconcelos";1
"312190 Divinésia";1
"312230 Divinópolis";28
"312235 Divisa Alegre";2
"312300 Dores de Campos";2
"312320 Dores do Indaiá";2
"312360 Elói Mendes";1
"312370 Engenheiro Caldas";1
"312400 Ervália";1
"312410 Esmeraldas";4
"312420 Espera Feliz";2
"312460 Estrela Dalva";3
"312470 Estrela do Indaiá";1
"312500 Ewbank da Câmara";2
"312510 Extrema";6
"312570 Felixlândia";1
"312610 Formiga";13
"312630 Fortaleza de Minas";3
"312670 Francisco Sá";1
"312690 Frei Inocêncio";1
"312700 Fronteira";6
"312705 Fronteira dos Vales";3
"312710 Frutal";11
"312720 Funilândia";1
"312730 Galiléia";1
"312770 Governador Valadares";50
"312810 Guapé";2
"312830 Guaranésia";4
"312840 Guarani";2
"312870 Guaxupé";5
"312910 Gurinhatã";1
"312930 Iapu";1
"312950 Ibiá";1
"312970 Ibiraci";3
"312980 Ibirité";24
"313010 Igarapé";4
"313050 Ilicínea";2
"313055 Imbé de Minas";1
"313110 Inimutaba";1
"313115 Ipaba";5
"313130 Ipatinga";65
"313140 Ipiaçu";2
"313170 Itabira";21
"313180 Itabirinha";1
"313190 Itabirito";9
"313210 Itacarambi";2
"313220 Itaguara";1
"313240 Itajubá";9
"313250 Itamarandiba";2
"313270 Itambacuri";4
"313290 Itamogi";1
"313310 Itanhandu";2
"313330 Itaobim";2
"313340 Itapagipe";1
"313350 Itapecerica";1
"313360 Itapeva";1
"313375 Itaú de Minas";2
"313380 Itaúna";15
"313400 Itinga";1
"313420 Ituiutaba";18
"313440 Iturama";3
"313470 Jacinto";1
"313510 Janaúba";2
"313520 Januária";3
"313545 Jenipapo de Minas";1
"313580 Jequitinhonha";2
"313620 João Monlevade";9
"313630 João Pinheiro";2
"313665 Juatuba";6
"313670 Juiz de Fora";216
"313700 Ladainha";1
"313720 Lagoa da Prata";3
"313750 Lagoa Formosa";2
"313760 Lagoa Santa";14
"313780 Lambari";3
"313790 Lamim";3
"313800 Laranjal";1
"313820 Lavras";23
"313840 Leopoldina";12
"313880 Luz";6
"313910 Madre de Deus de Minas";1
"313930 Manga";1
"313940 Manhuaçu";9
"313950 Manhumirim";3
"313960 Mantena";2
"313980 Mar de Espanha";1
"314000 Mariana";2
"314015 Mário Campos";4
"314030 Marliéria";1
"314070 Mateus Leme";9
"314080 Matias Barbosa";4
"314110 Matozinhos";8
"314140 Medina";2
"314180 Minas Novas";3
"314200 Mirabela";1
"314210 Miradouro";1
"314220 Miraí";3
"314230 Moeda";1
"314260 Monsenhor Paulo";2
"314280 Monte Alegre de Minas";1
"314290 Monte Azul";1
"314300 Monte Belo";1
"314310 Monte Carmelo";8
"314315 Monte Formoso";1
"314330 Montes Claros";28
"314390 Muriaé";16
"314410 Muzambinho";1
"314430 Nanuque";5
"314435 Naque";1
"314460 Nepomuceno";6
"314467 Nova Belém";1
"314470 Nova Era";2
"314480 Nova Lima";20
"314510 Nova Resende";1
"314520 Nova Serrana";3
"314530 Novo Cruzeiro";2
"314535 Novo Oriente de Minas";2
"314560 Oliveira";2
"314590 Ouro Branco";2
"314600 Ouro Fino";4
"314610 Ouro Preto";16
"314630 Padre Paraíso";5
"314650 Pains";4
"314660 Paiva";1
"314690 Papagaios";1
"314710 Pará de Minas";7
"314700 Paracatu";7
"314740 Paraopeba";4
"314760 Passa Quatro";1
"314770 Passa Tempo";3
"314790 Passos";29
"314800 Patos de Minas";13
"314810 Patrocínio";6
"314820 Patrocínio do Muriaé";1
"314830 Paula Cândido";1
"314860 Peçanha";1
"314870 Pedra Azul";2
"314910 Pedralva";2
"314915 Pedras de Maria da Cruz";1
"314930 Pedro Leopoldo";12
"314980 Perdizes";1
"314990 Perdões";1
"315000 Pescador";1
"315020 Piedade de Ponte Nova";1
"315030 Piedade do Rio Grande";1
"315070 Pirajuba";1
"315080 Piranga";1
"315100 Piranguinho";1
"315110 Pirapetinga";1
"315120 Pirapora";6
"315130 Piraúba";1
"315140 Pitangui";1
"315150 Piumhi";1
"315160 Planura";2
"315170 Poço Fundo";4
"315180 Poços de Caldas";12
"315200 Pompéu";3
"315210 Ponte Nova";17
"315250 Pouso Alegre";17
"315260 Pouso Alto";1
"315280 Prata";5
"315290 Pratápolis";1
"315340 Presidente Olegário";1
"315360 Prudente de Morais";2
"315390 Raposos";3
"315400 Raul Soares";1
"315410 Recreio";4
"315415 Reduto";2
"315440 Ressaquinha";2
"315460 Ribeirão das Neves";57
"315480 Rio Acima";2
"315490 Rio Casca";2
"315540 Rio Novo";2
"315560 Rio Pardo de Minas";1
"315570 Rio Piracicaba";2
"315590 Rio Preto";1
"315630 Rodeiro";2
"315660 Rubim";2
"315670 Sabará";23
"315720 Santa Bárbara";2
"315730 Santa Bárbara do Tugúrio";1
"315750 Santa Efigênia de Minas";1
"315760 Santa Fé de Minas";1
"315765 Santa Helena de Minas";1
"315780 Santa Luzia";41
"315820 Santa Maria do Suaçuí";1
"315960 Santa Rita do Sapucaí";1
"315980 Santa Vitória";1
"315850 Santana de Pirapama";1
"315895 Santana do Paraíso";2
"315990 Santo Antônio do Amparo";5
"316000 Santo Antônio do Aventureiro";1
"316030 Santo Antônio do Jacinto";3
"316070 Santos Dumont";8
"316095 São Domingos das Dores";3
"316100 São Domingos do Prata";2
"316110 São Francisco";3
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";3
"316170 São Gonçalo do Abaeté";1
"316180 São Gonçalo do Pará";1
"316190 São Gonçalo do Rio Abaixo";1
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";4
"316230 São João da Mata";1
"316240 São João da Ponte";1
"316250 São João del Rei";11
"316255 São João do Manhuaçu";1
"316260 São João do Oriente";1
"316280 São João Evangelista";3
"316290 São João Nepomuceno";3
"316292 São Joaquim de Bicas";9
"316295 São José da Lapa";3
"316320 São José do Alegre";1
"316330 São José do Divino";4
"316370 São Lourenço";7
"316440 São Sebastião da Bela Vista";1
"316460 São Sebastião do Oeste";2
"316470 São Sebastião do Paraíso";8
"316510 São Tomás de Aquino";2
"316553 Sarzedo";2
"316560 Senador Cortes";1
"316570 Senador Firmino";1
"316680 Serra do Salitre";1
"316690 Serrania";1
"316710 Serro";1
"316720 Sete Lagoas";34
"316760 Simonésia";2
"316800 Taiobeiras";2
"316860 Teófilo Otoni";23
"316870 Timóteo";9
"316880 Tiradentes";2
"316900 Tocantins";1
"316930 Três Corações";14
"316935 Três Marias";4
"316940 Três Pontas";9
"316970 Turmalina";1
"316990 Ubá";23
"317005 Ubaporanga";1
"317010 Uberaba";91
"317020 Uberlândia";185
"317040 Unaí";1
"317043 União de Minas";1
"317065 Vargem Grande do Rio Pardo";1
"317070 Varginha";21
"317080 Várzea da Palma";2
"317120 Vespasiano";23
"317130 Viçosa";6
"317160 Virgem da Lapa";2
"317200 Visconde do Rio Branco";6
"317210 Volta Grande";1
"320010 Afonso Cláudio";2
"320020 Alegre";7
"320030 Alfredo Chaves";4
"320040 Anchieta";3
"320050 Apiacá";1
"320060 Aracruz";8
"320070 Atilio Vivacqua";1
"320080 Baixo Guandu";11
"320090 Barra de São Francisco";10
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";2
"320120 Cachoeiro de Itapemirim";48
"320130 Cariacica";99
"320140 Castelo";7
"320150 Colatina";23
"320160 Conceição da Barra";2
"320200 Dores do Rio Preto";1
"320210 Ecoporanga";4
"320220 Fundão";2
"320225 Governador Lindenberg";1
"320240 Guarapari";25
"320250 Ibiraçu";1
"320260 Iconha";4
"320265 Irupi";1
"320270 Itaguaçu";1
"320280 Itapemirim";9
"320300 Iúna";1
"320313 João Neiva";3
"320320 Linhares";29
"320330 Mantenópolis";1
"320332 Marataízes";4
"320334 Marechal Floriano";2
"320335 Marilândia";1
"320340 Mimoso do Sul";4
"320350 Montanha";3
"320360 Mucurici";1
"320380 Muqui";3
"320390 Nova Venécia";1
"320400 Pancas";1
"320405 Pedro Canário";1
"320410 Pinheiros";1
"320420 Piúma";4
"320425 Ponto Belo";2
"320430 Presidente Kennedy";2
"320435 Rio Bananal";5
"320440 Rio Novo do Sul";1
"320460 Santa Teresa";2
"320480 São José do Calçado";3
"320490 São Mateus";22
"320500 Serra";127
"320501 Sooretama";1
"320510 Viana";17
"320515 Vila Pavão";1
"320517 Vila Valério";1
"320520 Vila Velha";100
"320530 Vitória";124
"330010 Angra dos Reis";28
"330015 Aperibé";1
"330020 Araruama";20
"330023 Armação dos Búzios";7
"330025 Arraial do Cabo";3
"330030 Barra do Piraí";13
"330040 Barra Mansa";24
"330045 Belford Roxo";116
"330050 Bom Jardim";1
"330060 Bom Jesus do Itabapoana";2
"330070 Cabo Frio";41
"330080 Cachoeiras de Macacu";7
"330090 Cambuci";1
"330100 Campos dos Goytacazes";147
"330093 Carapebus";1
"330120 Carmo";4
"330130 Casimiro de Abreu";5
"330095 Comendador Levy Gasparian";1
"330140 Conceição de Macabu";2
"330150 Cordeiro";2
"330160 Duas Barras";3
"330170 Duque de Caxias";253
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";7
"330187 Iguaba Grande";7
"330190 Itaboraí";67
"330200 Itaguaí";31
"330205 Italva";1
"330210 Itaocara";4
"330220 Itaperuna";18
"330225 Itatiaia";1
"330227 Japeri";41
"330240 Macaé";75
"330245 Macuco";1
"330250 Magé";60
"330260 Mangaratiba";7
"330270 Maricá";31
"330280 Mendes";1
"330285 Mesquita";52
"330290 Miguel Pereira";7
"330310 Natividade";3
"330320 Nilópolis";45
"330330 Niterói";151
"330340 Nova Friburgo";32
"330350 Nova Iguaçu";279
"330360 Paracambi";17
"330370 Paraíba do Sul";10
"330380 Parati";5
"330385 Paty do Alferes";5
"330390 Petrópolis";56
"330395 Pinheiral";1
"330400 Piraí";12
"330410 Porciúncula";6
"330411 Porto Real";4
"330414 Queimados";37
"330415 Quissamã";4
"330420 Resende";18
"330430 Rio Bonito";12
"330440 Rio Claro";2
"330452 Rio das Ostras";25
"330455 Rio de Janeiro";2552
"330460 Santa Maria Madalena";1
"330470 Santo Antônio de Pádua";8
"330480 São Fidélis";5
"330475 São Francisco de Itabapoana";2
"330490 São Gonçalo";215
"330500 São João da Barra";6
"330510 São João de Meriti";155
"330513 São José de Ubá";1
"330515 São José do Vale do Rio Preto";1
"330520 São Pedro da Aldeia";14
"330540 Sapucaia";6
"330550 Saquarema";17
"330555 Seropédica";11
"330560 Silva Jardim";1
"330570 Sumidouro";1
"330575 Tanguá";5
"330580 Teresópolis";27
"330590 Trajano de Morais";1
"330600 Três Rios";21
"330610 Valença";8
"330620 Vassouras";2
"330630 Volta Redonda";46
"330000 Município ignorado - RJ";8
"350010 Adamantina";4
"350030 Aguaí";4
"350040 Águas da Prata";2
"350050 Águas de Lindóia";3
"350060 Águas de São Pedro";2
"350070 Agudos";11
"350100 Altinópolis";1
"350115 Alumínio";2
"350130 Álvares Machado";5
"350140 Álvaro de Carvalho";1
"350160 Americana";38
"350170 Américo Brasiliense";1
"350190 Amparo";11
"350210 Andradina";17
"350220 Angatuba";4
"350240 Anhumas";3
"350250 Aparecida";7
"350260 Aparecida d'Oeste";1
"350270 Apiaí";1
"350275 Araçariguama";3
"350280 Araçatuba";66
"350290 Araçoiaba da Serra";1
"350320 Araraquara";39
"350330 Araras";30
"350340 Arealva";1
"350370 Ariranha";1
"350380 Artur Nogueira";3
"350390 Arujá";5
"350400 Assis";25
"350410 Atibaia";12
"350420 Auriflama";1
"350430 Avaí";2
"350440 Avanhandava";3
"350450 Avaré";19
"350470 Balbinos";3
"350510 Barbosa";3
"350520 Bariri";3
"350530 Barra Bonita";3
"350540 Barra do Turvo";2
"350550 Barretos";54
"350560 Barrinha";5
"350570 Barueri";57
"350580 Bastos";1
"350590 Batatais";11
"350600 Bauru";88
"350610 Bebedouro";29
"350630 Bernardino de Campos";1
"350635 Bertioga";12
"350650 Birigui";22
"350660 Biritiba-Mirim";1
"350670 Boa Esperança do Sul";2
"350690 Bofete";1
"350700 Boituva";3
"350710 Bom Jesus dos Perdões";1
"350720 Borá";1
"350745 Borebi";3
"350750 Botucatu";14
"350760 Bragança Paulista";31
"350770 Braúna";2
"350780 Brodowski";2
"350830 Cabrália Paulista";1
"350850 Caçapava";28
"350860 Cachoeira Paulista";3
"350870 Caconde";1
"350880 Cafelândia";2
"350900 Caieiras";15
"350910 Caiuá";3
"350920 Cajamar";9
"350925 Cajati";5
"350930 Cajobi";2
"350940 Cajuru";7
"350945 Campina do Monte Alegre";1
"350950 Campinas";313
"350960 Campo Limpo Paulista";9
"350970 Campos do Jordão";19
"350990 Cananéia";1
"351000 Cândido Mota";1
"351015 Canitar";1
"351020 Capão Bonito";1
"351040 Capivari";16
"351050 Caraguatatuba";37
"351060 Carapicuíba";59
"351080 Casa Branca";6
"351100 Castilho";3
"351110 Catanduva";40
"351130 Cedral";1
"351140 Cerqueira César";2
"351150 Cerquilho";2
"351160 Cesário Lange";2
"351200 Colina";4
"351210 Colômbia";3
"351220 Conchal";5
"351230 Conchas";4
"351240 Cordeirópolis";2
"351250 Coroados";1
"351260 Coronel Macedo";1
"351280 Cosmópolis";16
"351290 Cosmorama";1
"351300 Cotia";15
"351310 Cravinhos";8
"351330 Cruzália";1
"351340 Cruzeiro";27
"351350 Cubatão";33
"351360 Cunha";1
"351370 Descalvado";9
"351380 Diadema";80
"351420 Dolcinópolis";1
"351440 Dracena";4
"351450 Duartina";3
"351490 Elias Fausto";1
"351492 Elisiário";1
"351495 Embaúba";1
"351500 Embu";28
"351510 Embu-Guaçu";6
"351515 Engenheiro Coelho";4
"351518 Espírito Santo do Pinhal";6
"351535 Euclides da Cunha Paulista";2
"351540 Fartura";3
"351560 Fernando Prestes";3
"351550 Fernandópolis";5
"351570 Ferraz de Vasconcelos";27
"351580 Flora Rica";2
"351600 Flórida Paulista";4
"351620 Franca";51
"351630 Francisco Morato";24
"351640 Franco da Rocha";27
"351670 Garça";3
"351690 General Salgado";4
"351700 Getulina";3
"351740 Guaíra";7
"351750 Guapiaçu";5
"351760 Guapiara";1
"351780 Guaraçaí";2
"351790 Guaraci";1
"351810 Guarantã";1
"351820 Guararapes";12
"351830 Guararema";2
"351840 Guaratinguetá";28
"351850 Guareí";7
"351860 Guariba";2
"351870 Guarujá";70
"351880 Guarulhos";224
"351890 Guzolândia";2
"351900 Herculândia";2
"351905 Holambra";1
"351907 Hortolândia";47
"351920 Iacri";1
"351925 Iaras";3
"351930 Ibaté";4
"351940 Ibirá";1
"351960 Ibitinga";8
"351970 Ibiúna";6
"351980 Icém";1
"351990 Iepê";2
"352000 Igaraçu do Tietê";5
"352010 Igarapava";3
"352030 Iguape";3
"352042 Ilha Comprida";4
"352044 Ilha Solteira";4
"352040 Ilhabela";11
"352050 Indaiatuba";35
"352060 Indiana";2
"352090 Ipaussu";1
"352100 Iperó";5
"352110 Ipeúna";2
"352140 Iracemápolis";2
"352150 Irapuã";1
"352160 Irapuru";1
"352170 Itaberá";3
"352180 Itaí";4
"352190 Itajobi";4
"352210 Itanhaém";23
"352220 Itapecerica da Serra";18
"352230 Itapetininga";25
"352240 Itapeva";12
"352250 Itapevi";38
"352260 Itapira";21
"352270 Itápolis";8
"352280 Itaporanga";2
"352310 Itaquaquecetuba";44
"352320 Itararé";12
"352330 Itariri";1
"352340 Itatiba";14
"352360 Itirapina";2
"352370 Itirapuã";1
"352390 Itu";58
"352400 Itupeva";1
"352410 Ituverava";9
"352420 Jaborandi";1
"352430 Jaboticabal";16
"352440 Jacareí";49
"352450 Jaci";2
"352460 Jacupiranga";1
"352470 Jaguariúna";8
"352480 Jales";11
"352500 Jandira";10
"352510 Jardinópolis";7
"352520 Jarinu";2
"352530 Jaú";13
"352550 Joanópolis";1
"352570 José Bonifácio";3
"352580 Júlio Mesquita";1
"352590 Jundiaí";74
"352600 Junqueirópolis";6
"352610 Juquiá";3
"352620 Juquitiba";4
"352640 Laranjal Paulista";2
"352650 Lavínia";2
"352660 Lavrinhas";3
"352670 Leme";21
"352680 Lençóis Paulista";6
"352690 Limeira";48
"352700 Lindóia";1
"352710 Lins";16
"352720 Lorena";19
"352730 Louveira";2
"352740 Lucélia";1
"352760 Luís Antônio";2
"352830 Magda";1
"352840 Mairinque";10
"352850 Mairiporã";12
"352860 Manduri";2
"352870 Marabá Paulista";1
"352900 Marília";35
"352920 Martinópolis";7
"352930 Matão";8
"352940 Mauá";74
"352970 Miguelópolis";1
"352990 Miracatu";3
"353010 Mirandópolis";13
"353020 Mirante do Paranapanema";4
"353030 Mirassol";14
"353050 Mococa";8
"353060 Mogi das Cruzes";77
"353070 Mogi Guaçu";28
"353080 Moji Mirim";30
"353090 Mombuca";1
"353110 Mongaguá";21
"353120 Monte Alegre do Sul";1
"353130 Monte Alto";10
"353140 Monte Aprazível";5
"353150 Monte Azul Paulista";5
"353180 Monte Mor";15
"353170 Monteiro Lobato";2
"353190 Morro Agudo";8
"353210 Murutinga do Sul";2
"353220 Narandiba";1
"353230 Natividade da Serra";1
"353250 Neves Paulista";5
"353260 Nhandeara";4
"353280 Nova Aliança";1
"353282 Nova Campina";1
"353286 Nova Castilho";1
"353290 Nova Europa";6
"353300 Nova Granada";3
"353320 Nova Independência";1
"353340 Nova Odessa";9
"353325 Novais";1
"353350 Novo Horizonte";3
"353360 Nuporanga";1
"353390 Olímpia";9
"353430 Orlândia";7
"353440 Osasco";116
"353460 Osvaldo Cruz";6
"353470 Ourinhos";21
"353490 Pacaembu";3
"353500 Palestina";1
"353510 Palmares Paulista";2
"353540 Panorama";4
"353550 Paraguaçu Paulista";5
"353580 Paranapanema";1
"353590 Paranapuã";1
"353600 Parapuã";1
"353610 Pardinho";1
"353620 Pariquera-Açu";7
"353640 Paulicéia";1
"353650 Paulínia";15
"353660 Paulo de Faria";2
"353670 Pederneiras";6
"353710 Pedreira";11
"353730 Penápolis";15
"353740 Pereira Barreto";16
"353760 Peruíbe";22
"353780 Piedade";2
"353800 Pindamonhangaba";26
"353810 Pindorama";1
"353850 Piquete";1
"353860 Piracaia";3
"353870 Piracicaba";88
"353880 Piraju";3
"353890 Pirajuí";6
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";5
"353920 Pirapozinho";7
"353930 Pirassununga";8
"353940 Piratininga";5
"353950 Pitangueiras";4
"353960 Planalto";1
"353980 Poá";20
"353990 Poloni";2
"354000 Pompéia";2
"354010 Pongaí";1
"354020 Pontal";3
"354060 Porto Feliz";3
"354070 Porto Ferreira";6
"354075 Potim";6
"354080 Potirendaba";2
"354085 Pracinha";1
"354100 Praia Grande";49
"354120 Presidente Bernardes";4
"354130 Presidente Epitácio";8
"354140 Presidente Prudente";100
"354150 Presidente Venceslau";8
"354160 Promissão";3
"354170 Quatá";4
"354190 Queluz";2
"354210 Rafard";5
"354220 Rancharia";4
"354240 Regente Feijó";1
"354250 Reginópolis";2
"354260 Registro";7
"354280 Ribeira";1
"354310 Ribeirão Corrente";1
"354330 Ribeirão Pires";8
"354340 Ribeirão Preto";227
"354370 Rincão";1
"354390 Rio Claro";40
"354400 Rio das Pedras";4
"354410 Rio Grande da Serra";4
"354420 Riolândia";6
"354350 Riversul";3
"354425 Rosana";6
"354430 Roseira";1
"354500 Salesópolis";1
"354515 Saltinho";1
"354520 Salto";10
"354530 Salto de Pirapora";2
"354540 Salto Grande";2
"354550 Sandovalina";2
"354560 Santa Adélia";5
"354580 Santa Bárbara d'Oeste";38
"354600 Santa Branca";3
"354630 Santa Cruz das Palmeiras";3
"354640 Santa Cruz do Rio Pardo";5
"354660 Santa Fé do Sul";5
"354680 Santa Isabel";5
"354700 Santa Maria da Serra";2
"354740 Santa Rita d'Oeste";1
"354750 Santa Rita do Passa Quatro";3
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";10
"354770 Santo Anastácio";3
"354780 Santo André";180
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";7
"354805 Santo Antônio do Aracanguá";1
"354830 Santo Expedito";2
"354840 Santópolis do Aguapeí";1
"354850 Santos";213
"354860 São Bento do Sapucaí";2
"354870 São Bernardo do Campo";151
"354880 São Caetano do Sul";27
"354890 São Carlos";48
"354910 São João da Boa Vista";22
"354940 São Joaquim da Barra";6
"354950 São José da Bela Vista";2
"354960 São José do Barreiro";1
"354970 São José do Rio Pardo";3
"354980 São José do Rio Preto";196
"354990 São José dos Campos";130
"354995 São Lourenço da Serra";2
"355010 São Manuel";1
"355030 São Paulo";3240
"355040 São Pedro";9
"355060 São Roque";15
"355070 São Sebastião";31
"355090 São Simão";7
"355100 São Vicente";128
"355110 Sarapuí";1
"355140 Serra Azul";5
"355160 Serra Negra";3
"355150 Serrana";9
"355170 Sertãozinho";15
"355190 Severínia";2
"355210 Socorro";3
"355220 Sorocaba";131
"355240 Sumaré";27
"355255 Suzanápolis";1
"355250 Suzano";46
"355270 Tabatinga";2
"355280 Taboão da Serra";37
"355310 Taiaçu";1
"355320 Taiúva";1
"355330 Tambaú";1
"355340 Tanabi";1
"355350 Tapiraí";1
"355365 Taquaral";1
"355370 Taquaritinga";11
"355380 Taquarituba";3
"355395 Tarumã";1
"355400 Tatuí";16
"355410 Taubaté";56
"355430 Teodoro Sampaio";1
"355440 Terra Roxa";4
"355450 Tietê";1
"355470 Torrinha";2
"355480 Tremembé";9
"355495 Tuiuti";1
"355500 Tupã";14
"355510 Tupi Paulista";3
"355535 Ubarana";1
"355540 Ubatuba";14
"355600 Urupês";2
"355610 Valentim Gentil";1
"355620 Valinhos";18
"355630 Valparaíso";9
"355640 Vargem Grande do Sul";2
"355650 Várzea Paulista";14
"355660 Vera Cruz";2
"355670 Vinhedo";12
"355680 Viradouro";2
"355690 Vista Alegre do Alto";2
"355695 Vitória Brasil";1
"355700 Votorantim";8
"355710 Votuporanga";30
"350000 Município ignorado - SP";5
"410010 Abatiá";1
"410030 Agudos do Sul";1
"410040 Almirante Tamandaré";34
"410060 Alto Paraná";4
"410070 Alto Piquiri";2
"410050 Altônia";5
"410090 Amaporã";1
"410110 Andirá";6
"410115 Ângulo";2
"410120 Antonina";4
"410140 Apucarana";40
"410150 Arapongas";19
"410160 Arapoti";7
"410180 Araucária";41
"410190 Assaí";3
"410200 Assis Chateaubriand";1
"410210 Astorga";7
"410220 Atalaia";2
"410230 Balsa Nova";1
"410240 Bandeirantes";9
"410260 Barracão";2
"410280 Bela Vista do Paraíso";2
"410305 Boa Vista da Aparecida";1
"410310 Bocaiúva do Sul";1
"410315 Bom Jesus do Sul";2
"410320 Bom Sucesso";1
"410330 Borrazópolis";1
"410350 Califórnia";1
"410360 Cambará";2
"410370 Cambé";17
"410400 Campina Grande do Sul";27
"410410 Campo do Tenente";2
"410420 Campo Largo";29
"410425 Campo Magro";3
"410430 Campo Mourão";24
"410440 Cândido de Abreu";1
"410442 Candói";2
"410445 Cantagalo";2
"410460 Capitão Leônidas Marques";2
"410470 Carlópolis";3
"410480 Cascavel";103
"410490 Castro";31
"410500 Catanduvas";1
"410540 Chopinzinho";1
"410550 Cianorte";7
"410560 Cidade Gaúcha";5
"410580 Colombo";70
"410600 Congonhinhas";2
"410620 Contenda";3
"410630 Corbélia";1
"410640 Cornélio Procópio";13
"410650 Coronel Vivida";1
"410680 Cruz Machado";2
"410660 Cruzeiro do Oeste";2
"410690 Curitiba";639
"410720 Dois Vizinhos";2
"410750 Engenheiro Beltrão";8
"410754 Espigão Alto do Iguaçu";1
"410760 Faxinal";1
"410765 Fazenda Rio Grande";26
"410770 Fênix";1
"410775 Figueira";5
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";148
"410845 Foz do Jordão";1
"410840 Francisco Beltrão";18
"410850 General Carneiro";1
"410870 Grandes Rios";2
"410880 Guaíra";5
"410900 Guapirama";2
"410920 Guaraci";1
"410930 Guaraniaçu";1
"410940 Guarapuava";59
"410960 Guaratuba";21
"410970 Ibaiti";18
"410980 Ibiporã";4
"410990 Icaraíma";1
"411007 Imbaú";1
"411010 Imbituva";4
"411020 Inácio Martins";2
"411030 Inajá";1
"411050 Ipiranga";1
"411060 Iporã";6
"411070 Irati";4
"411080 Iretama";1
"411090 Itaguajé";2
"411100 Itambaracá";2
"411110 Itambé";2
"411120 Itapejara d'Oeste";1
"411125 Itaperuçu";3
"411150 Ivaiporã";9
"411180 Jacarezinho";24
"411190 Jaguapitã";3
"411200 Jaguariaíva";11
"411210 Jandaia do Sul";4
"411220 Janiópolis";1
"411230 Japira";1
"411250 Jardim Alegre";1
"411270 Jataizinho";3
"411280 Joaquim Távora";1
"411295 Juranda";1
"411300 Jussara";1
"411310 Kaloré";1
"411320 Lapa";8
"411325 Laranjal";1
