"Município (Res)";"Freqüência"
"320040 Anchieta";1
"320060 Aracruz";3
"320090 Barra de São Francisco";2
"320110 Bom Jesus do Norte";1
"320120 Cachoeiro de Itapemirim";14
"320130 Cariacica";33
"320140 Castelo";3
"320150 Colatina";4
"320220 Fundão";1
"320230 Guaçuí";2
"320240 Guarapari";9
"320280 Itapemirim";1
"320305 Jaguaré";2
"320313 João Neiva";1
"320320 Linhares";8
"320332 Marataízes";2
"320334 Marechal Floriano";1
"320350 Montanha";2
"320370 Muniz Freire";1
"320380 Muqui";1
"320405 Pedro Canário";3
"320410 Pinheiros";1
"320420 Piúma";2
"320430 Presidente Kennedy";1
"320435 Rio Bananal";1
"320455 Santa Maria de Jetibá";1
"320460 Santa Teresa";1
"320465 São Domingos do Norte";1
"320490 São Mateus";10
"320500 Serra";49
"320501 Sooretama";1
"320510 Viana";9
"320520 Vila Velha";39
"320530 Vitória";43
"330010 Angra dos Reis";9
"330015 Aperibé";2
"330020 Araruama";10
"330022 Areal";3
"330023 Armação dos Búzios";3
"330025 Arraial do Cabo";3
"330030 Barra do Piraí";4
"330040 Barra Mansa";7
"330045 Belford Roxo";51
"330060 Bom Jesus do Itabapoana";1
"330070 Cabo Frio";21
"330080 Cachoeiras de Macacu";2
"330100 Campos dos Goytacazes";59
"330120 Carmo";1
"330130 Casimiro de Abreu";4
"330150 Cordeiro";1
"330170 Duque de Caxias";83
"330185 Guapimirim";6
"330187 Iguaba Grande";4
"330190 Itaboraí";23
"330200 Itaguaí";11
"330205 Italva";1
"330210 Itaocara";2
"330220 Itaperuna";8
"330225 Itatiaia";1
"330227 Japeri";7
"330240 Macaé";17
"330245 Macuco";1
"330250 Magé";28
"330260 Mangaratiba";4
"330270 Maricá";11
"330285 Mesquita";14
"330290 Miguel Pereira";5
"330300 Miracema";2
"330320 Nilópolis";7
"330330 Niterói";35
"330340 Nova Friburgo";6
"330350 Nova Iguaçu";140
"330360 Paracambi";2
"330370 Paraíba do Sul";2
"330380 Parati";4
"330385 Paty do Alferes";1
"330390 Petrópolis";17
"330395 Pinheiral";2
"330400 Piraí";4
"330410 Porciúncula";2
"330411 Porto Real";3
"330414 Queimados";20
"330415 Quissamã";1
"330420 Resende";10
"330430 Rio Bonito";5
"330450 Rio das Flores";1
"330452 Rio das Ostras";22
"330455 Rio de Janeiro";881
"330470 Santo Antônio de Pádua";3
"330480 São Fidélis";1
"330475 São Francisco de Itabapoana";1
"330490 São Gonçalo";95
"330500 São João da Barra";1
"330510 São João de Meriti";60
"330520 São Pedro da Aldeia";4
"330550 Saquarema";4
"330555 Seropédica";8
"330560 Silva Jardim";2
"330575 Tanguá";2
"330580 Teresópolis";21
"330600 Três Rios";12
"330610 Valença";6
"330620 Vassouras";3
"330630 Volta Redonda";32
"350020 Adolfo";1
"350070 Agudos";5
"350075 Alambari";1
"350090 Altair";1
"350120 Álvares Florence";1
"350160 Americana";10
"350170 Américo Brasiliense";2
"350190 Amparo";4
"350210 Andradina";4
"350250 Aparecida";1
"350275 Araçariguama";1
"350280 Araçatuba";29
"350290 Araçoiaba da Serra";1
"350310 Arandu";1
"350320 Araraquara";14
"350330 Araras";8
"350370 Ariranha";1
"350390 Arujá";8
"350400 Assis";4
"350410 Atibaia";4
"350420 Auriflama";1
"350430 Avaí";1
"350440 Avanhandava";1
"350450 Avaré";9
"350460 Bady Bassitt";2
"350470 Balbinos";2
"350510 Barbosa";1
"350520 Bariri";1
"350530 Barra Bonita";2
"350550 Barretos";10
"350560 Barrinha";1
"350570 Barueri";17
"350580 Bastos";1
"350590 Batatais";3
"350600 Bauru";51
"350610 Bebedouro";7
"350635 Bertioga";4
"350650 Birigui";7
"350680 Bocaina";1
"350690 Bofete";1
"350700 Boituva";2
"350710 Bom Jesus dos Perdões";1
"350715 Bom Sucesso de Itararé";1
"350750 Botucatu";10
"350760 Bragança Paulista";9
"350775 Brejo Alegre";1
"350780 Brodowski";2
"350800 Buri";1
"350810 Buritama";1
"350840 Cabreúva";1
"350850 Caçapava";3
"350860 Cachoeira Paulista";3
"350900 Caieiras";7
"350920 Cajamar";3
"350925 Cajati";2
"350940 Cajuru";3
"350950 Campinas";83
"350960 Campo Limpo Paulista";3
"350970 Campos do Jordão";1
"350980 Campos Novos Paulista";1
"350990 Cananéia";1
"351020 Capão Bonito";2
"351030 Capela do Alto";5
"351040 Capivari";6
"351050 Caraguatatuba";22
"351060 Carapicuíba";30
"351080 Casa Branca";1
"351090 Cássia dos Coqueiros";2
"351100 Castilho";2
"351110 Catanduva";10
"351120 Catiguá";1
"351140 Cerqueira César";3
"351150 Cerquilho";3
"351160 Cesário Lange";2
"355720 Chavantes";1
"351210 Colômbia";1
"351240 Cordeirópolis";1
"351250 Coroados";1
"351280 Cosmópolis";5
"351300 Cotia";10
"351310 Cravinhos";4
"351340 Cruzeiro";6
"351350 Cubatão";9
"351370 Descalvado";2
"351380 Diadema";26
"351410 Dois Córregos";1
"351440 Dracena";2
"351460 Dumont";1
"351500 Embu";12
"351510 Embu-Guaçu";1
"351540 Fartura";1
"351560 Fernando Prestes";1
"351550 Fernandópolis";6
"351570 Ferraz de Vasconcelos";1
"351580 Flora Rica";1
"351620 Franca";29
"351630 Francisco Morato";13
"351640 Franco da Rocha";7
"351730 Guaimbê";1
"351740 Guaíra";1
"351750 Guapiaçu";3
"351770 Guará";1
"351820 Guararapes";3
"351830 Guararema";1
"351840 Guaratinguetá";7
"351850 Guareí";5
"351860 Guariba";3
"351870 Guarujá";32
"351880 Guarulhos";83
"351905 Holambra";1
"351907 Hortolândia";11
"351925 Iaras";1
"351930 Ibaté";1
"351960 Ibitinga";2
"351970 Ibiúna";1
"351990 Iepê";1
"352030 Iguape";1
"352042 Ilha Comprida";3
"352044 Ilha Solteira";1
"352050 Indaiatuba";13
"352120 Iporanga";1
"352130 Ipuã";2
"352160 Irapuru";1
"352180 Itaí";2
"352210 Itanhaém";6
"352220 Itapecerica da Serra";4
"352230 Itapetininga";7
"352240 Itapeva";1
"352250 Itapevi";16
"352260 Itapira";3
"352270 Itápolis";1
"352280 Itaporanga";2
"352310 Itaquaquecetuba";21
"352320 Itararé";2
"352340 Itatiba";7
"352360 Itirapina";2
"352390 Itu";13
"352400 Itupeva";2
"352410 Ituverava";1
"352430 Jaboticabal";5
"352440 Jacareí";10
"352460 Jacupiranga";1
"352470 Jaguariúna";6
"352480 Jales";3
"352500 Jandira";15
"352510 Jardinópolis";3
"352520 Jarinu";2
"352530 Jaú";5
"352540 Jeriquara";1
"352560 João Ramalho";1
"352570 José Bonifácio";6
"352590 Jundiaí";29
"352620 Juquitiba";1
"352650 Lavínia";1
"352670 Leme";9
"352680 Lençóis Paulista";4
"352690 Limeira";15
"352700 Lindóia";1
"352710 Lins";3
"352720 Lorena";5
"352790 Lutécia";1
"352850 Mairiporã";3
"352860 Manduri";1
"352900 Marília";11
"352920 Martinópolis";3
"352930 Matão";1
"352940 Mauá";16
"352970 Miguelópolis";2
"353000 Mira Estrela";2
"352990 Miracatu";1
"353010 Mirandópolis";2
"353030 Mirassol";3
"353050 Mococa";1
"353060 Mogi das Cruzes";18
"353070 Mogi Guaçu";12
"353080 Moji Mirim";1
"353090 Mombuca";3
"353110 Mongaguá";6
"353130 Monte Alto";5
"353140 Monte Aprazível";1
"353150 Monte Azul Paulista";1
"353180 Monte Mor";5
"353210 Murutinga do Sul";1
"353240 Nazaré Paulista";1
"353300 Nova Granada";1
"353340 Nova Odessa";2
"353350 Novo Horizonte";2
"353390 Olímpia";2
"353430 Orlândia";1
"353440 Osasco";52
"353460 Osvaldo Cruz";3
"353470 Ourinhos";9
"353475 Ouroeste";1
"353490 Pacaembu";1
"353510 Palmares Paulista";2
"353520 Palmeira d'Oeste";1
"353550 Paraguaçu Paulista";3
"353570 Paraíso";1
"353600 Parapuã";1
"353620 Pariquera-Açu";1
"353650 Paulínia";7
"353660 Paulo de Faria";2
"353670 Pederneiras";1
"353700 Pedregulho";2
"353710 Pedreira";1
"353730 Penápolis";1
"353740 Pereira Barreto";4
"353760 Peruíbe";6
"353780 Piedade";2
"353790 Pilar do Sul";3
"353800 Pindamonhangaba";10
"353810 Pindorama";1
"353820 Pinhalzinho";1
"353870 Piracicaba";37
"353880 Piraju";2
"353890 Pirajuí";3
"353910 Pirapora do Bom Jesus";1
"353930 Pirassununga";4
"353950 Pitangueiras";3
"353980 Poá";7
"353990 Poloni";1
"354000 Pompéia";1
"354040 Populina";1
"354060 Porto Feliz";5
"354070 Porto Ferreira";1
"354080 Potirendaba";3
"354085 Pracinha";1
"354100 Praia Grande";21
"354130 Presidente Epitácio";3
"354140 Presidente Prudente";19
"354150 Presidente Venceslau";1
"354160 Promissão";2
"354210 Rafard";2
"354240 Regente Feijó";2
"354250 Reginópolis";1
"354260 Registro";7
"354270 Restinga";1
"354330 Ribeirão Pires";4
"354340 Ribeirão Preto";79
"354390 Rio Claro";3
"354410 Rio Grande da Serra";3
"354420 Riolândia";1
"354425 Rosana";1
"354430 Roseira";1
"354450 Rubinéia";1
"354480 Sales";1
"354490 Sales Oliveira";2
"354500 Salesópolis";1
"354520 Salto";3
"354530 Salto de Pirapora";2
"354560 Santa Adélia";1
"354580 Santa Bárbara d'Oeste";12
"354610 Santa Clara d'Oeste";1
"354640 Santa Cruz do Rio Pardo";2
"354670 Santa Gertrudes";1
"354680 Santa Isabel";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";1
"354730 Santana de Parnaíba";11
"354770 Santo Anastácio";4
"354780 Santo André";29
"354850 Santos";44
"354870 São Bernardo do Campo";37
"354880 São Caetano do Sul";9
"354890 São Carlos";18
"354910 São João da Boa Vista";3
"354940 São Joaquim da Barra";3
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";63
"354990 São José dos Campos";31
"355010 São Manuel";1
"355030 São Paulo";1128
"355040 São Pedro";3
"355060 São Roque";2
"355070 São Sebastião";5
"355080 São Sebastião da Grama";1
"355090 São Simão";1
"355100 São Vicente";28
"355140 Serra Azul";6
"355170 Sertãozinho";13
"355180 Sete Barras";1
"355210 Socorro";1
"355220 Sorocaba";34
"355240 Sumaré";22
"355250 Suzano";7
"355260 Tabapuã";1
"355280 Taboão da Serra";9
"355320 Taiúva";2
"355330 Tambaú";1
"355370 Taquaritinga";9
"355380 Taquarituba";1
"355395 Tarumã";3
"355400 Tatuí";4
"355410 Taubaté";25
"355450 Tietê";1
"355475 Trabiju";1
"355480 Tremembé";6
"355490 Três Fronteiras";1
"355500 Tupã";6
"355510 Tupi Paulista";4
"355540 Ubatuba";6
"355560 Uchoa";1
"355620 Valinhos";3
"355640 Vargem Grande do Sul";4
"355645 Vargem Grande Paulista";2
"355650 Várzea Paulista";8
"355670 Vinhedo";2
"355690 Vista Alegre do Alto";1
"355700 Votorantim";7
"355710 Votuporanga";9
"410030 Agudos do Sul";1
"410040 Almirante Tamandaré";11
"410100 Ampére";2
"410140 Apucarana";7
"410150 Arapongas";6
"410160 Arapoti";2
"410170 Araruna";1
"410180 Araucária";7
"410200 Assis Chateaubriand";1
"410210 Astorga";1
"410260 Barracão";1
"410280 Bela Vista do Paraíso";1
"410345 Cafelândia";2
"410350 Califórnia";1
"410370 Cambé";7
"410380 Cambira";1
"410390 Campina da Lagoa";1
"410400 Campina Grande do Sul";5
"410420 Campo Largo";6
"410425 Campo Magro";4
"410430 Campo Mourão";10
"410440 Cândido de Abreu";1
"410450 Capanema";1
"410460 Capitão Leônidas Marques";1
"410465 Carambeí";1
"410470 Carlópolis";1
"410480 Cascavel";30
"410490 Castro";5
"410540 Chopinzinho";2
"410550 Cianorte";1
"410580 Colombo";24
"410590 Colorado";3
"410600 Congonhinhas";1
"410620 Contenda";1
"410630 Corbélia";2
"410640 Cornélio Procópio";2
"410680 Cruz Machado";1
"410690 Curitiba";176
"410710 Diamante do Norte";1
"410720 Dois Vizinhos";1
"410730 Doutor Camargo";1
"410765 Fazenda Rio Grande";8
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";17
"410845 Foz do Jordão";1
"410840 Francisco Beltrão";11
"410870 Grandes Rios";1
"410880 Guaíra";14
"410940 Guarapuava";11
"410960 Guaratuba";4
"410970 Ibaiti";1
"410980 Ibiporã";1
"411000 Iguaraçu";2
"411070 Irati";3
"411080 Iretama";1
"411090 Itaguajé";2
"411125 Itaperuçu";1
"411150 Ivaiporã";1
"411160 Ivatuba";1
"411180 Jacarezinho";2
"411190 Jaguapitã";1
"411200 Jaguariaíva";4
"411240 Japurá";1
"411270 Jataizinho";3
"411325 Laranjal";1
"411330 Laranjeiras do Sul";1
"411350 Loanda";1
"411360 Lobato";1
"411370 Londrina";48
"411375 Lunardelli";1
"411390 Mallet";1
"411420 Mandaguari";4
"411460 Marechal Cândido Rondon";6
"411510 Mariluz";1
"411520 Maringá";39
"411540 Marmeleiro";1
"411545 Marquinho";1
"411570 Matinhos";10
"411580 Medianeira";2
"411590 Mirador";1
"411620 Morretes";3
"411670 Nova Aurora";1
"411680 Nova Cantu";1
"411690 Nova Esperança";1
"411705 Nova Laranjeiras";1
"411710 Nova Londrina";3
"411720 Nova Olímpia";2
"411721 Nova Santa Bárbara";1
"411727 Nova Tebas";1
"411730 Ortigueira";1
"411750 Paiçandu";2
"411760 Palmas";4
"411770 Palmeira";1
"411790 Palotina";3
"411800 Paraíso do Norte";1
"411810 Paranacity";1
"411820 Paranaguá";27
"411840 Paranavaí";8
"411850 Pato Branco";6
"411870 Paulo Frontin";1
"411880 Peabiru";4
"411915 Pinhais";23
"411930 Pinhão";1
"411940 Piraí do Sul";1
"411950 Piraquara";16
"411960 Pitanga";2
"411965 Pitangueiras";1
"411970 Planaltina do Paraná";1
"411990 Ponta Grossa";40
"411995 Pontal do Paraná";3
"412060 Prudentópolis";2
"412070 Quatiguá";3
"412080 Quatro Barras";3
"412090 Quedas do Iguaçu";1
"412130 Rancho Alegre";1
"412150 Rebouças";2
"412190 Ribeirão do Pinhal";2
"412220 Rio Branco do Sul";2
"412230 Rio Negro";3
"412240 Rolândia";6
"412300 Salto do Lontra";2
"412382 Santa Lúcia";1
"412402 Santa Tereza do Oeste";1
"412405 Santa Terezinha de Itaipu";2
"412400 Santana do Itararé";1
"412410 Santo Antônio da Platina";2
"412430 Santo Antônio do Paraíso";1
"412450 Santo Inácio";1
"412520 São Jorge d'Oeste";2
"412550 São José dos Pinhais";35
"412570 São Miguel do Iguaçu";3
"412600 São Sebastião da Amoreira";2
"412620 Sapopema";1
"412625 Sarandi";9
"412650 Sertanópolis";2
"412660 Siqueira Campos";1
"412700 Teixeira Soares";1
"412720 Terra Boa";1
"412750 Tibagi";3
"412770 Toledo";16
"412785 Três Barras do Paraná";1
"412810 Umuarama";8
"412820 União da Vitória";2
"412840 Uraí";1
"412855 Vera Cruz do Oeste";1
"412860 Verê";2
"412870 Vitorino";1
"412850 Wenceslau Braz";2
"420030 Agronômica";1
"420130 Araquari";2
"420140 Araranguá";13
"420150 Armazém";1
"420190 Aurora";1
"420195 Balneário Arroio do Silva";2
"420200 Balneário Camboriú";25
"420210 Barra Velha";3
"420220 Benedito Novo";2
"420230 Biguaçu";9
"420240 Blumenau";36
"420260 Bom Retiro";1
"420245 Bombinhas";1
"420280 Braço do Norte";6
"420285 Braço do Trombudo";1
"420290 Brusque";9
"420300 Caçador";3
"420320 Camboriú";10
"420340 Campo Belo do Sul";1
"420350 Campo Erê";2
"420360 Campos Novos";4
"420370 Canelinha";1
"420395 Capivari de Baixo";1
"420400 Catanduvas";2
"420420 Chapecó";25
"420425 Cocal do Sul";2
"420430 Concórdia";3
"420455 Correia Pinto";1
"420460 Criciúma";34
"420480 Curitibanos";4
"420517 Entre Rios";1
"420519 Ermo";1
"420520 Erval Velho";1
"420540 Florianópolis";138
"420550 Fraiburgo";1
"420570 Garopaba";1
"420580 Garuva";3
"420590 Gaspar";5
"420600 Governador Celso Ramos";3
"420610 Grão Pará";1
"420630 Guabiruba";3
"420650 Guaramirim";4
"420670 Herval d'Oeste";2
"420690 Ibirama";11
"420700 Içara";5
"420710 Ilhota";1
"420720 Imaruí";2
"420730 Imbituba";10
"420740 Imbuia";1
"420750 Indaial";7
"420757 Iomerê";1
"420765 Iporã do Oeste";1
"420820 Itajaí";37
"420830 Itapema";8
"420890 Jaraguá do Sul";13
"420900 Joaçaba";2
"420910 Joinville";80
"420915 José Boiteux";1
"420930 Lages";29
"420940 Laguna";4
"420950 Laurentino";2
"420960 Lauro Muller";3
"420970 Lebon Régis";1
"420990 Lontras";1
"421000 Luiz Alves";1
"421010 Mafra";5
"421020 Major Gercino";2
"421060 Massaranduba";1
"421105 Monte Carlo";2
"421120 Morro da Fumaça";2
"421130 Navegantes";12
"421150 Nova Trento";1
"421170 Orleans";6
"421175 Otacílio Costa";2
"421190 Palhoça";31
"421250 Penha";1
"421260 Peritiba";1
"421280 Piçarras";4
"421300 Pinheiro Preto";1
"421320 Pomerode";3
"421340 Ponte Serrada";4
"421350 Porto Belo";4
"421360 Porto União";1
"421370 Pouso Redondo";3
"421480 Rio do Sul";14
"421470 Rio dos Cedros";2
"421510 Rodeio";3
"421545 Sangão";2
"421550 Santa Cecília";1
"421565 Santa Rosa do Sul";2
"421570 Santo Amaro da Imperatriz";2
"421580 São Bento do Sul";8
"421605 São Cristovão do Sul";3
"421610 São Domingos";1
"421620 São Francisco do Sul";7
"421630 São João Batista";5
"421650 São Joaquim";3
"421660 São José";52
"421680 São José do Cerrito";2
"421690 São Lourenço do Oeste";3
"421720 São Miguel do Oeste";2
"421750 Seara";1
"421760 Siderópolis";3
"421770 Sombrio";2
"421800 Tijucas";5
"421810 Timbé do Sul";1
"421820 Timbó";4
"421870 Tubarão";19
"421890 Urubici";2
"421900 Urussanga";1
"421915 Vargem";1
"421920 Vidal Ramos";1
"421950 Xanxerê";4
"430040 Alegrete";6
"430060 Alvorada";59
"430087 Araricá";1
"430100 Arroio do Meio";1
"430120 Arroio do Tigre";2
"430110 Arroio dos Ratos";5
"430130 Arroio Grande";3
"430160 Bagé";18
"430190 Barra do Ribeiro";1
"430210 Bento Gonçalves";9
"430220 Boa Vista do Buricá";1
"430230 Bom Jesus";1
"430240 Bom Retiro do Sul";2
"430245 Boqueirão do Leão";1
"430270 Butiá";2
"430280 Caçapava do Sul";5
"430290 Cacequi";1
"430300 Cachoeira do Sul";14
"430310 Cachoeirinha";20
"430340 Caiçara";1
"430350 Camaquã";3
"430380 Campinas do Sul";2
"430390 Campo Bom";7
"430400 Campo Novo";1
"430420 Candelária";2
"430440 Canela";6
"430450 Canguçu";1
"430460 Canoas";46
"430463 Capão da Canoa";18
"430465 Capão do Cipó";1
"430466 Capão do Leão";1
"430468 Capela de Santana";1
"430471 Caraá";1
"430470 Carazinho";8
"430480 Carlos Barbosa";4
"430510 Caxias do Sul";47
"430520 Cerro Largo";1
"430535 Charqueadas";18
"430540 Chiapetta";1
"430545 Cidreira";2
"430570 Condor";1
"430590 Coronel Bicaco";1
"430595 Cotiporã";1
"430610 Cruz Alta";11
"430620 Cruzeiro do Sul";1
"430637 Dilermando de Aguiar";1
"430640 Dois Irmãos";2
"430650 Dom Feliciano";3
"430660 Dom Pedrito";14
"430676 Eldorado do Sul";5
"430690 Encruzilhada do Sul";3
"430700 Erechim";4
"430750 Espumoso";2
"430755 Estação";2
"430760 Estância Velha";2
"430770 Esteio";8
"430780 Estrela";1
"430790 Farroupilha";7
"430805 Faxinalzinho";1
"430840 Formigueiro";1
"430845 Fortaleza dos Valos";1
"430850 Frederico Westphalen";1
"430905 Glorinha";1
"430910 Gramado";4
"430920 Gravataí";59
"430930 Guaíba";15
"430940 Guaporé";2
"430960 Horizontina";1
"431000 Ibirubá";4
"431010 Igrejinha";3
"431020 Ijuí";3
"431033 Imbé";3
"431040 Independência";1
"431043 Ipê";1
"431060 Itaqui";3
"431080 Ivoti";3
"431100 Jaguarão";5
"431127 Lagoa dos Três Cantos";1
"431130 Lagoa Vermelha";2
"431140 Lajeado";12
"431150 Lavras do Sul";1
"431180 Marau";4
"431198 Mariana Pimentel";1
"431225 Minas do Leão";1
"431240 Montenegro";13
"431250 Mostardas";1
"431261 Muitos Capões";1
"431270 Nonoai";1
"431290 Nova Bassano";1
"431300 Nova Bréscia";1
"431306 Nova Hartz";1
"431320 Nova Petrópolis";1
"431330 Nova Prata";3
"431337 Nova Santa Rita";5
"431349 Novo Barreiro";1
"431339 Novo Cabrais";1
"431340 Novo Hamburgo";40
"431350 Osório";10
"431370 Palmeira das Missões";5
"431390 Panambi";4
"431395 Pantano Grande";2
"431402 Paraíso do Sul";1
"431403 Pareci Novo";1
"431405 Parobé";4
"431410 Passo Fundo";25
"431415 Paverama";1
"431420 Pedro Osório";1
"431440 Pelotas";79
"431445 Pinhal";2
"431447 Pinhal Grande";1
"431475 Poço das Antas";1
"431480 Portão";4
"431490 Porto Alegre";369
"431510 Porto Xavier";1
"431530 Quaraí";1
"431531 Quatro Irmãos";1
"431550 Restinga Seca";2
"431560 Rio Grande";59
"431570 Rio Pardo";3
"431580 Roca Sales";1
"431590 Rodeio Bonito";1
"431595 Rolador";1
"431600 Rolante";1
"431640 Rosário do Sul";3
"431642 Sagrada Família";1
"431673 Santa Cecília do Sul";1
"431680 Santa Cruz do Sul";16
"431697 Santa Margarida do Sul";1
"431690 Santa Maria";43
"431720 Santa Rosa";4
"431730 Santa Vitória do Palmar";8
"431710 Santana do Livramento";8
"431740 Santiago";5
"431750 Santo Ângelo";2
"431760 Santo Antônio da Patrulha";4
"431780 Santo Augusto";1
"431800 São Borja";12
"431820 São Francisco de Paula";1
"431830 São Gabriel";7
"431840 São Jerônimo";3
"431850 São José do Norte";3
"431862 São José dos Ausentes";1
"431870 São Leopoldo";38
"431880 São Lourenço do Sul";1
"431890 São Luiz Gonzaga";4
"431940 São Pedro do Sul";1
"431950 São Sebastião do Caí";5
"431960 São Sepé";1
"431973 São Valério do Sul";1
"431990 Sapiranga";6
"432000 Sapucaia do Sul";31
"432020 Seberi";2
"432035 Sentinela do Sul";2
"432040 Serafina Corrêa";1
"432080 Soledade";2
"432090 Tapejara";1
"432110 Tapes";2
"432120 Taquara";8
"432130 Taquari";1
"432140 Tenente Portela";1
"432145 Teutônia";1
"432150 Torres";3
"432160 Tramandaí";19
"432166 Três Cachoeiras";2
"432170 Três Coroas";3
"432180 Três de Maio";4
"432185 Três Palmeiras";1
"432190 Três Passos";1
"432195 Trindade do Sul";1
"432200 Triunfo";1
"432210 Tucunduva";1
"432240 Uruguaiana";16
"432250 Vacaria";5
"432260 Venâncio Aires";6
"432270 Vera Cruz";3
"432280 Veranópolis";1
"432300 Viamão";56
"432340 Vila Maria";1
"432380 Xangri-lá";4
"500020 Água Clara";1
"500025 Alcinópolis";1
"500060 Amambaí";7
"500090 Antônio João";1
"500110 Aquidauana";4
"500150 Bandeirantes";1
"500190 Bataguassu";1
"500210 Bela Vista";1
"500230 Brasilândia";1
"500240 Caarapó";1
"500260 Camapuã";1
"500270 Campo Grande";90
"500290 Cassilândia";4
"500295 Chapadão do Sul";3
"500320 Corumbá";10
"500325 Costa Rica";2
"500330 Coxim";5
"500348 Dois Irmãos do Buriti";1
"500370 Dourados";17
"500375 Eldorado";4
"500430 Iguatemi";1
"500450 Itaporã";1
"500470 Ivinhema";1
"500480 Japorã";3
"500520 Ladário";1
"500525 Laguna Carapã";2
"500540 Maracaju";6
"500560 Miranda";3
"500568 Mundo Novo";2
"500570 Naviraí";7
"500620 Nova Andradina";2
"500630 Paranaíba";7
"500660 Ponta Porã";11
"500710 Ribas do Rio Pardo";2
"500720 Rio Brilhante";5
"500730 Rio Negro";1
"500740 Rio Verde de Mato Grosso";6
"500769 São Gabriel do Oeste";3
"500790 Sidrolândia";8
"500793 Sonora";4
"500795 Tacuru";1
"500800 Terenos";1
"500830 Três Lagoas";8
"510020 Água Boa";2
"510025 Alta Floresta";2
"510040 Alto Garças";1
"510050 Alto Paraguai";1
"510170 Barra do Bugres";1
"510180 Barra do Garças";9
"510250 Cáceres";1
"510263 Campo Novo do Parecis";2
"510267 Campo Verde";3
"510270 Canarana";1
"510300 Chapada dos Guimarães";1
"510320 Colíder";1
"510330 Comodoro";1
"510335 Confresa";3
"510340 Cuiabá";56
"510350 Diamantino";3
"510410 Guarantã do Norte";4
"510420 Guiratinga";2
"510480 Jaciara";1
"510515 Juína";1
"510520 Juscimeira";1
"510525 Lucas do Rio Verde";4
"510558 Marcelândia";1
"510621 Nova Canaã do Norte";1
"510622 Nova Mutum";4
"510623 Nova Olímpia";1
"510625 Nova Xavantina";1
"510629 Paranaíta";1
"510630 Paranatinga";4
"510642 Peixoto de Azevedo";7
"510650 Poconé";4
"510665 Pontal do Araguaia";1
"510700 Poxoréo";1
"510704 Primavera do Leste";6
"510760 Rondonópolis";50
"510770 Rosário Oeste";2
"510780 Santo Antônio do Leverger";2
"510785 São Félix do Araguaia";1
"510730 São José do Rio Claro";1
"510787 Sapezal";3
"510790 Sinop";7
"510792 Sorriso";6
"510795 Tangará da Serra";6
"510840 Várzea Grande";19
"510850 Vera";1
"520005 Abadia de Goiás";2
"520025 Águas Lindas de Goiás";4
"520030 Alexânia";2
"520055 Alto Horizonte";1
"520110 Anápolis";29
"520140 Aparecida de Goiânia";46
"520330 Bela Vista de Goiás";1
"520350 Bom Jesus de Goiás";2
"520450 Caldas Novas";10
"520470 Campinorte";2
"520490 Campos Belos";1
"520510 Catalão";7
"520545 Cezarina";1
"520549 Cidade Ocidental";1
"520551 Cocalzinho de Goiás";1
"520590 Corumbaíba";1
"520620 Cristalina";2
"520740 Edéia";1
"520800 Formosa";5
"520840 Goianápolis";1
"520860 Goianésia";1
"520870 Goiânia";124
"520880 Goianira";2
"520910 Goiatuba";3
"520920 Guapó";1
"521000 Inhumas";5
"521010 Ipameri";2
"521040 Itaberaí";2
"521150 Itumbiara";13
"521180 Jaraguá";3
"521190 Jataí";13
"521230 Leopoldo de Bulhões";1
"521250 Luziânia";9
"521270 Mambaí";1
"521310 Mineiros";5
"521380 Morrinhos";3
"521400 Mozarlândia";1
"521440 Nazário";1
"521450 Nerópolis";3
"521523 Novo Gama";5
"521550 Ouvidor";1
"521560 Padre Bernardo";3
"521570 Palmeiras de Goiás";3
"521600 Panamá";1
"521640 Paraúna";1
"521710 Piracanjuba";1
"521720 Piranhas";1
"521740 Pires do Rio";1
"521760 Planaltina";2
"521770 Pontalina";2
"521800 Porangatu";1
"521850 Quirinópolis";2
"521860 Rialma";1
"521870 Rianápolis";1
"521880 Rio Verde";13
"521930 Santa Helena de Goiás";1
"521935 Santa Isabel";1
"521975 Santo Antônio do Descoberto";3
"522010 São Luís de Montes Belos";1
"522040 São Simão";3
"522045 Senador Canedo";11
"522060 Silvânia";3
"522119 Terezópolis de Goiás";1
"522140 Trindade";9
"522150 Turvânia";1
"522160 Uruaçu";1
"522185 Valparaíso de Goiás";18
"522220 Vila Boa";1
"530010 Brasília";208
