"Município (Res)";"Freqüência"
"292270 Nova Canaã";1
"292273 Nova Fátima";1
"292290 Nova Soure";1
"292300 Nova Viçosa";5
"292310 Olindina";2
"292320 Oliveira dos Brejinhos";2
"292330 Ouriçangas";1
"292335 Ourolândia";2
"292350 Palmeiras";2
"292360 Paramirim";1
"292380 Paripiranga";1
"292400 Paulo Afonso";6
"292410 Pedrão";1
"292430 Piatã";4
"292440 Pilão Arcado";1
"292460 Pindobaçu";1
"292465 Pintadas";1
"292500 Planalto";2
"292510 Poções";3
"292520 Pojuca";3
"292525 Ponto Novo";2
"292530 Porto Seguro";32
"292550 Prado";6
"292580 Queimadas";1
"292600 Remanso";10
"292610 Retirolândia";2
"292660 Ribeira do Pombal";7
"292670 Rio de Contas";1
"292680 Rio do Antônio";1
"292700 Rio Real";2
"292720 Ruy Barbosa";2
"292740 Salvador";812
"292760 Santa Brígida";1
"292770 Santa Cruz Cabrália";3
"292790 Santa Inês";3
"292805 Santa Luzia";1
"292810 Santa Maria da Vitória";2
"292840 Santa Rita de Cássia";2
"292800 Santaluz";1
"292820 Santana";2
"292860 Santo Amaro";5
"292870 Santo Antônio de Jesus";15
"292880 Santo Estêvão";5
"292890 São Desidério";3
"292900 São Félix";2
"292905 São Félix do Coribe";5
"292920 São Francisco do Conde";5
"292925 São Gabriel";1
"292930 São Gonçalo dos Campos";1
"292950 São Sebastião do Passé";4
"292960 Sapeaçu";1
"292990 Seabra";2
"293010 Senhor do Bonfim";21
"293050 Serrinha";12
"293070 Simões Filho";24
"293077 Sobradinho";1
"293100 Tanhaçu";2
"293120 Taperoá";1
"293135 Teixeira de Freitas";24
"293140 Teodoro Sampaio";1
"293150 Teofilândia";1
"293170 Terra Nova";1
"293190 Tucano";1
"293220 Ubaitaba";2
"293230 Ubatã";1
"293240 Uibaí";1
"293245 Umburanas";1
"293250 Una";7
"293270 Uruçuca";1
"293280 Utinga";2
"293290 Valença";17
"293310 Várzea do Poço";1
"293320 Vera Cruz";5
"293330 Vitória da Conquista";57
"293360 Xique-Xique";3
"290000 Município ignorado - BA";2
"310020 Abaeté";2
"310060 Água Boa";1
"310090 Águas Formosas";5
"310110 Aimorés";3
"310150 Além Paraíba";5
"310160 Alfenas";10
"310170 Almenara";7
"310190 Alpinópolis";1
"310200 Alterosa";1
"315350 Alto Jequitibá";1
"310230 Alvinópolis";1
"310260 Andradas";4
"310340 Araçuaí";4
"310350 Araguari";12
"310380 Arapuá";2
"310400 Araxá";10
"310420 Arcos";1
"310450 Arinos";1
"310490 Baependi";1
"310510 Bambuí";9
"310540 Barão de Cocais";3
"310550 Barão de Monte Alto";2
"310560 Barbacena";17
"310570 Barra Longa";1
"310590 Barroso";2
"310600 Bela Vista de Minas";3
"310620 Belo Horizonte";659
"310630 Belo Oriente";1
"310640 Belo Vale";1
"310670 Betim";70
"310690 Bicas";2
"310710 Boa Esperança";4
"310730 Bocaiúva";1
"310740 Bom Despacho";5
"310760 Bom Jesus da Penha";1
"310810 Bonfim";1
"310830 Borda da Mata";2
"310855 Brasilândia de Minas";1
"310860 Brasília de Minas";3
"310900 Brumadinho";2
"310920 Buenópolis";1
"310930 Buritis";1
"310960 Cachoeira da Prata";1
"310270 Cachoeira de Pajeú";2
"310990 Caetanópolis";1
"311000 Caeté";5
"311030 Caldas";2
"311050 Camanducaia";2
"311090 Campanha";5
"311100 Campestre";2
"311120 Campo Belo";4
"311140 Campo Florido";2
"311150 Campos Altos";2
"311160 Campos Gerais";2
"311170 Canaã";1
"311200 Candeias";2
"311230 Capelinha";1
"311250 Capim Branco";1
"311260 Capinópolis";1
"311300 Caraí";6
"311320 Carandaí";3
"311330 Carangola";9
"311340 Caratinga";9
"311360 Careaçu";1
"311390 Carmo da Cachoeira";6
"311400 Carmo da Mata";1
"311420 Carmo do Cajuru";1
"311430 Carmo do Paranaíba";6
"311450 Carmópolis de Minas";2
"311510 Cássia";1
"311530 Cataguases";19
"311545 Catuji";1
"311550 Caxambu";1
"311570 Central de Minas";1
"311600 Chalé";1
"311610 Chapada do Norte";2
"311660 Cláudio";1
"311710 Conceição da Aparecida";1
"311730 Conceição das Alagoas";1
"311780 Conceição dos Ouros";1
"311800 Congonhas";3
"311820 Conquista";1
"311830 Conselheiro Lafaiete";12
"311840 Conselheiro Pena";1
"311860 Contagem";103
"311880 Coração de Jesus";1
"311890 Cordisburgo";1
"311910 Corinto";2
"311930 Coromandel";3
"311940 Coronel Fabriciano";14
"311950 Coronel Murta";1
"311995 Córrego Fundo";1
"312080 Cruzília";3
"312090 Curvelo";11
"312125 Delta";2
"312130 Descoberto";1
"312140 Desterro de Entre Rios";1
"312160 Diamantina";6
"312190 Divinésia";1
"312200 Divino";1
"312220 Divinolândia de Minas";1
"312230 Divinópolis";38
"312235 Divisa Alegre";2
"312250 Dom Cavati";1
"312320 Dores do Indaiá";2
"312330 Dores do Turvo";1
"312370 Engenheiro Caldas";2
"312390 Entre Rios de Minas";1
"312410 Esmeraldas";14
"312470 Estrela do Indaiá";1
"312480 Estrela do Sul";1
"312490 Eugenópolis";4
"312500 Ewbank da Câmara";1
"312510 Extrema";1
"312560 Felisburgo";1
"312570 Felixlândia";2
"312590 Ferros";1
"312610 Formiga";10
"312630 Fortaleza de Minas";2
"312660 Francisco Dumont";1
"312670 Francisco Sá";2
"312690 Frei Inocêncio";1
"312710 Frutal";25
"312720 Funilândia";2
"312760 Gouveia";1
"312770 Governador Valadares";36
"312800 Guanhães";1
"312830 Guaranésia";1
"312840 Guarani";2
"312850 Guarará";1
"312870 Guaxupé";4
"312880 Guidoval";1
"312890 Guimarânia";3
"312910 Gurinhatã";1
"312930 Iapu";1
"312950 Ibiá";2
"312970 Ibiraci";1
"312980 Ibirité";29
"313005 Icaraí de Minas";1
"313010 Igarapé";6
"313040 Ijaci";1
"313055 Imbé de Minas";1
"313070 Indianópolis";1
"313090 Inhapim";2
"313115 Ipaba";3
"313130 Ipatinga";29
"313170 Itabira";11
"313190 Itabirito";10
"313210 Itacarambi";2
"313220 Itaguara";1
"313230 Itaipé";2
"313240 Itajubá";12
"313270 Itambacuri";2
"313300 Itamonte";1
"313310 Itanhandu";1
"313330 Itaobim";3
"313340 Itapagipe";2
"313370 Itatiaiuçu";1
"313380 Itaúna";8
"313400 Itinga";1
"313410 Itueta";1
"313420 Ituiutaba";22
"313430 Itumirim";1
"313440 Iturama";7
"313460 Jaboticatubas";1
"313480 Jacuí";1
"313507 Jampruca";1
"313520 Januária";3
"313545 Jenipapo de Minas";1
"313560 Jequitaí";1
"313580 Jequitinhonha";1
"313600 Joaíma";2
"313620 João Monlevade";16
"313630 João Pinheiro";3
"313650 Jordânia";1
"313665 Juatuba";3
"313670 Juiz de Fora";159
"313700 Ladainha";1
"313710 Lagamar";1
"313720 Lagoa da Prata";4
"313750 Lagoa Formosa";2
"313760 Lagoa Santa";7
"313780 Lambari";3
"313790 Lamim";1
"313820 Lavras";20
"313840 Leopoldina";7
"313860 Lima Duarte";5
"313880 Luz";2
"313890 Machacalis";1
"313910 Madre de Deus de Minas";1
"313930 Manga";1
"313940 Manhuaçu";13
"313950 Manhumirim";1
"313960 Mantena";3
"313980 Mar de Espanha";5
"313970 Maravilhas";1
"314000 Mariana";2
"314010 Marilac";3
"314015 Mário Campos";4
"314050 Martinho Campos";1
"314055 Mata Verde";1
"314070 Mateus Leme";4
"314080 Matias Barbosa";3
"314110 Matozinhos";5
"314140 Medina";4
"314180 Minas Novas";3
"314190 Minduri";1
"314210 Miradouro";1
"314240 Moema";1
"314280 Monte Alegre de Minas";3
"314310 Monte Carmelo";10
"314320 Monte Santo de Minas";1
"314340 Monte Sião";1
"314330 Montes Claros";34
"314390 Muriaé";21
"314420 Nacip Raydan";1
"314430 Nanuque";3
"314435 Naque";1
"314460 Nepomuceno";4
"314467 Nova Belém";1
"314480 Nova Lima";11
"314490 Nova Módica";1
"314500 Nova Ponte";2
"314510 Nova Resende";2
"314520 Nova Serrana";2
"313660 Nova União";1
"314530 Novo Cruzeiro";2
"314560 Oliveira";6
"314590 Ouro Branco";5
"314600 Ouro Fino";2
"314610 Ouro Preto";14
"314630 Padre Paraíso";8
"314640 Paineiras";1
"314650 Pains";1
"314670 Palma";1
"314710 Pará de Minas";9
"314700 Paracatu";5
"314720 Paraguaçu";1
"314730 Paraisópolis";4
"314740 Paraopeba";3
"314760 Passa Quatro";2
"314790 Passos";18
"314800 Patos de Minas";13
"314810 Patrocínio";11
"314860 Peçanha";1
"314870 Pedra Azul";2
"314915 Pedras de Maria da Cruz";2
"314930 Pedro Leopoldo";3
"314950 Pequeri";1
"314980 Perdizes";1
"314990 Perdões";1
"315110 Pirapetinga";1
"315120 Pirapora";7
"315140 Pitangui";4
"315150 Piumhi";2
"315160 Planura";1
"315170 Poço Fundo";1
"315180 Poços de Caldas";22
"315200 Pompéu";2
"315210 Ponte Nova";9
"315217 Ponto dos Volantes";1
"315240 Poté";1
"315250 Pouso Alegre";12
"315280 Prata";8
"315370 Quartel Geral";1
"315460 Ribeirão das Neves";51
"315470 Ribeirão Vermelho";1
"315530 Rio Manso";1
"315540 Rio Novo";1
"315580 Rio Pomba";4
"315660 Rubim";2
"315670 Sabará";22
"315690 Sacramento";1
"315700 Salinas";2
"315720 Santa Bárbara";6
"315733 Santa Cruz de Minas";1
"315770 Santa Juliana";4
"315780 Santa Luzia";42
"315790 Santa Margarida";1
"315820 Santa Maria do Suaçuí";1
"315920 Santa Rita de Caldas";1
"315960 Santa Rita do Sapucaí";4
"315980 Santa Vitória";4
"315830 Santana da Vargem";1
"315890 Santana do Manhuaçu";2
"315895 Santana do Paraíso";6
"315900 Santana do Riacho";1
"315990 Santo Antônio do Amparo";7
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";5
"316090 São Brás do Suaçuí";2
"316100 São Domingos do Prata";1
"316105 São Félix de Minas";1
"316110 São Francisco";2
"316140 São Francisco do Glória";3
"316150 São Geraldo";3
"316190 São Gonçalo do Rio Abaixo";1
"316210 São Gotardo";4
"316230 São João da Mata";1
"316240 São João da Ponte";1
"316250 São João del Rei";15
"316270 São João do Paraíso";2
"316280 São João Evangelista";4
"316292 São Joaquim de Bicas";5
"316295 São José da Lapa";2
"316340 São José do Goiabal";1
"316360 São José do Mantimento";1
"316370 São Lourenço";17
"316380 São Miguel do Anta";1
"316410 São Pedro do Suaçuí";2
"316400 São Pedro dos Ferros";1
"316447 São Sebastião do Anta";1
"316470 São Sebastião do Paraíso";6
"316490 São Sebastião do Rio Verde";1
"316520 São Thomé das Letras";2
"316553 Sarzedo";3
"316590 Senador Modestino Gonçalves";1
"316680 Serra do Salitre";1
"316670 Serra dos Aimorés";1
"316710 Serro";1
"316720 Sete Lagoas";22
"316555 Setubinha";1
"316740 Silvianópolis";1
"316750 Simão Pereira";2
"316840 Tarumirim";1
"316860 Teófilo Otoni";26
"316870 Timóteo";11
"316920 Tombos";2
"316930 Três Corações";10
"316935 Três Marias";3
"316940 Três Pontas";9
"316960 Tupaciguara";1
"316990 Ubá";23
"317010 Uberaba";88
"317020 Uberlândia";183
"317030 Umburatiba";1
"317040 Unaí";11
"317070 Varginha";19
"317080 Várzea da Palma";5
"317090 Varzelândia";1
"317100 Vazante";2
"317120 Vespasiano";25
"317130 Viçosa";6
"317160 Virgem da Lapa";1
"317170 Virgínia";1
"317200 Visconde do Rio Branco";1
"317210 Volta Grande";1
"320010 Afonso Cláudio";1
"320016 Água Doce do Norte";1
"320013 Águia Branca";1
"320020 Alegre";3
"320030 Alfredo Chaves";2
"320040 Anchieta";4
"320060 Aracruz";11
"320070 Atilio Vivacqua";1
"320080 Baixo Guandu";11
"320090 Barra de São Francisco";6
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";2
"320120 Cachoeiro de Itapemirim";57
"320130 Cariacica";100
"320140 Castelo";4
"320150 Colatina";18
"320160 Conceição da Barra";8
"320170 Conceição do Castelo";2
"320180 Divino de São Lourenço";1
"320190 Domingos Martins";2
"320210 Ecoporanga";2
"320220 Fundão";5
"320225 Governador Lindenberg";1
"320230 Guaçuí";1
"320240 Guarapari";32
"320245 Ibatiba";3
"320250 Ibiraçu";1
"320255 Ibitirama";1
"320260 Iconha";4
"320265 Irupi";1
"320280 Itapemirim";5
"320300 Iúna";2
"320305 Jaguaré";5
"320310 Jerônimo Monteiro";2
"320313 João Neiva";1
"320316 Laranja da Terra";1
"320320 Linhares";29
"320332 Marataízes";6
"320340 Mimoso do Sul";1
"320350 Montanha";4
"320360 Mucurici";2
"320370 Muniz Freire";6
"320380 Muqui";2
"320390 Nova Venécia";5
"320405 Pedro Canário";3
"320410 Pinheiros";5
"320420 Piúma";4
"320425 Ponto Belo";1
"320430 Presidente Kennedy";1
"320435 Rio Bananal";2
"320440 Rio Novo do Sul";1
"320455 Santa Maria de Jetibá";2
"320465 São Domingos do Norte";1
"320470 São Gabriel da Palha";4
"320480 São José do Calçado";2
"320490 São Mateus";27
"320500 Serra";130
"320501 Sooretama";2
"320503 Vargem Alta";1
"320506 Venda Nova do Imigrante";2
"320510 Viana";15
"320517 Vila Valério";2
"320520 Vila Velha";155
"320530 Vitória";128
"330010 Angra dos Reis";39
"330015 Aperibé";1
"330020 Araruama";20
"330022 Areal";5
"330023 Armação dos Búzios";10
"330025 Arraial do Cabo";6
"330030 Barra do Piraí";6
"330040 Barra Mansa";44
"330045 Belford Roxo";112
"330050 Bom Jardim";1
"330060 Bom Jesus do Itabapoana";9
"330070 Cabo Frio";42
"330080 Cachoeiras de Macacu";9
"330090 Cambuci";2
"330100 Campos dos Goytacazes";185
"330110 Cantagalo";2
"330120 Carmo";4
"330130 Casimiro de Abreu";7
"330095 Comendador Levy Gasparian";2
"330140 Conceição de Macabu";1
"330150 Cordeiro";3
"330170 Duque de Caxias";305
"330185 Guapimirim";9
"330187 Iguaba Grande";7
"330190 Itaboraí";60
"330200 Itaguaí";24
"330205 Italva";2
"330210 Itaocara";1
"330220 Itaperuna";21
"330225 Itatiaia";4
"330227 Japeri";41
"330240 Macaé";77
"330250 Magé";99
"330260 Mangaratiba";7
"330270 Maricá";31
"330280 Mendes";2
"330285 Mesquita";56
"330290 Miguel Pereira";4
"330300 Miracema";2
"330310 Natividade";6
"330320 Nilópolis";63
"330330 Niterói";184
"330340 Nova Friburgo";30
"330350 Nova Iguaçu";237
"330360 Paracambi";8
"330370 Paraíba do Sul";9
"330380 Parati";8
"330385 Paty do Alferes";1
"330390 Petrópolis";59
"330395 Pinheiral";1
"330400 Piraí";8
"330410 Porciúncula";7
"330411 Porto Real";4
"330412 Quatis";3
"330414 Queimados";45
"330415 Quissamã";2
"330420 Resende";18
"330430 Rio Bonito";4
"330440 Rio Claro";2
"330450 Rio das Flores";2
"330452 Rio das Ostras";46
"330455 Rio de Janeiro";2637
"330470 Santo Antônio de Pádua";5
"330480 São Fidélis";2
"330475 São Francisco de Itabapoana";2
"330490 São Gonçalo";225
"330500 São João da Barra";13
"330510 São João de Meriti";195
"330515 São José do Vale do Rio Preto";1
"330520 São Pedro da Aldeia";12
"330540 Sapucaia";3
"330550 Saquarema";15
"330555 Seropédica";13
"330560 Silva Jardim";2
"330575 Tanguá";9
"330580 Teresópolis";24
"330600 Três Rios";29
"330610 Valença";15
"330615 Varre-Sai";2
"330620 Vassouras";13
"330630 Volta Redonda";52
"330000 Município ignorado - RJ";8
"350010 Adamantina";3
"350030 Aguaí";5
"350040 Águas da Prata";1
"350050 Águas de Lindóia";2
"350070 Agudos";6
"350090 Altair";1
"350115 Alumínio";3
"350120 Álvares Florence";2
"350130 Álvares Machado";5
"350140 Álvaro de Carvalho";2
"350160 Americana";43
"350170 Américo Brasiliense";2
"350180 Américo de Campos";1
"350190 Amparo";8
"350200 Analândia";1
"350210 Andradina";5
"350220 Angatuba";2
"350230 Anhembi";1
"350250 Aparecida";8
"350270 Apiaí";2
"350275 Araçariguama";2
"350280 Araçatuba";32
"350290 Araçoiaba da Serra";2
"350320 Araraquara";54
"350330 Araras";16
"350340 Arealva";1
"350370 Ariranha";3
"350380 Artur Nogueira";3
"350390 Arujá";5
"350400 Assis";15
"350410 Atibaia";26
"350430 Avaí";2
"350440 Avanhandava";1
"350450 Avaré";20
"350460 Bady Bassitt";4
"350480 Bálsamo";1
"350510 Barbosa";2
"350520 Bariri";3
"350530 Barra Bonita";4
"350540 Barra do Turvo";1
"350550 Barretos";61
"350560 Barrinha";6
"350570 Barueri";43
"350580 Bastos";5
"350590 Batatais";8
"350600 Bauru";85
"350610 Bebedouro";26
"350630 Bernardino de Campos";1
"350635 Bertioga";12
"350650 Birigui";23
"350660 Biritiba-Mirim";1
"350670 Boa Esperança do Sul";1
"350690 Bofete";2
"350700 Boituva";4
"350740 Borborema";1
"350750 Botucatu";22
"350760 Bragança Paulista";31
"350770 Braúna";1
"350775 Brejo Alegre";1
"350780 Brodowski";3
"350790 Brotas";6
"350800 Buri";1
"350830 Cabrália Paulista";1
"350840 Cabreúva";3
"350850 Caçapava";21
"350860 Cachoeira Paulista";4
"350870 Caconde";2
"350880 Cafelândia";3
"350900 Caieiras";11
"350910 Caiuá";1
"350920 Cajamar";7
"350925 Cajati";10
"350940 Cajuru";4
"350950 Campinas";314
"350960 Campo Limpo Paulista";13
"350970 Campos do Jordão";9
"350990 Cananéia";2
"351000 Cândido Mota";1
"351020 Capão Bonito";4
"351030 Capela do Alto";4
"351040 Capivari";22
"351050 Caraguatatuba";40
"351060 Carapicuíba";77
"351070 Cardoso";2
"351080 Casa Branca";2
"351090 Cássia dos Coqueiros";1
"351100 Castilho";3
"351110 Catanduva";30
"351140 Cerqueira César";3
"351150 Cerquilho";3
"351160 Cesário Lange";2
"351170 Charqueada";1
"355720 Chavantes";1
"351200 Colina";4
"351210 Colômbia";2
"351220 Conchal";5
"351230 Conchas";2
"351240 Cordeirópolis";1
"351280 Cosmópolis";18
"351290 Cosmorama";2
"351300 Cotia";37
"351310 Cravinhos";5
"351320 Cristais Paulista";3
"351340 Cruzeiro";19
"351350 Cubatão";23
"351360 Cunha";1
"351370 Descalvado";1
"351380 Diadema";50
"351410 Dois Córregos";3
"351430 Dourado";2
"351440 Dracena";13
"351460 Dumont";2
"351470 Echaporã";1
"351490 Elias Fausto";4
"351500 Embu";35
"351510 Embu-Guaçu";3
"351515 Engenheiro Coelho";1
"351518 Espírito Santo do Pinhal";6
"355730 Estiva Gerbi";1
"351535 Euclides da Cunha Paulista";2
"351540 Fartura";2
"351560 Fernando Prestes";2
"351550 Fernandópolis";15
"351570 Ferraz de Vasconcelos";27
"351600 Flórida Paulista";4
"351620 Franca";60
"351630 Francisco Morato";33
"351640 Franco da Rocha";20
"351650 Gabriel Monteiro";1
"351660 Gália";1
"351670 Garça";2
"351685 Gavião Peixoto";1
"351690 General Salgado";3
"351710 Glicério";1
"351720 Guaiçara";3
"351730 Guaimbê";1
"351740 Guaíra";11
"351750 Guapiaçu";3
"351760 Guapiara";1
"351770 Guará";2
"351790 Guaraci";2
"351800 Guarani d'Oeste";1
"351820 Guararapes";3
"351830 Guararema";2
"351840 Guaratinguetá";21
"351860 Guariba";3
"351870 Guarujá";51
"351880 Guarulhos";161
"351905 Holambra";1
"351907 Hortolândia";37
"351920 Iacri";1
"351925 Iaras";5
"351930 Ibaté";3
"351940 Ibirá";2
"351960 Ibitinga";6
"351970 Ibiúna";4
"351980 Icém";2
"351990 Iepê";1
"352000 Igaraçu do Tietê";4
"352010 Igarapava";1
"352030 Iguape";4
"352044 Ilha Solteira";3
"352040 Ilhabela";5
"352050 Indaiatuba";24
"352070 Indiaporã";1
"352090 Ipaussu";3
"352100 Iperó";7
"352115 Ipiguá";1
"352130 Ipuã";1
"352140 Iracemápolis";3
"352160 Irapuru";2
"352180 Itaí";14
"352190 Itajobi";4
"352210 Itanhaém";26
"352220 Itapecerica da Serra";19
"352230 Itapetininga";27
"352240 Itapeva";11
"352250 Itapevi";28
"352260 Itapira";19
"352270 Itápolis";4
"352280 Itaporanga";1
"352290 Itapuí";1
"352310 Itaquaquecetuba";52
"352320 Itararé";7
"352340 Itatiba";17
"352350 Itatinga";2
"352360 Itirapina";2
"352390 Itu";51
"352400 Itupeva";10
"352410 Ituverava";3
"352430 Jaboticabal";13
"352440 Jacareí";48
"352450 Jaci";1
"352460 Jacupiranga";2
"352470 Jaguariúna";6
"352480 Jales";5
"352490 Jambeiro";1
"352500 Jandira";14
"352510 Jardinópolis";7
"352530 Jaú";17
"352550 Joanópolis";1
"352560 João Ramalho";2
"352570 José Bonifácio";4
"352590 Jundiaí";63
"352600 Junqueirópolis";4
"352610 Juquiá";1
"352620 Juquitiba";4
"352630 Lagoinha";1
"352640 Laranjal Paulista";10
"352650 Lavínia";2
"352670 Leme";17
"352680 Lençóis Paulista";9
"352690 Limeira";43
"352710 Lins";13
"352720 Lorena";17
"352730 Louveira";1
"352740 Lucélia";5
"352760 Luís Antônio";1
"352770 Luiziânia";1
"352780 Lupércio";1
"352810 Macaubal";3
"352830 Magda";1
"352840 Mairinque";5
"352850 Mairiporã";13
"352900 Marília";26
"352920 Martinópolis";2
"352930 Matão";5
"352940 Mauá";59
"352970 Miguelópolis";1
"352980 Mineiros do Tietê";1
"352990 Miracatu";1
"353010 Mirandópolis";7
"353020 Mirante do Paranapanema";2
"353030 Mirassol";7
"353050 Mococa";6
"353060 Mogi das Cruzes";43
"353070 Mogi Guaçu";19
"353080 Moji Mirim";12
"353110 Mongaguá";10
"353120 Monte Alegre do Sul";1
"353130 Monte Alto";12
"353140 Monte Aprazível";3
"353150 Monte Azul Paulista";5
"353160 Monte Castelo";1
"353180 Monte Mor";9
"353190 Morro Agudo";1
"353200 Morungaba";1
"353215 Nantes";1
"353220 Narandiba";1
"353250 Neves Paulista";2
"353260 Nhandeara";1
"353280 Nova Aliança";1
"353290 Nova Europa";3
"353330 Nova Luzitânia";2
"353340 Nova Odessa";9
"353325 Novais";1
"353350 Novo Horizonte";3
"353370 Ocauçu";1
"353390 Olímpia";12
"353400 Onda Verde";2
"353430 Orlândia";2
"353440 Osasco";144
"353460 Osvaldo Cruz";3
"353470 Ourinhos";16
"353475 Ouroeste";1
"353490 Pacaembu";2
"353500 Palestina";1
"353510 Palmares Paulista";2
"353520 Palmeira d'Oeste";1
"353530 Palmital";3
"353540 Panorama";3
"353550 Paraguaçu Paulista";5
"353570 Paraíso";1
"353580 Paranapanema";2
"353590 Paranapuã";1
"353600 Parapuã";1
"353610 Pardinho";3
"353620 Pariquera-Açu";4
"353625 Parisi";3
"353650 Paulínia";8
"353660 Paulo de Faria";1
"353670 Pederneiras";3
"353690 Pedranópolis";1
"353700 Pedregulho";1
"353710 Pedreira";6
"353720 Pedro de Toledo";1
"353730 Penápolis";7
"353740 Pereira Barreto";7
"353750 Pereiras";3
"353760 Peruíbe";10
"353780 Piedade";3
"353800 Pindamonhangaba";19
"353810 Pindorama";2
"353820 Pinhalzinho";3
"353830 Piquerobi";1
"353860 Piracaia";1
"353870 Piracicaba";75
"353880 Piraju";4
"353890 Pirajuí";4
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";1
"353920 Pirapozinho";2
"353930 Pirassununga";6
"353940 Piratininga";3
"353950 Pitangueiras";3
"353970 Platina";1
"353980 Poá";24
"354000 Pompéia";6
"354020 Pontal";3
"354050 Porangaba";3
"354060 Porto Feliz";3
"354070 Porto Ferreira";3
"354075 Potim";6
"354080 Potirendaba";3
"354085 Pracinha";4
"354090 Pradópolis";2
"354100 Praia Grande";51
"354105 Pratânia";3
"354120 Presidente Bernardes";4
"354130 Presidente Epitácio";8
"354140 Presidente Prudente";59
"354150 Presidente Venceslau";10
"354160 Promissão";2
"354165 Quadra";1
"354170 Quatá";2
"354180 Queiroz";1
"354210 Rafard";1
"354220 Rancharia";8
"354240 Regente Feijó";2
"354250 Reginópolis";1
"354260 Registro";6
"354290 Ribeirão Bonito";1
"354330 Ribeirão Pires";18
"354340 Ribeirão Preto";192
"354360 Rifaina";2
"354380 Rinópolis";2
"354390 Rio Claro";38
"354400 Rio das Pedras";3
"354410 Rio Grande da Serra";3
"354420 Riolândia";4
"354350 Riversul";1
"354425 Rosana";6
"354430 Roseira";1
"354450 Rubinéia";1
"354460 Sabino";2
"354490 Sales Oliveira";1
"354500 Salesópolis";1
"354520 Salto";23
"354530 Salto de Pirapora";5
"354540 Salto Grande";1
"354550 Sandovalina";3
"354560 Santa Adélia";2
"354580 Santa Bárbara d'Oeste";23
"354600 Santa Branca";1
"354625 Santa Cruz da Esperança";2
"354630 Santa Cruz das Palmeiras";5
"354640 Santa Cruz do Rio Pardo";2
"354660 Santa Fé do Sul";5
"354670 Santa Gertrudes";3
"354680 Santa Isabel";6
"354690 Santa Lúcia";1
"354750 Santa Rita do Passa Quatro";4
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";12
"354770 Santo Anastácio";2
"354780 Santo André";120
"354800 Santo Antônio de Posse";4
"354810 Santo Antônio do Jardim";2
"354850 Santos";176
"354860 São Bento do Sapucaí";1
"354870 São Bernardo do Campo";144
"354880 São Caetano do Sul";24
"354890 São Carlos";49
"354910 São João da Boa Vista";18
"354920 São João das Duas Pontes";1
"354925 São João de Iracema";2
"354940 São Joaquim da Barra";11
"354970 São José do Rio Pardo";2
"354980 São José do Rio Preto";142
"354990 São José dos Campos";147
"354995 São Lourenço da Serra";4
"355010 São Manuel";1
"355020 São Miguel Arcanjo";3
"355030 São Paulo";3157
"355040 São Pedro";10
"355060 São Roque";17
"355070 São Sebastião";13
"355090 São Simão";2
"355100 São Vicente";117
"355140 Serra Azul";4
"355150 Serrana";9
"355170 Sertãozinho";25
"355180 Sete Barras";2
"355190 Severínia";4
"355210 Socorro";1
"355220 Sorocaba";124
"355240 Sumaré";38
"355250 Suzano";44
"355260 Tabapuã";1
"355270 Tabatinga";1
"355280 Taboão da Serra";54
"355290 Taciba";1
"355300 Taguaí";1
"355340 Tanabi";2
"355365 Taquaral";2
"355370 Taquaritinga";9
"355390 Tarabai";2
"355400 Tatuí";18
"355410 Taubaté";74
"355430 Teodoro Sampaio";3
"355450 Tietê";4
"355470 Torrinha";1
"355475 Trabiju";1
"355480 Tremembé";5
"355490 Três Fronteiras";1
"355500 Tupã";8
"355510 Tupi Paulista";6
"355535 Ubarana";2
"355540 Ubatuba";5
"355550 Ubirajara";1
"355560 Uchoa";2
"355570 União Paulista";1
"355600 Urupês";4
"355620 Valinhos";17
"355630 Valparaíso";7
"355640 Vargem Grande do Sul";6
"355645 Vargem Grande Paulista";3
"355650 Várzea Paulista";16
"355670 Vinhedo";15
"355690 Vista Alegre do Alto";2
"355700 Votorantim";19
"355710 Votuporanga";20
"350000 Município ignorado - SP";4
"410040 Almirante Tamandaré";17
"410060 Alto Paraná";1
"410070 Alto Piquiri";3
"410050 Altônia";2
"410080 Alvorada do Sul";3
"410100 Ampére";1
"410120 Antonina";2
"410140 Apucarana";15
"410150 Arapongas";15
"410160 Arapoti";2
"410180 Araucária";27
"410185 Ariranha do Ivaí";2
"410190 Assaí";1
"410200 Assis Chateaubriand";4
"410210 Astorga";3
"410230 Balsa Nova";1
"410260 Barracão";1
"410280 Bela Vista do Paraíso";2
"410290 Bituruna";1
"410305 Boa Vista da Aparecida";4
"410320 Bom Sucesso";2
"410330 Borrazópolis";1
"410345 Cafelândia";2
"410360 Cambará";6
"410370 Cambé";13
"410390 Campina da Lagoa";1
"410400 Campina Grande do Sul";14
"410410 Campo do Tenente";1
"410420 Campo Largo";17
"410425 Campo Magro";6
"410430 Campo Mourão";8
"410450 Capanema";1
"410460 Capitão Leônidas Marques";2
"410465 Carambeí";3
"410480 Cascavel";59
"410490 Castro";17
"410510 Centenário do Sul";1
"410520 Cerro Azul";1
"410530 Céu Azul";1
