"Município (Res)";"Freqüência"
"351520 Estrela d'Oeste";1
"351550 Fernandópolis";15
"351565 Fernão";1
"351570 Ferraz de Vasconcelos";27
"351620 Franca";59
"351630 Francisco Morato";18
"351640 Franco da Rocha";25
"351660 Gália";1
"351670 Garça";5
"351680 Gastão Vidigal";1
"351700 Getulina";9
"351720 Guaiçara";1
"351740 Guaíra";5
"351750 Guapiaçu";1
"351770 Guará";2
"351780 Guaraçaí";2
"351790 Guaraci";1
"351810 Guarantã";1
"351820 Guararapes";1
"351830 Guararema";1
"351840 Guaratinguetá";32
"351850 Guareí";1
"351860 Guariba";7
"351870 Guarujá";79
"351880 Guarulhos";277
"351885 Guatapará";1
"351907 Hortolândia";46
"351910 Iacanga";1
"351925 Iaras";1
"351930 Ibaté";4
"351940 Ibirá";2
"351950 Ibirarema";4
"351960 Ibitinga";4
"351970 Ibiúna";6
"351980 Icém";1
"352000 Igaraçu do Tietê";2
"352010 Igarapava";1
"352030 Iguape";3
"352042 Ilha Comprida";1
"352044 Ilha Solteira";1
"352040 Ilhabela";2
"352050 Indaiatuba";16
"352080 Inúbia Paulista";1
"352090 Ipaussu";1
"352100 Iperó";1
"352110 Ipeúna";1
"352120 Iporanga";1
"352140 Iracemápolis";1
"352160 Irapuru";1
"352180 Itaí";4
"352210 Itanhaém";31
"352220 Itapecerica da Serra";14
"352230 Itapetininga";29
"352240 Itapeva";7
"352250 Itapevi";27
"352260 Itapira";39
"352270 Itápolis";6
"352280 Itaporanga";1
"352310 Itaquaquecetuba";41
"352320 Itararé";9
"352330 Itariri";1
"352340 Itatiba";8
"352360 Itirapina";6
"352370 Itirapuã";1
"352380 Itobi";1
"352390 Itu";39
"352400 Itupeva";2
"352410 Ituverava";8
"352430 Jaboticabal";23
"352440 Jacareí";71
"352460 Jacupiranga";4
"352470 Jaguariúna";4
"352480 Jales";3
"352500 Jandira";8
"352510 Jardinópolis";11
"352520 Jarinu";2
"352530 Jaú";15
"352540 Jeriquara";2
"352570 José Bonifácio";5
"352590 Jundiaí";109
"352600 Junqueirópolis";1
"352610 Juquiá";4
"352620 Juquitiba";1
"352640 Laranjal Paulista";2
"352670 Leme";16
"352680 Lençóis Paulista";14
"352690 Limeira";47
"352710 Lins";11
"352720 Lorena";16
"352730 Louveira";3
"352740 Lucélia";14
"352800 Macatuba";1
"352810 Macaubal";1
"352840 Mairinque";4
"352850 Mairiporã";7
"352885 Marapoama";1
"352900 Marília";70
"352920 Martinópolis";6
"352930 Matão";18
"352940 Mauá";84
"352950 Mendonça";2
"352970 Miguelópolis";5
"352980 Mineiros do Tietê";1
"353010 Mirandópolis";5
"353030 Mirassol";18
"353050 Mococa";9
"353060 Mogi das Cruzes";54
"353070 Mogi Guaçu";16
"353080 Moji Mirim";20
"353110 Mongaguá";8
"353130 Monte Alto";20
"353150 Monte Azul Paulista";1
"353180 Monte Mor";5
"353230 Natividade da Serra";1
"353240 Nazaré Paulista";2
"353260 Nhandeara";2
"353282 Nova Campina";1
"353290 Nova Europa";1
"353300 Nova Granada";1
"353340 Nova Odessa";6
"353350 Novo Horizonte";1
"353360 Nuporanga";1
"353390 Olímpia";5
"353410 Oriente";1
"353430 Orlândia";4
"353440 Osasco";159
"353460 Osvaldo Cruz";2
"353470 Ourinhos";20
"353490 Pacaembu";11
"353500 Palestina";2
"353510 Palmares Paulista";1
"353520 Palmeira d'Oeste";1
"353540 Panorama";3
"353550 Paraguaçu Paulista";6
"353560 Paraibuna";1
"353620 Pariquera-Açu";3
"353625 Parisi";2
"353640 Paulicéia";1
"353650 Paulínia";18
"353657 Paulistânia";1
"353660 Paulo de Faria";1
"353670 Pederneiras";5
"353700 Pedregulho";1
"353710 Pedreira";3
"353720 Pedro de Toledo";3
"353730 Penápolis";8
"353740 Pereira Barreto";8
"353750 Pereiras";1
"353760 Peruíbe";17
"353770 Piacatu";2
"353780 Piedade";2
"353800 Pindamonhangaba";27
"353810 Pindorama";7
"353860 Piracaia";2
"353870 Piracicaba";75
"353880 Piraju";2
"353890 Pirajuí";13
"353900 Pirangi";1
"353920 Pirapozinho";2
"353930 Pirassununga";22
"353950 Pitangueiras";3
"353960 Planalto";1
"353980 Poá";17
"354000 Pompéia";4
"354020 Pontal";6
"354060 Porto Feliz";1
"354070 Porto Ferreira";12
"354075 Potim";4
"354080 Potirendaba";2
"354090 Pradópolis";1
"354100 Praia Grande";97
"354120 Presidente Bernardes";6
"354130 Presidente Epitácio";6
"354140 Presidente Prudente";42
"354150 Presidente Venceslau";5
"354160 Promissão";1
"354165 Quadra";1
"354170 Quatá";2
"354190 Queluz";2
"354210 Rafard";2
"354220 Rancharia";1
"354230 Redenção da Serra";1
"354240 Regente Feijó";2
"354260 Registro";6
"354290 Ribeirão Bonito";1
"354330 Ribeirão Pires";14
"354340 Ribeirão Preto";335
"354370 Rincão";1
"354380 Rinópolis";1
"354390 Rio Claro";66
"354400 Rio das Pedras";3
"354410 Rio Grande da Serra";3
"354420 Riolândia";4
"354430 Roseira";1
"354520 Salto";11
"354530 Salto de Pirapora";3
"354540 Salto Grande";2
"354560 Santa Adélia";2
"354570 Santa Albertina";1
"354580 Santa Bárbara d'Oeste";10
"354600 Santa Branca";2
"354620 Santa Cruz da Conceição";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";1
"354660 Santa Fé do Sul";5
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";7
"354730 Santana de Parnaíba";8
"354780 Santo André";170
"354790 Santo Antônio da Alegria";2
"354800 Santo Antônio de Posse";6
"354805 Santo Antônio do Aracanguá";1
"354840 Santópolis do Aguapeí";1
"354850 Santos";294
"354870 São Bernardo do Campo";182
"354880 São Caetano do Sul";30
"354890 São Carlos";77
"354910 São João da Boa Vista";11
"354940 São Joaquim da Barra";3
"354960 São José do Barreiro";1
"354970 São José do Rio Pardo";6
"354980 São José do Rio Preto";223
"354990 São José dos Campos";157
"354995 São Lourenço da Serra";2
"355010 São Manuel";6
"355020 São Miguel Arcanjo";2
"355030 São Paulo";4157
"355040 São Pedro";6
"355060 São Roque";10
"355070 São Sebastião";25
"355080 São Sebastião da Grama";1
"355090 São Simão";2
"355100 São Vicente";113
"355140 Serra Azul";3
"355160 Serra Negra";4
"355150 Serrana";4
"355170 Sertãozinho";34
"355190 Severínia";2
"355200 Silveiras";2
"355210 Socorro";3
"355220 Sorocaba";171
"355240 Sumaré";27
"355250 Suzano";37
"355260 Tabapuã";4
"355270 Tabatinga";1
"355280 Taboão da Serra";56
"355310 Taiaçu";3
"355330 Tambaú";2
"355340 Tanabi";3
"355365 Taquaral";2
"355370 Taquaritinga";31
"355380 Taquarituba";1
"355400 Tatuí";24
"355410 Taubaté";89
"355450 Tietê";5
"355470 Torrinha";2
"355480 Tremembé";14
"355490 Três Fronteiras";1
"355495 Tuiuti";1
"355500 Tupã";12
"355510 Tupi Paulista";1
"355540 Ubatuba";10
"355560 Uchoa";3
"355570 União Paulista";1
"355580 Urânia";1
"355610 Valentim Gentil";1
"355620 Valinhos";10
"355630 Valparaíso";6
"355635 Vargem";1
"355640 Vargem Grande do Sul";2
"355645 Vargem Grande Paulista";5
"355650 Várzea Paulista";22
"355670 Vinhedo";5
"355680 Viradouro";2
"355700 Votorantim";16
"355710 Votuporanga";32
"350000 Município ignorado - SP";2
"410010 Abatiá";1
"410020 Adrianópolis";1
"410030 Agudos do Sul";1
"410040 Almirante Tamandaré";8
"410080 Alvorada do Sul";1
"410120 Antonina";5
"410140 Apucarana";14
"410150 Arapongas";9
"410160 Arapoti";2
"410180 Araucária";19
"410190 Assaí";2
"410200 Assis Chateaubriand";1
"410240 Bandeirantes";2
"410260 Barracão";1
"410280 Bela Vista do Paraíso";1
"410310 Bocaiúva do Sul";1
"410360 Cambará";1
"410370 Cambé";10
"410380 Cambira";1
"410390 Campina da Lagoa";2
"410400 Campina Grande do Sul";1
"410420 Campo Largo";12
"410425 Campo Magro";1
"410430 Campo Mourão";6
"410460 Capitão Leônidas Marques";1
"410470 Carlópolis";1
"410480 Cascavel";41
"410490 Castro";7
"410510 Centenário do Sul";2
"410530 Céu Azul";1
"410550 Cianorte";7
"410560 Cidade Gaúcha";2
"410570 Clevelândia";1
"410580 Colombo";26
"410590 Colorado";2
"410610 Conselheiro Mairinck";1
"410630 Corbélia";1
"410640 Cornélio Procópio";3
"410660 Cruzeiro do Oeste";1
"410690 Curitiba";598
"410720 Dois Vizinhos";1
"410750 Engenheiro Beltrão";1
"410765 Fazenda Rio Grande";8
"410830 Foz do Iguaçu";65
"410840 Francisco Beltrão";8
"410850 General Carneiro";1
"410860 Goioerê";1
"410880 Guaíra";4
"410900 Guapirama";1
"410920 Guaraci";1
"410930 Guaraniaçu";1
"410940 Guarapuava";18
"410950 Guaraqueçaba";1
"410960 Guaratuba";10
"410980 Ibiporã";3
"410990 Icaraíma";1
"411007 Imbaú";2
"411040 Indianópolis";1
"411070 Irati";2
"411125 Itaperuçu";1
"411150 Ivaiporã";2
"411180 Jacarezinho";14
"411190 Jaguapitã";4
"411200 Jaguariaíva";5
"411210 Jandaia do Sul";2
"411250 Jardim Alegre";1
"411270 Jataizinho";1
"411330 Laranjeiras do Sul";1
"411350 Loanda";1
"411370 Londrina";96
"411380 Lupionópolis";1
"411390 Mallet";1
"411420 Mandaguari";2
"411430 Mandirituba";4
"411450 Manoel Ribas";1
"411460 Marechal Cândido Rondon";1
"411480 Marialva";4
"411520 Maringá";56
"411540 Marmeleiro";1
"411560 Matelândia";2
"411570 Matinhos";8
"411580 Medianeira";3
"411620 Morretes";1
"411670 Nova Aurora";1
"411690 Nova Esperança";6
"411720 Nova Olímpia";1
"411750 Paiçandu";4
"411760 Palmas";3
"411790 Palotina";3
"411810 Paranacity";3
"411820 Paranaguá";58
"411840 Paranavaí";5
"411850 Pato Branco";4
"411880 Peabiru";1
"411885 Perobal";1
"411915 Pinhais";22
"411940 Piraí do Sul";2
"411950 Piraquara";3
"411980 Planalto";1
"411990 Ponta Grossa";51
"411995 Pontal do Paraná";3
"412000 Porecatu";3
"412040 Presidente Castelo Branco";1
"412070 Quatiguá";1
"412090 Quedas do Iguaçu";1
"412100 Querência do Norte";1
"412190 Ribeirão do Pinhal";2
"412220 Rio Branco do Sul";2
"412230 Rio Negro";5
"412240 Rolândia";5
"412270 Sabáudia";1
"412340 Santa Fé";3
"412350 Santa Helena";2
"412370 Santa Isabel do Ivaí";1
"412382 Santa Lúcia";1
"412390 Santa Mariana";2
"412405 Santa Terezinha de Itaipu";1
"412410 Santo Antônio da Platina";5
"412420 Santo Antônio do Caiuá";1
"412460 São Carlos do Ivaí";1
"412490 São João do Caiuá";1
"412500 São João do Ivaí";1
"412550 São José dos Pinhais";24
"412560 São Mateus do Sul";1
"412570 São Miguel do Iguaçu";3
"412580 São Pedro do Ivaí";1
"412610 São Tomé";1
"412625 Sarandi";12
"412640 Sertaneja";1
"412660 Siqueira Campos";1
"412710 Telêmaco Borba";2
"412760 Tijucas do Sul";1
"412770 Toledo";7
"412790 Tuneiras do Oeste";1
"412810 Umuarama";12
"412820 União da Vitória";12
"412840 Uraí";1
"412860 Verê";1
"412870 Vitorino";1
"412850 Wenceslau Braz";2
"420125 Apiúna";1
"420130 Araquari";1
"420140 Araranguá";10
"420160 Arroio Trinta";1
"420170 Ascurra";1
"420180 Atalanta";1
"420195 Balneário Arroio do Silva";2
"420205 Balneário Barra do Sul";4
"420200 Balneário Camboriú";38
"420207 Balneário Gaivota";1
"420210 Barra Velha";3
"420220 Benedito Novo";1
"420230 Biguaçu";7
"420240 Blumenau";78
"420245 Bombinhas";2
"420270 Botuverá";2
"420280 Braço do Norte";1
"420285 Braço do Trombudo";1
"420287 Brunópolis";1
"420290 Brusque";28
"420300 Caçador";9
"420320 Camboriú";32
"420350 Campo Erê";1
"420360 Campos Novos";1
"420370 Canelinha";1
"420380 Canoinhas";3
"420395 Capivari de Baixo";5
"420420 Chapecó";31
"420425 Cocal do Sul";2
"420430 Concórdia";5
"420440 Coronel Freitas";1
"420450 Corupá";1
"420460 Criciúma";64
"420470 Cunha Porã";1
"420480 Curitibanos";3
"420520 Erval Velho";1
"420540 Florianópolis";225
"420545 Forquilhinha";3
"420550 Fraiburgo";2
"420570 Garopaba";1
"420590 Gaspar";4
"420600 Governador Celso Ramos";1
"420610 Grão Pará";1
"420620 Gravatal";2
"420630 Guabiruba";3
"420640 Guaraciaba";1
"420650 Guaramirim";4
"420670 Herval d'Oeste";1
"420700 Içara";4
"420710 Ilhota";3
"420720 Imaruí";1
"420730 Imbituba";9
"420740 Imbuia";1
"420750 Indaial";5
"420757 Iomerê";1
"420820 Itajaí";163
"420830 Itapema";10
"420850 Ituporanga";4
"420880 Jaguaruna";2
"420890 Jaraguá do Sul";10
"420900 Joaçaba";3
"420910 Joinville";143
"420930 Lages";37
"420940 Laguna";20
"420950 Laurentino";2
"420960 Lauro Muller";2
"421003 Luzerna";1
"421030 Major Vieira";1
"421040 Maracajá";1
"421050 Maravilha";3
"421120 Morro da Fumaça";2
"421130 Navegantes";18
"421150 Nova Trento";1
"421160 Nova Veneza";1
"421170 Orleans";1
"421190 Palhoça";19
"421210 Palmitos";1
"421225 Passo de Torres";1
"421250 Penha";2
"421280 Piçarras";10
"421290 Pinhalzinho";1
"421310 Piratuba";1
"421330 Ponte Alta";1
"421340 Ponte Serrada";3
"421360 Porto União";2
"421370 Pouso Redondo";2
"421415 Princesa";1
"421480 Rio do Sul";14
"421500 Rio Negrinho";1
"421550 Santa Cecília";1
"421565 Santa Rosa do Sul";2
"421570 Santo Amaro da Imperatriz";1
"421580 São Bento do Sul";2
"421605 São Cristovão do Sul";1
"421620 São Francisco do Sul";10
"421630 São João Batista";3
"421660 São José";101
"421670 São José do Cedro";1
"421690 São Lourenço do Oeste";2
"421700 São Ludgero";2
"421720 São Miguel do Oeste";8
"421725 São Pedro de Alcântara";1
"421740 Schroeder";1
"421750 Seara";1
"421760 Siderópolis";1
"421770 Sombrio";3
"421800 Tijucas";11
"421810 Timbé do Sul";1
"421820 Timbó";2
"421870 Tubarão";18
"421900 Urussanga";6
"421920 Vidal Ramos";1
"421930 Videira";5
"421940 Witmarsum";1
"421950 Xanxerê";7
"421970 Xaxim";1
"430010 Agudo";3
"430040 Alegrete";16
"430060 Alvorada";75
"430064 Ametista do Sul";1
"430085 Arambaré";1
"430100 Arroio do Meio";3
"430105 Arroio do Sal";1
"430110 Arroio dos Ratos";1
"430160 Bagé";1
"430163 Balneário Pinhal";1
"430185 Barra do Guarita";1
"430190 Barra do Ribeiro";1
"430180 Barracão";1
"430210 Bento Gonçalves";10
"430230 Bom Jesus";1
"430240 Bom Retiro do Sul";4
"430270 Butiá";3
"430280 Caçapava do Sul";1
"430290 Cacequi";1
"430300 Cachoeira do Sul";13
"430310 Cachoeirinha";18
"430330 Caibaté";1
"430350 Camaquã";5
"430390 Campo Bom";10
"430440 Canela";1
"430450 Canguçu";1
"430460 Canoas";126
"430463 Capão da Canoa";11
"430465 Capão do Cipó";1
"430466 Capão do Leão";3
"430470 Carazinho";8
"430500 Catuípe";3
"430510 Caxias do Sul";60
"430520 Cerro Largo";1
"430535 Charqueadas";22
"430545 Cidreira";2
"430605 Cristal";1
"430610 Cruz Alta";21
"430640 Dois Irmãos";2
"430660 Dom Pedrito";2
"430676 Eldorado do Sul";9
"430680 Encantado";3
"430700 Erechim";16
"430760 Estância Velha";3
"430770 Esteio";15
"430780 Estrela";4
"430790 Farroupilha";9
"430810 Feliz";1
"430820 Flores da Cunha";4
"430850 Frederico Westphalen";1
"430860 Garibaldi";1
"430890 Getúlio Vargas";2
"430920 Gravataí";81
"430930 Guaíba";25
"430940 Guaporé";2
"430960 Horizontina";4
"431000 Ibirubá";1
"431010 Igrejinha";6
"431020 Ijuí";3
"431033 Imbé";2
"431060 Itaqui";9
"431080 Ivoti";1
"431100 Jaguarão";3
"431120 Júlio de Castilhos";2
"431130 Lagoa Vermelha";8
"431140 Lajeado";17
"431180 Marau";2
"431240 Montenegro";13
"431245 Morro Redondo";1
"431250 Mostardas";1
"431265 Não-Me-Toque";3
"431306 Nova Hartz";1
"431320 Nova Petrópolis";1
"431330 Nova Prata";2
"431337 Nova Santa Rita";1
"431340 Novo Hamburgo";58
"431342 Novo Machado";1
"431350 Osório";8
"431365 Palmares do Sul";4
"431370 Palmeira das Missões";6
"431390 Panambi";2
"431395 Pantano Grande";2
"431405 Parobé";2
"431407 Passo do Sobrado";1
"431410 Passo Fundo";60
"431440 Pelotas";100
"431445 Pinhal";3
"431480 Portão";3
"431490 Porto Alegre";919
"431510 Porto Xavier";1
"431560 Rio Grande";98
"431570 Rio Pardo";2
"431640 Rosário do Sul";4
"431660 Sananduva";3
"431680 Santa Cruz do Sul";22
"431690 Santa Maria";47
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";7
"431740 Santiago";4
"431750 Santo Ângelo";7
"431760 Santo Antônio da Patrulha";4
"431800 São Borja";21
"431820 São Francisco de Paula";1
"431830 São Gabriel";4
"431840 São Jerônimo";2
"431850 São José do Norte";2
"431870 São Leopoldo";108
"431890 São Luiz Gonzaga";4
"431900 São Marcos";2
"431950 São Sebastião do Caí";3
"431960 São Sepé";3
"431990 Sapiranga";7
"432000 Sapucaia do Sul";39
"432010 Sarandi";1
"432040 Serafina Corrêa";6
"432050 Sertão";1
"432080 Soledade";4
"432090 Tapejara";1
"432100 Tapera";1
"432110 Tapes";4
"432120 Taquara";4
"432130 Taquari";5
"432140 Tenente Portela";1
"432150 Torres";21
"432160 Tramandaí";13
"432180 Três de Maio";3
"432190 Três Passos";2
"432240 Uruguaiana";60
"432250 Vacaria";10
"432254 Vale Real";1
"432260 Venâncio Aires";2
"432270 Vera Cruz";3
"432280 Veranópolis";1
"432290 Viadutos";1
"432300 Viamão";84
"432380 Xangri-lá";1
"500020 Água Clara";1
"500060 Amambaí";3
"500070 Anastácio";1
"500100 Aparecida do Taboado";3
"500110 Aquidauana";3
"500150 Bandeirantes";1
"500200 Batayporã";3
"500210 Bela Vista";2
"500260 Camapuã";1
"500270 Campo Grande";122
"500290 Cassilândia";2
"500295 Chapadão do Sul";1
"500320 Corumbá";12
"500330 Coxim";2
"500345 Deodápolis";1
"500370 Dourados";23
"500380 Fátima do Sul";2
"500440 Inocência";1
"500450 Itaporã";1
"500460 Itaquiraí";1
"500500 Jardim";1
"500515 Juti";2
"500520 Ladário";1
"500560 Miranda";1
"500570 Naviraí";2
"500580 Nioaque";1
"500620 Nova Andradina";2
"500625 Novo Horizonte do Sul";1
"500630 Paranaíba";3
"500635 Paranhos";1
"500640 Pedro Gomes";1
"500660 Ponta Porã";11
"500690 Porto Murtinho";2
"500720 Rio Brilhante";5
"500730 Rio Negro";2
"500780 Selvíria";2
"500790 Sidrolândia";1
"500793 Sonora";2
"500800 Terenos";1
"500830 Três Lagoas";17
"510025 Alta Floresta";1
"510170 Barra do Bugres";2
"510180 Barra do Garças";2
"510250 Cáceres";3
"510268 Campos de Júlio";3
"510305 Cláudia";1
"510320 Colíder";1
"510340 Cuiabá";91
"510370 Feliz Natal";1
"510480 Jaciara";2
"510515 Juína";1
"510590 Nobres";1
"510600 Nortelândia";1
"510618 Nova Lacerda";1
"510622 Nova Mutum";1
"510623 Nova Olímpia";1
"510626 Novo Mundo";1
"510642 Peixoto de Azevedo";2
"510650 Poconé";1
"510675 Pontes e Lacerda";2
"510682 Porto Esperidião";1
"510700 Poxoréo";1
"510706 Querência";2
"510760 Rondonópolis";12
"510780 Santo Antônio do Leverger";1
"510787 Sapezal";2
"510790 Sinop";4
"510792 Sorriso";4
"510795 Tangará da Serra";1
"510840 Várzea Grande";25
"510550 Vila Bela da Santíssima Trindade";1
"510860 Vila Rica";1
"520010 Abadiânia";1
"520013 Acreúna";1
"520025 Águas Lindas de Goiás";8
"520030 Alexânia";2
"520060 Alto Paraíso de Goiás";1
"520090 Amorinópolis";1
"520110 Anápolis";21
"520140 Aparecida de Goiânia";34
"520180 Aragoiânia";1
"520330 Bela Vista de Goiás";1
"520380 Britânia";1
"520390 Buriti Alegre";1
"520450 Caldas Novas";5
"520460 Campestre de Goiás";2
"520465 Campinaçu";1
"520500 Carmo do Rio Verde";1
"520510 Catalão";4
"520549 Cidade Ocidental";1
"520590 Corumbaíba";1
"520620 Cristalina";1
"520740 Edéia";1
"520753 Faina";3
"520780 Firminópolis";1
"520870 Goiânia";201
"520890 Goiás";1
"520910 Goiatuba";4
"520990 Iaciara";2
"520995 Indiara";3
"521000 Inhumas";2
"521020 Iporá";3
"521040 Itaberaí";1
"521060 Itaguaru";1
"521100 Itapirapuã";1
"521150 Itumbiara";24
"521170 Jandaia";1
"521190 Jataí";5
"521220 Jussara";1
"521250 Luziânia";17
"521280 Mara Rosa";1
"521300 Maurilândia";1
"521310 Mineiros";4
"521375 Montividiu";1
"521380 Morrinhos";1
"521385 Morro Agudo de Goiás";1
"521450 Nerópolis";1
"521460 Niquelândia";1
"521483 Nova Crixás";2
"521523 Novo Gama";8
"521560 Padre Bernardo";1
"521680 Petrolina de Goiás";1
"521710 Piracanjuba";2
"521730 Pirenópolis";3
"521740 Pires do Rio";3
"521760 Planaltina";3
"521800 Porangatu";1
"521839 Professor Jamil";1
"521850 Quirinópolis";2
"521878 Rio Quente";1
"521880 Rio Verde";12
"521890 Rubiataba";1
"521930 Santa Helena de Goiás";1
"521975 Santo Antônio do Descoberto";4
"522010 São Luís de Montes Belos";1
"522020 São Miguel do Araguaia";1
"522040 São Simão";2
"522045 Senador Canedo";4
"522050 Serranópolis";1
"522068 Simolândia";1
"522140 Trindade";12
"522185 Valparaíso de Goiás";7
"530010 Brasília";339
