"Município (Res)";"Freqüência"
"290490 Cachoeira";5
"290500 Caculé";2
"290520 Caetité";2
"290530 Cafarnaum";3
"290540 Cairu";1
"290560 Camacan";4
"290570 Camaçari";47
"290600 Campo Formoso";3
"290630 Canavieiras";2
"290650 Candeias";18
"290670 Cândido Sales";1
"290680 Cansanção";1
"290687 Capim Grosso";1
"290690 Caravelas";3
"290700 Cardeal da Silva";1
"290710 Carinhanha";2
"290720 Casa Nova";7
"290730 Castro Alves";2
"290750 Catu";5
"290760 Central";3
"290780 Cícero Dantas";3
"290790 Cipó";1
"290830 Conceição do Almeida";1
"290850 Conceição do Jacuípe";5
"290870 Condeúba";1
"290920 Coronel João Sá";1
"290930 Correntina";7
"290940 Cotegipe";1
"290960 Crisópolis";1
"290980 Cruz das Almas";7
"290990 Curaçá";5
"291005 Dias d'Ávila";8
"290050 Érico Cardoso";1
"291060 Esplanada";2
"291070 Euclides da Cunha";1
"291072 Eunápolis";45
"291080 Feira de Santana";102
"291085 Filadélfia";1
"291110 Formosa do Rio Preto";2
"291120 Gandu";4
"291170 Guanambi";8
"291180 Guaratinga";3
"291190 Iaçu";2
"291210 Ibicaraí";3
"291230 Ibicuí";2
"291250 Ibipitanga";1
"291270 Ibirapitanga";1
"291280 Ibirapuã";1
"291310 Ibititá";1
"291320 Ibotirama";3
"291330 Ichu";1
"291345 Igrapiúna";1
"291350 Iguaí";3
"291360 Ilhéus";35
"291390 Ipiaú";2
"291400 Ipirá";8
"291420 Irajuba";1
"291440 Iraquara";2
"291460 Irecê";7
"291465 Itabela";11
"291470 Itaberaba";9
"291480 Itabuna";40
"291490 Itacaré";7
"291500 Itaeté";2
"291530 Itagimirim";1
"291535 Itaguaçu da Bahia";2
"291550 Itajuípe";2
"291560 Itamaraju";22
"291570 Itamari";1
"291590 Itanagra";1
"291600 Itanhém";4
"291610 Itaparica";6
"291620 Itapé";2
"291630 Itapebi";2
"291640 Itapetinga";7
"291670 Itaquara";1
"291700 Itiúba";1
"291710 Itororó";4
"291740 Jacaraci";1
"291750 Jacobina";6
"291760 Jaguaquara";1
"291770 Jaguarari";2
"291800 Jequié";27
"291810 Jeremoabo";2
"291835 João Dourado";1
"291840 Juazeiro";50
"291850 Jussara";1
"291870 Lafaiete Coutinho";1
"291875 Lagoa Real";1
"291880 Laje";1
"291915 Lapão";1
"291920 Lauro de Freitas";44
"291955 Luís Eduardo Magalhães";15
"291980 Macaúbas";1
"291992 Madre de Deus";2
"292010 Mairi";1
"292020 Malhada";2
"292030 Malhada de Pedras";1
"292060 Maragogipe";3
"292070 Maraú";1
"292080 Marcionílio Souza";2
"292100 Mata de São João";3
"292110 Medeiros Neto";6
"292130 Milagres";2
"292140 Mirangaba";2
"292145 Mirante";1
"292200 Mucuri";5
"292205 Mulungu do Morro";1
"292220 Muniz Ferreira";1
"292230 Muritiba";3
"292240 Mutuípe";2
"292250 Nazaré";5
"292280 Nova Itarana";1
"292300 Nova Viçosa";5
"292305 Novo Triunfo";1
"292320 Oliveira dos Brejinhos";1
"292360 Paramirim";2
"292380 Paripiranga";1
"292390 Pau Brasil";5
"292400 Paulo Afonso";12
"292500 Planalto";4
"292510 Poções";6
"292520 Pojuca";4
"292530 Porto Seguro";27
"292550 Prado";3
"292560 Presidente Dutra";1
"292575 Presidente Tancredo Neves";3
"292580 Queimadas";1
"292600 Remanso";2
"292630 Riachão do Jacuípe";2
"292660 Ribeira do Pombal";3
"292690 Rio do Pires";1
"292720 Ruy Barbosa";3
"292730 Salinas da Margarida";7
"292740 Salvador";766
"292750 Santa Bárbara";2
"292760 Santa Brígida";1
"292770 Santa Cruz Cabrália";6
"292780 Santa Cruz da Vitória";2
"292790 Santa Inês";1
"292805 Santa Luzia";3
"292810 Santa Maria da Vitória";3
"292840 Santa Rita de Cássia";2
"292800 Santaluz";1
"292860 Santo Amaro";9
"292870 Santo Antônio de Jesus";13
"292880 Santo Estêvão";8
"292890 São Desidério";1
"292910 São Felipe";2
"292900 São Félix";2
"292920 São Francisco do Conde";3
"292925 São Gabriel";1
"292930 São Gonçalo dos Campos";2
"292935 São José da Vitória";1
"292950 São Sebastião do Passé";3
"292960 Sapeaçu";2
"292975 Saubara";4
"292990 Seabra";1
"293010 Senhor do Bonfim";17
"293020 Sento Sé";3
"293050 Serrinha";13
"293060 Serrolândia";1
"293070 Simões Filho";24
"293077 Sobradinho";2
"293105 Tanque Novo";2
"293135 Teixeira de Freitas";28
"293140 Teodoro Sampaio";1
"293160 Teolândia";1
"293170 Terra Nova";2
"293190 Tucano";3
"293220 Ubaitaba";2
"293240 Uibaí";1
"293250 Una";7
"293280 Utinga";1
"293290 Valença";15
"293305 Várzea da Roça";2
"293320 Vera Cruz";7
"293330 Vitória da Conquista";38
"293340 Wagner";1
"293350 Wenceslau Guimarães";4
"293360 Xique-Xique";4
"290000 Município ignorado - BA";2
"310020 Abaeté";1
"310030 Abre Campo";1
"310090 Águas Formosas";14
"310100 Águas Vermelhas";1
"310110 Aimorés";1
"310150 Além Paraíba";10
"310160 Alfenas";12
"310170 Almenara";3
"310180 Alpercata";2
"310190 Alpinópolis";1
"310210 Alto Rio Doce";1
"310220 Alvarenga";1
"310260 Andradas";2
"310280 Andrelândia";2
"310340 Araçuaí";2
"310350 Araguari";24
"310370 Araponga";1
"310400 Araxá";8
"310420 Arcos";2
"310430 Areado";1
"310460 Astolfo Dutra";1
"310470 Ataléia";3
"310480 Augusto de Lima";2
"310490 Baependi";1
"310500 Baldim";1
"310510 Bambuí";1
"310540 Barão de Cocais";5
"310560 Barbacena";18
"310590 Barroso";5
"310600 Bela Vista de Minas";1
"310620 Belo Horizonte";640
"310630 Belo Oriente";2
"310670 Betim";87
"310690 Bicas";3
"310710 Boa Esperança";5
"310730 Bocaiúva";4
"310740 Bom Despacho";2
"310750 Bom Jardim de Minas";2
"310780 Bom Jesus do Galho";1
"310800 Bom Sucesso";1
"310830 Borda da Mata";1
"310840 Botelhos";2
"310860 Brasília de Minas";1
"310900 Brumadinho";1
"310920 Buenópolis";6
"310940 Buritizeiro";3
"310945 Cabeceira Grande";1
"311000 Caeté";4
"311030 Caldas";1
"311040 Camacho";1
"311050 Camanducaia";4
"311060 Cambuí";2
"311070 Cambuquira";2
"311080 Campanário";1
"311110 Campina Verde";1
"311120 Campo Belo";4
"311130 Campo do Meio";3
"311150 Campos Altos";5
"311160 Campos Gerais";2
"311200 Candeias";2
"311230 Capelinha";2
"311260 Capinópolis";1
"311300 Caraí";1
"311330 Carangola";1
"311340 Caratinga";4
"311350 Carbonita";1
"311360 Careaçu";1
"311370 Carlos Chagas";3
"311390 Carmo da Cachoeira";2
"311410 Carmo de Minas";4
"311430 Carmo do Paranaíba";4
"311440 Carmo do Rio Claro";2
"311450 Carmópolis de Minas";2
"311490 Casa Grande";1
"311530 Cataguases";10
"311545 Catuji";1
"311550 Caxambu";2
"311560 Cedro do Abaeté";1
"311580 Centralina";1
"311590 Chácara";1
"311600 Chalé";1
"311610 Chapada do Norte";1
"311620 Chiador";1
"311630 Cipotânea";1
"311660 Cláudio";3
"311710 Conceição da Aparecida";1
"311730 Conceição das Alagoas";4
"311770 Conceição do Rio Verde";1
"311790 Congonhal";2
"311800 Congonhas";2
"311830 Conselheiro Lafaiete";6
"311840 Conselheiro Pena";2
"311860 Contagem";122
"311910 Corinto";1
"311920 Coroaci";1
"311930 Coromandel";1
"311940 Coronel Fabriciano";17
"312010 Couto de Magalhães de Minas";2
"312015 Crisólita";1
"312040 Cristiano Otoni";1
"312087 Curral de Dentro";1
"312090 Curvelo";19
"312110 Delfim Moreira";1
"312125 Delta";2
"312160 Diamantina";2
"312180 Dionísio";2
"312200 Divino";2
"312230 Divinópolis";25
"312235 Divisa Alegre";1
"312245 Divisópolis";3
"312250 Dom Cavati";1
"312290 Dona Eusébia";1
"312360 Elói Mendes";2
"312380 Engenheiro Navarro";1
"312390 Entre Rios de Minas";2
"312410 Esmeraldas";11
"312420 Espera Feliz";4
"312450 Estiva";1
"312480 Estrela do Sul";1
"312510 Extrema";4
"312520 Fama";1
"312570 Felixlândia";1
"312610 Formiga";11
"312650 Francisco Badaró";1
"312675 Franciscópolis";1
"312700 Fronteira";4
"312710 Frutal";16
"312738 Goianá";1
"312750 Gonzaga";1
"312770 Governador Valadares";45
"312800 Guanhães";2
"312840 Guarani";1
"312850 Guarará";1
"312870 Guaxupé";4
"312890 Guimarânia";1
"312930 Iapu";1
"312950 Ibiá";2
"312960 Ibiaí";1
"312980 Ibirité";29
"313005 Icaraí de Minas";3
"313010 Igarapé";5
"313020 Igaratinga";1
"313100 Inhaúma";1
"313130 Ipatinga";36
"313160 Iraí de Minas";1
"313170 Itabira";10
"313180 Itabirinha";1
"313190 Itabirito";6
"313210 Itacarambi";1
"313220 Itaguara";2
"313240 Itajubá";6
"313250 Itamarandiba";1
"313270 Itambacuri";1
"313310 Itanhandu";5
"313320 Itanhomi";2
"313330 Itaobim";7
"313340 Itapagipe";1
"313350 Itapecerica";1
"313360 Itapeva";1
"313370 Itatiaiuçu";1
"313380 Itaúna";8
"313400 Itinga";1
"313420 Ituiutaba";19
"313440 Iturama";7
"313460 Jaboticatubas";2
"313470 Jacinto";2
"313507 Jampruca";1
"313510 Janaúba";1
"313520 Januária";3
"313545 Jenipapo de Minas";1
"313550 Jequeri";1
"313600 Joaíma";3
"313620 João Monlevade";10
"313630 João Pinheiro";5
"313640 Joaquim Felício";1
"313665 Juatuba";1
"313670 Juiz de Fora";166
"313700 Ladainha";1
"313720 Lagoa da Prata";7
"313750 Lagoa Formosa";1
"313753 Lagoa Grande";1
"313760 Lagoa Santa";9
"313770 Lajinha";1
"313780 Lambari";2
"313820 Lavras";14
"313840 Leopoldina";14
"313862 Limeira do Oeste";2
"313880 Luz";4
"313890 Machacalis";1
"313900 Machado";4
"313930 Manga";1
"313940 Manhuaçu";12
"313950 Manhumirim";3
"313960 Mantena";1
"313980 Mar de Espanha";2
"314000 Mariana";3
"314010 Marilac";1
"314070 Mateus Leme";1
"317150 Mathias Lobato";1
"314080 Matias Barbosa";1
"314085 Matias Cardoso";1
"314110 Matozinhos";2
"314140 Medina";2
"314170 Mesquita";1
"314180 Minas Novas";2
"314210 Miradouro";1
"314270 Montalvânia";1
"314280 Monte Alegre de Minas";5
"314310 Monte Carmelo";4
"314315 Monte Formoso";3
"314320 Monte Santo de Minas";1
"314340 Monte Sião";4
"314330 Montes Claros";28
"314350 Morada Nova de Minas";1
"314390 Muriaé";39
"314400 Mutum";2
"314410 Muzambinho";1
"314430 Nanuque";4
"314435 Naque";1
"314460 Nepomuceno";3
"314470 Nova Era";2
"314480 Nova Lima";15
"314500 Nova Ponte";3
"314520 Nova Serrana";6
"314535 Novo Oriente de Minas";3
"314560 Oliveira";12
"314590 Ouro Branco";2
"314600 Ouro Fino";2
"314610 Ouro Preto";1
"314630 Padre Paraíso";9
"314690 Papagaios";1
"314710 Pará de Minas";13
"314700 Paracatu";5
"314730 Paraisópolis";2
"314740 Paraopeba";9
"314760 Passa Quatro";1
"314790 Passos";11
"314800 Patos de Minas";26
"314810 Patrocínio";4
"314820 Patrocínio do Muriaé";2
"314870 Pedra Azul";3
"314890 Pedra do Indaiá";1
"314900 Pedra Dourada";1
"314910 Pedralva";2
"314915 Pedras de Maria da Cruz";2
"314930 Pedro Leopoldo";7
"314980 Perdizes";1
"314990 Perdões";1
"315000 Pescador";1
"315053 Pingo-d'Água";1
"315060 Piracema";5
"315100 Piranguinho";1
"315110 Pirapetinga";4
"315120 Pirapora";4
"315140 Pitangui";2
"315150 Piumhi";1
"315160 Planura";2
"315180 Poços de Caldas";22
"315200 Pompéu";3
"315210 Ponte Nova";9
"315217 Ponto dos Volantes";2
"315230 Porto Firme";1
"315250 Pouso Alegre";25
"315260 Pouso Alto";1
"315280 Prata";7
"315310 Presidente Bernardes";1
"315340 Presidente Olegário";1
"315360 Prudente de Morais";2
"315370 Quartel Geral";1
"315390 Raposos";4
"315400 Raul Soares";1
"315410 Recreio";1
"315415 Reduto";1
"315430 Resplendor";1
"315440 Ressaquinha";2
"315460 Ribeirão das Neves";63
"315470 Ribeirão Vermelho";1
"315480 Rio Acima";1
"315490 Rio Casca";1
"315540 Rio Novo";1
"315570 Rio Piracicaba";1
"315580 Rio Pomba";1
"315630 Rodeiro";1
"315670 Sabará";17
"315690 Sacramento";2
"315700 Salinas";1
"315710 Salto da Divisa";1
"315720 Santa Bárbara";1
"315765 Santa Helena de Minas";1
"315780 Santa Luzia";45
"315820 Santa Maria do Suaçuí";1
"315920 Santa Rita de Caldas";1
"315960 Santa Rita do Sapucaí";2
"315980 Santa Vitória";10
"315895 Santana do Paraíso";4
"315990 Santo Antônio do Amparo";5
"316000 Santo Antônio do Aventureiro";2
"316030 Santo Antônio do Jacinto";1
"316040 Santo Antônio do Monte";1
"316050 Santo Antônio do Rio Abaixo";1
"316070 Santos Dumont";3
"316080 São Bento Abade";1
"316090 São Brás do Suaçuí";1
"316100 São Domingos do Prata";1
"316105 São Félix de Minas";1
"316110 São Francisco";3
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";3
"316170 São Gonçalo do Abaeté";1
"316180 São Gonçalo do Pará";1
"316210 São Gotardo";5
"316245 São João das Missões";4
"316250 São João del Rei";14
"316280 São João Evangelista";1
"316290 São João Nepomuceno";3
"316292 São Joaquim de Bicas";2
"316295 São José da Lapa";2
"316370 São Lourenço";4
"316440 São Sebastião da Bela Vista";3
"316447 São Sebastião do Anta";1
"316460 São Sebastião do Oeste";1
"316470 São Sebastião do Paraíso";13
"316520 São Thomé das Letras";1
"316530 São Vicente de Minas";1
"316553 Sarzedo";4
"316570 Senador Firmino";1
"316620 Senhora dos Remédios";1
"316680 Serra do Salitre";2
"316695 Serranópolis de Minas";2
"316720 Sete Lagoas";34
"316760 Simonésia";1
"316770 Sobrália";1
"316780 Soledade de Minas";3
"316800 Taiobeiras";1
"316840 Tarumirim";2
"316850 Teixeiras";2
"316860 Teófilo Otoni";36
"316870 Timóteo";8
"316900 Tocantins";4
"316920 Tombos";1
"316930 Três Corações";10
"316935 Três Marias";5
"316940 Três Pontas";12
"316950 Tumiritinga";2
"316960 Tupaciguara";2
"316990 Ubá";27
"317010 Uberaba";82
"317020 Uberlândia";180
"317040 Unaí";11
"317043 União de Minas";1
"317050 Urucânia";2
"317057 Vargem Alegre";1
"317070 Varginha";22
"317080 Várzea da Palma";2
"317110 Veríssimo";1
"317120 Vespasiano";28
"317130 Viçosa";3
"317160 Virgem da Lapa";2
"317200 Visconde do Rio Branco";5
"317210 Volta Grande";1
"310000 Município ignorado - MG";3
"320010 Afonso Cláudio";2
"320020 Alegre";8
"320030 Alfredo Chaves";1
"320040 Anchieta";5
"320060 Aracruz";18
"320070 Atilio Vivacqua";2
"320080 Baixo Guandu";5
"320090 Barra de São Francisco";4
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";3
"320115 Brejetuba";1
"320120 Cachoeiro de Itapemirim";59
"320130 Cariacica";101
"320140 Castelo";10
"320150 Colatina";20
"320160 Conceição da Barra";5
"320170 Conceição do Castelo";1
"320190 Domingos Martins";6
"320200 Dores do Rio Preto";1
"320210 Ecoporanga";3
"320220 Fundão";3
"320225 Governador Lindenberg";1
"320230 Guaçuí";6
"320240 Guarapari";27
"320245 Ibatiba";2
"320250 Ibiraçu";1
"320260 Iconha";2
"320265 Irupi";1
"320280 Itapemirim";12
"320290 Itarana";1
"320300 Iúna";3
"320305 Jaguaré";1
"320310 Jerônimo Monteiro";3
"320313 João Neiva";2
"320320 Linhares";39
"320330 Mantenópolis";1
"320332 Marataízes";8
"320335 Marilândia";1
"320340 Mimoso do Sul";7
"320350 Montanha";2
"320380 Muqui";4
"320390 Nova Venécia";5
"320405 Pedro Canário";5
"320410 Pinheiros";9
"320420 Piúma";3
"320435 Rio Bananal";5
"320440 Rio Novo do Sul";2
"320450 Santa Leopoldina";2
"320455 Santa Maria de Jetibá";1
"320460 Santa Teresa";1
"320465 São Domingos do Norte";1
"320470 São Gabriel da Palha";2
"320480 São José do Calçado";5
"320490 São Mateus";27
"320500 Serra";124
"320501 Sooretama";11
"320503 Vargem Alta";2
"320510 Viana";19
"320515 Vila Pavão";2
"320517 Vila Valério";5
"320520 Vila Velha";132
"320530 Vitória";110
"330010 Angra dos Reis";36
"330015 Aperibé";2
"330020 Araruama";21
"330022 Areal";3
"330023 Armação dos Búzios";9
"330025 Arraial do Cabo";7
"330030 Barra do Piraí";13
"330040 Barra Mansa";39
"330045 Belford Roxo";171
"330050 Bom Jardim";2
"330060 Bom Jesus do Itabapoana";7
"330070 Cabo Frio";58
"330080 Cachoeiras de Macacu";5
"330090 Cambuci";3
"330100 Campos dos Goytacazes";116
"330110 Cantagalo";2
"330115 Cardoso Moreira";6
"330120 Carmo";2
"330130 Casimiro de Abreu";5
"330095 Comendador Levy Gasparian";2
"330140 Conceição de Macabu";3
"330150 Cordeiro";1
"330170 Duque de Caxias";216
"330180 Engenheiro Paulo de Frontin";3
"330185 Guapimirim";8
"330187 Iguaba Grande";10
"330190 Itaboraí";48
"330200 Itaguaí";26
"330205 Italva";1
"330210 Itaocara";2
"330220 Itaperuna";17
"330225 Itatiaia";6
"330227 Japeri";32
"330240 Macaé";71
"330250 Magé";93
"330260 Mangaratiba";11
"330270 Maricá";29
"330280 Mendes";1
"330285 Mesquita";50
"330290 Miguel Pereira";2
"330300 Miracema";13
"330310 Natividade";10
"330320 Nilópolis";33
"330330 Niterói";155
"330340 Nova Friburgo";28
"330350 Nova Iguaçu";273
"330360 Paracambi";13
"330370 Paraíba do Sul";11
"330380 Parati";6
"330385 Paty do Alferes";1
"330390 Petrópolis";45
"330395 Pinheiral";1
"330400 Piraí";1
"330410 Porciúncula";4
"330411 Porto Real";4
"330412 Quatis";1
"330414 Queimados";29
"330415 Quissamã";8
"330420 Resende";11
"330430 Rio Bonito";4
"330440 Rio Claro";1
"330452 Rio das Ostras";42
"330455 Rio de Janeiro";2466
"330460 Santa Maria Madalena";1
"330470 Santo Antônio de Pádua";1
"330480 São Fidélis";6
"330475 São Francisco de Itabapoana";4
"330490 São Gonçalo";227
"330500 São João da Barra";5
"330510 São João de Meriti";141
"330513 São José de Ubá";1
"330515 São José do Vale do Rio Preto";1
"330520 São Pedro da Aldeia";7
"330530 São Sebastião do Alto";2
"330540 Sapucaia";8
"330550 Saquarema";15
"330555 Seropédica";14
"330560 Silva Jardim";4
"330570 Sumidouro";1
"330575 Tanguá";1
"330580 Teresópolis";20
"330590 Trajano de Morais";1
"330600 Três Rios";64
"330610 Valença";5
"330620 Vassouras";9
"330630 Volta Redonda";78
"330000 Município ignorado - RJ";10
"350010 Adamantina";3
"350020 Adolfo";1
"350030 Aguaí";3
"350040 Águas da Prata";1
"350050 Águas de Lindóia";4
"350055 Águas de Santa Bárbara";2
"350070 Agudos";4
"350080 Alfredo Marcondes";1
"350090 Altair";1
"350115 Alumínio";2
"350130 Álvares Machado";4
"350140 Álvaro de Carvalho";2
"350160 Americana";43
"350170 Américo Brasiliense";6
"350190 Amparo";9
"350210 Andradina";10
"350220 Angatuba";1
"350240 Anhumas";1
"350250 Aparecida";2
"350260 Aparecida d'Oeste";3
"350270 Apiaí";1
"350275 Araçariguama";2
"350280 Araçatuba";38
"350290 Araçoiaba da Serra";2
"350310 Arandu";2
"350320 Araraquara";41
"350330 Araras";25
"350340 Arealva";2
"350360 Areiópolis";1
"350390 Arujá";6
"350400 Assis";15
"350410 Atibaia";15
"350430 Avaí";1
"350450 Avaré";10
"350460 Bady Bassitt";2
"350470 Balbinos";3
"350480 Bálsamo";2
"350490 Bananal";1
"350520 Bariri";4
"350530 Barra Bonita";2
"350535 Barra do Chapéu";1
"350540 Barra do Turvo";1
"350550 Barretos";35
"350560 Barrinha";7
"350570 Barueri";44
"350580 Bastos";1
"350590 Batatais";3
"350600 Bauru";89
"350610 Bebedouro";13
"350635 Bertioga";9
"350650 Birigui";10
"350660 Biritiba-Mirim";1
"350670 Boa Esperança do Sul";1
"350680 Bocaina";1
"350690 Bofete";1
"350700 Boituva";4
"350710 Bom Jesus dos Perdões";1
"350740 Borborema";1
"350750 Botucatu";23
"350760 Bragança Paulista";23
"350775 Brejo Alegre";1
"350780 Brodowski";1
"350790 Brotas";2
"350810 Buritama";1
"350820 Buritizal";2
"350830 Cabrália Paulista";1
"350840 Cabreúva";3
"350850 Caçapava";10
"350860 Cachoeira Paulista";8
"350900 Caieiras";9
"350910 Caiuá";1
"350920 Cajamar";10
"350925 Cajati";5
"350940 Cajuru";1
"350950 Campinas";228
"350960 Campo Limpo Paulista";3
"350970 Campos do Jordão";9
"350980 Campos Novos Paulista";1
"350990 Cananéia";3
"350995 Canas";1
"351000 Cândido Mota";2
"351020 Capão Bonito";3
"351030 Capela do Alto";2
"351040 Capivari";17
"351050 Caraguatatuba";30
"351060 Carapicuíba";62
"351070 Cardoso";1
"351080 Casa Branca";5
"351100 Castilho";2
"351110 Catanduva";26
"351130 Cedral";1
"351140 Cerqueira César";3
"351150 Cerquilho";7
"351170 Charqueada";1
"355720 Chavantes";1
"351190 Clementina";1
"351200 Colina";2
"351220 Conchal";2
"351230 Conchas";1
"351240 Cordeirópolis";2
"351250 Coroados";2
"351280 Cosmópolis";7
"351300 Cotia";39
"351310 Cravinhos";3
"351320 Cristais Paulista";2
"351340 Cruzeiro";14
"351350 Cubatão";19
"351370 Descalvado";1
"351380 Diadema";57
"351385 Dirce Reis";1
"351390 Divinolândia";1
"351410 Dois Córregos";6
"351430 Dourado";1
"351440 Dracena";11
"351450 Duartina";1
"351460 Dumont";2
"351470 Echaporã";1
"351480 Eldorado";1
"351490 Elias Fausto";1
"351495 Embaúba";1
"351500 Embu";27
"351510 Embu-Guaçu";4
"351515 Engenheiro Coelho";1
"351518 Espírito Santo do Pinhal";4
"355730 Estiva Gerbi";2
"351535 Euclides da Cunha Paulista";1
"351560 Fernando Prestes";1
"351550 Fernandópolis";9
"351570 Ferraz de Vasconcelos";31
"351600 Flórida Paulista";2
"351620 Franca";53
"351630 Francisco Morato";28
"351640 Franco da Rocha";25
"351660 Gália";5
"351670 Garça";2
"351690 General Salgado";2
"351700 Getulina";4
"351720 Guaiçara";4
"351740 Guaíra";5
"351760 Guapiara";2
"351790 Guaraci";2
"351810 Guarantã";2
"351820 Guararapes";3
"351830 Guararema";4
"351840 Guaratinguetá";16
"351850 Guareí";4
"351860 Guariba";1
"351870 Guarujá";80
"351880 Guarulhos";205
"351907 Hortolândia";53
"351910 Iacanga";1
"351925 Iaras";1
"351930 Ibaté";6
"351940 Ibirá";2
"351960 Ibitinga";15
"351970 Ibiúna";6
"351980 Icém";3
"352000 Igaraçu do Tietê";3
"352010 Igarapava";7
"352020 Igaratá";1
"352030 Iguape";1
"352042 Ilha Comprida";3
"352044 Ilha Solteira";3
"352040 Ilhabela";6
"352050 Indaiatuba";31
"352080 Inúbia Paulista";1
"352100 Iperó";6
"352130 Ipuã";1
"352140 Iracemápolis";1
"352160 Irapuru";1
"352170 Itaberá";1
"352180 Itaí";2
"352190 Itajobi";4
"352210 Itanhaém";22
"352220 Itapecerica da Serra";19
"352230 Itapetininga";19
"352240 Itapeva";8
"352250 Itapevi";34
"352260 Itapira";8
"352270 Itápolis";2
"352280 Itaporanga";4
"352310 Itaquaquecetuba";39
"352320 Itararé";10
"352340 Itatiba";8
"352350 Itatinga";2
"352360 Itirapina";3
"352390 Itu";31
"352400 Itupeva";3
"352410 Ituverava";10
"352430 Jaboticabal";18
"352440 Jacareí";34
"352460 Jacupiranga";6
"352470 Jaguariúna";5
"352480 Jales";5
"352500 Jandira";12
"352510 Jardinópolis";9
"352520 Jarinu";1
"352530 Jaú";22
"352540 Jeriquara";1
"352560 João Ramalho";2
"352570 José Bonifácio";14
"352580 Júlio Mesquita";2
"352590 Jundiaí";42
"352600 Junqueirópolis";4
"352610 Juquiá";4
"352620 Juquitiba";1
"352630 Lagoinha";2
"352640 Laranjal Paulista";3
"352650 Lavínia";3
"352670 Leme";19
"352680 Lençóis Paulista";9
"352690 Limeira";23
"352710 Lins";14
"352720 Lorena";12
"352740 Lucélia";6
"352760 Luís Antônio";1
"352790 Lutécia";2
"352800 Macatuba";2
"352810 Macaubal";1
"352840 Mairinque";4
"352850 Mairiporã";5
"352860 Manduri";1
"352870 Marabá Paulista";2
"352900 Marília";23
"352920 Martinópolis";8
"352930 Matão";2
"352940 Mauá";46
"352950 Mendonça";1
"352970 Miguelópolis";1
"352980 Mineiros do Tietê";4
"352990 Miracatu";1
"353010 Mirandópolis";5
"353020 Mirante do Paranapanema";2
"353030 Mirassol";15
"353050 Mococa";7
"353060 Mogi das Cruzes";55
"353070 Mogi Guaçu";24
"353080 Moji Mirim";12
"353090 Mombuca";1
"353110 Mongaguá";13
"353120 Monte Alegre do Sul";2
"353130 Monte Alto";7
"353140 Monte Aprazível";6
"353150 Monte Azul Paulista";3
"353180 Monte Mor";3
"353170 Monteiro Lobato";1
"353190 Morro Agudo";3
"353200 Morungaba";2
"353240 Nazaré Paulista";1
"353250 Neves Paulista";1
"353260 Nhandeara";2
"353300 Nova Granada";1
"353340 Nova Odessa";8
"353350 Novo Horizonte";4
"353360 Nuporanga";1
"353390 Olímpia";8
"353400 Onda Verde";2
"353430 Orlândia";5
"353440 Osasco";91
"353450 Oscar Bressane";1
"353460 Osvaldo Cruz";4
"353470 Ourinhos";17
"353490 Pacaembu";2
"353510 Palmares Paulista";1
"353520 Palmeira d'Oeste";2
"353530 Palmital";1
"353540 Panorama";1
"353550 Paraguaçu Paulista";5
"353560 Paraibuna";1
"353580 Paranapanema";2
"353600 Parapuã";2
"353610 Pardinho";1
"353620 Pariquera-Açu";2
"353650 Paulínia";14
"353660 Paulo de Faria";1
"353670 Pederneiras";7
"353700 Pedregulho";1
"353710 Pedreira";2
"353730 Penápolis";5
"353740 Pereira Barreto";9
"353760 Peruíbe";12
"353780 Piedade";10
"353790 Pilar do Sul";1
"353800 Pindamonhangaba";22
"353810 Pindorama";1
"353820 Pinhalzinho";1
"353850 Piquete";3
"353870 Piracicaba";67
"353880 Piraju";2
"353890 Pirajuí";4
"353900 Pirangi";3
"353910 Pirapora do Bom Jesus";1
"353930 Pirassununga";18
"353950 Pitangueiras";5
"353980 Poá";10
"354000 Pompéia";4
"354010 Pongaí";1
"354020 Pontal";1
"354050 Porangaba";1
"354060 Porto Feliz";3
"354070 Porto Ferreira";9
"354075 Potim";6
"354090 Pradópolis";2
"354100 Praia Grande";55
"354120 Presidente Bernardes";3
"354130 Presidente Epitácio";8
"354140 Presidente Prudente";38
"354150 Presidente Venceslau";3
"354160 Promissão";2
"354165 Quadra";1
"354190 Queluz";1
"354210 Rafard";4
"354220 Rancharia";1
"354240 Regente Feijó";3
"354250 Reginópolis";1
"354260 Registro";13
"354290 Ribeirão Bonito";1
"354300 Ribeirão Branco";2
"354320 Ribeirão do Sul";1
"354330 Ribeirão Pires";8
"354340 Ribeirão Preto";152
"354370 Rincão";1
"354390 Rio Claro";32
"354400 Rio das Pedras";3
"354410 Rio Grande da Serra";4
"354420 Riolândia";4
"354425 Rosana";3
"354500 Salesópolis";1
"354515 Saltinho";1
"354520 Salto";14
"354530 Salto de Pirapora";6
"354540 Salto Grande";1
"354580 Santa Bárbara d'Oeste";25
"354610 Santa Clara d'Oeste";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";3
"354650 Santa Ernestina";2
"354660 Santa Fé do Sul";2
"354670 Santa Gertrudes";5
"354680 Santa Isabel";6
"354690 Santa Lúcia";1
"354700 Santa Maria da Serra";1
"354740 Santa Rita d'Oeste";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";1
