"Município (Res)";"Freqüência"
"314610 Ouro Preto";3
"314630 Padre Paraíso";3
"314690 Papagaios";2
"314710 Pará de Minas";12
"314700 Paracatu";4
"314730 Paraisópolis";1
"314740 Paraopeba";2
"314760 Passa Quatro";2
"314770 Passa Tempo";2
"314790 Passos";23
"314800 Patos de Minas";16
"314810 Patrocínio";15
"314820 Patrocínio do Muriaé";2
"314870 Pedra Azul";2
"314930 Pedro Leopoldo";8
"314950 Pequeri";2
"314970 Perdigão";1
"314980 Perdizes";2
"314990 Perdões";7
"315015 Piedade de Caratinga";1
"315050 Pimenta";1
"315070 Pirajuba";2
"315080 Piranga";2
"315090 Piranguçu";2
"315100 Piranguinho";1
"315110 Pirapetinga";2
"315120 Pirapora";2
"315140 Pitangui";1
"315150 Piumhi";4
"315160 Planura";4
"315180 Poços de Caldas";28
"315190 Pocrane";1
"315200 Pompéu";1
"315210 Ponte Nova";7
"315217 Ponto dos Volantes";4
"315240 Poté";2
"315250 Pouso Alegre";24
"315280 Prata";6
"315340 Presidente Olegário";2
"315360 Prudente de Morais";1
"315390 Raposos";1
"315430 Resplendor";1
"315460 Ribeirão das Neves";67
"315470 Ribeirão Vermelho";1
"315490 Rio Casca";2
"315560 Rio Pardo de Minas";3
"315570 Rio Piracicaba";2
"315590 Rio Preto";2
"315640 Romaria";1
"315670 Sabará";40
"315700 Salinas";1
"315710 Salto da Divisa";1
"315720 Santa Bárbara";1
"315727 Santa Bárbara do Monte Verde";2
"315733 Santa Cruz de Minas";1
"315765 Santa Helena de Minas";1
"315780 Santa Luzia";68
"315920 Santa Rita de Caldas";1
"315930 Santa Rita de Jacutinga";1
"315935 Santa Rita de Minas";2
"315960 Santa Rita do Sapucaí";8
"315980 Santa Vitória";1
"315850 Santana de Pirapama";1
"315900 Santana do Riacho";1
"315990 Santo Antônio do Amparo";2
"316000 Santo Antônio do Aventureiro";1
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";15
"316100 São Domingos do Prata";2
"316110 São Francisco";5
"316130 São Francisco de Sales";1
"316150 São Geraldo";1
"316190 São Gonçalo do Rio Abaixo";3
"316210 São Gotardo";7
"316250 São João del Rei";13
"316290 São João Nepomuceno";5
"316292 São Joaquim de Bicas";3
"316295 São José da Lapa";4
"316370 São Lourenço";8
"316380 São Miguel do Anta";1
"316390 São Pedro da União";1
"316400 São Pedro dos Ferros";2
"316470 São Sebastião do Paraíso";12
"316520 São Thomé das Letras";2
"316553 Sarzedo";4
"316670 Serra dos Aimorés";2
"316690 Serrania";4
"316720 Sete Lagoas";30
"316555 Setubinha";2
"316740 Silvianópolis";2
"316800 Taiobeiras";3
"316860 Teófilo Otoni";9
"316870 Timóteo";5
"316890 Tiros";3
"316900 Tocantins";2
"316920 Tombos";1
"316930 Três Corações";20
"316935 Três Marias";1
"316940 Três Pontas";19
"316960 Tupaciguara";3
"316990 Ubá";8
"317010 Uberaba";116
"317020 Uberlândia";190
"317040 Unaí";4
"317060 Vargem Bonita";1
"317070 Varginha";23
"317080 Várzea da Palma";2
"317103 Verdelândia";1
"317120 Vespasiano";23
"317130 Viçosa";7
"317200 Visconde do Rio Branco";3
"317220 Wenceslau Braz";1
"310000 Município ignorado - MG";1
"320016 Água Doce do Norte";1
"320020 Alegre";4
"320035 Alto Rio Novo";2
"320040 Anchieta";5
"320050 Apiacá";3
"320060 Aracruz";13
"320080 Baixo Guandu";13
"320090 Barra de São Francisco";5
"320110 Bom Jesus do Norte";6
"320120 Cachoeiro de Itapemirim";50
"320130 Cariacica";94
"320140 Castelo";4
"320150 Colatina";14
"320160 Conceição da Barra";2
"320190 Domingos Martins";1
"320210 Ecoporanga";1
"320220 Fundão";3
"320230 Guaçuí";1
"320240 Guarapari";30
"320245 Ibatiba";1
"320260 Iconha";1
"320280 Itapemirim";7
"320305 Jaguaré";3
"320313 João Neiva";2
"320320 Linhares";24
"320330 Mantenópolis";1
"320332 Marataízes";3
"320335 Marilândia";1
"320340 Mimoso do Sul";1
"320350 Montanha";3
"320370 Muniz Freire";1
"320390 Nova Venécia";6
"320405 Pedro Canário";8
"320410 Pinheiros";1
"320420 Piúma";7
"320425 Ponto Belo";1
"320430 Presidente Kennedy";6
"320435 Rio Bananal";3
"320440 Rio Novo do Sul";1
"320460 Santa Teresa";1
"320465 São Domingos do Norte";2
"320470 São Gabriel da Palha";7
"320480 São José do Calçado";4
"320490 São Mateus";17
"320500 Serra";89
"320501 Sooretama";6
"320503 Vargem Alta";5
"320510 Viana";20
"320515 Vila Pavão";2
"320520 Vila Velha";120
"320530 Vitória";121
"330010 Angra dos Reis";34
"330020 Araruama";30
"330022 Areal";4
"330023 Armação dos Búzios";8
"330025 Arraial do Cabo";3
"330030 Barra do Piraí";10
"330040 Barra Mansa";42
"330045 Belford Roxo";132
"330050 Bom Jardim";3
"330060 Bom Jesus do Itabapoana";8
"330070 Cabo Frio";56
"330080 Cachoeiras de Macacu";10
"330090 Cambuci";1
"330100 Campos dos Goytacazes";94
"330093 Carapebus";2
"330130 Casimiro de Abreu";4
"330095 Comendador Levy Gasparian";2
"330140 Conceição de Macabu";5
"330150 Cordeiro";5
"330160 Duas Barras";3
"330170 Duque de Caxias";285
"330185 Guapimirim";6
"330187 Iguaba Grande";2
"330190 Itaboraí";55
"330200 Itaguaí";21
"330205 Italva";1
"330210 Itaocara";4
"330220 Itaperuna";15
"330225 Itatiaia";2
"330227 Japeri";39
"330230 Laje do Muriaé";2
"330240 Macaé";60
"330250 Magé";61
"330260 Mangaratiba";18
"330270 Maricá";31
"330280 Mendes";3
"330285 Mesquita";48
"330290 Miguel Pereira";8
"330300 Miracema";10
"330310 Natividade";5
"330320 Nilópolis";52
"330330 Niterói";280
"330340 Nova Friburgo";62
"330350 Nova Iguaçu";292
"330360 Paracambi";25
"330370 Paraíba do Sul";19
"330380 Parati";11
"330385 Paty do Alferes";8
"330390 Petrópolis";102
"330395 Pinheiral";1
"330400 Piraí";10
"330410 Porciúncula";5
"330411 Porto Real";3
"330412 Quatis";1
"330414 Queimados";51
"330415 Quissamã";1
"330420 Resende";17
"330430 Rio Bonito";4
"330440 Rio Claro";1
"330452 Rio das Ostras";10
"330455 Rio de Janeiro";2599
"330470 Santo Antônio de Pádua";3
"330480 São Fidélis";3
"330475 São Francisco de Itabapoana";3
"330490 São Gonçalo";305
"330500 São João da Barra";1
"330510 São João de Meriti";152
"330515 São José do Vale do Rio Preto";2
"330520 São Pedro da Aldeia";11
"330540 Sapucaia";4
"330550 Saquarema";13
"330555 Seropédica";11
"330560 Silva Jardim";1
"330570 Sumidouro";3
"330575 Tanguá";5
"330580 Teresópolis";28
"330600 Três Rios";22
"330610 Valença";9
"330615 Varre-Sai";1
"330620 Vassouras";3
"330630 Volta Redonda";49
"330000 Município ignorado - RJ";13
"350030 Aguaí";4
"350040 Águas da Prata";2
"350050 Águas de Lindóia";3
"350070 Agudos";4
"350090 Altair";1
"350100 Altinópolis";2
"350115 Alumínio";3
"350120 Álvares Florence";2
"350130 Álvares Machado";1
"350160 Americana";57
"350170 Américo Brasiliense";3
"350180 Américo de Campos";1
"350190 Amparo";33
"350210 Andradina";11
"350220 Angatuba";3
"350230 Anhembi";1
"350250 Aparecida";15
"350270 Apiaí";1
"350275 Araçariguama";1
"350280 Araçatuba";57
"350290 Araçoiaba da Serra";5
"350320 Araraquara";60
"350330 Araras";59
"350350 Areias";3
"350370 Ariranha";1
"350380 Artur Nogueira";2
"350390 Arujá";10
"350400 Assis";29
"350410 Atibaia";16
"350430 Avaí";3
"350440 Avanhandava";7
"350450 Avaré";19
"350460 Bady Bassitt";1
"350470 Balbinos";1
"350480 Bálsamo";1
"350490 Bananal";5
"350520 Bariri";5
"350530 Barra Bonita";3
"350540 Barra do Turvo";2
"350550 Barretos";54
"350560 Barrinha";2
"350570 Barueri";65
"350590 Batatais";11
"350600 Bauru";119
"350610 Bebedouro";35
"350630 Bernardino de Campos";2
"350635 Bertioga";9
"350650 Birigui";27
"350660 Biritiba-Mirim";1
"350670 Boa Esperança do Sul";3
"350680 Bocaina";2
"350690 Bofete";3
"350700 Boituva";6
"350715 Bom Sucesso de Itararé";2
"350740 Borborema";2
"350750 Botucatu";15
"350760 Bragança Paulista";44
"350780 Brodowski";4
"350790 Brotas";8
"350810 Buritama";1
"350840 Cabreúva";4
"350850 Caçapava";36
"350860 Cachoeira Paulista";8
"350880 Cafelândia";2
"350900 Caieiras";6
"350920 Cajamar";12
"350925 Cajati";14
"350940 Cajuru";6
"350950 Campinas";387
"350960 Campo Limpo Paulista";11
"350970 Campos do Jordão";15
"350990 Cananéia";5
"351000 Cândido Mota";5
"351020 Capão Bonito";4
"351030 Capela do Alto";1
"351040 Capivari";17
"351050 Caraguatatuba";34
"351060 Carapicuíba";83
"351070 Cardoso";3
"351080 Casa Branca";2
"351100 Castilho";1
"351110 Catanduva";35
"351120 Catiguá";1
"351130 Cedral";1
"351140 Cerqueira César";3
"351150 Cerquilho";4
"351170 Charqueada";1
"355720 Chavantes";1
"351200 Colina";1
"351220 Conchal";1
"351230 Conchas";4
"351240 Cordeirópolis";1
"351280 Cosmópolis";14
"351290 Cosmorama";2
"351300 Cotia";31
"351310 Cravinhos";4
"351320 Cristais Paulista";1
"351340 Cruzeiro";41
"351350 Cubatão";44
"351360 Cunha";1
"351370 Descalvado";8
"351380 Diadema";73
"351400 Dobrada";2
"351410 Dois Córregos";7
"351420 Dolcinópolis";1
"351440 Dracena";8
"351450 Duartina";4
"351460 Dumont";1
"351480 Eldorado";2
"351490 Elias Fausto";4
"351500 Embu";33
"351510 Embu-Guaçu";9
"351518 Espírito Santo do Pinhal";9
"355730 Estiva Gerbi";3
"351540 Fartura";4
"351560 Fernando Prestes";1
"351550 Fernandópolis";10
"351570 Ferraz de Vasconcelos";34
"351600 Flórida Paulista";2
"351620 Franca";49
"351630 Francisco Morato";34
"351640 Franco da Rocha";51
"351660 Gália";2
"351670 Garça";6
"351700 Getulina";8
"351720 Guaiçara";1
"351730 Guaimbê";1
"351740 Guaíra";2
"351750 Guapiaçu";3
"351760 Guapiara";1
"351790 Guaraci";2
"351800 Guarani d'Oeste";1
"351820 Guararapes";2
"351830 Guararema";4
"351840 Guaratinguetá";31
"351850 Guareí";1
"351860 Guariba";3
"351870 Guarujá";85
"351880 Guarulhos";280
"351885 Guatapará";2
"351900 Herculândia";2
"351905 Holambra";3
"351907 Hortolândia";53
"351910 Iacanga";1
"351925 Iaras";5
"351930 Ibaté";7
"351950 Ibirarema";2
"351960 Ibitinga";12
"351970 Ibiúna";3
"351990 Iepê";2
"352010 Igarapava";4
"352030 Iguape";9
"352042 Ilha Comprida";2
"352044 Ilha Solteira";4
"352040 Ilhabela";8
"352050 Indaiatuba";33
"352080 Inúbia Paulista";1
"352090 Ipaussu";3
"352100 Iperó";7
"352115 Ipiguá";2
"352120 Iporanga";2
"352130 Ipuã";1
"352140 Iracemápolis";4
"352160 Irapuru";3
"352170 Itaberá";4
"352180 Itaí";7
"352190 Itajobi";1
"352210 Itanhaém";30
"352220 Itapecerica da Serra";33
"352230 Itapetininga";28
"352240 Itapeva";15
"352250 Itapevi";63
"352260 Itapira";27
"352270 Itápolis";8
"352280 Itaporanga";4
"352290 Itapuí";2
"352300 Itapura";1
"352310 Itaquaquecetuba";53
"352320 Itararé";9
"352330 Itariri";1
"352340 Itatiba";24
"352360 Itirapina";10
"352390 Itu";40
"352400 Itupeva";4
"352410 Ituverava";8
"352430 Jaboticabal";17
"352440 Jacareí";50
"352450 Jaci";3
"352460 Jacupiranga";1
"352470 Jaguariúna";9
"352480 Jales";2
"352490 Jambeiro";3
"352500 Jandira";20
"352510 Jardinópolis";9
"352530 Jaú";24
"352570 José Bonifácio";6
"352590 Jundiaí";121
"352600 Junqueirópolis";1
"352610 Juquiá";1
"352620 Juquitiba";4
"352640 Laranjal Paulista";4
"352650 Lavínia";1
"352660 Lavrinhas";1
"352670 Leme";26
"352680 Lençóis Paulista";17
"352690 Limeira";65
"352710 Lins";18
"352720 Lorena";22
"352730 Louveira";6
"352740 Lucélia";8
"352790 Lutécia";1
"352800 Macatuba";1
"352830 Magda";1
"352840 Mairinque";3
"352850 Mairiporã";11
"352860 Manduri";2
"352880 Maracaí";1
"352900 Marília";58
"352920 Martinópolis";8
"352930 Matão";20
"352940 Mauá";99
"352970 Miguelópolis";3
"352990 Miracatu";6
"353010 Mirandópolis";2
"353020 Mirante do Paranapanema";2
"353030 Mirassol";19
"353040 Mirassolândia";1
"353050 Mococa";16
"353060 Mogi das Cruzes";79
"353070 Mogi Guaçu";41
"353080 Moji Mirim";36
"353110 Mongaguá";19
"353130 Monte Alto";14
"353140 Monte Aprazível";5
"353150 Monte Azul Paulista";6
"353180 Monte Mor";13
"353190 Morro Agudo";3
"353200 Morungaba";1
"353220 Narandiba";2
"353250 Neves Paulista";2
"353260 Nhandeara";3
"353300 Nova Granada";2
"353310 Nova Guataporanga";1
"353340 Nova Odessa";13
"353350 Novo Horizonte";2
"353360 Nuporanga";3
"353390 Olímpia";13
"353410 Oriente";1
"353430 Orlândia";4
"353440 Osasco";189
"353460 Osvaldo Cruz";4
"353470 Ourinhos";36
"353480 Ouro Verde";1
"353490 Pacaembu";7
"353510 Palmares Paulista";3
"353520 Palmeira d'Oeste";1
"353530 Palmital";2
"353550 Paraguaçu Paulista";10
"353570 Paraíso";1
"353600 Parapuã";2
"353610 Pardinho";1
"353620 Pariquera-Açu";1
"353650 Paulínia";37
"353660 Paulo de Faria";4
"353670 Pederneiras";4
"353680 Pedra Bela";1
"353690 Pedranópolis";1
"353700 Pedregulho";2
"353710 Pedreira";9
"353730 Penápolis";6
"353740 Pereira Barreto";9
"353760 Peruíbe";13
"353770 Piacatu";1
"353780 Piedade";8
"353790 Pilar do Sul";1
"353800 Pindamonhangaba";21
"353810 Pindorama";3
"353820 Pinhalzinho";1
"353850 Piquete";4
"353870 Piracicaba";119
"353880 Piraju";1
"353890 Pirajuí";8
"353900 Pirangi";2
"353910 Pirapora do Bom Jesus";5
"353920 Pirapozinho";5
"353930 Pirassununga";16
"353940 Piratininga";3
"353950 Pitangueiras";6
"353980 Poá";18
"353990 Poloni";5
"354000 Pompéia";3
"354020 Pontal";1
"354030 Pontes Gestal";1
"354040 Populina";2
"354060 Porto Feliz";1
"354070 Porto Ferreira";13
"354075 Potim";8
"354085 Pracinha";3
"354090 Pradópolis";1
"354100 Praia Grande";67
"354120 Presidente Bernardes";2
"354130 Presidente Epitácio";8
"354140 Presidente Prudente";60
"354150 Presidente Venceslau";7
"354160 Promissão";4
"354170 Quatá";1
"354180 Queiroz";1
"354190 Queluz";3
"354200 Quintana";4
"354220 Rancharia";7
"354240 Regente Feijó";3
"354260 Registro";5
"354320 Ribeirão do Sul";1
"354330 Ribeirão Pires";22
"354340 Ribeirão Preto";238
"354370 Rincão";1
"354390 Rio Claro";41
"354400 Rio das Pedras";2
"354410 Rio Grande da Serra";7
"354420 Riolândia";1
"354425 Rosana";1
"354430 Roseira";1
"354460 Sabino";2
"354480 Sales";1
"354490 Sales Oliveira";1
"354500 Salesópolis";1
"354515 Saltinho";4
"354520 Salto";12
"354530 Salto de Pirapora";3
"354540 Salto Grande";2
"354580 Santa Bárbara d'Oeste";34
"354600 Santa Branca";2
"354620 Santa Cruz da Conceição";2
"354630 Santa Cruz das Palmeiras";2
"354640 Santa Cruz do Rio Pardo";4
"354660 Santa Fé do Sul";4
"354670 Santa Gertrudes";2
"354680 Santa Isabel";11
"354710 Santa Mercedes";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";11
"354770 Santo Anastácio";1
"354780 Santo André";206
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";5
"354805 Santo Antônio do Aracanguá";1
"354850 Santos";159
"354870 São Bernardo do Campo";174
"354880 São Caetano do Sul";55
"354890 São Carlos";62
"354910 São João da Boa Vista";23
"354920 São João das Duas Pontes";1
"354925 São João de Iracema";1
"354940 São Joaquim da Barra";4
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";2
"354980 São José do Rio Preto";211
"354990 São José dos Campos";160
"354995 São Lourenço da Serra";6
"355000 São Luís do Paraitinga";1
"355010 São Manuel";1
"355020 São Miguel Arcanjo";3
"355030 São Paulo";4112
"355040 São Pedro";5
"355050 São Pedro do Turvo";1
"355060 São Roque";16
"355070 São Sebastião";25
"355080 São Sebastião da Grama";2
"355100 São Vicente";102
"355120 Sarutaiá";1
"355140 Serra Azul";4
"355160 Serra Negra";1
"355150 Serrana";3
"355170 Sertãozinho";22
"355190 Severínia";1
"355210 Socorro";4
"355220 Sorocaba";172
"355240 Sumaré";55
"355255 Suzanápolis";1
"355250 Suzano";50
"355270 Tabatinga";1
"355280 Taboão da Serra";45
"355300 Taguaí";2
"355310 Taiaçu";1
"355320 Taiúva";2
"355340 Tanabi";3
"355350 Tapiraí";1
"355365 Taquaral";1
"355370 Taquaritinga";27
"355380 Taquarituba";2
"355400 Tatuí";23
"355410 Taubaté";138
"355430 Teodoro Sampaio";2
"355440 Terra Roxa";1
"355450 Tietê";8
"355480 Tremembé";18
"355500 Tupã";13
"355510 Tupi Paulista";1
"355540 Ubatuba";22
"355580 Urânia";1
"355590 Uru";1
"355600 Urupês";2
"355620 Valinhos";16
"355630 Valparaíso";10
"355635 Vargem";1
"355640 Vargem Grande do Sul";8
"355645 Vargem Grande Paulista";15
"355650 Várzea Paulista";23
"355670 Vinhedo";11
"355690 Vista Alegre do Alto";1
"355695 Vitória Brasil";2
"355700 Votorantim";17
"355710 Votuporanga";37
"350000 Município ignorado - SP";20
"410040 Almirante Tamandaré";19
"410110 Andirá";1
"410120 Antonina";5
"410140 Apucarana";38
"410150 Arapongas";19
"410160 Arapoti";3
"410165 Arapuã";1
"410170 Araruna";2
"410180 Araucária";21
"410200 Assis Chateaubriand";2
"410210 Astorga";2
"410240 Bandeirantes";5
"410260 Barracão";1
"410280 Bela Vista do Paraíso";1
"410302 Boa Esperança do Iguaçu";1
"410305 Boa Vista da Aparecida";1
"410330 Borrazópolis";3
"410345 Cafelândia";3
"410347 Cafezal do Sul";1
"410350 Califórnia";1
"410360 Cambará";3
"410370 Cambé";14
"410380 Cambira";1
"410390 Campina da Lagoa";2
"410400 Campina Grande do Sul";7
"410405 Campo Bonito";1
"410410 Campo do Tenente";3
"410420 Campo Largo";19
"410425 Campo Magro";3
"410430 Campo Mourão";20
"410440 Cândido de Abreu";2
"410445 Cantagalo";1
"410460 Capitão Leônidas Marques";1
"410470 Carlópolis";1
"410480 Cascavel";55
"410490 Castro";15
"410510 Centenário do Sul";1
"410530 Céu Azul";1
"410540 Chopinzinho";1
"410550 Cianorte";1
"410560 Cidade Gaúcha";1
"410570 Clevelândia";1
"410580 Colombo";58
"410620 Contenda";1
"410630 Corbélia";2
"410640 Cornélio Procópio";10
"410645 Coronel Domingos Soares";1
"410680 Cruz Machado";1
"410670 Cruzeiro do Sul";1
"410690 Curitiba";660
"410700 Curiúva";2
"410720 Dois Vizinhos";2
"410730 Doutor Camargo";1
"410740 Enéas Marques";1
"410750 Engenheiro Beltrão";3
"410760 Faxinal";4
"410765 Fazenda Rio Grande";20
"410770 Fênix";1
"410790 Floresta";2
"410800 Florestópolis";1
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";78
"410845 Foz do Jordão";1
"410832 Francisco Alves";2
"410840 Francisco Beltrão";4
"410860 Goioerê";1
"410880 Guaíra";5
"410930 Guaraniaçu";2
"410940 Guarapuava";29
"410950 Guaraqueçaba";1
"410960 Guaratuba";22
"410970 Ibaiti";1
"410975 Ibema";2
"410980 Ibiporã";8
"410990 Icaraíma";2
"411000 Iguaraçu";2
"411007 Imbaú";1
"411010 Imbituva";2
"411060 Iporã";4
"411070 Irati";4
"411110 Itambé";1
"411120 Itapejara d'Oeste";1
"411150 Ivaiporã";7
"411180 Jacarezinho";14
"411190 Jaguapitã";4
"411200 Jaguariaíva";9
"411210 Jandaia do Sul";3
"411250 Jardim Alegre";1
"411260 Jardim Olinda";1
"411280 Joaquim Távora";1
"411295 Juranda";1
"411320 Lapa";7
"411330 Laranjeiras do Sul";1
"411350 Loanda";3
"411360 Lobato";1
"411370 Londrina";103
"411375 Lunardelli";2
"411380 Lupionópolis";3
"411400 Mamborê";1
"411410 Mandaguaçu";4
"411420 Mandaguari";3
"411430 Mandirituba";2
"411435 Manfrinópolis";1
"411450 Manoel Ribas";2
"411460 Marechal Cândido Rondon";2
"411480 Marialva";4
"411490 Marilândia do Sul";1
"411500 Marilena";1
"411510 Mariluz";1
"411520 Maringá";81
"411540 Marmeleiro";1
"411560 Matelândia";1
"411570 Matinhos";13
"411580 Medianeira";3
"411585 Mercedes";1
"411600 Miraselva";1
"411620 Morretes";1
"411670 Nova Aurora";1
"411690 Nova Esperança";3
"411695 Nova Esperança do Sudoeste";1
"411705 Nova Laranjeiras";1
"411710 Nova Londrina";2
"411750 Paiçandu";2
"411760 Palmas";4
"411770 Palmeira";1
"411790 Palotina";4
"411800 Paraíso do Norte";1
"411820 Paranaguá";93
"411840 Paranavaí";6
"411845 Pato Bragado";3
"411850 Pato Branco";14
"411880 Peabiru";1
"411890 Pérola";1
"411915 Pinhais";70
"411930 Pinhão";1
"411940 Piraí do Sul";2
"411950 Piraquara";22
"411960 Pitanga";1
"411980 Planalto";1
"411990 Ponta Grossa";79
"411995 Pontal do Paraná";5
"412060 Prudentópolis";1
"412070 Quatiguá";1
"412080 Quatro Barras";3
"412090 Quedas do Iguaçu";3
"412110 Quinta do Sol";1
"412140 Realeza";2
"412150 Rebouças";1
"412160 Renascença";1
"412170 Reserva";2
"412180 Ribeirão Claro";1
"412220 Rio Branco do Sul";1
"412230 Rio Negro";1
"412240 Rolândia";9
"412310 Santa Amélia";2
"412350 Santa Helena";1
"412390 Santa Mariana";1
"412405 Santa Terezinha de Itaipu";9
"412400 Santana do Itararé";1
"412410 Santo Antônio da Platina";2
"412480 São João";1
"412490 São João do Caiuá";2
"412500 São João do Ivaí";1
"412510 São João do Triunfo";1
"412520 São Jorge d'Oeste";1
"412550 São José dos Pinhais";60
"412555 São Manoel do Paraná";1
"412560 São Mateus do Sul";2
"412570 São Miguel do Iguaçu";4
"412620 Sapopema";1
"412625 Sarandi";25
"412640 Sertaneja";1
"412650 Sertanópolis";1
"412667 Tamarana";1
"412680 Tapejara";2
"412700 Teixeira Soares";1
"412710 Telêmaco Borba";6
"412740 Terra Roxa";5
"412750 Tibagi";6
"412760 Tijucas do Sul";1
"412770 Toledo";12
"412780 Tomazina";1
"412785 Três Barras do Paraná";2
"412796 Turvo";2
"412800 Ubiratã";1
"412810 Umuarama";12
"412820 União da Vitória";9
"420030 Agronômica";1
"420080 Anchieta";2
"420090 Angelina";1
"420110 Anitápolis";1
"420120 Antônio Carlos";2
"420130 Araquari";5
"420140 Araranguá";20
"420170 Ascurra";4
"420190 Aurora";2
"420205 Balneário Barra do Sul";2
"420200 Balneário Camboriú";80
"420207 Balneário Gaivota";6
"420210 Barra Velha";5
"420213 Bela Vista do Toldo";1
"420220 Benedito Novo";1
"420230 Biguaçu";37
"420240 Blumenau";143
"420253 Bom Jesus";1
"420257 Bom Jesus do Oeste";1
"420260 Bom Retiro";1
"420245 Bombinhas";4
"420280 Braço do Norte";8
"420290 Brusque";37
"420300 Caçador";9
"420310 Caibi";2
"420320 Camboriú";34
"420340 Campo Belo do Sul";2
"420350 Campo Erê";2
"420360 Campos Novos";3
"420370 Canelinha";3
"420380 Canoinhas";5
"420325 Capão Alto";1
"420390 Capinzal";2
"420395 Capivari de Baixo";11
"420400 Catanduvas";1
"420410 Caxambu do Sul";1
"420420 Chapecó";54
"420425 Cocal do Sul";5
"420430 Concórdia";7
"420435 Cordilheira Alta";2
"420455 Correia Pinto";2
"420450 Corupá";5
"420460 Criciúma";94
"420480 Curitibanos";5
"420490 Descanso";1
"420500 Dionísio Cerqueira";3
"420519 Ermo";1
"420535 Flor do Sertão";1
"420540 Florianópolis";429
"420543 Formosa do Sul";1
"420545 Forquilhinha";3
"420550 Fraiburgo";2
"420560 Galvão";1
"420570 Garopaba";5
"420580 Garuva";1
"420590 Gaspar";12
"420600 Governador Celso Ramos";5
"420620 Gravatal";1
"420630 Guabiruba";8
"420650 Guaramirim";5
"420660 Guarujá do Sul";1
"420690 Ibirama";1
"420700 Içara";19
"420710 Ilhota";3
"420720 Imaruí";2
"420730 Imbituba";21
"420750 Indaial";21
"420810 Itaiópolis";2
"420820 Itajaí";170
"420830 Itapema";14
"420845 Itapoá";3
"420850 Ituporanga";3
"420870 Jacinto Machado";4
"420880 Jaguaruna";3
"420890 Jaraguá do Sul";19
"420900 Joaçaba";5
"420910 Joinville";198
"420930 Lages";57
"420940 Laguna";24
"420950 Laurentino";1
"420960 Lauro Muller";3
"420970 Lebon Régis";2
"421010 Mafra";5
"421020 Major Gercino";2
"421050 Maravilha";4
"421060 Massaranduba";4
"421080 Meleiro";3
"421110 Monte Castelo";1
"421120 Morro da Fumaça";6
"421130 Navegantes";20
"421150 Nova Trento";3
"421170 Orleans";1
"421190 Palhoça";63
"421200 Palma Sola";2
"421210 Palmitos";1
"421220 Papanduva";1
"421225 Passo de Torres";2
"421230 Paulo Lopes";3
"421250 Penha";7
"421280 Piçarras";9
"421330 Ponte Alta";2
"421340 Ponte Serrada";3
"421350 Porto Belo";8
"421360 Porto União";1
"421370 Pouso Redondo";3
"421380 Praia Grande";1
"421400 Presidente Getúlio";4
"421420 Quilombo";1
"421480 Rio do Sul";16
"421470 Rio dos Cedros";2
"421500 Rio Negrinho";4
"421510 Rodeio";1
"421530 Salete";1
"421565 Santa Rosa do Sul";1
"421570 Santo Amaro da Imperatriz";2
"421580 São Bento do Sul";10
"421600 São Carlos";1
"421605 São Cristovão do Sul";1
"421620 São Francisco do Sul";27
"421630 São João Batista";3
"421635 São João do Itaperiú";2
"421640 São João do Sul";2
"421650 São Joaquim";7
"421660 São José";159
"421670 São José do Cedro";1
"421700 São Ludgero";1
"421710 São Martinho";1
"421720 São Miguel do Oeste";4
"421725 São Pedro de Alcântara";2
"421740 Schroeder";3
"421760 Siderópolis";4
"421770 Sombrio";11
"421780 Taió";5
"421800 Tijucas";24
"421820 Timbó";4
"421830 Três Barras";6
"421840 Treze de Maio";4
"421870 Tubarão";59
"421895 Urupema";1
"421900 Urussanga";5
"421917 Vargem Bonita";1
"421920 Vidal Ramos";1
"421930 Videira";10
"421950 Xanxerê";10
"421970 Xaxim";2
"430010 Agudo";1
"430040 Alegrete";25
"430055 Alto Alegre";1
"430060 Alvorada";155
"430080 Antônio Prado";2
"430085 Arambaré";1
"430087 Araricá";2
"430100 Arroio do Meio";1
"430105 Arroio do Sal";3
"430120 Arroio do Tigre";2
"430110 Arroio dos Ratos";7
"430130 Arroio Grande";1
"430160 Bagé";11
"430163 Balneário Pinhal";3
"430190 Barra do Ribeiro";2
"430180 Barracão";1
"430200 Barros Cassal";1
"430210 Bento Gonçalves";34
"430223 Boa Vista do Incra";1
"430230 Bom Jesus";1
"430235 Bom Princípio";2
"430240 Bom Retiro do Sul";1
"430270 Butiá";7
"430280 Caçapava do Sul";7
"430290 Cacequi";5
"430300 Cachoeira do Sul";47
"430310 Cachoeirinha";39
"430350 Camaquã";18
"430360 Cambará do Sul";1
"430390 Campo Bom";23
"430420 Candelária";1
"430430 Cândido Godói";1
"430440 Canela";9
"430450 Canguçu";1
"430460 Canoas";200
"430463 Capão da Canoa";31
"430466 Capão do Leão";5
"430469 Capitão";1
"430467 Capivari do Sul";1
"430470 Carazinho";9
"430480 Carlos Barbosa";1
"430500 Catuípe";2
"430510 Caxias do Sul";97
"430512 Cerrito";1
