"Município (Res)";"Freqüência"
"351440 Dracena";7
"351450 Duartina";1
"351470 Echaporã";2
"351480 Eldorado";1
"351490 Elias Fausto";1
"351500 Embu";48
"351510 Embu-Guaçu";8
"351515 Engenheiro Coelho";2
"351518 Espírito Santo do Pinhal";4
"351560 Fernando Prestes";3
"351550 Fernandópolis";10
"351570 Ferraz de Vasconcelos";37
"351600 Flórida Paulista";2
"351620 Franca";83
"351630 Francisco Morato";27
"351640 Franco da Rocha";26
"351660 Gália";2
"351670 Garça";6
"351685 Gavião Peixoto";1
"351700 Getulina";8
"351710 Glicério";1
"351720 Guaiçara";2
"351740 Guaíra";4
"351750 Guapiaçu";4
"351770 Guará";1
"351790 Guaraci";2
"351820 Guararapes";3
"351830 Guararema";5
"351840 Guaratinguetá";54
"351850 Guareí";1
"351860 Guariba";11
"351870 Guarujá";152
"351880 Guarulhos";321
"351885 Guatapará";4
"351900 Herculândia";1
"351905 Holambra";1
"351907 Hortolândia";56
"351925 Iaras";1
"351930 Ibaté";1
"351940 Ibirá";1
"351960 Ibitinga";4
"351970 Ibiúna";6
"352010 Igarapava";2
"352030 Iguape";3
"352042 Ilha Comprida";5
"352044 Ilha Solteira";8
"352040 Ilhabela";8
"352050 Indaiatuba";24
"352070 Indiaporã";1
"352090 Ipaussu";1
"352100 Iperó";2
"352115 Ipiguá";1
"352130 Ipuã";2
"352140 Iracemápolis";7
"352150 Irapuã";2
"352180 Itaí";4
"352210 Itanhaém";22
"352215 Itaóca";1
"352220 Itapecerica da Serra";20
"352230 Itapetininga";51
"352240 Itapeva";13
"352250 Itapevi";62
"352260 Itapira";33
"352270 Itápolis";6
"352290 Itapuí";2
"352300 Itapura";1
"352310 Itaquaquecetuba";62
"352320 Itararé";13
"352330 Itariri";6
"352340 Itatiba";23
"352350 Itatinga";1
"352360 Itirapina";9
"352390 Itu";57
"352400 Itupeva";6
"352410 Ituverava";12
"352430 Jaboticabal";56
"352440 Jacareí";79
"352450 Jaci";1
"352460 Jacupiranga";2
"352470 Jaguariúna";4
"352480 Jales";7
"352500 Jandira";26
"352510 Jardinópolis";12
"352520 Jarinu";3
"352530 Jaú";32
"352540 Jeriquara";1
"352570 José Bonifácio";2
"352580 Júlio Mesquita";1
"352590 Jundiaí";143
"352600 Junqueirópolis";4
"352610 Juquiá";3
"352620 Juquitiba";3
"352640 Laranjal Paulista";1
"352660 Lavrinhas";1
"352670 Leme";26
"352680 Lençóis Paulista";11
"352690 Limeira";91
"352700 Lindóia";2
"352710 Lins";18
"352720 Lorena";21
"352730 Louveira";2
"352740 Lucélia";8
"352760 Luís Antônio";5
"352770 Luiziânia";2
"352810 Macaubal";1
"352840 Mairinque";5
"352850 Mairiporã";7
"352860 Manduri";1
"352890 Mariápolis";1
"352900 Marília";66
"352920 Martinópolis";3
"352930 Matão";15
"352940 Mauá";88
"352950 Mendonça";3
"352960 Meridiano";1
"352970 Miguelópolis";2
"352990 Miracatu";5
"353010 Mirandópolis";20
"353020 Mirante do Paranapanema";2
"353030 Mirassol";20
"353050 Mococa";19
"353060 Mogi das Cruzes";64
"353070 Mogi Guaçu";24
"353080 Moji Mirim";27
"353100 Monções";2
"353110 Mongaguá";12
"353130 Monte Alto";25
"353140 Monte Aprazível";2
"353150 Monte Azul Paulista";1
"353180 Monte Mor";9
"353170 Monteiro Lobato";2
"353200 Morungaba";1
"353230 Natividade da Serra";1
"353240 Nazaré Paulista";1
"353260 Nhandeara";1
"353270 Nipoã";1
"353280 Nova Aliança";1
"353282 Nova Campina";2
"353300 Nova Granada";1
"353310 Nova Guataporanga";1
"353340 Nova Odessa";9
"353325 Novais";1
"353350 Novo Horizonte";3
"353370 Ocauçu";1
"353390 Olímpia";13
"353400 Onda Verde";1
"353420 Orindiúva";2
"353430 Orlândia";5
"353440 Osasco";177
"353460 Osvaldo Cruz";5
"353470 Ourinhos";32
"353475 Ouroeste";1
"353490 Pacaembu";11
"353500 Palestina";3
"353510 Palmares Paulista";1
"353530 Palmital";2
"353540 Panorama";3
"353550 Paraguaçu Paulista";5
"353560 Paraibuna";3
"353570 Paraíso";2
"353580 Paranapanema";1
"353590 Paranapuã";5
"353620 Pariquera-Açu";5
"353625 Parisi";1
"353650 Paulínia";19
"353660 Paulo de Faria";7
"353670 Pederneiras";6
"353700 Pedregulho";3
"353710 Pedreira";7
"353720 Pedro de Toledo";4
"353730 Penápolis";8
"353740 Pereira Barreto";13
"353750 Pereiras";3
"353760 Peruíbe";19
"353780 Piedade";4
"353790 Pilar do Sul";4
"353800 Pindamonhangaba";37
"353810 Pindorama";6
"353850 Piquete";2
"353860 Piracaia";3
"353870 Piracicaba";160
"353880 Piraju";4
"353890 Pirajuí";13
"353900 Pirangi";3
"353910 Pirapora do Bom Jesus";3
"353920 Pirapozinho";4
"353930 Pirassununga";12
"353940 Piratininga";3
"353950 Pitangueiras";4
"353980 Poá";27
"354000 Pompéia";3
"354020 Pontal";6
"354060 Porto Feliz";6
"354070 Porto Ferreira";16
"354075 Potim";9
"354080 Potirendaba";3
"354090 Pradópolis";1
"354100 Praia Grande";105
"354105 Pratânia";1
"354120 Presidente Bernardes";6
"354130 Presidente Epitácio";6
"354140 Presidente Prudente";58
"354150 Presidente Venceslau";13
"354160 Promissão";2
"354170 Quatá";3
"354180 Queiroz";1
"354190 Queluz";3
"354200 Quintana";1
"354220 Rancharia";5
"354240 Regente Feijó";1
"354250 Reginópolis";1
"354260 Registro";11
"354270 Restinga";1
"354280 Ribeira";1
"354290 Ribeirão Bonito";2
"354330 Ribeirão Pires";17
"354340 Ribeirão Preto";417
"354380 Rinópolis";3
"354390 Rio Claro";83
"354400 Rio das Pedras";3
"354410 Rio Grande da Serra";11
"354420 Riolândia";2
"354430 Roseira";3
"354450 Rubinéia";1
"354480 Sales";2
"354500 Salesópolis";4
"354515 Saltinho";1
"354520 Salto";21
"354530 Salto de Pirapora";3
"354540 Salto Grande";1
"354550 Sandovalina";1
"354560 Santa Adélia";1
"354580 Santa Bárbara d'Oeste";21
"354625 Santa Cruz da Esperança";1
"354640 Santa Cruz do Rio Pardo";1
"354650 Santa Ernestina";2
"354660 Santa Fé do Sul";7
"354670 Santa Gertrudes";4
"354680 Santa Isabel";10
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";6
"354730 Santana de Parnaíba";11
"354780 Santo André";189
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";2
"354805 Santo Antônio do Aracanguá";1
"354850 Santos";339
"354860 São Bento do Sapucaí";1
"354870 São Bernardo do Campo";174
"354880 São Caetano do Sul";44
"354890 São Carlos";103
"354910 São João da Boa Vista";17
"354940 São Joaquim da Barra";11
"354950 São José da Bela Vista";2
"354970 São José do Rio Pardo";5
"354980 São José do Rio Preto";227
"354990 São José dos Campos";220
"354995 São Lourenço da Serra";2
"355010 São Manuel";2
"355020 São Miguel Arcanjo";3
"355030 São Paulo";3908
"355040 São Pedro";5
"355060 São Roque";26
"355070 São Sebastião";30
"355090 São Simão";2
"355100 São Vicente";207
"355140 Serra Azul";2
"355160 Serra Negra";3
"355150 Serrana";11
"355170 Sertãozinho";39
"355190 Severínia";3
"355200 Silveiras";2
"355210 Socorro";6
"355220 Sorocaba";218
"355240 Sumaré";49
"355250 Suzano";47
"355260 Tabapuã";1
"355270 Tabatinga";2
"355280 Taboão da Serra";43
"355300 Taguaí";1
"355310 Taiaçu";1
"355330 Tambaú";1
"355340 Tanabi";5
"355365 Taquaral";1
"355370 Taquaritinga";38
"355380 Taquarituba";2
"355395 Tarumã";1
"355400 Tatuí";47
"355410 Taubaté";128
"355450 Tietê";10
"355465 Torre de Pedra";1
"355480 Tremembé";21
"355490 Três Fronteiras";1
"355500 Tupã";15
"355510 Tupi Paulista";1
"355520 Turiúba";1
"355535 Ubarana";1
"355540 Ubatuba";23
"355560 Uchoa";2
"355600 Urupês";1
"355610 Valentim Gentil";2
"355620 Valinhos";13
"355630 Valparaíso";9
"355640 Vargem Grande do Sul";2
"355645 Vargem Grande Paulista";10
"355650 Várzea Paulista";39
"355670 Vinhedo";5
"355680 Viradouro";4
"355700 Votorantim";18
"355710 Votuporanga";29
"355715 Zacarias";1
"350000 Município ignorado - SP";29
"410010 Abatiá";1
"410040 Almirante Tamandaré";19
"410060 Alto Paraná";1
"410050 Altônia";1
"410110 Andirá";6
"410120 Antonina";2
"410140 Apucarana";16
"410150 Arapongas";5
"410160 Arapoti";2
"410180 Araucária";10
"410220 Atalaia";2
"410240 Bandeirantes";1
"410270 Barra do Jacaré";1
"410305 Boa Vista da Aparecida";1
"410310 Bocaiúva do Sul";1
"410315 Bom Jesus do Sul";1
"410320 Bom Sucesso";1
"410345 Cafelândia";1
"410360 Cambará";4
"410370 Cambé";7
"410380 Cambira";1
"410390 Campina da Lagoa";1
"410400 Campina Grande do Sul";3
"410410 Campo do Tenente";1
"410420 Campo Largo";12
"410425 Campo Magro";2
"410430 Campo Mourão";18
"410445 Cantagalo";1
"410460 Capitão Leônidas Marques";1
"410470 Carlópolis";1
"410480 Cascavel";51
"410490 Castro";13
"410530 Céu Azul";2
"410550 Cianorte";7
"410560 Cidade Gaúcha";1
"410570 Clevelândia";1
"410580 Colombo";54
"410620 Contenda";1
"410640 Cornélio Procópio";4
"410680 Cruz Machado";1
"410690 Curitiba";646
"410715 Diamante D'Oeste";1
"410710 Diamante do Norte";1
"410712 Diamante do Sul";1
"410720 Dois Vizinhos";2
"410750 Engenheiro Beltrão";1
"410760 Faxinal";1
"410765 Fazenda Rio Grande";9
"410770 Fênix";1
"410773 Fernandes Pinheiro";1
"410780 Floraí";2
"410830 Foz do Iguaçu";74
"410840 Francisco Beltrão";2
"410850 General Carneiro";2
"410860 Goioerê";1
"410880 Guaíra";5
"410940 Guarapuava";26
"410960 Guaratuba";3
"410970 Ibaiti";3
"410980 Ibiporã";6
"411010 Imbituva";4
"411060 Iporã";5
"411070 Irati";3
"411125 Itaperuçu";3
"411150 Ivaiporã";3
"411180 Jacarezinho";15
"411200 Jaguariaíva";3
"411260 Jardim Olinda";1
"411280 Joaquim Távora";1
"411320 Lapa";3
"411330 Laranjeiras do Sul";3
"411350 Loanda";4
"411370 Londrina";94
"411375 Lunardelli";1
"411380 Lupionópolis";1
"411410 Mandaguaçu";3
"411420 Mandaguari";5
"411430 Mandirituba";1
"411450 Manoel Ribas";2
"411460 Marechal Cândido Rondon";2
"411470 Maria Helena";1
"411480 Marialva";3
"411490 Marilândia do Sul";3
"411520 Maringá";77
"411570 Matinhos";9
"411575 Mauá da Serra";1
"411580 Medianeira";5
"411650 Nova Aliança do Ivaí";1
"411670 Nova Aurora";2
"411690 Nova Esperança";3
"411727 Nova Tebas";1
"411750 Paiçandu";6
"411760 Palmas";2
"411770 Palmeira";1
"411790 Palotina";5
"411820 Paranaguá";72
"411830 Paranapoema";1
"411840 Paranavaí";11
"411850 Pato Branco";12
"411915 Pinhais";30
"411950 Piraquara";13
"411990 Ponta Grossa";44
"411995 Pontal do Paraná";4
"412000 Porecatu";1
"412020 Porto Rico";1
"412060 Prudentópolis";2
"412090 Quedas do Iguaçu";2
"412100 Querência do Norte";1
"412110 Quinta do Sol";1
"412130 Rancho Alegre";1
"412140 Realeza";2
"412160 Renascença";1
"412180 Ribeirão Claro";1
"412190 Ribeirão do Pinhal";3
"412220 Rio Branco do Sul";2
"412230 Rio Negro";2
"412240 Rolândia";3
"412290 Salto do Itararé";1
"412300 Salto do Lontra";1
"412340 Santa Fé";1
"412350 Santa Helena";1
"412390 Santa Mariana";1
"412395 Santa Mônica";2
"412402 Santa Tereza do Oeste";1
"412405 Santa Terezinha de Itaipu";3
"412400 Santana do Itararé";2
"412410 Santo Antônio da Platina";5
"412540 São José da Boa Vista";1
"412550 São José dos Pinhais";45
"412555 São Manoel do Paraná";1
"412560 São Mateus do Sul";1
"412570 São Miguel do Iguaçu";1
"412580 São Pedro do Ivaí";1
"412625 Sarandi";19
"412640 Sertaneja";2
"412660 Siqueira Campos";1
"412670 Tamboara";1
"412680 Tapejara";1
"412710 Telêmaco Borba";1
"412770 Toledo";12
"412790 Tuneiras do Oeste";1
"412800 Ubiratã";2
"412810 Umuarama";13
"412820 União da Vitória";15
"412830 Uniflor";1
"412840 Uraí";1
"412855 Vera Cruz do Oeste";1
"412860 Verê";1
"410000 Município ignorado - PR";1
"420010 Abelardo Luz";3
"420030 Agronômica";1
"420040 Água Doce";1
"420060 Águas Mornas";2
"420070 Alfredo Wagner";1
"420090 Angelina";1
"420125 Apiúna";2
"420130 Araquari";5
"420140 Araranguá";14
"420195 Balneário Arroio do Silva";2
"420205 Balneário Barra do Sul";2
"420200 Balneário Camboriú";64
"420210 Barra Velha";3
"420230 Biguaçu";15
"420240 Blumenau";98
"420280 Braço do Norte";3
"420290 Brusque";37
"420300 Caçador";6
"420320 Camboriú";38
"420370 Canelinha";1
"420380 Canoinhas";2
"420390 Capinzal";1
"420395 Capivari de Baixo";1
"420420 Chapecó";51
"420425 Cocal do Sul";2
"420430 Concórdia";15
"420435 Cordilheira Alta";1
"420455 Correia Pinto";4
"420450 Corupá";4
"420460 Criciúma";76
"420470 Cunha Porã";2
"420480 Curitibanos";3
"420500 Dionísio Cerqueira";2
"420530 Faxinal dos Guedes";2
"420540 Florianópolis";231
"420545 Forquilhinha";2
"420560 Galvão";1
"420570 Garopaba";1
"420580 Garuva";3
"420590 Gaspar";6
"420600 Governador Celso Ramos";3
"420620 Gravatal";3
"420630 Guabiruba";1
"420650 Guaramirim";3
"420670 Herval d'Oeste";6
"420690 Ibirama";1
"420700 Içara";4
"420710 Ilhota";2
"420720 Imaruí";3
"420730 Imbituba";16
"420750 Indaial";6
"420770 Ipumirim";1
"420820 Itajaí";171
"420830 Itapema";10
"420850 Ituporanga";3
"420880 Jaguaruna";4
"420890 Jaraguá do Sul";28
"420900 Joaçaba";3
"420910 Joinville";223
"420915 José Boiteux";1
"420930 Lages";33
"420940 Laguna";30
"420960 Lauro Muller";2
"420990 Lontras";1
"421010 Mafra";4
"421050 Maravilha";1
"421120 Morro da Fumaça";1
"421130 Navegantes";14
"421170 Orleans";2
"421190 Palhoça";38
"421230 Paulo Lopes";3
"421250 Penha";1
"421270 Petrolândia";2
"421280 Piçarras";9
"421290 Pinhalzinho";2
"421340 Ponte Serrada";3
"421350 Porto Belo";1
"421360 Porto União";3
"421370 Pouso Redondo";1
"421480 Rio do Sul";17
"421490 Rio Fortuna";1
"421545 Sangão";2
"421550 Santa Cecília";1
"421580 São Bento do Sul";10
"421620 São Francisco do Sul";16
"421630 São João Batista";5
"421635 São João do Itaperiú";1
"421640 São João do Sul";1
"421650 São Joaquim";1
"421660 São José";113
"421670 São José do Cedro";1
"421690 São Lourenço do Oeste";1
"421720 São Miguel do Oeste";3
"421740 Schroeder";3
"421750 Seara";1
"421770 Sombrio";6
"421780 Taió";3
"421800 Tijucas";5
"421820 Timbó";3
"421830 Três Barras";1
"421870 Tubarão";29
"421880 Turvo";3
"421900 Urussanga";4
"421917 Vargem Bonita";1
"421930 Videira";5
"421950 Xanxerê";9
"421970 Xaxim";1
"430010 Agudo";1
"430040 Alegrete";19
"430060 Alvorada";118
"430080 Antônio Prado";2
"430100 Arroio do Meio";3
"430110 Arroio dos Ratos";3
"430130 Arroio Grande";1
"430155 Áurea";1
"430160 Bagé";10
"430163 Balneário Pinhal";1
"430185 Barra do Guarita";1
"430187 Barra do Quaraí";2
"430190 Barra do Ribeiro";2
"430210 Bento Gonçalves";18
"430250 Bossoroca";2
"430270 Butiá";3
"430280 Caçapava do Sul";1
"430290 Cacequi";1
"430300 Cachoeira do Sul";24
"430310 Cachoeirinha";35
"430350 Camaquã";8
"430360 Cambará do Sul";1
"430380 Campinas do Sul";1
"430390 Campo Bom";8
"430420 Candelária";1
"430440 Canela";3
"430450 Canguçu";2
"430460 Canoas";146
"430463 Capão da Canoa";11
"430466 Capão do Leão";3
"430470 Carazinho";7
"430480 Carlos Barbosa";4
"430500 Catuípe";1
"430510 Caxias do Sul";87
"430512 Cerrito";2
"430517 Cerro Grande do Sul";1
"430535 Charqueadas";14
"430545 Cidreira";3
"430550 Ciríaco";1
"430580 Constantina";2
"430585 Coqueiros do Sul";1
"430610 Cruz Alta";20
"430650 Dom Feliciano";1
"430660 Dom Pedrito";4
"430676 Eldorado do Sul";9
"430680 Encantado";3
"430690 Encruzilhada do Sul";2
"430693 Entre-Ijuís";1
"430700 Erechim";23
"430750 Espumoso";3
"430760 Estância Velha";5
"430770 Esteio";17
"430780 Estrela";3
"430783 Eugênio de Castro";2
"430790 Farroupilha";7
"430800 Faxinal do Soturno";1
"430810 Feliz";2
"430820 Flores da Cunha";2
"430825 Floriano Peixoto";1
"430860 Garibaldi";4
"430870 Gaurama";1
"430880 General Câmara";1
"430890 Getúlio Vargas";1
"430905 Glorinha";1
"430910 Gramado";1
"430920 Gravataí";76
"430930 Guaíba";34
"430940 Guaporé";2
"430955 Harmonia";1
"430710 Herval";1
"431010 Igrejinha";6
"431020 Ijuí";4
"431033 Imbé";1
"431040 Independência";2
"431060 Itaqui";9
"431080 Ivoti";3
"431100 Jaguarão";6
"431110 Jaguari";1
"431120 Júlio de Castilhos";1
"431130 Lagoa Vermelha";11
"431140 Lajeado";21
"431175 Manoel Viana";1
"431177 Maquiné";1
"431180 Marau";1
"431213 Mato Castelhano";1
"431225 Minas do Leão";1
"431240 Montenegro";19
"431250 Mostardas";1
"431260 Muçum";1
"431300 Nova Bréscia";1
"431303 Nova Esperança do Sul";1
"431330 Nova Prata";3
"431337 Nova Santa Rita";3
"431340 Novo Hamburgo";76
"431342 Novo Machado";2
"431350 Osório";10
"431370 Palmeira das Missões";4
"431390 Panambi";1
"431402 Paraíso do Sul";2
"431405 Parobé";3
"431410 Passo Fundo";67
"431440 Pelotas";106
"431470 Planalto";1
"431480 Portão";3
"431490 Porto Alegre";1244
"431505 Porto Mauá";1
"431530 Quaraí";2
"431550 Restinga Seca";2
"431555 Rio dos Índios";1
"431560 Rio Grande";88
"431570 Rio Pardo";2
"431640 Rosário do Sul";2
"431660 Sananduva";3
"431680 Santa Cruz do Sul";39
"431690 Santa Maria";56
"431695 Santa Maria do Herval";1
"431720 Santa Rosa";6
"431730 Santa Vitória do Palmar";5
"431710 Santana do Livramento";8
"431740 Santiago";8
"431750 Santo Ângelo";12
"431800 São Borja";18
"431810 São Francisco de Assis";2
"431820 São Francisco de Paula";4
"431830 São Gabriel";8
"431843 São João do Polêsine";1
"431850 São José do Norte";1
"431860 São José do Ouro";1
"431870 São Leopoldo";136
"431880 São Lourenço do Sul";2
"431890 São Luiz Gonzaga";4
"431900 São Marcos";4
"431930 São Paulo das Missões";1
"431940 São Pedro do Sul";2
"431950 São Sebastião do Caí";4
"431960 São Sepé";1
"431990 Sapiranga";18
"432000 Sapucaia do Sul";46
"432035 Sentinela do Sul";1
"432070 Sobradinho";3
"432080 Soledade";8
"432085 Tabaí";1
"432090 Tapejara";2
"432100 Tapera";1
"432110 Tapes";8
"432120 Taquara";12
"432130 Taquari";5
"432143 Terra de Areia";1
"432145 Teutônia";1
"432150 Torres";25
"432160 Tramandaí";24
"432166 Três Cachoeiras";1
"432180 Três de Maio";3
"432190 Três Passos";1
"432200 Triunfo";3
"432220 Tupanciretã";2
"432230 Tuparendi";1
"432240 Uruguaiana";60
"432250 Vacaria";12
"432260 Venâncio Aires";8
"432270 Vera Cruz";3
"432300 Viamão";128
"432380 Xangri-lá";2
"500020 Água Clara";2
"500060 Amambaí";2
"500100 Aparecida do Taboado";1
"500110 Aquidauana";3
"500124 Aral Moreira";1
"500190 Bataguassu";1
"500210 Bela Vista";1
"500220 Bonito";1
"500230 Brasilândia";1
"500270 Campo Grande";155
"500290 Cassilândia";2
"500295 Chapadão do Sul";3
"500320 Corumbá";14
"500325 Costa Rica";4
"500330 Coxim";3
"500345 Deodápolis";1
"500370 Dourados";28
"500410 Guia Lopes da Laguna";1
"500500 Jardim";2
"500540 Maracaju";3
"500560 Miranda";1
"500568 Mundo Novo";1
"500570 Naviraí";2
"500620 Nova Andradina";2
"500630 Paranaíba";1
"500660 Ponta Porã";9
"500690 Porto Murtinho";1
"500710 Ribas do Rio Pardo";3
"500740 Rio Verde de Mato Grosso";3
"500769 São Gabriel do Oeste";2
"500790 Sidrolândia";4
"500795 Tacuru";2
"500830 Três Lagoas";9
"510020 Água Boa";1
"510025 Alta Floresta";1
"510050 Alto Paraguai";1
"510170 Barra do Bugres";2
"510180 Barra do Garças";2
"510250 Cáceres";6
"510260 Campinápolis";1
"510263 Campo Novo do Parecis";1
"510267 Campo Verde";1
"510268 Campos de Júlio";2
"510300 Chapada dos Guimarães";1
"510320 Colíder";1
"510340 Cuiabá";129
"510350 Diamantino";1
"510360 Dom Aquino";1
"510410 Guarantã do Norte";1
"510460 Itiquira";1
"510480 Jaciara";2
"510500 Jauru";1
"510515 Juína";1
"510562 Mirassol d'Oeste";1
"510600 Nortelândia";1
"510621 Nova Canaã do Norte";1
"510622 Nova Mutum";1
"510623 Nova Olímpia";1
"510626 Novo Mundo";1
"510642 Peixoto de Azevedo";1
"510650 Poconé";1
"510682 Porto Esperidião";1
"510700 Poxoréo";2
"510760 Rondonópolis";30
"510790 Sinop";5
"510792 Sorriso";1
"510795 Tangará da Serra";2
"510820 Torixoréu";1
"510840 Várzea Grande";38
"520025 Águas Lindas de Goiás";8
"520030 Alexânia";1
"520050 Aloândia";1
"520060 Alto Paraíso de Goiás";1
"520085 Americano do Brasil";1
"520110 Anápolis";45
"520130 Anicuns";1
"520140 Aparecida de Goiânia";67
"520170 Aragarças";3
"520180 Aragoiânia";1
"520330 Bela Vista de Goiás";1
"520355 Bonfinópolis";1
"520380 Britânia";1
"520440 Caiapônia";1
"520450 Caldas Novas";13
"520490 Campos Belos";1
"520505 Castelândia";1
"520510 Catalão";4
"520545 Cezarina";1
"520549 Cidade Ocidental";5
"520551 Cocalzinho de Goiás";1
"520590 Corumbaíba";2
"520725 Doverlândia";1
"520740 Edéia";1
"520800 Formosa";4
"520840 Goianápolis";1
"520860 Goianésia";1
"520870 Goiânia";280
"520880 Goianira";5
"520890 Goiás";1
"520910 Goiatuba";2
"520920 Guapó";1
"520995 Indiara";2
"521000 Inhumas";2
"521010 Ipameri";2
"521020 Iporá";4
"521040 Itaberaí";1
"521090 Itapaci";1
"521140 Itauçu";1
"521150 Itumbiara";18
"521180 Jaraguá";1
"521190 Jataí";7
"521250 Luziânia";16
"521295 Matrinchã";1
"521310 Mineiros";2
"521370 Montes Claros de Goiás";1
"521380 Morrinhos";7
"521400 Mozarlândia";2
"521450 Nerópolis";2
"521460 Niquelândia";3
"521483 Nova Crixás";1
"521523 Novo Gama";7
"521590 Palminópolis";1
"521710 Piracanjuba";1
"521720 Piranhas";1
"521740 Pires do Rio";1
"521760 Planaltina";6
"521770 Pontalina";2
"521800 Porangatu";2
"521839 Professor Jamil";1
"521850 Quirinópolis";2
"521880 Rio Verde";17
"521900 Sanclerlândia";2
"521925 Santa Fé de Goiás";1
"521930 Santa Helena de Goiás";1
"521975 Santo Antônio do Descoberto";2
"522010 São Luís de Montes Belos";2
"522020 São Miguel do Araguaia";1
"522040 São Simão";2
"522045 Senador Canedo";13
"522060 Silvânia";2
"522130 Três Ranchos";2
"522140 Trindade";9
"522160 Uruaçu";3
"522185 Valparaíso de Goiás";16
"530010 Brasília";413
"000000 Ignorado ou exterior";1
