"Município (Res)";"Freqüência"
"312450 Estiva";1
"312470 Estrela do Indaiá";2
"312480 Estrela do Sul";2
"312490 Eugenópolis";2
"312510 Extrema";7
"312520 Fama";2
"312580 Fernandes Tourinho";1
"312610 Formiga";8
"312660 Francisco Dumont";1
"312690 Frei Inocêncio";3
"312700 Fronteira";3
"312705 Fronteira dos Vales";1
"312710 Frutal";20
"312730 Galiléia";1
"312760 Gouveia";1
"312770 Governador Valadares";36
"312780 Grão Mogol";1
"312810 Guapé";2
"312830 Guaranésia";2
"312840 Guarani";1
"312870 Guaxupé";4
"312880 Guidoval";1
"312890 Guimarânia";2
"312910 Gurinhatã";1
"312920 Heliodora";1
"312950 Ibiá";6
"312970 Ibiraci";4
"312980 Ibirité";28
"312990 Ibitiúra de Minas";2
"313010 Igarapé";3
"313090 Inhapim";1
"313115 Ipaba";1
"313120 Ipanema";1
"313130 Ipatinga";35
"313170 Itabira";14
"313190 Itabirito";5
"313200 Itacambira";1
"313210 Itacarambi";4
"313220 Itaguara";1
"313230 Itaipé";1
"313240 Itajubá";15
"313270 Itambacuri";3
"313290 Itamogi";1
"313310 Itanhandu";1
"313320 Itanhomi";1
"313330 Itaobim";3
"313350 Itapecerica";1
"313360 Itapeva";7
"313370 Itatiaiuçu";2
"313375 Itaú de Minas";1
"313380 Itaúna";12
"313400 Itinga";1
"313420 Ituiutaba";23
"313440 Iturama";7
"313460 Jaboticatubas";2
"313470 Jacinto";1
"313510 Janaúba";2
"313520 Januária";4
"313530 Japaraíba";1
"313560 Jequitaí";1
"313580 Jequitinhonha";6
"313610 Joanésia";2
"313620 João Monlevade";13
"313630 João Pinheiro";1
"313657 Josenópolis";2
"313665 Juatuba";3
"313670 Juiz de Fora";229
"313690 Juruaia";1
"313700 Ladainha";1
"313720 Lagoa da Prata";3
"313760 Lagoa Santa";8
"313770 Lajinha";1
"313780 Lambari";3
"313810 Lassance";1
"313820 Lavras";19
"313840 Leopoldina";8
"313850 Liberdade";2
"313860 Lima Duarte";1
"313862 Limeira do Oeste";1
"313865 Lontra";1
"313867 Luisburgo";1
"313880 Luz";1
"313890 Machacalis";1
"313910 Madre de Deus de Minas";3
"313920 Malacacheta";1
"313925 Mamonas";1
"313930 Manga";7
"313940 Manhuaçu";12
"313960 Mantena";4
"313980 Mar de Espanha";1
"314000 Mariana";4
"314015 Mário Campos";4
"314020 Maripá de Minas";1
"314050 Martinho Campos";1
"314053 Martins Soares";1
"314070 Mateus Leme";1
"314080 Matias Barbosa";1
"314110 Matozinhos";6
"314140 Medina";5
"314180 Minas Novas";2
"314200 Mirabela";1
"314210 Miradouro";1
"314220 Miraí";2
"314280 Monte Alegre de Minas";1
"314290 Monte Azul";1
"314310 Monte Carmelo";11
"314320 Monte Santo de Minas";2
"314330 Montes Claros";26
"314350 Morada Nova de Minas";1
"314360 Morro da Garça";1
"314390 Muriaé";28
"314400 Mutum";2
"314430 Nanuque";4
"314450 Nazareno";4
"314470 Nova Era";2
"314480 Nova Lima";10
"314500 Nova Ponte";2
"314510 Nova Resende";1
"314520 Nova Serrana";11
"313660 Nova União";1
"314530 Novo Cruzeiro";4
"314535 Novo Oriente de Minas";3
"314560 Oliveira";2
"314580 Onça de Pitangui";1
"314600 Ouro Fino";1
"314610 Ouro Preto";4
"314630 Padre Paraíso";4
"314690 Papagaios";2
"314710 Pará de Minas";9
"314700 Paracatu";15
"314730 Paraisópolis";6
"314740 Paraopeba";3
"314770 Passa Tempo";1
"314780 Passa-Vinte";1
"314790 Passos";19
"314800 Patos de Minas";19
"314810 Patrocínio";5
"314830 Paula Cândido";1
"314850 Pavão";1
"314860 Peçanha";2
"314870 Pedra Azul";1
"314930 Pedro Leopoldo";6
"314970 Perdigão";2
"314980 Perdizes";2
"314990 Perdões";2
"315000 Pescador";3
"315010 Piau";2
"315080 Piranga";1
"315120 Pirapora";11
"315130 Piraúba";1
"315140 Pitangui";2
"315150 Piumhi";1
"315160 Planura";6
"315180 Poços de Caldas";23
"315190 Pocrane";1
"315200 Pompéu";2
"315210 Ponte Nova";15
"315217 Ponto dos Volantes";2
"315220 Porteirinha";1
"315250 Pouso Alegre";15
"315280 Prata";3
"315360 Prudente de Morais";3
"315370 Quartel Geral";1
"315390 Raposos";3
"315410 Recreio";1
"315415 Reduto";1
"315440 Ressaquinha";1
"315460 Ribeirão das Neves";70
"315480 Rio Acima";2
"315490 Rio Casca";1
"315540 Rio Novo";1
"315560 Rio Pardo de Minas";3
"315570 Rio Piracicaba";2
"315580 Rio Pomba";2
"315590 Rio Preto";2
"315630 Rodeiro";2
"315670 Sabará";25
"315690 Sacramento";3
"315700 Salinas";1
"315710 Salto da Divisa";1
"315720 Santa Bárbara";1
"315737 Santa Cruz de Salinas";1
"315780 Santa Luzia";48
"315800 Santa Maria de Itabira";1
"315820 Santa Maria do Suaçuí";1
"315930 Santa Rita de Jacutinga";1
"315960 Santa Rita do Sapucaí";8
"315980 Santa Vitória";4
"315830 Santana da Vargem";1
"315880 Santana do Jacaré";3
"315895 Santana do Paraíso";7
"315900 Santana do Riacho";1
"315910 Santana dos Montes";1
"315990 Santo Antônio do Amparo";1
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";14
"316095 São Domingos das Dores";2
"316100 São Domingos do Prata";4
"316110 São Francisco";2
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";2
"316170 São Gonçalo do Abaeté";2
"316180 São Gonçalo do Pará";2
"316190 São Gonçalo do Rio Abaixo";1
"316200 São Gonçalo do Sapucaí";3
"316210 São Gotardo";4
"316245 São João das Missões";1
"316250 São João del Rei";17
"316260 São João do Oriente";2
"316280 São João Evangelista";1
"316290 São João Nepomuceno";8
"316292 São Joaquim de Bicas";6
"316295 São José da Lapa";4
"316350 São José do Jacuri";1
"316370 São Lourenço";11
"316400 São Pedro dos Ferros";1
"316440 São Sebastião da Bela Vista";1
"316460 São Sebastião do Oeste";1
"316470 São Sebastião do Paraíso";6
"316520 São Thomé das Letras";1
"316510 São Tomás de Aquino";1
"316553 Sarzedo";2
"316630 Sericita";1
"316650 Serra Azul de Minas";1
"316670 Serra dos Aimorés";4
"316690 Serrania";1
"316710 Serro";1
"316720 Sete Lagoas";37
"316780 Soledade de Minas";2
"316790 Tabuleiro";1
"316800 Taiobeiras";2
"316850 Teixeiras";1
"316860 Teófilo Otoni";9
"316870 Timóteo";8
"316880 Tiradentes";2
"316900 Tocantins";2
"316920 Tombos";1
"316930 Três Corações";13
"316935 Três Marias";2
"316940 Três Pontas";16
"316990 Ubá";13
"317000 Ubaí";3
"317010 Uberaba";114
"317020 Uberlândia";195
"317040 Unaí";5
"317050 Urucânia";1
"317070 Varginha";29
"317075 Varjão de Minas";1
"317090 Varzelândia";1
"317100 Vazante";1
"317120 Vespasiano";15
"317130 Viçosa";4
"317180 Virginópolis";2
"317190 Virgolândia";1
"317200 Visconde do Rio Branco";2
"310000 Município ignorado - MG";1
"320020 Alegre";5
"320040 Anchieta";3
"320060 Aracruz";14
"320070 Atilio Vivacqua";1
"320080 Baixo Guandu";3
"320090 Barra de São Francisco";3
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";2
"320120 Cachoeiro de Itapemirim";29
"320130 Cariacica";88
"320140 Castelo";5
"320150 Colatina";17
"320190 Domingos Martins";2
"320210 Ecoporanga";1
"320220 Fundão";3
"320225 Governador Lindenberg";2
"320230 Guaçuí";5
"320240 Guarapari";25
"320245 Ibatiba";1
"320250 Ibiraçu";1
"320260 Iconha";2
"320270 Itaguaçu";1
"320280 Itapemirim";4
"320300 Iúna";3
"320305 Jaguaré";2
"320313 João Neiva";5
"320316 Laranja da Terra";2
"320320 Linhares";36
"320332 Marataízes";11
"320334 Marechal Floriano";2
"320340 Mimoso do Sul";2
"320350 Montanha";4
"320380 Muqui";1
"320390 Nova Venécia";3
"320400 Pancas";2
"320405 Pedro Canário";1
"320410 Pinheiros";4
"320420 Piúma";5
"320425 Ponto Belo";2
"320430 Presidente Kennedy";2
"320435 Rio Bananal";2
"320450 Santa Leopoldina";1
"320460 Santa Teresa";1
"320480 São José do Calçado";4
"320490 São Mateus";16
"320500 Serra";99
"320503 Vargem Alta";2
"320506 Venda Nova do Imigrante";1
"320510 Viana";22
"320515 Vila Pavão";1
"320517 Vila Valério";3
"320520 Vila Velha";103
"320530 Vitória";110
"330010 Angra dos Reis";33
"330020 Araruama";20
"330022 Areal";6
"330023 Armação dos Búzios";17
"330025 Arraial do Cabo";3
"330030 Barra do Piraí";12
"330040 Barra Mansa";29
"330045 Belford Roxo";149
"330050 Bom Jardim";3
"330060 Bom Jesus do Itabapoana";13
"330070 Cabo Frio";45
"330080 Cachoeiras de Macacu";6
"330090 Cambuci";2
"330100 Campos dos Goytacazes";118
"330110 Cantagalo";1
"330093 Carapebus";1
"330115 Cardoso Moreira";2
"330120 Carmo";2
"330130 Casimiro de Abreu";3
"330140 Conceição de Macabu";3
"330150 Cordeiro";4
"330170 Duque de Caxias";306
"330180 Engenheiro Paulo de Frontin";5
"330185 Guapimirim";7
"330187 Iguaba Grande";4
"330190 Itaboraí";71
"330200 Itaguaí";36
"330210 Itaocara";1
"330220 Itaperuna";9
"330225 Itatiaia";1
"330227 Japeri";36
"330240 Macaé";68
"330245 Macuco";2
"330250 Magé";67
"330260 Mangaratiba";13
"330270 Maricá";19
"330280 Mendes";3
"330285 Mesquita";45
"330290 Miguel Pereira";3
"330300 Miracema";3
"330310 Natividade";6
"330320 Nilópolis";48
"330330 Niterói";233
"330340 Nova Friburgo";30
"330350 Nova Iguaçu";262
"330360 Paracambi";15
"330370 Paraíba do Sul";8
"330380 Parati";6
"330385 Paty do Alferes";3
"330390 Petrópolis";80
"330400 Piraí";8
"330410 Porciúncula";4
"330411 Porto Real";2
"330412 Quatis";1
"330414 Queimados";62
"330415 Quissamã";1
"330420 Resende";32
"330430 Rio Bonito";6
"330440 Rio Claro";1
"330450 Rio das Flores";1
"330452 Rio das Ostras";33
"330455 Rio de Janeiro";2642
"330470 Santo Antônio de Pádua";14
"330475 São Francisco de Itabapoana";8
"330490 São Gonçalo";250
"330500 São João da Barra";4
"330510 São João de Meriti";156
"330515 São José do Vale do Rio Preto";2
"330520 São Pedro da Aldeia";16
"330530 São Sebastião do Alto";1
"330540 Sapucaia";2
"330550 Saquarema";17
"330555 Seropédica";7
"330560 Silva Jardim";4
"330570 Sumidouro";4
"330575 Tanguá";3
"330580 Teresópolis";39
"330590 Trajano de Morais";1
"330600 Três Rios";21
"330610 Valença";5
"330615 Varre-Sai";2
"330620 Vassouras";8
"330630 Volta Redonda";77
"330000 Município ignorado - RJ";5
"350010 Adamantina";1
"350020 Adolfo";1
"350030 Aguaí";6
"350040 Águas da Prata";2
"350050 Águas de Lindóia";2
"350070 Agudos";4
"350100 Altinópolis";5
"350115 Alumínio";2
"350130 Álvares Machado";4
"350140 Álvaro de Carvalho";1
"350160 Americana";51
"350170 Américo Brasiliense";6
"350190 Amparo";13
"350200 Analândia";1
"350210 Andradina";13
"350250 Aparecida";11
"350270 Apiaí";3
"350280 Araçatuba";56
"350290 Araçoiaba da Serra";3
"350300 Aramina";1
"350320 Araraquara";50
"350330 Araras";17
"350350 Areias";1
"350360 Areiópolis";1
"350370 Ariranha";2
"350380 Artur Nogueira";6
"350390 Arujá";12
"350400 Assis";28
"350410 Atibaia";28
"350430 Avaí";1
"350440 Avanhandava";1
"350450 Avaré";9
"350460 Bady Bassitt";4
"350470 Balbinos";3
"350480 Bálsamo";1
"350490 Bananal";3
"350520 Bariri";3
"350530 Barra Bonita";7
"350540 Barra do Turvo";1
"350550 Barretos";57
"350560 Barrinha";6
"350570 Barueri";60
"350590 Batatais";8
"350600 Bauru";98
"350610 Bebedouro";26
"350630 Bernardino de Campos";1
"350635 Bertioga";6
"350640 Bilac";1
"350650 Birigui";9
"350660 Biritiba-Mirim";4
"350680 Bocaina";3
"350690 Bofete";2
"350700 Boituva";4
"350710 Bom Jesus dos Perdões";2
"350740 Borborema";2
"350750 Botucatu";21
"350760 Bragança Paulista";33
"350780 Brodowski";5
"350790 Brotas";2
"350810 Buritama";2
"350830 Cabrália Paulista";1
"350840 Cabreúva";4
"350850 Caçapava";42
"350860 Cachoeira Paulista";2
"350870 Caconde";1
"350880 Cafelândia";2
"350900 Caieiras";9
"350910 Caiuá";1
"350920 Cajamar";8
"350925 Cajati";13
"350940 Cajuru";2
"350950 Campinas";331
"350960 Campo Limpo Paulista";13
"350970 Campos do Jordão";14
"350990 Cananéia";3
"351000 Cândido Mota";3
"351015 Canitar";2
"351020 Capão Bonito";7
"351030 Capela do Alto";1
"351040 Capivari";17
"351050 Caraguatatuba";26
"351060 Carapicuíba";85
"351070 Cardoso";4
"351080 Casa Branca";7
"351100 Castilho";3
"351110 Catanduva";34
"351130 Cedral";1
"351140 Cerqueira César";3
"351150 Cerquilho";3
"351160 Cesário Lange";1
"351170 Charqueada";1
"351200 Colina";4
"351210 Colômbia";2
"351220 Conchal";5
"351230 Conchas";1
"351240 Cordeirópolis";1
"351270 Corumbataí";3
"351280 Cosmópolis";21
"351290 Cosmorama";1
"351300 Cotia";24
"351310 Cravinhos";6
"351320 Cristais Paulista";1
"351340 Cruzeiro";33
"351350 Cubatão";24
"351370 Descalvado";6
"351380 Diadema";86
"351400 Dobrada";1
"351410 Dois Córregos";2
"351420 Dolcinópolis";3
"351440 Dracena";9
"351450 Duartina";5
"351470 Echaporã";1
"351490 Elias Fausto";1
"351500 Embu";36
"351510 Embu-Guaçu";5
"351512 Emilianópolis";1
"351515 Engenheiro Coelho";3
"351518 Espírito Santo do Pinhal";3
"351520 Estrela d'Oeste";1
"351560 Fernando Prestes";1
"351550 Fernandópolis";12
"351570 Ferraz de Vasconcelos";27
"351600 Flórida Paulista";4
"351620 Franca";103
"351630 Francisco Morato";41
"351640 Franco da Rocha";45
"351650 Gabriel Monteiro";1
"351660 Gália";1
"351690 General Salgado";1
"351700 Getulina";3
"351710 Glicério";1
"351720 Guaiçara";1
"351740 Guaíra";4
"351750 Guapiaçu";3
"351760 Guapiara";2
"351770 Guará";6
"351780 Guaraçaí";2
"351790 Guaraci";1
"351810 Guarantã";1
"351830 Guararema";1
"351840 Guaratinguetá";29
"351850 Guareí";10
"351860 Guariba";6
"351870 Guarujá";66
"351880 Guarulhos";235
"351905 Holambra";1
"351907 Hortolândia";53
"351920 Iacri";1
"351925 Iaras";3
"351930 Ibaté";3
"351940 Ibirá";3
"351960 Ibitinga";6
"351970 Ibiúna";4
"351980 Icém";2
"351990 Iepê";1
"352000 Igaraçu do Tietê";3
"352010 Igarapava";8
"352030 Iguape";3
"352042 Ilha Comprida";3
"352044 Ilha Solteira";3
"352040 Ilhabela";3
"352050 Indaiatuba";20
"352060 Indiana";1
"352090 Ipaussu";1
"352100 Iperó";2
"352160 Irapuru";2
"352170 Itaberá";1
"352180 Itaí";9
"352190 Itajobi";1
"352200 Itaju";1
"352210 Itanhaém";17
"352220 Itapecerica da Serra";23
"352230 Itapetininga";27
"352240 Itapeva";5
"352250 Itapevi";46
"352260 Itapira";18
"352270 Itápolis";4
"352280 Itaporanga";6
"352290 Itapuí";1
"352310 Itaquaquecetuba";52
"352320 Itararé";9
"352330 Itariri";1
"352340 Itatiba";20
"352350 Itatinga";2
"352360 Itirapina";5
"352390 Itu";47
"352400 Itupeva";8
"352410 Ituverava";10
"352420 Jaborandi";1
"352430 Jaboticabal";24
"352440 Jacareí";71
"352460 Jacupiranga";2
"352470 Jaguariúna";9
"352480 Jales";8
"352500 Jandira";17
"352510 Jardinópolis";9
"352520 Jarinu";7
"352530 Jaú";22
"352550 Joanópolis";1
"352570 José Bonifácio";7
"352590 Jundiaí";112
"352610 Juquiá";3
"352620 Juquitiba";3
"352640 Laranjal Paulista";2
"352650 Lavínia";1
"352660 Lavrinhas";1
"352670 Leme";16
"352680 Lençóis Paulista";9
"352690 Limeira";48
"352710 Lins";11
"352720 Lorena";21
"352730 Louveira";4
"352740 Lucélia";5
"352750 Lucianópolis";3
"352760 Luís Antônio";1
"352790 Lutécia";1
"352800 Macatuba";1
"352810 Macaubal";1
"352830 Magda";2
"352840 Mairinque";7
"352850 Mairiporã";12
"352860 Manduri";1
"352870 Marabá Paulista";3
"352880 Maracaí";1
"352900 Marília";49
"352920 Martinópolis";9
"352930 Matão";16
"352940 Mauá";60
"352950 Mendonça";1
"352960 Meridiano";1
"352970 Miguelópolis";7
"352980 Mineiros do Tietê";3
"352990 Miracatu";4
"353010 Mirandópolis";15
"353020 Mirante do Paranapanema";3
"353030 Mirassol";16
"353040 Mirassolândia";1
"353050 Mococa";12
"353060 Mogi das Cruzes";56
"353070 Mogi Guaçu";12
"353080 Moji Mirim";17
"353090 Mombuca";1
"353100 Monções";1
"353110 Mongaguá";14
"353120 Monte Alegre do Sul";1
"353130 Monte Alto";21
"353140 Monte Aprazível";8
"353150 Monte Azul Paulista";3
"353180 Monte Mor";4
"353190 Morro Agudo";4
"353205 Motuca";2
"353220 Narandiba";3
"353240 Nazaré Paulista";1
"353250 Neves Paulista";2
"353270 Nipoã";1
"353280 Nova Aliança";3
"353290 Nova Europa";5
"353340 Nova Odessa";9
"353350 Novo Horizonte";3
"353360 Nuporanga";1
"353390 Olímpia";10
"353400 Onda Verde";2
"353430 Orlândia";6
"353440 Osasco";149
"353460 Osvaldo Cruz";2
"353470 Ourinhos";25
"353480 Ouro Verde";1
"353490 Pacaembu";2
"353500 Palestina";2
"353510 Palmares Paulista";4
"353530 Palmital";4
"353550 Paraguaçu Paulista";6
"353580 Paranapanema";2
"353600 Parapuã";1
"353610 Pardinho";1
"353620 Pariquera-Açu";4
"353630 Patrocínio Paulista";1
"353640 Paulicéia";1
"353650 Paulínia";22
"353660 Paulo de Faria";2
"353670 Pederneiras";6
"353680 Pedra Bela";3
"353690 Pedranópolis";1
"353700 Pedregulho";1
"353710 Pedreira";5
"353720 Pedro de Toledo";2
"353730 Penápolis";9
"353740 Pereira Barreto";4
"353760 Peruíbe";13
"353780 Piedade";6
"353790 Pilar do Sul";2
"353800 Pindamonhangaba";32
"353810 Pindorama";2
"353820 Pinhalzinho";3
"353830 Piquerobi";1
"353850 Piquete";1
"353870 Piracicaba";95
"353880 Piraju";3
"353890 Pirajuí";7
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";1
"353920 Pirapozinho";4
"353930 Pirassununga";3
"353940 Piratininga";1
"353950 Pitangueiras";6
"353970 Platina";1
"353980 Poá";18
"353990 Poloni";2
"354000 Pompéia";3
"354040 Populina";2
"354060 Porto Feliz";8
"354070 Porto Ferreira";8
"354075 Potim";10
"354080 Potirendaba";1
"354085 Pracinha";2
"354100 Praia Grande";60
"354120 Presidente Bernardes";4
"354130 Presidente Epitácio";11
"354140 Presidente Prudente";50
"354150 Presidente Venceslau";7
"354160 Promissão";7
"354170 Quatá";3
"354190 Queluz";1
"354210 Rafard";1
"354220 Rancharia";6
"354240 Regente Feijó";4
"354250 Reginópolis";6
"354260 Registro";6
"354270 Restinga";1
"354330 Ribeirão Pires";22
"354340 Ribeirão Preto";222
"354390 Rio Claro";58
"354400 Rio das Pedras";2
"354410 Rio Grande da Serra";8
"354420 Riolândia";5
"354425 Rosana";2
"354430 Roseira";1
"354450 Rubinéia";1
"354460 Sabino";1
"354515 Saltinho";1
"354520 Salto";13
"354530 Salto de Pirapora";3
"354540 Salto Grande";1
"354560 Santa Adélia";4
"354570 Santa Albertina";1
"354580 Santa Bárbara d'Oeste";23
"354600 Santa Branca";1
"354630 Santa Cruz das Palmeiras";2
"354640 Santa Cruz do Rio Pardo";6
"354660 Santa Fé do Sul";5
"354670 Santa Gertrudes";1
"354680 Santa Isabel";12
"354690 Santa Lúcia";1
"354750 Santa Rita do Passa Quatro";2
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";17
"354770 Santo Anastácio";3
"354780 Santo André";167
"354790 Santo Antônio da Alegria";3
"354800 Santo Antônio de Posse";7
"354820 Santo Antônio do Pinhal";1
"354850 Santos";187
"354860 São Bento do Sapucaí";1
"354870 São Bernardo do Campo";151
"354880 São Caetano do Sul";30
"354890 São Carlos";52
"354910 São João da Boa Vista";13
"354940 São Joaquim da Barra";7
"354970 São José do Rio Pardo";5
"354980 São José do Rio Preto";162
"354990 São José dos Campos";158
"354995 São Lourenço da Serra";2
"355010 São Manuel";8
"355020 São Miguel Arcanjo";2
"355030 São Paulo";3404
"355040 São Pedro";7
"355060 São Roque";13
"355070 São Sebastião";24
"355090 São Simão";1
"355100 São Vicente";89
"355110 Sarapuí";1
"355140 Serra Azul";8
"355160 Serra Negra";3
"355150 Serrana";7
"355170 Sertãozinho";29
"355180 Sete Barras";3
"355190 Severínia";3
"355210 Socorro";3
"355220 Sorocaba";145
"355240 Sumaré";63
"355250 Suzano";49
"355260 Tabapuã";2
"355280 Taboão da Serra";58
"355300 Taguaí";1
"355330 Tambaú";2
"355340 Tanabi";6
"355370 Taquaritinga";10
"355380 Taquarituba";4
"355400 Tatuí";17
"355410 Taubaté";88
"355430 Teodoro Sampaio";2
"355440 Terra Roxa";2
"355450 Tietê";3
"355460 Timburi";1
"355470 Torrinha";1
"355480 Tremembé";10
"355490 Três Fronteiras";1
"355500 Tupã";11
"355510 Tupi Paulista";6
"355540 Ubatuba";19
"355560 Uchoa";2
"355570 União Paulista";1
"355580 Urânia";1
"355600 Urupês";1
"355610 Valentim Gentil";2
"355620 Valinhos";18
"355630 Valparaíso";6
"355640 Vargem Grande do Sul";4
"355645 Vargem Grande Paulista";6
"355650 Várzea Paulista";19
"355660 Vera Cruz";1
"355670 Vinhedo";11
"355680 Viradouro";3
"355690 Vista Alegre do Alto";1
"355700 Votorantim";19
"355710 Votuporanga";24
"350000 Município ignorado - SP";5
"410040 Almirante Tamandaré";17
"410060 Alto Paraná";2
"410070 Alto Piquiri";2
"410080 Alvorada do Sul";2
"410110 Andirá";3
"410115 Ângulo";2
"410120 Antonina";6
"410130 Antônio Olinto";2
"410140 Apucarana";13
"410150 Arapongas";16
"410160 Arapoti";6
"410170 Araruna";1
"410180 Araucária";31
"410190 Assaí";1
"410210 Astorga";4
"410230 Balsa Nova";1
"410240 Bandeirantes";2
"410260 Barracão";1
"410280 Bela Vista do Paraíso";1
"410315 Bom Jesus do Sul";2
"410320 Bom Sucesso";1
"410330 Borrazópolis";2
"410335 Braganey";1
"410360 Cambará";4
"410370 Cambé";15
"410380 Cambira";1
"410390 Campina da Lagoa";1
"410400 Campina Grande do Sul";6
"410420 Campo Largo";14
"410425 Campo Magro";2
"410430 Campo Mourão";12
"410440 Cândido de Abreu";1
"410442 Candói";2
"410445 Cantagalo";3
"410450 Capanema";1
"410460 Capitão Leônidas Marques";2
"410465 Carambeí";1
"410470 Carlópolis";1
"410480 Cascavel";44
"410490 Castro";12
"410510 Centenário do Sul";1
"410520 Cerro Azul";1
"410530 Céu Azul";2
"410550 Cianorte";2
"410560 Cidade Gaúcha";1
"410580 Colombo";75
"410590 Colorado";2
"410620 Contenda";1
"410640 Cornélio Procópio";2
"410650 Coronel Vivida";2
"410660 Cruzeiro do Oeste";2
"410670 Cruzeiro do Sul";1
"410690 Curitiba";541
"410715 Diamante D'Oeste";1
"410720 Dois Vizinhos";3
"410750 Engenheiro Beltrão";1
"410765 Fazenda Rio Grande";18
"410780 Floraí";1
"410810 Flórida";2
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";61
"410840 Francisco Beltrão";8
"410850 General Carneiro";2
"410880 Guaíra";2
"410890 Guairaçá";1
"410895 Guamiranga";1
"410900 Guapirama";1
"410940 Guarapuava";44
"410950 Guaraqueçaba";1
"410960 Guaratuba";18
"410970 Ibaiti";2
"410975 Ibema";1
"410980 Ibiporã";3
"411007 Imbaú";2
"411010 Imbituva";7
"411030 Inajá";1
"411060 Iporã";5
"411070 Irati";4
"411095 Itaipulândia";2
"411150 Ivaiporã";5
"411180 Jacarezinho";12
"411190 Jaguapitã";3
"411200 Jaguariaíva";10
"411210 Jandaia do Sul";1
"411240 Japurá";1
"411250 Jardim Alegre";1
"411280 Joaquim Távora";1
"411295 Juranda";2
"411300 Jussara";1
"411320 Lapa";2
"411325 Laranjal";1
"411330 Laranjeiras do Sul";12
"411350 Loanda";2
"411370 Londrina";97
"411380 Lupionópolis";2
"411410 Mandaguaçu";3
"411420 Mandaguari";3
"411430 Mandirituba";2
"411450 Manoel Ribas";1
"411460 Marechal Cândido Rondon";3
"411480 Marialva";7
"411490 Marilândia do Sul";2
"411500 Marilena";1
"411510 Mariluz";1
"411520 Maringá";73
"411570 Matinhos";7
"411575 Mauá da Serra";1
"411580 Medianeira";6
"411620 Morretes";1
"411640 Nossa Senhora das Graças";1
"411690 Nova Esperança";1
"411700 Nova Fátima";1
"411705 Nova Laranjeiras";1
"411722 Nova Santa Rosa";1
"411727 Nova Tebas";2
"411730 Ortigueira";1
"411740 Ourizona";1
"411750 Paiçandu";4
"411760 Palmas";3
"411770 Palmeira";7
"411780 Palmital";1
"411790 Palotina";1
"411800 Paraíso do Norte";1
"411820 Paranaguá";53
"411840 Paranavaí";3
"411850 Pato Branco";11
"411880 Peabiru";1
"411910 Piên";1
"411915 Pinhais";55
"411940 Piraí do Sul";3
"411950 Piraquara";25
"411990 Ponta Grossa";72
"411995 Pontal do Paraná";6
"412000 Porecatu";2
"412015 Porto Barreiro";2
"412035 Pranchita";1
"412050 Primeiro de Maio";1
"412060 Prudentópolis";4
"412080 Quatro Barras";5
"412085 Quatro Pontes";3
"412090 Quedas do Iguaçu";1
"412110 Quinta do Sol";1
"412120 Quitandinha";1
"412140 Realeza";2
"412150 Rebouças";1
"412160 Renascença";2
"412170 Reserva";2
"412215 Rio Bonito do Iguaçu";2
"412220 Rio Branco do Sul";2
"412240 Rolândia";7
"412300 Salto do Lontra";1
"412330 Santa Cruz de Monte Castelo";1
"412340 Santa Fé";2
"412350 Santa Helena";1
"412405 Santa Terezinha de Itaipu";1
"412410 Santo Antônio da Platina";4
"412440 Santo Antônio do Sudoeste";1
"412500 São João do Ivaí";1
"412540 São José da Boa Vista";1
"412550 São José dos Pinhais";54
"412560 São Mateus do Sul";3
"412570 São Miguel do Iguaçu";4
"412580 São Pedro do Ivaí";1
"412620 Sapopema";2
"412625 Sarandi";11
"412635 Serranópolis do Iguaçu";1
"412650 Sertanópolis";4
"412670 Tamboara";2
"412680 Tapejara";1
"412710 Telêmaco Borba";9
"412730 Terra Rica";3
"412740 Terra Roxa";1
"412750 Tibagi";3
"412770 Toledo";8
"412785 Três Barras do Paraná";2
"412795 Tupãssi";2
"412796 Turvo";2
"412800 Ubiratã";2
"412810 Umuarama";16
"412820 União da Vitória";4
"412840 Uraí";1
"412860 Verê";1
"412850 Wenceslau Braz";2
"412880 Xambrê";2
"420010 Abelardo Luz";3
"420060 Águas Mornas";3
"420070 Alfredo Wagner";1
"420080 Anchieta";1
"420090 Angelina";1
"420110 Anitápolis";1
"420130 Araquari";7
"420140 Araranguá";24
"420170 Ascurra";3
"420195 Balneário Arroio do Silva";4
"420205 Balneário Barra do Sul";2
"420200 Balneário Camboriú";53
"420207 Balneário Gaivota";2
"420208 Bandeirante";1
"420210 Barra Velha";6
"420230 Biguaçu";28
"420240 Blumenau";137
"420243 Bocaina do Sul";1
"420253 Bom Jesus";1
"420260 Bom Retiro";1
"420245 Bombinhas";7
"420280 Braço do Norte";4
"420287 Brunópolis";1
"420290 Brusque";35
"420300 Caçador";7
"420315 Calmon";1
"420320 Camboriú";36
"420340 Campo Belo do Sul";1
"420350 Campo Erê";2
"420360 Campos Novos";2
"420370 Canelinha";3
"420380 Canoinhas";5
"420390 Capinzal";1
"420395 Capivari de Baixo";7
"420400 Catanduvas";1
"420415 Celso Ramos";1
