"Município (Res)";"Freqüência"
"352700 Lindóia";1
"352710 Lins";14
"352720 Lorena";19
"352730 Louveira";2
"352740 Lucélia";2
"352760 Luís Antônio";1
"352790 Lutécia";1
"352810 Macaubal";2
"352840 Mairinque";4
"352850 Mairiporã";15
"352880 Maracaí";3
"352900 Marília";68
"352920 Martinópolis";1
"352930 Matão";7
"352940 Mauá";95
"352960 Meridiano";1
"352970 Miguelópolis";4
"352990 Miracatu";5
"353010 Mirandópolis";8
"353020 Mirante do Paranapanema";2
"353030 Mirassol";21
"353040 Mirassolândia";3
"353050 Mococa";16
"353060 Mogi das Cruzes";66
"353070 Mogi Guaçu";26
"353080 Moji Mirim";38
"353110 Mongaguá";5
"353120 Monte Alegre do Sul";1
"353130 Monte Alto";22
"353140 Monte Aprazível";4
"353150 Monte Azul Paulista";4
"353180 Monte Mor";9
"353190 Morro Agudo";4
"353205 Motuca";1
"353210 Murutinga do Sul";1
"353250 Neves Paulista";1
"353260 Nhandeara";1
"353300 Nova Granada";3
"353340 Nova Odessa";8
"353350 Novo Horizonte";2
"353360 Nuporanga";1
"353390 Olímpia";16
"353400 Onda Verde";2
"353410 Oriente";1
"353430 Orlândia";1
"353440 Osasco";196
"353460 Osvaldo Cruz";5
"353470 Ourinhos";23
"353475 Ouroeste";1
"353490 Pacaembu";2
"353500 Palestina";3
"353510 Palmares Paulista";4
"353520 Palmeira d'Oeste";1
"353530 Palmital";1
"353550 Paraguaçu Paulista";5
"353560 Paraibuna";3
"353570 Paraíso";1
"353580 Paranapanema";2
"353600 Parapuã";1
"353620 Pariquera-Açu";5
"353630 Patrocínio Paulista";1
"353650 Paulínia";12
"353660 Paulo de Faria";1
"353670 Pederneiras";15
"353700 Pedregulho";2
"353710 Pedreira";2
"353720 Pedro de Toledo";3
"353730 Penápolis";15
"353740 Pereira Barreto";4
"353750 Pereiras";1
"353760 Peruíbe";15
"353780 Piedade";8
"353790 Pilar do Sul";2
"353800 Pindamonhangaba";26
"353810 Pindorama";6
"353820 Pinhalzinho";2
"353850 Piquete";5
"353860 Piracaia";1
"353870 Piracicaba";118
"353880 Piraju";3
"353890 Pirajuí";5
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";1
"353920 Pirapozinho";4
"353930 Pirassununga";10
"353950 Pitangueiras";1
"353970 Platina";1
"353980 Poá";22
"354000 Pompéia";3
"354020 Pontal";4
"354040 Populina";1
"354060 Porto Feliz";1
"354070 Porto Ferreira";14
"354075 Potim";1
"354080 Potirendaba";5
"354090 Pradópolis";1
"354100 Praia Grande";86
"354120 Presidente Bernardes";4
"354130 Presidente Epitácio";3
"354140 Presidente Prudente";54
"354150 Presidente Venceslau";8
"354160 Promissão";3
"354165 Quadra";1
"354170 Quatá";1
"354200 Quintana";3
"354210 Rafard";4
"354220 Rancharia";1
"354260 Registro";7
"354300 Ribeirão Branco";1
"354310 Ribeirão Corrente";1
"354330 Ribeirão Pires";17
"354340 Ribeirão Preto";369
"354370 Rincão";1
"354380 Rinópolis";1
"354390 Rio Claro";52
"354410 Rio Grande da Serra";4
"354420 Riolândia";4
"354430 Roseira";2
"354440 Rubiácea";1
"354480 Sales";1
"354490 Sales Oliveira";1
"354500 Salesópolis";2
"354515 Saltinho";1
"354520 Salto";13
"354530 Salto de Pirapora";2
"354560 Santa Adélia";3
"354570 Santa Albertina";2
"354580 Santa Bárbara d'Oeste";21
"354600 Santa Branca";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";3
"354660 Santa Fé do Sul";3
"354680 Santa Isabel";4
"354690 Santa Lúcia";2
"354750 Santa Rita do Passa Quatro";2
"354760 Santa Rosa de Viterbo";1
"354720 Santana da Ponte Pensa";1
"354730 Santana de Parnaíba";6
"354770 Santo Anastácio";1
"354780 Santo André";228
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";8
"354830 Santo Expedito";1
"354850 Santos";287
"354860 São Bento do Sapucaí";2
"354870 São Bernardo do Campo";153
"354880 São Caetano do Sul";57
"354890 São Carlos";78
"354900 São Francisco";1
"354910 São João da Boa Vista";9
"354920 São João das Duas Pontes";1
"354925 São João de Iracema";1
"354940 São Joaquim da Barra";6
"354950 São José da Bela Vista";2
"354960 São José do Barreiro";1
"354970 São José do Rio Pardo";4
"354980 São José do Rio Preto";335
"354990 São José dos Campos";205
"354995 São Lourenço da Serra";2
"355010 São Manuel";1
"355020 São Miguel Arcanjo";2
"355030 São Paulo";4665
"355040 São Pedro";3
"355060 São Roque";17
"355070 São Sebastião";44
"355080 São Sebastião da Grama";1
"355090 São Simão";3
"355100 São Vicente";135
"355110 Sarapuí";3
"355140 Serra Azul";1
"355150 Serrana";9
"355170 Sertãozinho";35
"355190 Severínia";2
"355210 Socorro";2
"355220 Sorocaba";228
"355240 Sumaré";34
"355250 Suzano";46
"355260 Tabapuã";3
"355270 Tabatinga";2
"355280 Taboão da Serra";55
"355320 Taiúva";1
"355330 Tambaú";3
"355340 Tanabi";9
"355350 Tapiraí";2
"355360 Tapiratiba";1
"355365 Taquaral";2
"355370 Taquaritinga";40
"355380 Taquarituba";1
"355400 Tatuí";28
"355410 Taubaté";115
"355430 Teodoro Sampaio";1
"355450 Tietê";4
"355470 Torrinha";1
"355480 Tremembé";22
"355500 Tupã";20
"355510 Tupi Paulista";2
"355520 Turiúba";2
"355535 Ubarana";1
"355540 Ubatuba";31
"355560 Uchoa";3
"355590 Uru";2
"355610 Valentim Gentil";1
"355620 Valinhos";17
"355630 Valparaíso";2
"355640 Vargem Grande do Sul";1
"355645 Vargem Grande Paulista";8
"355650 Várzea Paulista";23
"355670 Vinhedo";11
"355680 Viradouro";3
"355700 Votorantim";9
"355710 Votuporanga";33
"350000 Município ignorado - SP";1
"410040 Almirante Tamandaré";12
"410080 Alvorada do Sul";2
"410120 Antonina";4
"410130 Antônio Olinto";1
"410140 Apucarana";9
"410150 Arapongas";4
"410160 Arapoti";1
"410180 Araucária";8
"410210 Astorga";2
"410220 Atalaia";1
"410250 Barbosa Ferraz";1
"410260 Barracão";2
"410310 Bocaiúva do Sul";2
"410360 Cambará";2
"410370 Cambé";12
"410380 Cambira";1
"410400 Campina Grande do Sul";1
"410420 Campo Largo";7
"410425 Campo Magro";1
"410430 Campo Mourão";5
"410450 Capanema";1
"410470 Carlópolis";1
"410480 Cascavel";40
"410490 Castro";10
"410520 Cerro Azul";1
"410530 Céu Azul";1
"410540 Chopinzinho";1
"410550 Cianorte";4
"410580 Colombo";34
"410590 Colorado";1
"410630 Corbélia";2
"410640 Cornélio Procópio";1
"410690 Curitiba";598
"410710 Diamante do Norte";1
"410720 Dois Vizinhos";3
"410765 Fazenda Rio Grande";5
"410775 Figueira";2
"410830 Foz do Iguaçu";66
"410840 Francisco Beltrão";6
"410860 Goioerê";3
"410880 Guaíra";3
"410895 Guamiranga";1
"410900 Guapirama";1
"410920 Guaraci";1
"410940 Guarapuava";20
"410960 Guaratuba";3
"410980 Ibiporã";2
"411010 Imbituva";1
"411060 Iporã";1
"411070 Irati";3
"411090 Itaguajé";1
"411110 Itambé";1
"411125 Itaperuçu";1
"411150 Ivaiporã";3
"411180 Jacarezinho";5
"411200 Jaguariaíva";1
"411250 Jardim Alegre";1
"411270 Jataizinho";1
"411280 Joaquim Távora";1
"411295 Juranda";1
"411320 Lapa";2
"411350 Loanda";1
"411370 Londrina";99
"411375 Lunardelli";1
"411410 Mandaguaçu";1
"411420 Mandaguari";2
"411430 Mandirituba";2
"411435 Manfrinópolis";1
"411440 Mangueirinha";1
"411450 Manoel Ribas";2
"411460 Marechal Cândido Rondon";3
"411480 Marialva";1
"411520 Maringá";60
"411540 Marmeleiro";1
"411570 Matinhos";1
"411580 Medianeira";3
"411605 Missal";1
"411620 Morretes";2
"411690 Nova Esperança";5
"411710 Nova Londrina";1
"411725 Nova Prata do Iguaçu";1
"411760 Palmas";1
"411790 Palotina";2
"411800 Paraíso do Norte";1
"411820 Paranaguá";66
"411840 Paranavaí";13
"411850 Pato Branco";9
"411915 Pinhais";12
"411940 Piraí do Sul";1
"411950 Piraquara";8
"411960 Pitanga";1
"411990 Ponta Grossa";58
"412000 Porecatu";1
"412040 Presidente Castelo Branco";1
"412060 Prudentópolis";2
"412090 Quedas do Iguaçu";1
"412110 Quinta do Sol";1
"412220 Rio Branco do Sul";1
"412240 Rolândia";10
"412265 Rosário do Ivaí";1
"412310 Santa Amélia";1
"412340 Santa Fé";3
"412382 Santa Lúcia";1
"412402 Santa Tereza do Oeste";1
"412405 Santa Terezinha de Itaipu";2
"412410 Santo Antônio da Platina";3
"412520 São Jorge d'Oeste";1
"412550 São José dos Pinhais";25
"412560 São Mateus do Sul";1
"412600 São Sebastião da Amoreira";1
"412625 Sarandi";10
"412665 Sulina";1
"412667 Tamarana";1
"412710 Telêmaco Borba";6
"412740 Terra Roxa";1
"412770 Toledo";12
"412785 Três Barras do Paraná";1
"412795 Tupãssi";1
"412810 Umuarama";5
"412820 União da Vitória";5
"412850 Wenceslau Braz";1
"420070 Alfredo Wagner";1
"420130 Araquari";1
"420140 Araranguá";11
"420150 Armazém";2
"420195 Balneário Arroio do Silva";7
"420205 Balneário Barra do Sul";2
"420200 Balneário Camboriú";58
"420207 Balneário Gaivota";1
"420210 Barra Velha";1
"420230 Biguaçu";12
"420240 Blumenau";91
"420260 Bom Retiro";1
"420245 Bombinhas";3
"420280 Braço do Norte";4
"420290 Brusque";37
"420300 Caçador";7
"420320 Camboriú";40
"420360 Campos Novos";4
"420370 Canelinha";2
"420380 Canoinhas";1
"420395 Capivari de Baixo";4
"420400 Catanduvas";1
"420420 Chapecó";16
"420425 Cocal do Sul";3
"420430 Concórdia";5
"420455 Correia Pinto";1
"420450 Corupá";1
"420460 Criciúma";101
"420480 Curitibanos";6
"420500 Dionísio Cerqueira";1
"420530 Faxinal dos Guedes";1
"420540 Florianópolis";228
"420545 Forquilhinha";2
"420570 Garopaba";2
"420580 Garuva";1
"420590 Gaspar";3
"420600 Governador Celso Ramos";2
"420630 Guabiruba";1
"420650 Guaramirim";4
"420670 Herval d'Oeste";3
"420680 Ibicaré";1
"420690 Ibirama";1
"420700 Içara";14
"420710 Ilhota";1
"420720 Imaruí";1
"420730 Imbituba";7
"420750 Indaial";8
"420770 Ipumirim";1
"420820 Itajaí";198
"420830 Itapema";8
"420850 Ituporanga";4
"420880 Jaguaruna";1
"420890 Jaraguá do Sul";17
"420900 Joaçaba";7
"420910 Joinville";161
"420930 Lages";20
"420940 Laguna";27
"420960 Lauro Muller";1
"420970 Lebon Régis";2
"420990 Lontras";1
"421050 Maravilha";1
"421060 Massaranduba";1
"421080 Meleiro";1
"421120 Morro da Fumaça";1
"421125 Morro Grande";1
"421130 Navegantes";21
"421150 Nova Trento";6
"421170 Orleans";2
"421190 Palhoça";26
"421230 Paulo Lopes";1
"421250 Penha";4
"421280 Piçarras";4
"421315 Planalto Alegre";1
"421350 Porto Belo";4
"421360 Porto União";2
"421370 Pouso Redondo";1
"421380 Praia Grande";1
"421460 Rio do Oeste";1
"421480 Rio do Sul";15
"421500 Rio Negrinho";1
"421545 Sangão";1
"421570 Santo Amaro da Imperatriz";2
"421580 São Bento do Sul";8
"421620 São Francisco do Sul";7
"421630 São João Batista";6
"421650 São Joaquim";4
"421660 São José";62
"421700 São Ludgero";1
"421720 São Miguel do Oeste";2
"421725 São Pedro de Alcântara";1
"421740 Schroeder";1
"421750 Seara";1
"421770 Sombrio";5
"421790 Tangará";1
"421800 Tijucas";8
"421810 Timbé do Sul";1
"421820 Timbó";2
"421840 Treze de Maio";1
"421870 Tubarão";21
"421900 Urussanga";2
"421930 Videira";3
"421950 Xanxerê";4
"421970 Xaxim";2
"430040 Alegrete";24
"430050 Alpestre";1
"430060 Alvorada";78
"430100 Arroio do Meio";2
"430110 Arroio dos Ratos";3
"430160 Bagé";12
"430163 Balneário Pinhal";1
"430210 Bento Gonçalves";1
"430240 Bom Retiro do Sul";2
"430270 Butiá";4
"430280 Caçapava do Sul";2
"430300 Cachoeira do Sul";15
"430310 Cachoeirinha";39
"430320 Cacique Doble";1
"430350 Camaquã";8
"430390 Campo Bom";5
"430420 Candelária";2
"430435 Candiota";1
"430450 Canguçu";2
"430460 Canoas";121
"430463 Capão da Canoa";11
"430466 Capão do Leão";1
"430470 Carazinho";11
"430500 Catuípe";1
"430510 Caxias do Sul";32
"430530 Chapada";1
"430535 Charqueadas";25
"430545 Cidreira";2
"430610 Cruz Alta";15
"430620 Cruzeiro do Sul";1
"430640 Dois Irmãos";2
"430660 Dom Pedrito";2
"430676 Eldorado do Sul";5
"430680 Encantado";1
"430690 Encruzilhada do Sul";1
"430697 Erebango";1
"430700 Erechim";5
"430705 Ernestina";1
"430750 Espumoso";2
"430755 Estação";1
"430760 Estância Velha";4
"430770 Esteio";19
"430780 Estrela";3
"430790 Farroupilha";2
"430800 Faxinal do Soturno";1
"430810 Feliz";1
"430820 Flores da Cunha";3
"430850 Frederico Westphalen";2
"430860 Garibaldi";5
"430890 Getúlio Vargas";3
"430900 Giruá";1
"430910 Gramado";1
"430920 Gravataí";58
"430930 Guaíba";27
"430940 Guaporé";3
"430960 Horizontina";1
"431000 Ibirubá";2
"431020 Ijuí";3
"431033 Imbé";1
"431060 Itaqui";8
"431080 Ivoti";2
"431100 Jaguarão";2
"431110 Jaguari";1
"431120 Júlio de Castilhos";1
"431130 Lagoa Vermelha";7
"431140 Lajeado";26
"431171 Maçambara";2
"431177 Maquiné";2
"431180 Marau";2
"431190 Marcelino Ramos";1
"431240 Montenegro";3
"431250 Mostardas";2
"431265 Não-Me-Toque";2
"431270 Nonoai";1
"431310 Nova Palma";1
"431330 Nova Prata";2
"431337 Nova Santa Rita";3
"431349 Novo Barreiro";1
"431340 Novo Hamburgo";60
"431350 Osório";5
"431365 Palmares do Sul";1
"431370 Palmeira das Missões";1
"431390 Panambi";2
"431405 Parobé";3
"431407 Passo do Sobrado";1
"431410 Passo Fundo";82
"431415 Paverama";2
"431420 Pedro Osório";2
"431440 Pelotas";75
"431450 Pinheiro Machado";1
"431460 Piratini";1
"431480 Portão";3
"431490 Porto Alegre";1239
"431530 Quaraí";2
"431540 Redentora";1
"431560 Rio Grande";69
"431570 Rio Pardo";1
"431640 Rosário do Sul";5
"431680 Santa Cruz do Sul";24
"431697 Santa Margarida do Sul";1
"431690 Santa Maria";55
"431695 Santa Maria do Herval";1
"431720 Santa Rosa";6
"431710 Santana do Livramento";6
"431740 Santiago";3
"431750 Santo Ângelo";7
"431760 Santo Antônio da Patrulha";1
"431800 São Borja";13
"431805 São Domingos do Sul";1
"431820 São Francisco de Paula";1
"431830 São Gabriel";11
"431840 São Jerônimo";2
"431870 São Leopoldo";117
"431890 São Luiz Gonzaga";6
"431900 São Marcos";4
"431940 São Pedro do Sul";1
"431950 São Sebastião do Caí";1
"431990 Sapiranga";6
"432000 Sapucaia do Sul";27
"432010 Sarandi";4
"432020 Seberi";1
"432090 Tapejara";2
"432110 Tapes";1
"432120 Taquara";13
"432130 Taquari";2
"432135 Tavares";1
"432145 Teutônia";2
"432150 Torres";16
"432160 Tramandaí";9
"432180 Três de Maio";1
"432185 Três Palmeiras";1
"432190 Três Passos";4
"432200 Triunfo";1
"432210 Tucunduva";1
"432240 Uruguaiana";62
"432250 Vacaria";7
"432260 Venâncio Aires";4
"432270 Vera Cruz";3
"432300 Viamão";111
"432310 Vicente Dutra";1
"500020 Água Clara";1
"500060 Amambaí";1
"500070 Anastácio";2
"500100 Aparecida do Taboado";1
"500110 Aquidauana";2
"500150 Bandeirantes";1
"500190 Bataguassu";3
"500210 Bela Vista";1
"500230 Brasilândia";1
"500240 Caarapó";3
"500270 Campo Grande";168
"500280 Caracol";1
"500290 Cassilândia";3
"500295 Chapadão do Sul";4
"500320 Corumbá";11
"500325 Costa Rica";1
"500330 Coxim";2
"500370 Dourados";24
"500375 Eldorado";1
"500400 Glória de Dourados";2
"500410 Guia Lopes da Laguna";1
"500430 Iguatemi";1
"500450 Itaporã";1
"500568 Mundo Novo";2
"500620 Nova Andradina";2
"500630 Paranaíba";8
"500660 Ponta Porã";3
"500710 Ribas do Rio Pardo";3
"500720 Rio Brilhante";2
"500740 Rio Verde de Mato Grosso";2
"500769 São Gabriel do Oeste";1
"500770 Sete Quedas";1
"500790 Sidrolândia";2
"500800 Terenos";1
"500830 Três Lagoas";12
"500840 Vicentina";1
"510020 Água Boa";1
"510025 Alta Floresta";1
"510080 Apiacás";1
"510170 Barra do Bugres";2
"510180 Barra do Garças";1
"510250 Cáceres";4
"510267 Campo Verde";1
"510305 Cláudia";1
"510320 Colíder";1
"510335 Confresa";1
"510340 Cuiabá";124
"510380 Figueirópolis D'Oeste";1
"510420 Guiratinga";1
"510480 Jaciara";6
"510500 Jauru";1
"510510 Juara";2
"510525 Lucas do Rio Verde";1
"510562 Mirassol d'Oeste";2
"510590 Nobres";1
"510622 Nova Mutum";1
"510625 Nova Xavantina";2
"510642 Peixoto de Azevedo";1
"510675 Pontes e Lacerda";2
"510682 Porto Esperidião";1
"510700 Poxoréo";1
"510704 Primavera do Leste";5
"510760 Rondonópolis";45
"510780 Santo Antônio do Leverger";1
"510710 São José dos Quatro Marcos";1
"510790 Sinop";14
"510792 Sorriso";1
"510795 Tangará da Serra";2
"510840 Várzea Grande";16
"510850 Vera";1
"510550 Vila Bela da Santíssima Trindade";2
"520013 Acreúna";2
"520025 Águas Lindas de Goiás";5
"520030 Alexânia";2
"520080 Alvorada do Norte";1
"520110 Anápolis";33
"520130 Anicuns";1
"520140 Aparecida de Goiânia";45
"520160 Araçu";1
"520215 Araguapaz";1
"520250 Aruanã";1
"520260 Aurilândia";1
"520350 Bom Jesus de Goiás";3
"520390 Buriti Alegre";1
"520450 Caldas Novas";4
"520470 Campinorte";1
"520510 Catalão";3
"520540 Ceres";2
"520549 Cidade Ocidental";2
"520551 Cocalzinho de Goiás";1
"520590 Corumbaíba";2
"520620 Cristalina";4
"520680 Damolândia";1
"520690 Davinópolis";1
"520800 Formosa";2
"520870 Goiânia";231
"520880 Goianira";1
"520890 Goiás";3
"520910 Goiatuba";4
"520920 Guapó";2
"520970 Hidrolândia";1
"520990 Iaciara";1
"521000 Inhumas";1
"521020 Iporá";2
"521040 Itaberaí";2
"521090 Itapaci";1
"521150 Itumbiara";14
"521190 Jataí";1
"521220 Jussara";1
"521250 Luziânia";8
"521295 Matrinchã";1
"521308 Minaçu";2
"521310 Mineiros";1
"521370 Montes Claros de Goiás";1
"521380 Morrinhos";2
"521486 Nova Glória";1
"521523 Novo Gama";4
"521560 Padre Bernardo";1
"521760 Planaltina";4
"521800 Porangatu";1
"521805 Porteirão";1
"521850 Quirinópolis";1
"521880 Rio Verde";12
"521925 Santa Fé de Goiás";1
"521930 Santa Helena de Goiás";1
"521960 Santa Tereza de Goiás";1
"521975 Santo Antônio do Descoberto";4
"522000 São João d'Aliança";1
"522005 São João da Paraúna";1
"522010 São Luís de Montes Belos";3
"522020 São Miguel do Araguaia";1
"522040 São Simão";3
"522045 Senador Canedo";5
"522140 Trindade";13
"522185 Valparaíso de Goiás";8
"522205 Vicentinópolis";1
"530010 Brasília";340
