"Município (Res)";"Freqüência"
"430930 Guaíba";16
"430940 Guaporé";1
"430960 Horizontina";1
"431000 Ibirubá";1
"431020 Ijuí";1
"431060 Itaqui";1
"431080 Ivoti";1
"431140 Lajeado";2
"431162 Lindolfo Collor";1
"431180 Marau";1
"431240 Montenegro";1
"431250 Mostardas";1
"431340 Novo Hamburgo";32
"431350 Osório";2
"431365 Palmares do Sul";1
"431405 Parobé";1
"431410 Passo Fundo";38
"431440 Pelotas";22
"431480 Portão";3
"431490 Porto Alegre";611
"431550 Restinga Seca";1
"431560 Rio Grande";43
"431640 Rosário do Sul";1
"431670 Santa Bárbara do Sul";2
"431675 Santa Clara do Sul";1
"431680 Santa Cruz do Sul";1
"431690 Santa Maria";24
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";3
"431740 Santiago";2
"431750 Santo Ângelo";1
"431800 São Borja";16
"431820 São Francisco de Paula";1
"431830 São Gabriel";1
"431870 São Leopoldo";25
"431890 São Luiz Gonzaga";2
"431950 São Sebastião do Caí";1
"431960 São Sepé";1
"431980 São Vicente do Sul";2
"431990 Sapiranga";1
"432000 Sapucaia do Sul";7
"432040 Serafina Corrêa";1
"432050 Sertão";1
"432055 Sertão Santana";1
"432110 Tapes";1
"432120 Taquara";3
"432130 Taquari";1
"432150 Torres";6
"432170 Três Coroas";1
"432180 Três de Maio";1
"432220 Tupanciretã";1
"432240 Uruguaiana";10
"432250 Vacaria";4
"432260 Venâncio Aires";1
"432300 Viamão";31
"432380 Xangri-lá";1
"500060 Amambaí";1
"500070 Anastácio";1
"500080 Anaurilândia";1
"500100 Aparecida do Taboado";2
"500110 Aquidauana";3
"500150 Bandeirantes";1
"500210 Bela Vista";4
"500240 Caarapó";3
"500260 Camapuã";2
"500270 Campo Grande";103
"500320 Corumbá";5
"500370 Dourados";11
"500450 Itaporã";1
"500460 Itaquiraí";1
"500470 Ivinhema";2
"500515 Juti";1
"500540 Maracaju";1
"500560 Miranda";2
"500620 Nova Andradina";3
"500630 Paranaíba";3
"500660 Ponta Porã";8
"500710 Ribas do Rio Pardo";2
"500740 Rio Verde de Mato Grosso";1
"500800 Terenos";1
"500830 Três Lagoas";12
"510025 Alta Floresta";6
"510080 Apiacás";1
"510170 Barra do Bugres";1
"510250 Cáceres";1
"510269 Canabrava do Norte";1
"510270 Canarana";1
"510300 Chapada dos Guimarães";1
"510330 Comodoro";1
"510340 Cuiabá";91
"510350 Diamantino";1
"510480 Jaciara";1
"510520 Juscimeira";1
"510525 Lucas do Rio Verde";1
"510560 Matupá";1
"510562 Mirassol d'Oeste";1
"510590 Nobres";1
"510642 Peixoto de Azevedo";2
"510675 Pontes e Lacerda";1
"510720 Rio Branco";1
"510760 Rondonópolis";18
"510770 Rosário Oeste";2
"510730 São José do Rio Claro";1
"510790 Sinop";5
"510792 Sorriso";1
"510795 Tangará da Serra";2
"510840 Várzea Grande";2
"510860 Vila Rica";1
"520010 Abadiânia";1
"520110 Anápolis";17
"520140 Aparecida de Goiânia";12
"520180 Aragoiânia";1
"520360 Brazabrantes";1
"520425 Cachoeira Dourada";1
"520440 Caiapônia";1
"520450 Caldas Novas";2
"520490 Campos Belos";1
"520505 Castelândia";1
"520620 Cristalina";2
"520640 Crixás";2
"520800 Formosa";2
"520840 Goianápolis";1
"520870 Goiânia";166
"520880 Goianira";1
"520910 Goiatuba";1
"520970 Hidrolândia";1
"521000 Inhumas";2
"521040 Itaberaí";1
"521100 Itapirapuã";1
"521150 Itumbiara";5
"521170 Jandaia";1
"521210 Joviânia";1
"521220 Jussara";7
"521250 Luziânia";25
"521400 Mozarlândia";1
"521480 Nova Aurora";1
"521560 Padre Bernardo";1
"521710 Piracanjuba";3
"521760 Planaltina";6
"521770 Pontalina";1
"521850 Quirinópolis";1
"521880 Rio Verde";13
"521890 Rubiataba";1
"521930 Santa Helena de Goiás";2
"521975 Santo Antônio do Descoberto";4
"522010 São Luís de Montes Belos";2
"522040 São Simão";2
"522045 Senador Canedo";2
"522140 Trindade";3
"522160 Uruaçu";4
"522180 Urutaí";1
"522185 Valparaíso de Goiás";2
"530010 Brasília";249
