"Município (Res)";"Freqüência"
"330470 Santo Antônio de Pádua";3
"330480 São Fidélis";2
"330475 São Francisco de Itabapoana";3
"330490 São Gonçalo";229
"330500 São João da Barra";2
"330510 São João de Meriti";166
"330515 São José do Vale do Rio Preto";3
"330520 São Pedro da Aldeia";7
"330550 Saquarema";17
"330555 Seropédica";12
"330570 Sumidouro";2
"330575 Tanguá";3
"330580 Teresópolis";27
"330600 Três Rios";6
"330610 Valença";4
"330620 Vassouras";2
"330630 Volta Redonda";54
"330000 Município ignorado - RJ";7
"350010 Adamantina";2
"350030 Aguaí";10
"350040 Águas da Prata";2
"350055 Águas de Santa Bárbara";1
"350060 Águas de São Pedro";2
"350070 Agudos";6
"350075 Alambari";1
"350100 Altinópolis";3
"350110 Alto Alegre";1
"350130 Álvares Machado";4
"350140 Álvaro de Carvalho";1
"350150 Alvinlândia";1
"350160 Americana";56
"350170 Américo Brasiliense";13
"350190 Amparo";20
"350210 Andradina";21
"350220 Angatuba";2
"350230 Anhembi";1
"350250 Aparecida";19
"350270 Apiaí";3
"350275 Araçariguama";3
"350280 Araçatuba";52
"350290 Araçoiaba da Serra";4
"350320 Araraquara";88
"350330 Araras";50
"350340 Arealva";1
"350380 Artur Nogueira";2
"350390 Arujá";19
"350395 Aspásia";1
"350400 Assis";31
"350410 Atibaia";23
"350430 Avaí";1
"350440 Avanhandava";3
"350450 Avaré";17
"350470 Balbinos";1
"350490 Bananal";1
"350520 Bariri";2
"350530 Barra Bonita";5
"350550 Barretos";78
"350560 Barrinha";4
"350570 Barueri";54
"350590 Batatais";21
"350600 Bauru";143
"350610 Bebedouro";51
"350635 Bertioga";5
"350640 Bilac";1
"350650 Birigui";26
"350660 Biritiba-Mirim";6
"350670 Boa Esperança do Sul";2
"350680 Bocaina";2
"350690 Bofete";2
"350700 Boituva";5
"350710 Bom Jesus dos Perdões";2
"350740 Borborema";1
"350750 Botucatu";23
"350760 Bragança Paulista";34
"350780 Brodowski";1
"350790 Brotas";6
"350800 Buri";1
"350810 Buritama";8
"350820 Buritizal";1
"350830 Cabrália Paulista";1
"350840 Cabreúva";2
"350850 Caçapava";56
"350860 Cachoeira Paulista";10
"350900 Caieiras";14
"350920 Cajamar";11
"350925 Cajati";7
"350940 Cajuru";6
"350950 Campinas";362
"350960 Campo Limpo Paulista";15
"350970 Campos do Jordão";14
"350990 Cananéia";3
"351000 Cândido Mota";3
"351010 Cândido Rodrigues";1
"351020 Capão Bonito";5
"351040 Capivari";15
"351050 Caraguatatuba";43
"351060 Carapicuíba";78
"351070 Cardoso";2
"351080 Casa Branca";8
"351100 Castilho";1
"351110 Catanduva";52
"351140 Cerqueira César";1
"351150 Cerquilho";8
"355720 Chavantes";2
"351200 Colina";7
"351210 Colômbia";4
"351220 Conchal";2
"351230 Conchas";8
"351240 Cordeirópolis";1
"351280 Cosmópolis";20
"351290 Cosmorama";1
"351300 Cotia";27
"351310 Cravinhos";11
"351340 Cruzeiro";49
"351350 Cubatão";51
"351370 Descalvado";10
"351380 Diadema";103
"351400 Dobrada";1
"351410 Dois Córregos";6
"351440 Dracena";3
"351450 Duartina";1
"351460 Dumont";1
"351490 Elias Fausto";1
"351495 Embaúba";1
"351500 Embu";44
"351510 Embu-Guaçu";12
"351518 Espírito Santo do Pinhal";5
"351550 Fernandópolis";21
"351570 Ferraz de Vasconcelos";33
"351590 Floreal";1
"351600 Flórida Paulista";2
"351620 Franca";99
"351630 Francisco Morato";27
"351640 Franco da Rocha";28
"351670 Garça";12
"351690 General Salgado";2
"351700 Getulina";6
"351720 Guaiçara";2
"351730 Guaimbê";1
"351740 Guaíra";6
"351750 Guapiaçu";2
"351770 Guará";13
"351790 Guaraci";1
"351800 Guarani d'Oeste";1
"351820 Guararapes";4
"351830 Guararema";5
"351840 Guaratinguetá";26
"351860 Guariba";8
"351870 Guarujá";110
"351880 Guarulhos";209
"351890 Guzolândia";3
"351900 Herculândia";3
"351905 Holambra";1
"351907 Hortolândia";49
"351910 Iacanga";2
"351920 Iacri";1
"351925 Iaras";4
"351930 Ibaté";8
"351940 Ibirá";4
"351960 Ibitinga";8
"351970 Ibiúna";6
"352000 Igaraçu do Tietê";6
"352010 Igarapava";3
"352020 Igaratá";3
"352030 Iguape";5
"352044 Ilha Solteira";1
"352040 Ilhabela";3
"352050 Indaiatuba";28
"352060 Indiana";1
"352090 Ipaussu";3
"352100 Iperó";2
"352115 Ipiguá";1
"352130 Ipuã";3
"352150 Irapuã";1
"352180 Itaí";11
"352190 Itajobi";2
"352210 Itanhaém";9
"352220 Itapecerica da Serra";19
"352230 Itapetininga";41
"352240 Itapeva";9
"352250 Itapevi";48
"352260 Itapira";31
"352270 Itápolis";7
"352280 Itaporanga";3
"352300 Itapura";2
"352310 Itaquaquecetuba";45
"352320 Itararé";9
"352330 Itariri";1
"352340 Itatiba";19
"352350 Itatinga";2
"352360 Itirapina";2
"352390 Itu";39
"352400 Itupeva";1
"352410 Ituverava";9
"352420 Jaborandi";1
"352430 Jaboticabal";28
"352440 Jacareí";73
"352460 Jacupiranga";5
"352470 Jaguariúna";3
"352480 Jales";7
"352490 Jambeiro";1
"352500 Jandira";10
"352510 Jardinópolis";6
"352520 Jarinu";2
"352530 Jaú";12
"352570 José Bonifácio";7
"352590 Jundiaí";107
"352600 Junqueirópolis";2
"352620 Juquitiba";3
"352630 Lagoinha";2
"352640 Laranjal Paulista";4
"352650 Lavínia";1
"352670 Leme";28
"352680 Lençóis Paulista";21
"352690 Limeira";71
"352700 Lindóia";1
"352710 Lins";18
"352720 Lorena";22
"352730 Louveira";3
"352740 Lucélia";5
"352750 Lucianópolis";2
"352760 Luís Antônio";1
"352810 Macaubal";2
"352840 Mairinque";5
"352850 Mairiporã";13
"352860 Manduri";2
"352880 Maracaí";1
"352885 Marapoama";1
"352900 Marília";51
"352920 Martinópolis";12
"352930 Matão";26
"352940 Mauá";97
"352950 Mendonça";2
"352970 Miguelópolis";5
"352980 Mineiros do Tietê";1
"353010 Mirandópolis";13
"353020 Mirante do Paranapanema";1
"353030 Mirassol";31
"353040 Mirassolândia";4
"353050 Mococa";19
"353060 Mogi das Cruzes";69
"353070 Mogi Guaçu";19
"353080 Moji Mirim";33
"353090 Mombuca";1
"353110 Mongaguá";8
"353130 Monte Alto";21
"353140 Monte Aprazível";4
"353150 Monte Azul Paulista";4
"353180 Monte Mor";7
"353190 Morro Agudo";2
"353200 Morungaba";2
"353230 Natividade da Serra";1
"353250 Neves Paulista";2
"353280 Nova Aliança";1
"353290 Nova Europa";3
"353300 Nova Granada";4
"353320 Nova Independência";2
"353340 Nova Odessa";6
"353350 Novo Horizonte";4
"353360 Nuporanga";1
"353390 Olímpia";11
"353430 Orlândia";7
"353440 Osasco";179
"353460 Osvaldo Cruz";5
"353470 Ourinhos";37
"353475 Ouroeste";2
"353490 Pacaembu";9
"353510 Palmares Paulista";6
"353520 Palmeira d'Oeste";1
"353530 Palmital";1
"353540 Panorama";1
"353550 Paraguaçu Paulista";6
"353580 Paranapanema";1
"353600 Parapuã";2
"353610 Pardinho";1
"353620 Pariquera-Açu";2
"353640 Paulicéia";1
"353650 Paulínia";17
"353660 Paulo de Faria";5
"353670 Pederneiras";11
"353710 Pedreira";3
"353720 Pedro de Toledo";2
"353730 Penápolis";8
"353740 Pereira Barreto";11
"353760 Peruíbe";11
"353780 Piedade";11
"353790 Pilar do Sul";4
"353800 Pindamonhangaba";27
"353810 Pindorama";5
"353820 Pinhalzinho";4
"353830 Piquerobi";2
"353850 Piquete";3
"353860 Piracaia";4
"353870 Piracicaba";123
"353880 Piraju";6
"353890 Pirajuí";13
"353900 Pirangi";3
"353910 Pirapora do Bom Jesus";6
"353920 Pirapozinho";2
"353930 Pirassununga";9
"353940 Piratininga";1
"353950 Pitangueiras";9
"353980 Poá";15
"353990 Poloni";1
"354000 Pompéia";8
"354020 Pontal";3
"354025 Pontalinda";2
"354060 Porto Feliz";2
"354070 Porto Ferreira";15
"354075 Potim";3
"354090 Pradópolis";1
"354100 Praia Grande";83
"354105 Pratânia";1
"354120 Presidente Bernardes";5
"354130 Presidente Epitácio";12
"354140 Presidente Prudente";70
"354150 Presidente Venceslau";4
"354160 Promissão";3
"354190 Queluz";2
"354200 Quintana";1
"354210 Rafard";2
"354220 Rancharia";1
"354240 Regente Feijó";2
"354260 Registro";11
"354270 Restinga";3
"354290 Ribeirão Bonito";2
"354330 Ribeirão Pires";19
"354340 Ribeirão Preto";367
"354360 Rifaina";1
"354370 Rincão";1
"354390 Rio Claro";62
"354400 Rio das Pedras";4
"354410 Rio Grande da Serra";5
"354420 Riolândia";4
"354425 Rosana";3
"354430 Roseira";3
"354480 Sales";1
"354490 Sales Oliveira";1
"354515 Saltinho";1
"354520 Salto";15
"354530 Salto de Pirapora";5
"354540 Salto Grande";3
"354580 Santa Bárbara d'Oeste";23
"354600 Santa Branca";2
"354630 Santa Cruz das Palmeiras";3
"354640 Santa Cruz do Rio Pardo";4
"354660 Santa Fé do Sul";11
"354670 Santa Gertrudes";1
"354680 Santa Isabel";4
"354690 Santa Lúcia";1
"354700 Santa Maria da Serra";1
"354750 Santa Rita do Passa Quatro";4
"354760 Santa Rosa de Viterbo";4
"354730 Santana de Parnaíba";12
"354770 Santo Anastácio";3
"354780 Santo André";192
"354800 Santo Antônio de Posse";3
"354820 Santo Antônio do Pinhal";1
"354840 Santópolis do Aguapeí";2
"354850 Santos";270
"354860 São Bento do Sapucaí";4
"354870 São Bernardo do Campo";155
"354880 São Caetano do Sul";40
"354890 São Carlos";86
"354910 São João da Boa Vista";18
"354940 São Joaquim da Barra";12
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";5
"354980 São José do Rio Preto";165
"354990 São José dos Campos";176
"354995 São Lourenço da Serra";3
"355000 São Luís do Paraitinga";3
"355010 São Manuel";5
"355020 São Miguel Arcanjo";2
"355030 São Paulo";3766
"355040 São Pedro";5
"355050 São Pedro do Turvo";2
"355060 São Roque";20
"355070 São Sebastião";35
"355090 São Simão";5
"355100 São Vicente";141
"355110 Sarapuí";1
"355130 Sebastianópolis do Sul";1
"355140 Serra Azul";2
"355160 Serra Negra";4
"355150 Serrana";10
"355170 Sertãozinho";27
"355180 Sete Barras";1
"355200 Silveiras";3
"355210 Socorro";6
"355220 Sorocaba";180
"355230 Sud Mennucci";1
"355240 Sumaré";40
"355250 Suzano";47
"355260 Tabapuã";2
"355270 Tabatinga";3
"355280 Taboão da Serra";42
"355310 Taiaçu";3
"355320 Taiúva";1
"355340 Tanabi";3
"355350 Tapiraí";1
"355370 Taquaritinga";29
"355380 Taquarituba";2
"355400 Tatuí";35
"355410 Taubaté";108
"355430 Teodoro Sampaio";6
"355440 Terra Roxa";2
"355450 Tietê";3
"355480 Tremembé";18
"355500 Tupã";12
"355510 Tupi Paulista";2
"355520 Turiúba";1
"355535 Ubarana";2
"355540 Ubatuba";24
"355550 Ubirajara";1
"355560 Uchoa";3
"355580 Urânia";1
"355600 Urupês";2
"355620 Valinhos";10
"355630 Valparaíso";8
"355635 Vargem";1
"355640 Vargem Grande do Sul";14
"355645 Vargem Grande Paulista";5
"355650 Várzea Paulista";22
"355660 Vera Cruz";3
"355670 Vinhedo";9
"355680 Viradouro";2
"355700 Votorantim";19
"355710 Votuporanga";28
"350000 Município ignorado - SP";29
"410040 Almirante Tamandaré";19
"410050 Altônia";1
"410080 Alvorada do Sul";3
"410110 Andirá";2
"410120 Antonina";5
"410140 Apucarana";16
"410150 Arapongas";13
"410160 Arapoti";2
"410180 Araucária";18
"410200 Assis Chateaubriand";2
"410210 Astorga";1
"410240 Bandeirantes";2
"410350 Califórnia";2
"410360 Cambará";2
"410370 Cambé";16
"410390 Campina da Lagoa";2
"410400 Campina Grande do Sul";2
"410420 Campo Largo";16
"410425 Campo Magro";1
"410430 Campo Mourão";18
"410442 Candói";1
"410445 Cantagalo";1
"410450 Capanema";3
"410460 Capitão Leônidas Marques";2
"410465 Carambeí";1
"410470 Carlópolis";2
"410480 Cascavel";60
"410490 Castro";7
"410530 Céu Azul";1
"410550 Cianorte";2
"410560 Cidade Gaúcha";2
"410570 Clevelândia";2
"410580 Colombo";47
"410600 Congonhinhas";1
"410630 Corbélia";3
"410640 Cornélio Procópio";5
"410660 Cruzeiro do Oeste";1
"410670 Cruzeiro do Sul";1
"410690 Curitiba";566
"410740 Enéas Marques";1
"410760 Faxinal";2
"410765 Fazenda Rio Grande";5
"410773 Fernandes Pinheiro";1
"410790 Floresta";1
"410830 Foz do Iguaçu";87
"410845 Foz do Jordão";2
"410840 Francisco Beltrão";6
"410850 General Carneiro";2
"410870 Grandes Rios";1
"410880 Guaíra";4
"410900 Guapirama";1
"410920 Guaraci";2
"410930 Guaraniaçu";1
"410940 Guarapuava";25
"410960 Guaratuba";13
"410970 Ibaiti";2
"410980 Ibiporã";5
"410990 Icaraíma";1
"411005 Iguatu";1
"411010 Imbituva";2
"411020 Inácio Martins";1
"411050 Ipiranga";2
"411060 Iporã";4
"411070 Irati";2
"411095 Itaipulândia";1
"411150 Ivaiporã";4
"411180 Jacarezinho";5
"411190 Jaguapitã";3
"411200 Jaguariaíva";2
"411210 Jandaia do Sul";4
"411220 Janiópolis";2
"411250 Jardim Alegre";1
"411270 Jataizinho";4
"411295 Juranda";1
"411330 Laranjeiras do Sul";4
"411350 Loanda";5
"411370 Londrina";111
"411380 Lupionópolis";1
"411400 Mamborê";1
"411410 Mandaguaçu";2
"411420 Mandaguari";1
"411430 Mandirituba";1
"411440 Mangueirinha";1
"411450 Manoel Ribas";1
"411480 Marialva";3
"411490 Marilândia do Sul";1
"411510 Mariluz";2
"411520 Maringá";76
"411560 Matelândia";1
"411570 Matinhos";11
"411580 Medianeira";4
"411620 Morretes";1
"411670 Nova Aurora";1
"411690 Nova Esperança";5
"411700 Nova Fátima";1
"411710 Nova Londrina";1
"411730 Ortigueira";2
"411740 Ourizona";1
"411750 Paiçandu";3
"411760 Palmas";1
"411790 Palotina";5
"411800 Paraíso do Norte";1
"411810 Paranacity";1
"411820 Paranaguá";68
"411840 Paranavaí";10
"411850 Pato Branco";6
"411880 Peabiru";1
"411890 Pérola";1
"411900 Pérola d'Oeste";1
"411910 Piên";2
"411915 Pinhais";38
"411920 Pinhalão";1
"411930 Pinhão";2
"411940 Piraí do Sul";1
"411950 Piraquara";14
"411960 Pitanga";1
"411980 Planalto";1
"411990 Ponta Grossa";57
"411995 Pontal do Paraná";3
"412015 Porto Barreiro";1
"412020 Porto Rico";3
"412033 Prado Ferreira";1
"412060 Prudentópolis";1
"412090 Quedas do Iguaçu";4
"412100 Querência do Norte";1
"412110 Quinta do Sol";1
"412125 Ramilândia";1
"412140 Realeza";2
"412150 Rebouças";1
"412170 Reserva";1
"412180 Ribeirão Claro";2
"412230 Rio Negro";8
"412240 Rolândia";7
"412340 Santa Fé";1
"412350 Santa Helena";1
"412385 Santa Maria do Oeste";1
"412390 Santa Mariana";1
"412405 Santa Terezinha de Itaipu";3
"412410 Santo Antônio da Platina";9
"412450 Santo Inácio";1
"412470 São Jerônimo da Serra";1
"412500 São João do Ivaí";3
"412520 São Jorge d'Oeste";1
"412535 São Jorge do Patrocínio";1
"412545 São José das Palmeiras";1
"412550 São José dos Pinhais";34
"412560 São Mateus do Sul";1
"412570 São Miguel do Iguaçu";5
"412575 São Pedro do Iguaçu";1
"412580 São Pedro do Ivaí";1
"412625 Sarandi";12
"412650 Sertanópolis";3
"412660 Siqueira Campos";2
"412710 Telêmaco Borba";5
"412720 Terra Boa";1
"412740 Terra Roxa";1
"412750 Tibagi";1
"412770 Toledo";11
"412785 Três Barras do Paraná";1
"412795 Tupãssi";1
"412800 Ubiratã";3
"412810 Umuarama";13
"412820 União da Vitória";9
"412840 Uraí";1
"412853 Ventania";1
"410000 Município ignorado - PR";1
"420010 Abelardo Luz";1
"420020 Agrolândia";2
"420030 Agronômica";1
"420040 Água Doce";1
"420060 Águas Mornas";1
"420070 Alfredo Wagner";1
"420110 Anitápolis";1
"420120 Antônio Carlos";2
"420125 Apiúna";3
"420130 Araquari";6
"420140 Araranguá";20
"420165 Arvoredo";1
"420170 Ascurra";1
"420190 Aurora";1
"420195 Balneário Arroio do Silva";3
"420205 Balneário Barra do Sul";1
"420200 Balneário Camboriú";48
"420207 Balneário Gaivota";2
"420210 Barra Velha";7
"420230 Biguaçu";32
"420240 Blumenau";110
"420260 Bom Retiro";1
"420280 Braço do Norte";5
"420290 Brusque";44
"420300 Caçador";5
"420320 Camboriú";21
"420350 Campo Erê";1
"420360 Campos Novos";1
"420380 Canoinhas";2
"420325 Capão Alto";1
"420395 Capivari de Baixo";4
"420410 Caxambu do Sul";3
"420420 Chapecó";43
"420430 Concórdia";11
"420455 Correia Pinto";2
"420450 Corupá";2
"420460 Criciúma";120
"420470 Cunha Porã";1
"420480 Curitibanos";2
"420490 Descanso";1
"420500 Dionísio Cerqueira";1
"420515 Doutor Pedrinho";1
"420520 Erval Velho";1
"420540 Florianópolis";262
"420550 Fraiburgo";2
"420560 Galvão";1
"420570 Garopaba";7
"420580 Garuva";1
"420590 Gaspar";16
"420600 Governador Celso Ramos";7
"420670 Herval d'Oeste";6
"420690 Ibirama";2
"420700 Içara";21
"420710 Ilhota";4
"420720 Imaruí";2
"420730 Imbituba";14
"420750 Indaial";8
"420765 Iporã do Oeste";1
"420775 Iraceminha";2
"420820 Itajaí";178
"420830 Itapema";10
"420845 Itapoá";1
"420870 Jacinto Machado";1
"420880 Jaguaruna";2
"420890 Jaraguá do Sul";34
"420900 Joaçaba";7
"420910 Joinville";218
"420930 Lages";33
"420940 Laguna";36
"420950 Laurentino";1
"420960 Lauro Muller";6
"421000 Luiz Alves";3
"421010 Mafra";3
"421050 Maravilha";1
"421055 Marema";3
"421080 Meleiro";1
"421105 Monte Carlo";1
"421120 Morro da Fumaça";2
"421130 Navegantes";28
"421150 Nova Trento";1
"421160 Nova Veneza";3
"421170 Orleans";3
"421175 Otacílio Costa";2
"421190 Palhoça";49
"421205 Palmeira";1
"421225 Passo de Torres";1
"421230 Paulo Lopes";1
"421250 Penha";5
"421280 Piçarras";6
"421320 Pomerode";1
"421330 Ponte Alta";1
"421350 Porto Belo";4
"421360 Porto União";2
"421370 Pouso Redondo";1
"421380 Praia Grande";1
"421390 Presidente Castelo Branco";1
"421415 Princesa";1
"421420 Quilombo";2
"421480 Rio do Sul";13
"421470 Rio dos Cedros";1
"421500 Rio Negrinho";2
"421550 Santa Cecília";3
"421570 Santo Amaro da Imperatriz";4
"421580 São Bento do Sul";11
"421600 São Carlos";1
"421605 São Cristovão do Sul";6
"421620 São Francisco do Sul";26
"421630 São João Batista";5
"421635 São João do Itaperiú";1
"421625 São João do Oeste";1
"421640 São João do Sul";1
"421650 São Joaquim";3
"421660 São José";124
"421700 São Ludgero";1
"421720 São Miguel do Oeste";6
"421740 Schroeder";2
"421750 Seara";1
"421770 Sombrio";5
"421790 Tangará";1
"421800 Tijucas";14
"421820 Timbó";1
"421835 Treviso";1
"421860 Trombudo Central";3
"421870 Tubarão";25
"421890 Urubici";2
"421900 Urussanga";3
"421910 Vargeão";3
"421930 Videira";4
"421950 Xanxerê";6
"421970 Xaxim";4
"430040 Alegrete";23
"430060 Alvorada";116
"430070 Anta Gorda";5
"430080 Antônio Prado";1
"430100 Arroio do Meio";1
"430105 Arroio do Sal";1
"430120 Arroio do Tigre";1
"430110 Arroio dos Ratos";5
"430130 Arroio Grande";1
"430155 Áurea";1
"430160 Bagé";8
"430163 Balneário Pinhal";3
"430165 Barão";1
"430170 Barão de Cotegipe";1
"430175 Barão do Triunfo";1
"430190 Barra do Ribeiro";4
"430210 Bento Gonçalves";31
"430215 Boa Vista das Missões";1
"430220 Boa Vista do Buricá";1
"430240 Bom Retiro do Sul";2
"430250 Bossoroca";2
"430265 Brochier";1
"430270 Butiá";7
"430280 Caçapava do Sul";2
"430290 Cacequi";1
"430300 Cachoeira do Sul";25
"430310 Cachoeirinha";41
"430350 Camaquã";11
"430367 Campestre da Serra";1
"430390 Campo Bom";17
"430400 Campo Novo";1
"430420 Candelária";1
"430440 Canela";14
"430450 Canguçu";3
"430460 Canoas";168
"430463 Capão da Canoa";7
"430465 Capão do Cipó";1
"430466 Capão do Leão";5
"430471 Caraá";1
"430470 Carazinho";7
"430480 Carlos Barbosa";2
"430500 Catuípe";1
"430510 Caxias do Sul";99
"430512 Cerrito";1
"430520 Cerro Largo";1
"430535 Charqueadas";25
"430540 Chiapetta";1
"430545 Cidreira";3
"430590 Coronel Bicaco";1
"430593 Coronel Pilar";1
"430610 Cruz Alta";26
"430620 Cruzeiro do Sul";2
"430637 Dilermando de Aguiar";1
"430640 Dois Irmãos";2
"430660 Dom Pedrito";4
"430676 Eldorado do Sul";11
"430680 Encantado";1
"430700 Erechim";24
"430750 Espumoso";2
"430755 Estação";1
"430760 Estância Velha";3
"430770 Esteio";23
"430780 Estrela";7
"430790 Farroupilha";8
"430820 Flores da Cunha";1
"430860 Garibaldi";1
"430880 General Câmara";1
"430900 Giruá";1
"430905 Glorinha";1
"430910 Gramado";6
"430912 Gramado dos Loureiros";1
"430920 Gravataí";101
"430930 Guaíba";34
"430940 Guaporé";2
"430950 Guarani das Missões";1
"430957 Herveiras";1
"431000 Ibirubá";2
"431010 Igrejinha";6
"431020 Ijuí";7
"431033 Imbé";5
"431060 Itaqui";8
"431080 Ivoti";1
"431090 Jacutinga";1
"431100 Jaguarão";3
"431110 Jaguari";2
"431112 Jaquirana";1
"431113 Jari";1
"431120 Júlio de Castilhos";4
"431130 Lagoa Vermelha";3
"431140 Lajeado";15
"431175 Manoel Viana";1
"431177 Maquiné";1
"431220 Maximiliano de Almeida";6
"431225 Minas do Leão";1
"431240 Montenegro";16
"431244 Morrinhos do Sul";1
"431247 Morro Reuter";1
"431250 Mostardas";1
"431270 Nonoai";2
"431306 Nova Hartz";1
"431320 Nova Petrópolis";2
"431337 Nova Santa Rita";4
"431340 Novo Hamburgo";76
"431350 Osório";13
"431360 Paim Filho";1
"431365 Palmares do Sul";3
"431370 Palmeira das Missões";10
"431390 Panambi";1
"431405 Parobé";10
"431410 Passo Fundo";63
"431420 Pedro Osório";2
"431440 Pelotas";93
"431445 Pinhal";1
"431460 Piratini";2
"431475 Poço das Antas";1
"431480 Portão";2
"431490 Porto Alegre";1338
"431500 Porto Lucena";1
"431530 Quaraí";1
"431550 Restinga Seca";1
"431560 Rio Grande";95
"431570 Rio Pardo";3
"431640 Rosário do Sul";7
"431645 Salto do Jacuí";1
"431680 Santa Cruz do Sul";14
"431690 Santa Maria";52
"431720 Santa Rosa";5
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";6
"431740 Santiago";10
"431750 Santo Ângelo";11
"431760 Santo Antônio da Patrulha";7
"431800 São Borja";19
"431810 São Francisco de Assis";1
"431820 São Francisco de Paula";2
"431830 São Gabriel";10
"431840 São Jerônimo";5
"431850 São José do Norte";1
"431860 São José do Ouro";1
"431870 São Leopoldo";128
"431880 São Lourenço do Sul";4
"431890 São Luiz Gonzaga";7
"431940 São Pedro do Sul";1
"431950 São Sebastião do Caí";5
"431960 São Sepé";1
"431980 São Vicente do Sul";1
"431990 Sapiranga";7
"432000 Sapucaia do Sul";42
"432040 Serafina Corrêa";1
"432070 Sobradinho";3
"432080 Soledade";3
"432090 Tapejara";1
"432110 Tapes";6
"432120 Taquara";10
"432140 Tenente Portela";2
"432145 Teutônia";1
"432150 Torres";26
"432160 Tramandaí";21
"432180 Três de Maio";3
"432190 Três Passos";1
"432220 Tupanciretã";1
"432232 Turuçu";1
"432240 Uruguaiana";122
"432250 Vacaria";14
"432260 Venâncio Aires";11
"432280 Veranópolis";4
"432300 Viamão";153
"432345 Vila Nova do Sul";1
"432380 Xangri-lá";4
"500020 Água Clara";2
"500060 Amambaí";5
"500070 Anastácio";1
"500100 Aparecida do Taboado";1
"500110 Aquidauana";2
"500200 Batayporã";1
"500210 Bela Vista";1
"500240 Caarapó";1
"500260 Camapuã";2
"500270 Campo Grande";148
"500290 Cassilândia";1
"500295 Chapadão do Sul";1
"500315 Coronel Sapucaia";2
"500320 Corumbá";19
"500325 Costa Rica";2
"500330 Coxim";1
"500370 Dourados";25
"500375 Eldorado";2
"500450 Itaporã";1
"500500 Jardim";2
"500520 Ladário";1
"500525 Laguna Carapã";1
"500540 Maracaju";1
"500560 Miranda";2
"500568 Mundo Novo";1
"500570 Naviraí";4
"500580 Nioaque";1
"500620 Nova Andradina";5
"500630 Paranaíba";4
"500660 Ponta Porã";13
"500690 Porto Murtinho";1
"500710 Ribas do Rio Pardo";6
"500720 Rio Brilhante";2
"500730 Rio Negro";1
"500740 Rio Verde de Mato Grosso";3
"500770 Sete Quedas";2
"500790 Sidrolândia";2
"500793 Sonora";3
"500830 Três Lagoas";21
"510010 Acorizal";1
"510025 Alta Floresta";1
"510030 Alto Araguaia";2
"510040 Alto Garças";5
"510080 Apiacás";1
"510140 Aripuanã";1
"510170 Barra do Bugres";2
"510180 Barra do Garças";6
"510250 Cáceres";5
"510263 Campo Novo do Parecis";1
"510267 Campo Verde";1
"510268 Campos de Júlio";1
"510300 Chapada dos Guimarães";1
"510310 Cocalinho";1
"510320 Colíder";2
"510330 Comodoro";2
"510337 Cotriguaçu";1
"510340 Cuiabá";158
"510350 Diamantino";1
"510370 Feliz Natal";1
"510410 Guarantã do Norte";1
"510420 Guiratinga";1
"510460 Itiquira";1
"510480 Jaciara";7
"510515 Juína";5
"510525 Lucas do Rio Verde";2
"510558 Marcelândia";1
"510560 Matupá";3
"510562 Mirassol d'Oeste";1
"510590 Nobres";4
"510600 Nortelândia";1
"510610 Nossa Senhora do Livramento";2
"510622 Nova Mutum";1
"510623 Nova Olímpia";2
"510629 Paranaíta";1
"510637 Pedra Preta";1
"510642 Peixoto de Azevedo";1
"510665 Pontal do Araguaia";1
"510675 Pontes e Lacerda";4
"510680 Porto dos Gaúchos";1
"510682 Porto Esperidião";1
"510700 Poxoréo";1
"510704 Primavera do Leste";6
"510720 Rio Branco";1
"510757 Rondolândia";1
"510760 Rondonópolis";35
"510770 Rosário Oeste";1
"510777 Santa Terezinha";1
"510780 Santo Antônio do Leverger";1
"510785 São Félix do Araguaia";1
"510740 São Pedro da Cipa";2
"510787 Sapezal";2
"510790 Sinop";4
"510792 Sorriso";4
"510795 Tangará da Serra";5
"510810 Tesouro";1
"510840 Várzea Grande";49
"510550 Vila Bela da Santíssima Trindade";1
"510860 Vila Rica";1
"520010 Abadiânia";2
"520013 Acreúna";1
"520015 Adelândia";2
"520020 Água Limpa";3
"520025 Águas Lindas de Goiás";11
"520060 Alto Paraíso de Goiás";1
"520110 Anápolis";47
"520140 Aparecida de Goiânia";65
"520170 Aragarças";3
"520330 Bela Vista de Goiás";3
"520340 Bom Jardim de Goiás";1
"520350 Bom Jesus de Goiás";5
"520380 Britânia";1
"520390 Buriti Alegre";1
"520430 Caçu";1
"520450 Caldas Novas";7
"520460 Campestre de Goiás";2
"520490 Campos Belos";1
"520500 Carmo do Rio Verde";1
"520510 Catalão";5
"520540 Ceres";1
"520545 Cezarina";1
"520547 Chapadão do Céu";1
"520549 Cidade Ocidental";8
"520580 Corumbá de Goiás";1
"520590 Corumbaíba";7
"520620 Cristalina";3
"520753 Faina";1
"520800 Formosa";5
"520840 Goianápolis";2
"520850 Goiandira";1
"520860 Goianésia";1
"520870 Goiânia";316
"520880 Goianira";5
"520890 Goiás";4
"520910 Goiatuba";2
"520920 Guapó";1
"520970 Hidrolândia";1
"520995 Indiara";1
"521000 Inhumas";3
"521010 Ipameri";1
"521020 Iporá";4
"521040 Itaberaí";1
"521080 Itajá";1
"521120 Itapuranga";2
"521150 Itumbiara";22
"521170 Jandaia";2
