"Município (Res)";"Freqüência"
"290580 Camamu";1
"290590 Campo Alegre de Lourdes";1
"290600 Campo Formoso";3
"290620 Canarana";1
"290630 Canavieiras";2
"290650 Candeias";23
"290670 Cândido Sales";5
"290680 Cansanção";3
"290687 Capim Grosso";5
"290689 Caraíbas";1
"290690 Caravelas";2
"290720 Casa Nova";3
"290730 Castro Alves";1
"290750 Catu";2
"290790 Cipó";2
"290800 Coaraci";1
"290820 Conceição da Feira";1
"290830 Conceição do Almeida";1
"290840 Conceição do Coité";5
"290850 Conceição do Jacuípe";3
"290860 Conde";4
"290870 Condeúba";3
"290880 Contendas do Sincorá";1
"290930 Correntina";1
"290960 Crisópolis";1
"290970 Cristópolis";1
"290980 Cruz das Almas";10
"290990 Curaçá";5
"291005 Dias d'Ávila";7
"291010 Dom Basílio";1
"291020 Dom Macedo Costa";1
"291050 Entre Rios";1
"290050 Érico Cardoso";1
"291060 Esplanada";2
"291070 Euclides da Cunha";5
"291072 Eunápolis";41
"291080 Feira de Santana";123
"291085 Filadélfia";1
"291110 Formosa do Rio Preto";3
"291140 Glória";1
"291160 Governador Mangabeira";3
"291170 Guanambi";4
"291180 Guaratinga";2
"291185 Heliópolis";1
"291190 Iaçu";2
"291210 Ibicaraí";1
"291240 Ibipeba";1
"291250 Ibipitanga";1
"291270 Ibirapitanga";1
"291310 Ibititá";1
"291360 Ilhéus";26
"291370 Inhambupe";4
"291380 Ipecaetá";3
"291390 Ipiaú";6
"291400 Ipirá";6
"291420 Irajuba";1
"291440 Iraquara";1
"291450 Irará";1
"291460 Irecê";5
"291465 Itabela";7
"291470 Itaberaba";3
"291480 Itabuna";31
"291520 Itagibá";1
"291530 Itagimirim";5
"291550 Itajuípe";1
"291560 Itamaraju";18
"291570 Itamari";1
"291580 Itambé";1
"291610 Itaparica";6
"291620 Itapé";3
"291640 Itapetinga";11
"291685 Itatim";1
"291690 Itiruçu";1
"291720 Ituaçu";1
"291730 Ituberá";2
"291750 Jacobina";4
"291760 Jaguaquara";1
"291770 Jaguarari";2
"291800 Jequié";25
"291810 Jeremoabo";1
"291835 João Dourado";1
"291840 Juazeiro";54
"291850 Jussara";1
"291880 Laje";2
"291915 Lapão";2
"291920 Lauro de Freitas";41
"291940 Licínio de Almeida";2
"291950 Livramento de Nossa Senhora";2
"291955 Luís Eduardo Magalhães";11
"291992 Madre de Deus";3
"292030 Malhada de Pedras";1
"292050 Maracás";4
"292070 Maraú";1
"292100 Mata de São João";9
"292110 Medeiros Neto";4
"292120 Miguel Calmon";1
"292130 Milagres";2
"292140 Mirangaba";1
"292200 Mucuri";7
"292205 Mulungu do Morro";2
"292210 Mundo Novo";1
"292230 Muritiba";3
"292240 Mutuípe";1
"292250 Nazaré";7
"292270 Nova Canaã";4
"292280 Nova Itarana";2
"292290 Nova Soure";2
"292300 Nova Viçosa";8
"292305 Novo Triunfo";1
"292310 Olindina";2
"292335 Ourolândia";1
"292340 Palmas de Monte Alto";2
"292350 Palmeiras";4
"292360 Paramirim";1
"292400 Paulo Afonso";10
"292420 Pedro Alexandre";1
"292470 Piripá";2
"292500 Planalto";3
"292520 Pojuca";2
"292530 Porto Seguro";57
"292540 Potiraguá";2
"292550 Prado";5
"292560 Presidente Dutra";1
"292575 Presidente Tancredo Neves";3
"292595 Rafael Jambeiro";3
"292600 Remanso";8
"292630 Riachão do Jacuípe";1
"292640 Riacho de Santana";1
"292650 Ribeira do Amparo";2
"292660 Ribeira do Pombal";3
"292700 Rio Real";1
"292710 Rodelas";1
"292720 Ruy Barbosa";1
"292730 Salinas da Margarida";1
"292740 Salvador";904
"292750 Santa Bárbara";2
"292770 Santa Cruz Cabrália";11
"292840 Santa Rita de Cássia";2
"292850 Santa Teresinha";1
"292800 Santaluz";2
"292860 Santo Amaro";7
"292870 Santo Antônio de Jesus";15
"292880 Santo Estêvão";11
"292890 São Desidério";2
"292910 São Felipe";1
"292900 São Félix";4
"292920 São Francisco do Conde";2
"292925 São Gabriel";1
"292930 São Gonçalo dos Campos";4
"292950 São Sebastião do Passé";1
"292975 Saubara";3
"292980 Saúde";2
"292990 Seabra";3
"293010 Senhor do Bonfim";10
"293020 Sento Sé";1
"293040 Serra Preta";1
"293050 Serrinha";12
"293070 Simões Filho";21
"293077 Sobradinho";1
"293100 Tanhaçu";1
"293120 Taperoá";1
"293135 Teixeira de Freitas";38
"293150 Teofilândia";3
"293160 Teolândia";1
"293190 Tucano";1
"293245 Umburanas";1
"293250 Una";5
"293270 Uruçuca";1
"293280 Utinga";1
"293290 Valença";14
"293305 Várzea da Roça";1
"293317 Varzedo";3
"293320 Vera Cruz";19
"293330 Vitória da Conquista";50
"293360 Xique-Xique";4
"290000 Município ignorado - BA";1
"310020 Abaeté";6
"310090 Águas Formosas";7
"310100 Águas Vermelhas";1
"310110 Aimorés";3
"310120 Aiuruoca";1
"310150 Além Paraíba";5
"310160 Alfenas";6
"310170 Almenara";1
"310180 Alpercata";1
"315350 Alto Jequitibá";1
"310230 Alvinópolis";1
"310260 Andradas";5
"310280 Andrelândia";1
"310340 Araçuaí";1
"310350 Araguari";31
"310375 Araporã";1
"310400 Araxá";16
"310420 Arcos";4
"310460 Astolfo Dutra";2
"310470 Ataléia";1
"310490 Baependi";2
"310500 Baldim";1
"310510 Bambuí";3
"310540 Barão de Cocais";5
"310550 Barão de Monte Alto";1
"310560 Barbacena";9
"310600 Bela Vista de Minas";1
"310620 Belo Horizonte";737
"310630 Belo Oriente";1
"310640 Belo Vale";1
"310670 Betim";64
"310710 Boa Esperança";2
"310730 Bocaiúva";3
"310740 Bom Despacho";1
"310800 Bom Sucesso";1
"310825 Bonito de Minas";1
"310830 Borda da Mata";1
"310855 Brasilândia de Minas";1
"310880 Braúnas";1
"310900 Brumadinho";1
"310920 Buenópolis";5
"310270 Cachoeira de Pajeú";1
"311000 Caeté";8
"311050 Camanducaia";2
"311060 Cambuí";3
"311070 Cambuquira";1
"311090 Campanha";2
"311110 Campina Verde";2
"311115 Campo Azul";2
"311120 Campo Belo";8
"311130 Campo do Meio";2
"311150 Campos Altos";3
"311160 Campos Gerais";2
"311190 Cana Verde";2
"311180 Canápolis";2
"311230 Capelinha";1
"311240 Capetinga";1
"311250 Capim Branco";1
"311260 Capinópolis";2
"311270 Capitão Enéas";2
"311300 Caraí";2
"311320 Carandaí";1
"311330 Carangola";5
"311340 Caratinga";5
"311360 Careaçu";1
"311370 Carlos Chagas";3
"311390 Carmo da Cachoeira";1
"311400 Carmo da Mata";1
"311420 Carmo do Cajuru";2
"311430 Carmo do Paranaíba";7
"311440 Carmo do Rio Claro";1
"311455 Carneirinho";1
"311460 Carrancas";1
"311530 Cataguases";11
"311545 Catuji";2
"311550 Caxambu";1
"311570 Central de Minas";1
"311580 Centralina";1
"311590 Chácara";1
"311650 Claro dos Poções";1
"311660 Cláudio";1
"311670 Coimbra";1
"311520 Conceição da Barra de Minas";2
"311730 Conceição das Alagoas";1
"311750 Conceição do Mato Dentro";3
"311760 Conceição do Pará";3
"311780 Conceição dos Ouros";1
"311800 Congonhas";4
"311830 Conselheiro Lafaiete";11
"311840 Conselheiro Pena";2
"311860 Contagem";114
"311910 Corinto";2
"311930 Coromandel";2
"311940 Coronel Fabriciano";20
"311950 Coronel Murta";1
"311995 Córrego Fundo";1
"312015 Crisólita";1
"312020 Cristais";1
"312040 Cristiano Otoni";1
"312080 Cruzília";1
"312090 Curvelo";12
"312160 Diamantina";8
"312190 Divinésia";1
"312220 Divinolândia de Minas";1
"312230 Divinópolis";16
"312240 Divisa Nova";1
"312320 Dores do Indaiá";2
"312352 Durandé";1
"312360 Elói Mendes";4
"312370 Engenheiro Caldas";1
"312380 Engenheiro Navarro";2
"312410 Esmeraldas";8
"312420 Espera Feliz";5
"312430 Espinosa";1
"312490 Eugenópolis";1
"312510 Extrema";6
"312530 Faria Lemos";1
"312540 Felício dos Santos";1
"312570 Felixlândia";2
"312610 Formiga";5
"312680 Frei Gaspar";1
"312690 Frei Inocêncio";2
"312700 Fronteira";1
"312710 Frutal";20
"312730 Galiléia";1
"312737 Goiabeira";1
"312740 Gonçalves";1
"312770 Governador Valadares";43
"312800 Guanhães";2
"312820 Guaraciaba";2
"312870 Guaxupé";4
"312880 Guidoval";1
"312890 Guimarânia";1
"312920 Heliodora";2
"312950 Ibiá";3
"312980 Ibirité";36
"313010 Igarapé";1
"313030 Iguatama";2
"313040 Ijaci";2
"313115 Ipaba";1
"313130 Ipatinga";42
"313150 Ipuiúna";1
"313160 Iraí de Minas";2
"313170 Itabira";13
"313180 Itabirinha";3
"313190 Itabirito";1
"313210 Itacarambi";1
"313220 Itaguara";1
"313240 Itajubá";8
"313260 Itamarati de Minas";1
"313270 Itambacuri";1
"313290 Itamogi";4
"313300 Itamonte";3
"313330 Itaobim";7
"313340 Itapagipe";2
"313360 Itapeva";2
"313370 Itatiaiuçu";1
"313375 Itaú de Minas";2
"313380 Itaúna";7
"313420 Ituiutaba";18
"313440 Iturama";7
"313505 Jaíba";1
"313507 Jampruca";1
"313510 Janaúba";4
"313520 Januária";4
"313530 Japaraíba";1
"313545 Jenipapo de Minas";1
"313550 Jequeri";1
"313580 Jequitinhonha";5
"313610 Joanésia";1
"313620 João Monlevade";9
"313630 João Pinheiro";6
"313665 Juatuba";2
"313670 Juiz de Fora";161
"313700 Ladainha";2
"313720 Lagoa da Prata";3
"313740 Lagoa Dourada";1
"313750 Lagoa Formosa";1
"313753 Lagoa Grande";2
"313760 Lagoa Santa";12
"313780 Lambari";3
"313820 Lavras";14
"313840 Leopoldina";7
"313860 Lima Duarte";1
"313862 Limeira do Oeste";1
"313865 Lontra";2
"313880 Luz";2
"313890 Machacalis";1
"313900 Machado";1
"313920 Malacacheta";1
"313930 Manga";4
"313940 Manhuaçu";7
"313950 Manhumirim";2
"313980 Mar de Espanha";2
"313990 Maria da Fé";1
"314000 Mariana";6
"314015 Mário Campos";2
"314020 Maripá de Minas";1
"314050 Martinho Campos";1
"314070 Mateus Leme";1
"317150 Mathias Lobato";2
"314080 Matias Barbosa";7
"314110 Matozinhos";7
"314130 Medeiros";1
"314140 Medina";1
"314180 Minas Novas";3
"314220 Miraí";1
"314230 Moeda";1
"314310 Monte Carmelo";15
"314315 Monte Formoso";1
"314330 Montes Claros";23
"314350 Morada Nova de Minas";2
"314390 Muriaé";20
"314400 Mutum";1
"314430 Nanuque";8
"314460 Nepomuceno";3
"314467 Nova Belém";1
"314470 Nova Era";3
"314480 Nova Lima";19
"314490 Nova Módica";1
"314520 Nova Serrana";6
"314560 Oliveira";5
"314587 Orizânia";1
"314590 Ouro Branco";4
"314600 Ouro Fino";2
"314610 Ouro Preto";5
"314630 Padre Paraíso";4
"314690 Papagaios";1
"314710 Pará de Minas";14
"314700 Paracatu";4
"314730 Paraisópolis";3
"314740 Paraopeba";12
"314760 Passa Quatro";2
"314790 Passos";22
"314800 Patos de Minas";23
"314810 Patrocínio";7
"314850 Pavão";2
"314870 Pedra Azul";1
"314900 Pedra Dourada";1
"314910 Pedralva";3
"314915 Pedras de Maria da Cruz";1
"314930 Pedro Leopoldo";3
"314950 Pequeri";1
"314980 Perdizes";1
"315020 Piedade de Ponte Nova";2
"315060 Piracema";3
"315070 Pirajuba";2
"315080 Piranga";1
"315110 Pirapetinga";1
"315120 Pirapora";2
"315140 Pitangui";4
"315150 Piumhi";3
"315160 Planura";5
"315170 Poço Fundo";1
"315180 Poços de Caldas";31
"315200 Pompéu";3
"315210 Ponte Nova";6
"315217 Ponto dos Volantes";2
"315250 Pouso Alegre";17
"315280 Prata";5
"315290 Pratápolis";1
"315340 Presidente Olegário";1
"315360 Prudente de Morais";1
"315390 Raposos";3
"315400 Raul Soares";1
"315410 Recreio";1
"315460 Ribeirão das Neves";55
"315480 Rio Acima";2
"315490 Rio Casca";1
"315540 Rio Novo";1
"315570 Rio Piracicaba";1
"315580 Rio Pomba";1
"315590 Rio Preto";1
"315630 Rodeiro";4
"315645 Rosário da Limeira";1
"315670 Sabará";29
"315690 Sacramento";1
"315700 Salinas";1
"315710 Salto da Divisa";1
"315720 Santa Bárbara";4
"315730 Santa Bárbara do Tugúrio";2
"315733 Santa Cruz de Minas";1
"315770 Santa Juliana";1
"315780 Santa Luzia";28
"315790 Santa Margarida";1
"315800 Santa Maria de Itabira";1
"315820 Santa Maria do Suaçuí";2
"315960 Santa Rita do Sapucaí";1
"315980 Santa Vitória";2
"315830 Santana da Vargem";2
"315895 Santana do Paraíso";5
"315990 Santo Antônio do Amparo";2
"316030 Santo Antônio do Jacinto";1
"316040 Santo Antônio do Monte";2
"316070 Santos Dumont";7
"316110 São Francisco";1
"316120 São Francisco de Paula";1
"316130 São Francisco de Sales";2
"316140 São Francisco do Glória";1
"316165 São Geraldo do Baixio";2
"316170 São Gonçalo do Abaeté";1
"316180 São Gonçalo do Pará";1
"316200 São Gonçalo do Sapucaí";5
"316210 São Gotardo";9
"316230 São João da Mata";1
"316240 São João da Ponte";1
"316250 São João del Rei";8
"316255 São João do Manhuaçu";2
"316270 São João do Paraíso";1
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";5
"316295 São José da Lapa";2
"316370 São Lourenço";10
"316380 São Miguel do Anta";2
"316390 São Pedro da União";1
"316440 São Sebastião da Bela Vista";1
"316470 São Sebastião do Paraíso";6
"316540 Sapucaí-Mirim";1
"316550 Sardoá";1
"316553 Sarzedo";3
"316670 Serra dos Aimorés";1
"316690 Serrania";2
"316720 Sete Lagoas";21
"316760 Simonésia";1
"316850 Teixeiras";1
"316860 Teófilo Otoni";31
"316870 Timóteo";18
"316880 Tiradentes";2
"316900 Tocantins";1
"316930 Três Corações";5
"316935 Três Marias";2
"316940 Três Pontas";5
"316960 Tupaciguara";2
"316990 Ubá";21
"317010 Uberaba";83
"317020 Uberlândia";222
"317040 Unaí";1
"317070 Varginha";35
"317080 Várzea da Palma";2
"317100 Vazante";1
"317107 Veredinha";1
"317110 Veríssimo";1
"317120 Vespasiano";20
"317130 Viçosa";6
"317200 Visconde do Rio Branco";8
"310000 Município ignorado - MG";1
"320016 Água Doce do Norte";3
"320020 Alegre";3
"320030 Alfredo Chaves";8
"320040 Anchieta";7
"320050 Apiacá";3
"320060 Aracruz";18
"320080 Baixo Guandu";3
"320090 Barra de São Francisco";3
"320110 Bom Jesus do Norte";2
"320120 Cachoeiro de Itapemirim";73
"320130 Cariacica";78
"320140 Castelo";1
"320150 Colatina";13
"320160 Conceição da Barra";5
"320190 Domingos Martins";1
"320210 Ecoporanga";1
"320220 Fundão";3
"320225 Governador Lindenberg";1
"320230 Guaçuí";4
"320240 Guarapari";29
"320245 Ibatiba";2
"320250 Ibiraçu";1
"320260 Iconha";7
"320280 Itapemirim";13
"320290 Itarana";1
"320300 Iúna";3
"320305 Jaguaré";3
"320310 Jerônimo Monteiro";2
"320320 Linhares";37
"320332 Marataízes";5
"320335 Marilândia";1
"320340 Mimoso do Sul";8
"320350 Montanha";5
"320360 Mucurici";1
"320370 Muniz Freire";1
"320380 Muqui";1
"320390 Nova Venécia";3
"320405 Pedro Canário";6
"320410 Pinheiros";2
"320420 Piúma";6
"320430 Presidente Kennedy";2
"320435 Rio Bananal";4
"320440 Rio Novo do Sul";1
"320455 Santa Maria de Jetibá";3
"320470 São Gabriel da Palha";3
"320480 São José do Calçado";1
"320490 São Mateus";23
"320495 São Roque do Canaã";1
"320500 Serra";112
"320501 Sooretama";1
"320503 Vargem Alta";1
"320506 Venda Nova do Imigrante";1
"320510 Viana";15
"320515 Vila Pavão";1
"320517 Vila Valério";1
"320520 Vila Velha";138
"320530 Vitória";138
"330010 Angra dos Reis";30
"330020 Araruama";22
"330023 Armação dos Búzios";4
"330025 Arraial do Cabo";3
"330030 Barra do Piraí";7
"330040 Barra Mansa";43
"330045 Belford Roxo";130
"330060 Bom Jesus do Itabapoana";7
"330070 Cabo Frio";50
"330080 Cachoeiras de Macacu";12
"330090 Cambuci";2
"330100 Campos dos Goytacazes";139
"330115 Cardoso Moreira";1
"330120 Carmo";1
"330130 Casimiro de Abreu";8
"330095 Comendador Levy Gasparian";1
"330150 Cordeiro";3
"330160 Duas Barras";2
"330170 Duque de Caxias";271
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";14
"330187 Iguaba Grande";2
"330190 Itaboraí";63
"330200 Itaguaí";31
"330205 Italva";4
"330220 Itaperuna";23
"330225 Itatiaia";6
"330227 Japeri";22
"330230 Laje do Muriaé";1
"330240 Macaé";72
"330245 Macuco";2
"330250 Magé";111
"330260 Mangaratiba";9
"330270 Maricá";30
"330280 Mendes";3
"330285 Mesquita";62
"330290 Miguel Pereira";5
"330300 Miracema";13
"330310 Natividade";5
"330320 Nilópolis";53
"330330 Niterói";178
"330340 Nova Friburgo";38
"330350 Nova Iguaçu";258
"330360 Paracambi";7
"330370 Paraíba do Sul";10
"330380 Parati";3
"330385 Paty do Alferes";2
"330390 Petrópolis";50
"330395 Pinheiral";3
"330400 Piraí";4
"330410 Porciúncula";6
"330411 Porto Real";3
"330414 Queimados";70
"330420 Resende";23
"330430 Rio Bonito";10
"330450 Rio das Flores";1
"330452 Rio das Ostras";34
"330455 Rio de Janeiro";2582
"330470 Santo Antônio de Pádua";5
"330480 São Fidélis";3
"330475 São Francisco de Itabapoana";2
"330490 São Gonçalo";234
"330500 São João da Barra";7
"330510 São João de Meriti";136
"330515 São José do Vale do Rio Preto";4
"330520 São Pedro da Aldeia";18
"330540 Sapucaia";1
"330550 Saquarema";14
"330555 Seropédica";17
"330560 Silva Jardim";4
"330570 Sumidouro";2
"330575 Tanguá";4
"330580 Teresópolis";24
"330600 Três Rios";30
"330610 Valença";6
"330615 Varre-Sai";1
"330620 Vassouras";6
"330630 Volta Redonda";75
"330000 Município ignorado - RJ";4
"350010 Adamantina";3
"350020 Adolfo";1
"350030 Aguaí";6
"350050 Águas de Lindóia";6
"350070 Agudos";8
"350090 Altair";1
"350100 Altinópolis";4
"350115 Alumínio";1
"350120 Álvares Florence";1
"350140 Álvaro de Carvalho";4
"350160 Americana";44
"350170 Américo Brasiliense";4
"350190 Amparo";9
"350200 Analândia";2
"350210 Andradina";14
"350220 Angatuba";1
"350230 Anhembi";1
"350240 Anhumas";1
"350250 Aparecida";10
"350270 Apiaí";2
"350275 Araçariguama";3
"350280 Araçatuba";45
"350290 Araçoiaba da Serra";2
"350300 Aramina";1
"350320 Araraquara";54
"350330 Araras";30
"350335 Arco-Íris";1
"350360 Areiópolis";1
"350370 Ariranha";4
"350380 Artur Nogueira";2
"350390 Arujá";19
"350395 Aspásia";1
"350400 Assis";14
"350410 Atibaia";23
"350420 Auriflama";1
"350430 Avaí";2
"350440 Avanhandava";1
"350450 Avaré";16
"350460 Bady Bassitt";1
"350470 Balbinos";2
"350480 Bálsamo";1
"350490 Bananal";3
"350520 Bariri";4
"350530 Barra Bonita";4
"350550 Barretos";45
"350560 Barrinha";3
"350570 Barueri";30
"350580 Bastos";2
"350590 Batatais";7
"350600 Bauru";94
"350610 Bebedouro";22
"350635 Bertioga";8
"350650 Birigui";18
"350660 Biritiba-Mirim";2
"350670 Boa Esperança do Sul";3
"350680 Bocaina";1
"350690 Bofete";1
"350700 Boituva";10
"350710 Bom Jesus dos Perdões";1
"350730 Boracéia";4
"350750 Botucatu";37
"350760 Bragança Paulista";20
"350780 Brodowski";3
"350790 Brotas";6
"350800 Buri";1
"350810 Buritama";2
"350820 Buritizal";1
"350830 Cabrália Paulista";1
"350840 Cabreúva";6
"350850 Caçapava";19
"350860 Cachoeira Paulista";4
"350880 Cafelândia";1
"350900 Caieiras";13
"350920 Cajamar";10
"350925 Cajati";8
"350940 Cajuru";2
"350950 Campinas";277
"350960 Campo Limpo Paulista";7
"350970 Campos do Jordão";10
"350990 Cananéia";1
"351000 Cândido Mota";2
"351015 Canitar";3
"351020 Capão Bonito";4
"351030 Capela do Alto";1
"351040 Capivari";18
"351050 Caraguatatuba";34
"351060 Carapicuíba";68
"351070 Cardoso";1
"351080 Casa Branca";6
"351100 Castilho";1
"351110 Catanduva";32
"351120 Catiguá";1
"351140 Cerqueira César";1
"351150 Cerquilho";10
"351170 Charqueada";2
"355720 Chavantes";1
"351200 Colina";7
"351210 Colômbia";2
"351220 Conchal";1
"351230 Conchas";6
"351240 Cordeirópolis";4
"351260 Coronel Macedo";1
"351280 Cosmópolis";8
"351300 Cotia";26
"351310 Cravinhos";6
"351320 Cristais Paulista";1
"351340 Cruzeiro";18
"351350 Cubatão";19
"351360 Cunha";2
"351370 Descalvado";1
"351380 Diadema";77
"351410 Dois Córregos";2
"351430 Dourado";4
"351440 Dracena";7
"351450 Duartina";1
"351460 Dumont";3
"351480 Eldorado";1
"351490 Elias Fausto";2
"351500 Embu";38
"351510 Embu-Guaçu";7
"351512 Emilianópolis";1
"351515 Engenheiro Coelho";2
"351518 Espírito Santo do Pinhal";4
"351519 Espírito Santo do Turvo";1
"355730 Estiva Gerbi";1
"351520 Estrela d'Oeste";1
"351535 Euclides da Cunha Paulista";1
"351540 Fartura";1
"351560 Fernando Prestes";2
"351550 Fernandópolis";13
"351570 Ferraz de Vasconcelos";23
"351590 Floreal";1
"351600 Flórida Paulista";1
"351610 Florínia";1
"351620 Franca";48
"351630 Francisco Morato";28
"351640 Franco da Rocha";29
"351670 Garça";5
"351690 General Salgado";1
"351720 Guaiçara";2
"351740 Guaíra";4
"351750 Guapiaçu";3
"351760 Guapiara";4
"351770 Guará";1
"351780 Guaraçaí";3
"351790 Guaraci";2
"351820 Guararapes";4
"351840 Guaratinguetá";23
"351850 Guareí";3
"351860 Guariba";1
"351870 Guarujá";71
"351880 Guarulhos";198
"351905 Holambra";2
"351907 Hortolândia";41
"351910 Iacanga";2
"351925 Iaras";11
"351930 Ibaté";4
"351940 Ibirá";1
"351960 Ibitinga";10
"351970 Ibiúna";3
"351980 Icém";2
"351990 Iepê";1
"352000 Igaraçu do Tietê";1
"352010 Igarapava";4
"352020 Igaratá";1
"352030 Iguape";8
"352042 Ilha Comprida";1
"352044 Ilha Solteira";5
"352040 Ilhabela";6
"352050 Indaiatuba";27
"352060 Indiana";1
"352070 Indiaporã";1
"352080 Inúbia Paulista";2
"352090 Ipaussu";1
"352100 Iperó";5
"352130 Ipuã";1
"352140 Iracemápolis";1
"352160 Irapuru";1
"352180 Itaí";10
"352190 Itajobi";2
"352210 Itanhaém";30
"352215 Itaóca";1
"352220 Itapecerica da Serra";21
"352230 Itapetininga";23
"352240 Itapeva";6
"352250 Itapevi";31
"352260 Itapira";16
"352270 Itápolis";1
"352280 Itaporanga";5
"352290 Itapuí";1
"352300 Itapura";2
"352310 Itaquaquecetuba";44
"352320 Itararé";4
"352330 Itariri";1
"352340 Itatiba";12
"352350 Itatinga";5
"352360 Itirapina";11
"352390 Itu";31
"352400 Itupeva";6
"352410 Ituverava";8
"352430 Jaboticabal";18
"352440 Jacareí";38
"352450 Jaci";1
"352460 Jacupiranga";2
"352470 Jaguariúna";11
"352480 Jales";7
"352500 Jandira";12
"352510 Jardinópolis";8
"352530 Jaú";18
"352540 Jeriquara";1
"352550 Joanópolis";2
"352570 José Bonifácio";8
"352580 Júlio Mesquita";2
"352590 Jundiaí";68
"352600 Junqueirópolis";5
"352610 Juquiá";3
"352620 Juquitiba";2
"352640 Laranjal Paulista";3
"352650 Lavínia";1
"352670 Leme";22
"352680 Lençóis Paulista";6
"352690 Limeira";37
"352710 Lins";12
"352720 Lorena";18
"352730 Louveira";2
"352740 Lucélia";3
"352750 Lucianópolis";1
"352800 Macatuba";1
"352810 Macaubal";1
"352840 Mairinque";1
"352850 Mairiporã";13
"352860 Manduri";1
"352870 Marabá Paulista";1
"352900 Marília";36
"352920 Martinópolis";3
"352930 Matão";8
"352940 Mauá";55
"352950 Mendonça";3
"352960 Meridiano";1
"352970 Miguelópolis";1
"353000 Mira Estrela";1
"352990 Miracatu";8
"353010 Mirandópolis";8
"353020 Mirante do Paranapanema";1
"353030 Mirassol";7
"353040 Mirassolândia";1
"353050 Mococa";7
"353060 Mogi das Cruzes";58
"353070 Mogi Guaçu";18
"353080 Moji Mirim";12
"353090 Mombuca";3
"353110 Mongaguá";5
"353130 Monte Alto";6
"353140 Monte Aprazível";1
"353150 Monte Azul Paulista";1
"353180 Monte Mor";6
"353190 Morro Agudo";1
"353200 Morungaba";1
"353220 Narandiba";2
"353240 Nazaré Paulista";1
"353250 Neves Paulista";3
"353260 Nhandeara";1
"353270 Nipoã";2
"353280 Nova Aliança";1
"353290 Nova Europa";5
"353330 Nova Luzitânia";1
"353340 Nova Odessa";5
"353350 Novo Horizonte";5
"353360 Nuporanga";1
"353390 Olímpia";7
"353420 Orindiúva";2
"353430 Orlândia";4
"353440 Osasco";111
"353460 Osvaldo Cruz";3
"353470 Ourinhos";22
"353480 Ouro Verde";1
"353475 Ouroeste";1
"353490 Pacaembu";2
"353510 Palmares Paulista";2
"353530 Palmital";1
"353540 Panorama";3
"353550 Paraguaçu Paulista";7
"353560 Paraibuna";1
"353570 Paraíso";2
"353580 Paranapanema";1
"353590 Paranapuã";1
"353600 Parapuã";1
"353620 Pariquera-Açu";2
"353625 Parisi";1
"353650 Paulínia";27
"353660 Paulo de Faria";3
"353670 Pederneiras";7
"353700 Pedregulho";2
"353710 Pedreira";1
"353720 Pedro de Toledo";1
"353730 Penápolis";2
"353740 Pereira Barreto";7
"353760 Peruíbe";13
"353780 Piedade";5
"353790 Pilar do Sul";2
"353800 Pindamonhangaba";25
"353810 Pindorama";2
"353820 Pinhalzinho";3
"353860 Piracaia";1
"353870 Piracicaba";95
"353890 Pirajuí";2
"353900 Pirangi";2
"353920 Pirapozinho";1
"353930 Pirassununga";11
"353950 Pitangueiras";3
"353970 Platina";1
"353980 Poá";13
"353990 Poloni";2
"354000 Pompéia";3
"354020 Pontal";2
"354025 Pontalinda";1
"354040 Populina";1
"354050 Porangaba";2
"354060 Porto Feliz";6
"354070 Porto Ferreira";6
"354075 Potim";8
"354080 Potirendaba";2
"354085 Pracinha";3
"354100 Praia Grande";35
"354105 Pratânia";1
"354120 Presidente Bernardes";2
"354130 Presidente Epitácio";10
"354140 Presidente Prudente";49
"354150 Presidente Venceslau";5
"354160 Promissão";5
"354170 Quatá";1
"354200 Quintana";2
"354210 Rafard";2
"354220 Rancharia";6
"354250 Reginópolis";1
"354260 Registro";15
"354300 Ribeirão Branco";2
"354310 Ribeirão Corrente";1
"354320 Ribeirão do Sul";1
"354330 Ribeirão Pires";15
"354340 Ribeirão Preto";175
"354370 Rincão";2
"354390 Rio Claro";36
"354400 Rio das Pedras";4
"354410 Rio Grande da Serra";5
"354420 Riolândia";7
"354350 Riversul";1
"354425 Rosana";1
"354430 Roseira";2
"354450 Rubinéia";1
"354460 Sabino";1
"354480 Sales";3
"354490 Sales Oliveira";1
"354500 Salesópolis";1
"354520 Salto";8
"354530 Salto de Pirapora";2
"354540 Salto Grande";3
"354560 Santa Adélia";1
"354570 Santa Albertina";3
"354580 Santa Bárbara d'Oeste";42
"354600 Santa Branca";2
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";5
"354660 Santa Fé do Sul";9
"354670 Santa Gertrudes";5
"354680 Santa Isabel";7
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";14
"354770 Santo Anastácio";3
"354780 Santo André";103
"354800 Santo Antônio de Posse";3
"354805 Santo Antônio do Aracanguá";1
"354820 Santo Antônio do Pinhal";2
"354850 Santos";132
"354860 São Bento do Sapucaí";2
"354870 São Bernardo do Campo";138
"354880 São Caetano do Sul";22
"354890 São Carlos";46
"354910 São João da Boa Vista";14
"354940 São Joaquim da Barra";2
"354950 São José da Bela Vista";1
