"Município (Res)";"Freqüência"
"350000 Município ignorado - SP";1
"410040 Almirante Tamandaré";2
"410120 Antonina";2
"410140 Apucarana";8
"410150 Arapongas";5
"410180 Araucária";11
"410190 Assaí";1
"410210 Astorga";3
"410240 Bandeirantes";1
"410250 Barbosa Ferraz";1
"410280 Bela Vista do Paraíso";1
"410335 Braganey";1
"410360 Cambará";1
"410370 Cambé";8
"410380 Cambira";1
"410420 Campo Largo";1
"410425 Campo Magro";1
"410430 Campo Mourão";4
"410480 Cascavel";27
"410490 Castro";2
"410550 Cianorte";8
"410580 Colombo";11
"410600 Congonhinhas";2
"410640 Cornélio Procópio";3
"410690 Curitiba";522
"410760 Faxinal";1
"410765 Fazenda Rio Grande";3
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";54
"410840 Francisco Beltrão";5
"410880 Guaíra";2
"410895 Guamiranga";1
"410940 Guarapuava";8
"410960 Guaratuba";5
"410980 Ibiporã";4
"411010 Imbituva";3
"411020 Inácio Martins";1
"411100 Itambaracá";1
"411150 Ivaiporã";1
"411180 Jacarezinho";4
"411190 Jaguapitã";1
"411200 Jaguariaíva";2
"411270 Jataizinho";2
"411280 Joaquim Távora";1
"411290 Jundiaí do Sul";1
"411350 Loanda";2
"411370 Londrina";95
"411410 Mandaguaçu";1
"411440 Mangueirinha";2
"411480 Marialva";1
"411520 Maringá";44
"411550 Marumbi";1
"411560 Matelândia";1
"411570 Matinhos";4
"411580 Medianeira";1
"411585 Mercedes";1
"411690 Nova Esperança";2
"411710 Nova Londrina";1
"411720 Nova Olímpia";1
"411750 Paiçandu";1
"411770 Palmeira";1
"411790 Palotina";1
"411800 Paraíso do Norte";1
"411820 Paranaguá";51
"411840 Paranavaí";8
"411850 Pato Branco";3
"411915 Pinhais";12
"411950 Piraquara";3
"411990 Ponta Grossa";35
"411995 Pontal do Paraná";1
"412040 Presidente Castelo Branco";2
"412080 Quatro Barras";1
"412120 Quitandinha";1
"412170 Reserva";1
"412240 Rolândia";6
"412265 Rosário do Ivaí";1
"412290 Salto do Itararé";1
"412340 Santa Fé";2
"412350 Santa Helena";2
"412405 Santa Terezinha de Itaipu";1
"412410 Santo Antônio da Platina";1
"412420 Santo Antônio do Caiuá";2
"412490 São João do Caiuá";1
"412535 São Jorge do Patrocínio";1
"412550 São José dos Pinhais";13
"412570 São Miguel do Iguaçu";1
"412580 São Pedro do Ivaí";1
"412625 Sarandi";5
"412680 Tapejara";1
"412720 Terra Boa";1
"412740 Terra Roxa";2
"412770 Toledo";1
"412810 Umuarama";6
"412820 União da Vitória";2
"412855 Vera Cruz do Oeste";1
"420010 Abelardo Luz";2
"420120 Antônio Carlos";1
"420130 Araquari";2
"420140 Araranguá";4
"420205 Balneário Barra do Sul";1
"420200 Balneário Camboriú";47
"420230 Biguaçu";13
"420240 Blumenau";89
"420260 Bom Retiro";1
"420280 Braço do Norte";1
"420290 Brusque";20
"420300 Caçador";3
"420320 Camboriú";20
"420360 Campos Novos";1
"420370 Canelinha";1
"420390 Capinzal";1
"420395 Capivari de Baixo";2
"420420 Chapecó";17
"420430 Concórdia";2
"420455 Correia Pinto";1
"420460 Criciúma";80
"420480 Curitibanos";2
"420540 Florianópolis";257
"420545 Forquilhinha";2
"420550 Fraiburgo";4
"420570 Garopaba";1
"420580 Garuva";1
"420590 Gaspar";6
"420600 Governador Celso Ramos";2
"420630 Guabiruba";2
"420670 Herval d'Oeste";2
"420700 Içara";6
"420710 Ilhota";1
"420720 Imaruí";1
"420730 Imbituba";13
"420750 Indaial";2
"420820 Itajaí";113
"420830 Itapema";5
"420845 Itapoá";1
"420850 Ituporanga";2
"420890 Jaraguá do Sul";2
"420900 Joaçaba";5
"420910 Joinville";78
"420930 Lages";19
"420940 Laguna";15
"420960 Lauro Muller";1
"420970 Lebon Régis";1
"420990 Lontras";1
"421010 Mafra";1
"421050 Maravilha";1
"421120 Morro da Fumaça";1
"421130 Navegantes";7
"421160 Nova Veneza";1
"421170 Orleans";2
"421190 Palhoça";25
"421220 Papanduva";1
"421230 Paulo Lopes";2
"421240 Pedras Grandes";1
"421250 Penha";9
"421280 Piçarras";3
"421320 Pomerode";3
"421350 Porto Belo";3
"421360 Porto União";1
"421480 Rio do Sul";12
"421500 Rio Negrinho";4
"421510 Rodeio";1
"421570 Santo Amaro da Imperatriz";1
"421580 São Bento do Sul";8
"421620 São Francisco do Sul";9
"421630 São João Batista";7
"421650 São Joaquim";1
"421660 São José";68
"421760 Siderópolis";1
"421770 Sombrio";3
"421780 Taió";2
"421790 Tangará";1
"421800 Tijucas";6
"421820 Timbó";2
"421870 Tubarão";10
"421900 Urussanga";3
"421920 Vidal Ramos";1
"421930 Videira";7
"421935 Vitor Meireles";1
"421940 Witmarsum";3
"421950 Xanxerê";6
"421970 Xaxim";1
"430040 Alegrete";6
"430050 Alpestre";1
"430060 Alvorada";40
"430105 Arroio do Sal";1
"430110 Arroio dos Ratos";2
"430160 Bagé";1
"430163 Balneário Pinhal";1
"430210 Bento Gonçalves";1
"430230 Bom Jesus";1
"430270 Butiá";1
"430300 Cachoeira do Sul";11
"430310 Cachoeirinha";19
"430350 Camaquã";1
"430367 Campestre da Serra";1
"430390 Campo Bom";2
"430450 Canguçu";2
"430460 Canoas";56
"430463 Capão da Canoa";1
"430470 Carazinho";3
"430480 Carlos Barbosa";1
"430510 Caxias do Sul";16
"430520 Cerro Largo";1
"430535 Charqueadas";5
"430545 Cidreira";1
"430600 Crissiumal";2
"430610 Cruz Alta";20
"430640 Dois Irmãos";1
"430676 Eldorado do Sul";6
"430680 Encantado";3
"430700 Erechim";7
"430750 Espumoso";1
"430760 Estância Velha";3
"430770 Esteio";12
"430780 Estrela";5
"430790 Farroupilha";6
"430810 Feliz";1
"430850 Frederico Westphalen";1
"430905 Glorinha";1
"430920 Gravataí";33
"430930 Guaíba";16
"430940 Guaporé";1
"430950 Guarani das Missões";1
"430960 Horizontina";2
"431020 Ijuí";2
"431033 Imbé";2
"431060 Itaqui";3
"431100 Jaguarão";3
"431130 Lagoa Vermelha";1
"431140 Lajeado";7
"431160 Liberato Salzano";1
"431180 Marau";1
"431230 Miraguaí";1
"431240 Montenegro";3
"431260 Muçum";2
"431303 Nova Esperança do Sul";2
"431308 Nova Pádua";1
"431330 Nova Prata";1
"431337 Nova Santa Rita";1
"431340 Novo Hamburgo";44
"431350 Osório";3
"431370 Palmeira das Missões";6
"431390 Panambi";1
"431405 Parobé";1
"431410 Passo Fundo";50
"431415 Paverama";1
"431440 Pelotas";39
"431445 Pinhal";2
"431450 Pinheiro Machado";2
"431480 Portão";5
"431490 Porto Alegre";757
"431520 Putinga";1
"431560 Rio Grande";61
"431570 Rio Pardo";5
"431600 Rolante";1
"431610 Ronda Alta";1
"431640 Rosário do Sul";1
"431680 Santa Cruz do Sul";17
"431690 Santa Maria";45
"431720 Santa Rosa";1
"431710 Santana do Livramento";2
"431740 Santiago";3
"431750 Santo Ângelo";5
"431760 Santo Antônio da Patrulha";1
"431800 São Borja";8
"431810 São Francisco de Assis";2
"431820 São Francisco de Paula";2
"431870 São Leopoldo";74
"431880 São Lourenço do Sul";1
"431890 São Luiz Gonzaga";2
"431940 São Pedro do Sul";1
"431950 São Sebastião do Caí";1
"431960 São Sepé";1
"431970 São Valentim";1
"431990 Sapiranga";5
"432000 Sapucaia do Sul";15
"432120 Taquara";5
"432130 Taquari";1
"432150 Torres";9
"432160 Tramandaí";4
"432180 Três de Maio";1
"432220 Tupanciretã";3
"432240 Uruguaiana";30
"432250 Vacaria";5
"432260 Venâncio Aires";3
"432280 Veranópolis";2
"432300 Viamão";51
"500060 Amambaí";1
"500070 Anastácio";1
"500100 Aparecida do Taboado";2
"500150 Bandeirantes";1
"500190 Bataguassu";1
"500210 Bela Vista";1
"500240 Caarapó";1
"500260 Camapuã";3
"500270 Campo Grande";170
"500295 Chapadão do Sul";1
"500320 Corumbá";21
"500330 Coxim";1
"500370 Dourados";10
"500375 Eldorado";1
"500400 Glória de Dourados";1
"500490 Jaraguari";1
"500500 Jardim";3
"500520 Ladário";1
"500568 Mundo Novo";1
"500620 Nova Andradina";2
"500630 Paranaíba";8
"500660 Ponta Porã";5
"500720 Rio Brilhante";1
"500740 Rio Verde de Mato Grosso";1
"500769 São Gabriel do Oeste";1
"500790 Sidrolândia";3
"500830 Três Lagoas";25
"510020 Água Boa";1
"510025 Alta Floresta";4
"510030 Alto Araguaia";1
"510160 Barão de Melgaço";1
"510180 Barra do Garças";5
"510250 Cáceres";8
"510267 Campo Verde";1
"510320 Colíder";1
"510330 Comodoro";1
"510340 Cuiabá";133
"510350 Diamantino";3
"510410 Guarantã do Norte";1
"510420 Guiratinga";1
"510460 Itiquira";1
"510480 Jaciara";2
"510525 Lucas do Rio Verde";2
"510562 Mirassol d'Oeste";2
"510590 Nobres";1
"510622 Nova Mutum";2
"510623 Nova Olímpia";1
"510642 Peixoto de Azevedo";6
"510650 Poconé";5
"510704 Primavera do Leste";2
"510760 Rondonópolis";38
"510770 Rosário Oeste";2
"510790 Sinop";2
"510792 Sorriso";1
"510795 Tangará da Serra";3
"510840 Várzea Grande";4
"510850 Vera";1
"510860 Vila Rica";1
"520010 Abadiânia";1
"520025 Águas Lindas de Goiás";1
"520030 Alexânia";1
"520110 Anápolis";27
"520140 Aparecida de Goiânia";23
"520170 Aragarças";1
"520330 Bela Vista de Goiás";1
"520350 Bom Jesus de Goiás";2
"520450 Caldas Novas";6
"520500 Carmo do Rio Verde";1
"520510 Catalão";5
"520540 Ceres";1
"520549 Cidade Ocidental";3
"520620 Cristalina";2
"520760 Fazenda Nova";1
"520780 Firminópolis";2
"520870 Goiânia";210
"520890 Goiás";1
"520910 Goiatuba";4
"520970 Hidrolândia";1
"520990 Iaciara";1
"521000 Inhumas";7
"521010 Ipameri";1
"521020 Iporá";1
"521080 Itajá";1
"521150 Itumbiara";5
"521190 Jataí";4
"521220 Jussara";3
"521250 Luziânia";15
"521270 Mambaí";1
"521300 Maurilândia";2
"521308 Minaçu";1
"521310 Mineiros";3
"521460 Niquelândia";1
"521500 Nova Veneza";1
"521523 Novo Gama";1
"521570 Palmeiras de Goiás";1
"521710 Piracanjuba";1
"521740 Pires do Rio";2
"521760 Planaltina";4
"521850 Quirinópolis";1
"521860 Rialma";2
"521880 Rio Verde";10
"521930 Santa Helena de Goiás";1
"521975 Santo Antônio do Descoberto";1
"522020 São Miguel do Araguaia";1
"522045 Senador Canedo";2
"522140 Trindade";5
"522185 Valparaíso de Goiás";2
"530010 Brasília";324
