"Município (Res)";"Freqüência"
"291480 Itabuna";37
"291490 Itacaré";2
"291520 Itagibá";1
"291530 Itagimirim";3
"291540 Itaju do Colônia";1
"291550 Itajuípe";3
"291560 Itamaraju";21
"291610 Itaparica";2
"291640 Itapetinga";4
"291680 Itarantim";3
"291685 Itatim";1
"291690 Itiruçu";2
"291710 Itororó";2
"291730 Ituberá";1
"291750 Jacobina";2
"291760 Jaguaquara";1
"291800 Jequié";18
"291810 Jeremoabo";1
"291840 Juazeiro";40
"291880 Laje";3
"291920 Lauro de Freitas";46
"291930 Lençóis";1
"291950 Livramento de Nossa Senhora";1
"291955 Luís Eduardo Magalhães";10
"291980 Macaúbas";1
"291992 Madre de Deus";7
"292030 Malhada de Pedras";1
"292060 Maragogipe";1
"292080 Marcionílio Souza";1
"292090 Mascote";3
"292100 Mata de São João";1
"292110 Medeiros Neto";4
"292120 Miguel Calmon";2
"292130 Milagres";2
"292140 Mirangaba";1
"292150 Monte Santo";1
"292170 Morro do Chapéu";1
"292190 Mucugê";1
"292200 Mucuri";12
"292210 Mundo Novo";2
"292220 Muniz Ferreira";2
"292230 Muritiba";5
"292240 Mutuípe";1
"292250 Nazaré";3
"292270 Nova Canaã";1
"292280 Nova Itarana";1
"292300 Nova Viçosa";5
"292310 Olindina";1
"292320 Oliveira dos Brejinhos";1
"292330 Ouriçangas";1
"292340 Palmas de Monte Alto";2
"292350 Palmeiras";2
"292380 Paripiranga";1
"292390 Pau Brasil";1
"292400 Paulo Afonso";11
"292405 Pé de Serra";1
"292410 Pedrão";1
"292420 Pedro Alexandre";1
"292430 Piatã";1
"292440 Pilão Arcado";1
"292480 Piritiba";1
"292500 Planalto";1
"292510 Poções";1
"292520 Pojuca";5
"292530 Porto Seguro";28
"292550 Prado";9
"292575 Presidente Tancredo Neves";1
"292580 Queimadas";1
"292593 Quixabeira";2
"292595 Rafael Jambeiro";1
"292600 Remanso";6
"292630 Riachão do Jacuípe";3
"292650 Ribeira do Amparo";2
"292660 Ribeira do Pombal";6
"292700 Rio Real";1
"292720 Ruy Barbosa";2
"292730 Salinas da Margarida";1
"292740 Salvador";871
"292750 Santa Bárbara";2
"292770 Santa Cruz Cabrália";5
"292790 Santa Inês";1
"292810 Santa Maria da Vitória";1
"292840 Santa Rita de Cássia";4
"292800 Santaluz";2
"292820 Santana";1
"292860 Santo Amaro";5
"292870 Santo Antônio de Jesus";16
"292880 Santo Estêvão";8
"292890 São Desidério";6
"292910 São Felipe";1
"292900 São Félix";3
"292905 São Félix do Coribe";1
"292920 São Francisco do Conde";6
"292925 São Gabriel";1
"292930 São Gonçalo dos Campos";1
"292935 São José da Vitória";2
"292937 São José do Jacuípe";3
"292940 São Miguel das Matas";2
"292950 São Sebastião do Passé";3
"292960 Sapeaçu";2
"292980 Saúde";1
"292990 Seabra";4
"293010 Senhor do Bonfim";16
"293020 Sento Sé";1
"293050 Serrinha";7
"293060 Serrolândia";1
"293070 Simões Filho";22
"293075 Sítio do Mato";1
"293077 Sobradinho";1
"293100 Tanhaçu";1
"293110 Tanquinho";1
"293135 Teixeira de Freitas";22
"293140 Teodoro Sampaio";3
"293170 Terra Nova";1
"293180 Tremedal";1
"293190 Tucano";3
"293200 Uauá";1
"293210 Ubaíra";1
"293220 Ubaitaba";1
"293230 Ubatã";1
"293240 Uibaí";1
"293245 Umburanas";1
"293250 Una";1
"293270 Uruçuca";1
"293280 Utinga";1
"293290 Valença";11
"293315 Várzea Nova";2
"293320 Vera Cruz";9
"293325 Vereda";1
"293330 Vitória da Conquista";42
"293360 Xique-Xique";3
"290000 Município ignorado - BA";2
"310020 Abaeté";3
"310030 Abre Campo";1
"310050 Açucena";1
"310090 Águas Formosas";6
"310110 Aimorés";4
"310120 Aiuruoca";1
"310150 Além Paraíba";9
"310160 Alfenas";9
"310170 Almenara";6
"310180 Alpercata";2
"315350 Alto Jequitibá";1
"310260 Andradas";3
"310280 Andrelândia";1
"310340 Araçuaí";4
"310350 Araguari";30
"310375 Araporã";1
"310380 Arapuá";1
"310390 Araújos";2
"310400 Araxá";11
"310420 Arcos";1
"310440 Argirita";1
"310490 Baependi";1
"310500 Baldim";1
"310510 Bambuí";3
"310540 Barão de Cocais";2
"310560 Barbacena";8
"310590 Barroso";1
"310600 Bela Vista de Minas";1
"310620 Belo Horizonte";745
"310650 Berilo";1
"310660 Bertópolis";1
"310670 Betim";74
"310690 Bicas";2
"310710 Boa Esperança";2
"310720 Bocaina de Minas";1
"310730 Bocaiúva";3
"310740 Bom Despacho";1
"310750 Bom Jardim de Minas";2
"310800 Bom Sucesso";2
"310830 Borda da Mata";1
"310840 Botelhos";1
"310860 Brasília de Minas";1
"310900 Brumadinho";3
"310920 Buenópolis";2
"310940 Buritizeiro";5
"310970 Cachoeira de Minas";1
"310990 Caetanópolis";1
"311000 Caeté";12
"311010 Caiana";1
"311030 Caldas";2
"311050 Camanducaia";7
"311060 Cambuí";1
"311070 Cambuquira";1
"311080 Campanário";1
"311090 Campanha";2
"311110 Campina Verde";1
"311120 Campo Belo";4
"311140 Campo Florido";1
"311170 Canaã";1
"311200 Candeias";1
"311230 Capelinha";1
"311260 Capinópolis";1
"311320 Carandaí";5
"311330 Carangola";1
"311340 Caratinga";2
"311360 Careaçu";1
"311370 Carlos Chagas";2
"311390 Carmo da Cachoeira";5
"311400 Carmo da Mata";3
"311420 Carmo do Cajuru";1
"311430 Carmo do Paranaíba";4
"311440 Carmo do Rio Claro";2
"311460 Carrancas";1
"311510 Cássia";2
"311530 Cataguases";22
"311545 Catuji";1
"311550 Caxambu";1
"311620 Chiador";3
"311660 Cláudio";1
"311670 Coimbra";1
"311730 Conceição das Alagoas";2
"311750 Conceição do Mato Dentro";1
"311787 Confins";3
"311800 Congonhas";2
"311820 Conquista";1
"311830 Conselheiro Lafaiete";7
"311840 Conselheiro Pena";1
"311860 Contagem";122
"311890 Cordisburgo";1
"311910 Corinto";3
"311940 Coronel Fabriciano";12
"312000 Córrego Novo";1
"312015 Crisólita";2
"312050 Cristina";1
"312090 Curvelo";14
"312125 Delta";1
"312130 Descoberto";1
"312160 Diamantina";2
"312230 Divinópolis";41
"312250 Dom Cavati";1
"312290 Dona Eusébia";1
"312320 Dores do Indaiá";1
"312360 Elói Mendes";1
"312370 Engenheiro Caldas";1
"312410 Esmeraldas";7
"312420 Espera Feliz";6
"312460 Estrela Dalva";2
"312490 Eugenópolis";2
"312500 Ewbank da Câmara";1
"312510 Extrema";4
"312570 Felixlândia";1
"312580 Fernandes Tourinho";1
"312600 Florestal";2
"312610 Formiga";5
"312690 Frei Inocêncio";1
"312700 Fronteira";2
"312705 Fronteira dos Vales";2
"312710 Frutal";15
"312720 Funilândia";2
"312730 Galiléia";2
"312770 Governador Valadares";35
"312780 Grão Mogol";1
"312800 Guanhães";1
"312830 Guaranésia";2
"312840 Guarani";1
"312870 Guaxupé";2
"312880 Guidoval";1
"312890 Guimarânia";2
"312910 Gurinhatã";1
"312920 Heliodora";1
"312950 Ibiá";3
"312970 Ibiraci";2
"312980 Ibirité";42
"313005 Icaraí de Minas";1
"313010 Igarapé";3
"313090 Inhapim";1
"313115 Ipaba";1
"313130 Ipatinga";39
"313150 Ipuiúna";2
"313170 Itabira";5
"313190 Itabirito";7
"313210 Itacarambi";2
"313220 Itaguara";3
"313230 Itaipé";3
"313240 Itajubá";7
"313250 Itamarandiba";2
"313270 Itambacuri";5
"313300 Itamonte";1
"313310 Itanhandu";2
"313330 Itaobim";3
"313340 Itapagipe";2
"313350 Itapecerica";1
"313360 Itapeva";3
"313375 Itaú de Minas";1
"313380 Itaúna";7
"313410 Itueta";1
"313420 Ituiutaba";12
"313430 Itumirim";1
"313440 Iturama";3
"313460 Jaboticatubas";1
"313490 Jacutinga";1
"313505 Jaíba";2
"313510 Janaúba";2
"313520 Januária";4
"313540 Jeceaba";1
"313560 Jequitaí";1
"313590 Jesuânia";1
"313600 Joaíma";1
"313620 João Monlevade";8
"313630 João Pinheiro";3
"313665 Juatuba";2
"313670 Juiz de Fora";145
"313720 Lagoa da Prata";6
"313760 Lagoa Santa";3
"313770 Lajinha";1
"313780 Lambari";5
"313800 Laranjal";1
"313820 Lavras";10
"313830 Leandro Ferreira";1
"313840 Leopoldina";6
"313850 Liberdade";1
"313860 Lima Duarte";1
"313865 Lontra";1
"313880 Luz";3
"313890 Machacalis";1
"313900 Machado";3
"313930 Manga";1
"313940 Manhuaçu";9
"313950 Manhumirim";2
"313980 Mar de Espanha";1
"314000 Mariana";2
"314015 Mário Campos";3
"314053 Martins Soares";1
"314080 Matias Barbosa";3
"314090 Matipó";1
"314100 Mato Verde";1
"314110 Matozinhos";7
"314120 Matutina";1
"314140 Medina";5
"314170 Mesquita";1
"314180 Minas Novas";2
"314210 Miradouro";1
"314220 Miraí";1
"314230 Moeda";1
"314260 Monsenhor Paulo";1
"314280 Monte Alegre de Minas";4
"314290 Monte Azul";1
"314300 Monte Belo";1
"314310 Monte Carmelo";8
"314330 Montes Claros";14
"314350 Morada Nova de Minas";1
"314390 Muriaé";21
"314410 Muzambinho";1
"314430 Nanuque";3
"314450 Nazareno";1
"314460 Nepomuceno";3
"314467 Nova Belém";1
"314470 Nova Era";5
"314480 Nova Lima";22
"314490 Nova Módica";1
"314500 Nova Ponte";1
"314510 Nova Resende";1
"314520 Nova Serrana";8
"314530 Novo Cruzeiro";3
"314560 Oliveira";4
"314590 Ouro Branco";3
"314600 Ouro Fino";5
"314610 Ouro Preto";7
"314630 Padre Paraíso";6
"314650 Pains";1
"314670 Palma";2
"314690 Papagaios";3
"314710 Pará de Minas";15
"314700 Paracatu";8
"314730 Paraisópolis";2
"314740 Paraopeba";6
"314760 Passa Quatro";1
"314790 Passos";26
"314800 Patos de Minas";19
"314810 Patrocínio";9
"314850 Pavão";4
"314860 Peçanha";1
"314870 Pedra Azul";2
"314915 Pedras de Maria da Cruz";1
"314920 Pedrinópolis";1
"314930 Pedro Leopoldo";8
"314970 Perdigão";2
"314990 Perdões";1
"314995 Periquito";1
"315053 Pingo-d'Água";1
"315060 Piracema";2
"315070 Pirajuba";2
"315100 Piranguinho";1
"315110 Pirapetinga";1
"315120 Pirapora";6
"315140 Pitangui";3
"315150 Piumhi";7
"315160 Planura";2
"315170 Poço Fundo";1
"315180 Poços de Caldas";28
"315200 Pompéu";2
"315210 Ponte Nova";8
"315217 Ponto dos Volantes";2
"315220 Porteirinha";1
"315250 Pouso Alegre";25
"315280 Prata";7
"315300 Pratinha";1
"315330 Presidente Kubitschek";1
"315360 Prudente de Morais";1
"315390 Raposos";5
"315410 Recreio";2
"315430 Resplendor";1
"315440 Ressaquinha";1
"315460 Ribeirão das Neves";42
"315490 Rio Casca";4
"315510 Rio do Prado";2
"315540 Rio Novo";2
"315560 Rio Pardo de Minas";3
"315570 Rio Piracicaba";1
"315580 Rio Pomba";1
"315590 Rio Preto";1
"315620 Rochedo de Minas";1
"315630 Rodeiro";2
"315670 Sabará";37
"315680 Sabinópolis";1
"315700 Salinas";4
"315710 Salto da Divisa";1
"315720 Santa Bárbara";7
"315770 Santa Juliana";2
"315780 Santa Luzia";44
"315800 Santa Maria de Itabira";1
"315820 Santa Maria do Suaçuí";3
"315920 Santa Rita de Caldas";1
"315930 Santa Rita de Jacutinga";1
"315935 Santa Rita de Minas";1
"315950 Santa Rita do Itueto";1
"315960 Santa Rita do Sapucaí";1
"315980 Santa Vitória";7
"315830 Santana da Vargem";1
"315895 Santana do Paraíso";2
"315990 Santo Antônio do Amparo";1
"316070 Santos Dumont";6
"316100 São Domingos do Prata";2
"316110 São Francisco";3
"316140 São Francisco do Glória";3
"316160 São Geraldo da Piedade";1
"316165 São Geraldo do Baixio";2
"316180 São Gonçalo do Pará";1
"316190 São Gonçalo do Rio Abaixo";2
"316200 São Gonçalo do Sapucaí";5
"316210 São Gotardo";4
"316250 São João del Rei";19
"316255 São João do Manhuaçu";3
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";6
"316295 São José da Lapa";4
"316370 São Lourenço";18
"316390 São Pedro da União";1
"316447 São Sebastião do Anta";1
"316470 São Sebastião do Paraíso";2
"316520 São Thomé das Letras";1
"316540 Sapucaí-Mirim";2
"316550 Sardoá";1
"316553 Sarzedo";4
"316590 Senador Modestino Gonçalves";1
"316680 Serra do Salitre";1
"316670 Serra dos Aimorés";1
"316710 Serro";1
"316720 Sete Lagoas";43
"316750 Simão Pereira";1
"316800 Taiobeiras";2
"316830 Taquaraçu de Minas";1
"316840 Tarumirim";1
"316850 Teixeiras";1
"316860 Teófilo Otoni";24
"316870 Timóteo";11
"316900 Tocantins";2
"316910 Toledo";1
"316920 Tombos";2
"316930 Três Corações";16
"316935 Três Marias";1
"316940 Três Pontas";11
"316960 Tupaciguara";3
"316990 Ubá";22
"317000 Ubaí";1
"317010 Uberaba";91
"317020 Uberlândia";219
"317030 Umburatiba";1
"317040 Unaí";4
"317052 Urucuia";1
"317060 Vargem Bonita";1
"317070 Varginha";26
"317080 Várzea da Palma";1
"317100 Vazante";2
"317120 Vespasiano";20
"317130 Viçosa";3
"317200 Visconde do Rio Branco";2
"317210 Volta Grande";1
"310000 Município ignorado - MG";2
"320010 Afonso Cláudio";4
"320013 Águia Branca";2
"320020 Alegre";8
"320030 Alfredo Chaves";3
"320040 Anchieta";5
"320050 Apiacá";6
"320060 Aracruz";12
"320070 Atilio Vivacqua";2
"320080 Baixo Guandu";9
"320090 Barra de São Francisco";6
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";3
"320120 Cachoeiro de Itapemirim";60
"320130 Cariacica";102
"320140 Castelo";4
"320150 Colatina";30
"320160 Conceição da Barra";9
"320170 Conceição do Castelo";3
"320190 Domingos Martins";1
"320200 Dores do Rio Preto";1
"320210 Ecoporanga";3
"320220 Fundão";2
"320225 Governador Lindenberg";1
"320230 Guaçuí";6
"320240 Guarapari";32
"320245 Ibatiba";2
"320250 Ibiraçu";3
"320255 Ibitirama";1
"320260 Iconha";3
"320265 Irupi";1
"320270 Itaguaçu";1
"320280 Itapemirim";3
"320300 Iúna";4
"320305 Jaguaré";2
"320310 Jerônimo Monteiro";2
"320320 Linhares";24
"320332 Marataízes";8
"320334 Marechal Floriano";2
"320340 Mimoso do Sul";2
"320350 Montanha";4
"320370 Muniz Freire";1
"320380 Muqui";2
"320390 Nova Venécia";5
"320400 Pancas";5
"320405 Pedro Canário";1
"320410 Pinheiros";2
"320420 Piúma";4
"320425 Ponto Belo";2
"320435 Rio Bananal";2
"320440 Rio Novo do Sul";1
"320450 Santa Leopoldina";1
"320455 Santa Maria de Jetibá";1
"320460 Santa Teresa";2
"320480 São José do Calçado";4
"320490 São Mateus";19
"320500 Serra";137
"320510 Viana";11
"320515 Vila Pavão";2
"320517 Vila Valério";4
"320520 Vila Velha";172
"320530 Vitória";135
"330010 Angra dos Reis";29
"330020 Araruama";25
"330022 Areal";2
"330023 Armação dos Búzios";17
"330025 Arraial do Cabo";9
"330030 Barra do Piraí";9
"330040 Barra Mansa";32
"330045 Belford Roxo";169
"330050 Bom Jardim";2
"330060 Bom Jesus do Itabapoana";10
"330070 Cabo Frio";45
"330080 Cachoeiras de Macacu";6
"330090 Cambuci";1
"330100 Campos dos Goytacazes";129
"330093 Carapebus";1
"330120 Carmo";1
"330130 Casimiro de Abreu";9
"330140 Conceição de Macabu";1
"330150 Cordeiro";4
"330160 Duas Barras";1
"330170 Duque de Caxias";263
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";15
"330187 Iguaba Grande";4
"330190 Itaboraí";49
"330200 Itaguaí";40
"330205 Italva";1
"330210 Itaocara";3
"330220 Itaperuna";15
"330225 Itatiaia";4
"330227 Japeri";38
"330230 Laje do Muriaé";2
"330240 Macaé";75
"330245 Macuco";3
"330250 Magé";84
"330260 Mangaratiba";12
"330270 Maricá";32
"330280 Mendes";2
"330285 Mesquita";71
"330290 Miguel Pereira";10
"330300 Miracema";6
"330310 Natividade";3
"330320 Nilópolis";38
"330330 Niterói";158
"330340 Nova Friburgo";35
"330350 Nova Iguaçu";222
"330360 Paracambi";19
"330370 Paraíba do Sul";9
"330380 Parati";4
"330385 Paty do Alferes";3
"330390 Petrópolis";63
"330395 Pinheiral";2
"330400 Piraí";3
"330410 Porciúncula";2
"330411 Porto Real";3
"330414 Queimados";45
"330415 Quissamã";2
"330420 Resende";7
"330430 Rio Bonito";7
"330452 Rio das Ostras";38
"330455 Rio de Janeiro";2592
"330460 Santa Maria Madalena";2
"330470 Santo Antônio de Pádua";3
"330480 São Fidélis";4
"330475 São Francisco de Itabapoana";5
"330490 São Gonçalo";259
"330500 São João da Barra";8
"330510 São João de Meriti";146
"330515 São José do Vale do Rio Preto";3
"330520 São Pedro da Aldeia";17
"330540 Sapucaia";2
"330550 Saquarema";16
"330555 Seropédica";8
"330560 Silva Jardim";6
"330570 Sumidouro";1
"330575 Tanguá";2
"330580 Teresópolis";22
"330590 Trajano de Morais";4
"330600 Três Rios";28
"330610 Valença";13
"330620 Vassouras";7
"330630 Volta Redonda";45
"330000 Município ignorado - RJ";6
"350010 Adamantina";3
"350020 Adolfo";1
"350030 Aguaí";2
"350050 Águas de Lindóia";3
"350070 Agudos";5
"350075 Alambari";1
"350080 Alfredo Marcondes";1
"350090 Altair";2
"350100 Altinópolis";1
"350110 Alto Alegre";1
"350115 Alumínio";2
"350120 Álvares Florence";2
"350130 Álvares Machado";6
"350160 Americana";58
"350170 Américo Brasiliense";3
"350180 Américo de Campos";1
"350190 Amparo";8
"350200 Analândia";1
"350210 Andradina";10
"350220 Angatuba";4
"350250 Aparecida";9
"350270 Apiaí";1
"350275 Araçariguama";3
"350280 Araçatuba";46
"350290 Araçoiaba da Serra";1
"350310 Arandu";2
"350320 Araraquara";47
"350330 Araras";36
"350335 Arco-Íris";1
"350360 Areiópolis";1
"350370 Ariranha";1
"350380 Artur Nogueira";3
"350390 Arujá";4
"350395 Aspásia";1
"350400 Assis";18
"350410 Atibaia";11
"350420 Auriflama";1
"350440 Avanhandava";2
"350450 Avaré";17
"350460 Bady Bassitt";2
"350470 Balbinos";5
"350490 Bananal";1
"350520 Bariri";1
"350530 Barra Bonita";9
"350550 Barretos";46
"350560 Barrinha";2
"350570 Barueri";38
"350580 Bastos";2
"350590 Batatais";17
"350600 Bauru";77
"350610 Bebedouro";20
"350635 Bertioga";4
"350650 Birigui";19
"350670 Boa Esperança do Sul";2
"350680 Bocaina";3
"350690 Bofete";1
"350700 Boituva";7
"350740 Borborema";1
"350750 Botucatu";27
"350760 Bragança Paulista";20
"350780 Brodowski";2
"350790 Brotas";8
"350810 Buritama";2
"350820 Buritizal";1
"350840 Cabreúva";8
"350850 Caçapava";25
"350860 Cachoeira Paulista";5
"350900 Caieiras";9
"350920 Cajamar";9
"350925 Cajati";5
"350930 Cajobi";1
"350940 Cajuru";4
"350945 Campina do Monte Alegre";1
"350950 Campinas";286
"350960 Campo Limpo Paulista";7
"350970 Campos do Jordão";7
"351000 Cândido Mota";3
"351020 Capão Bonito";6
"351030 Capela do Alto";6
"351040 Capivari";26
"351050 Caraguatatuba";55
"351060 Carapicuíba";78
"351070 Cardoso";5
"351080 Casa Branca";6
"351100 Castilho";4
"351110 Catanduva";30
"351140 Cerqueira César";2
"351150 Cerquilho";3
"351160 Cesário Lange";1
"351170 Charqueada";1
"355720 Chavantes";1
"351190 Clementina";2
"351200 Colina";6
"351210 Colômbia";1
"351220 Conchal";3
"351230 Conchas";1
"351240 Cordeirópolis";1
"351260 Coronel Macedo";1
"351280 Cosmópolis";6
"351300 Cotia";24
"351310 Cravinhos";7
"351320 Cristais Paulista";1
"351340 Cruzeiro";23
"351350 Cubatão";33
"351360 Cunha";1
"351370 Descalvado";3
"351380 Diadema";90
"351385 Dirce Reis";1
"351390 Divinolândia";1
"351440 Dracena";6
"351450 Duartina";2
"351460 Dumont";1
"351470 Echaporã";1
"351480 Eldorado";4
"351490 Elias Fausto";1
"351500 Embu";29
"351510 Embu-Guaçu";5
"351512 Emilianópolis";1
"351515 Engenheiro Coelho";1
"351518 Espírito Santo do Pinhal";5
"351520 Estrela d'Oeste";1
"351540 Fartura";1
"351560 Fernando Prestes";2
"351550 Fernandópolis";13
"351570 Ferraz de Vasconcelos";29
"351590 Floreal";1
"351600 Flórida Paulista";2
"351620 Franca";55
"351630 Francisco Morato";25
"351640 Franco da Rocha";27
"351660 Gália";2
"351690 General Salgado";3
"351700 Getulina";2
"351710 Glicério";1
"351720 Guaiçara";3
"351740 Guaíra";3
"351760 Guapiara";3
"351770 Guará";1
"351790 Guaraci";1
"351800 Guarani d'Oeste";1
"351840 Guaratinguetá";23
"351850 Guareí";1
"351860 Guariba";4
"351870 Guarujá";46
"351880 Guarulhos";207
"351885 Guatapará";1
"351905 Holambra";1
"351907 Hortolândia";44
"351925 Iaras";5
"351930 Ibaté";4
"351950 Ibirarema";1
"351960 Ibitinga";8
"351970 Ibiúna";4
"351980 Icém";3
"351990 Iepê";1
"352000 Igaraçu do Tietê";1
"352010 Igarapava";4
"352030 Iguape";6
"352042 Ilha Comprida";1
"352044 Ilha Solteira";10
"352040 Ilhabela";4
"352050 Indaiatuba";25
"352060 Indiana";1
"352090 Ipaussu";1
"352100 Iperó";4
"352110 Ipeúna";1
"352115 Ipiguá";1
"352130 Ipuã";2
"352140 Iracemápolis";2
"352150 Irapuã";1
"352160 Irapuru";1
"352180 Itaí";17
"352190 Itajobi";2
"352210 Itanhaém";25
"352220 Itapecerica da Serra";20
"352230 Itapetininga";30
"352240 Itapeva";5
"352250 Itapevi";40
"352260 Itapira";15
"352270 Itápolis";2
"352280 Itaporanga";2
"352290 Itapuí";1
"352300 Itapura";1
"352310 Itaquaquecetuba";42
"352320 Itararé";2
"352340 Itatiba";20
"352350 Itatinga";3
"352360 Itirapina";5
"352390 Itu";29
"352400 Itupeva";4
"352410 Ituverava";8
"352430 Jaboticabal";7
"352440 Jacareí";54
"352450 Jaci";2
"352460 Jacupiranga";1
"352470 Jaguariúna";7
"352480 Jales";13
"352490 Jambeiro";1
"352500 Jandira";6
"352510 Jardinópolis";13
"352520 Jarinu";3
"352530 Jaú";16
"352570 José Bonifácio";5
"352590 Jundiaí";75
"352600 Junqueirópolis";8
"352610 Juquiá";3
"352620 Juquitiba";2
"352640 Laranjal Paulista";1
"352650 Lavínia";2
"352670 Leme";7
"352680 Lençóis Paulista";7
"352690 Limeira";44
"352710 Lins";10
"352720 Lorena";10
"352730 Louveira";2
"352740 Lucélia";4
"352800 Macatuba";1
"352810 Macaubal";1
"352840 Mairinque";4
"352850 Mairiporã";7
"352860 Manduri";1
"352870 Marabá Paulista";1
"352880 Maracaí";1
"352890 Mariápolis";1
"352900 Marília";36
"352920 Martinópolis";4
"352930 Matão";6
"352940 Mauá";63
"352950 Mendonça";2
"352990 Miracatu";5
"353010 Mirandópolis";11
"353020 Mirante do Paranapanema";3
"353030 Mirassol";7
"353040 Mirassolândia";2
"353050 Mococa";4
"353060 Mogi das Cruzes";46
"353070 Mogi Guaçu";23
"353080 Moji Mirim";18
"353090 Mombuca";2
"353110 Mongaguá";7
"353130 Monte Alto";8
"353140 Monte Aprazível";3
"353150 Monte Azul Paulista";3
"353180 Monte Mor";7
"353170 Monteiro Lobato";1
"353205 Motuca";1
"353250 Neves Paulista";1
"353280 Nova Aliança";1
"353282 Nova Campina";1
"353290 Nova Europa";1
"353300 Nova Granada";1
"353310 Nova Guataporanga";1
"353340 Nova Odessa";10
"353350 Novo Horizonte";7
"353390 Olímpia";4
"353430 Orlândia";2
"353440 Osasco";120
"353460 Osvaldo Cruz";5
"353470 Ourinhos";27
"353475 Ouroeste";1
"353490 Pacaembu";7
"353500 Palestina";1
"353510 Palmares Paulista";1
"353530 Palmital";1
"353540 Panorama";1
"353550 Paraguaçu Paulista";11
"353560 Paraibuna";1
"353580 Paranapanema";1
"353600 Parapuã";1
"353610 Pardinho";2
"353620 Pariquera-Açu";3
"353640 Paulicéia";1
"353650 Paulínia";15
"353660 Paulo de Faria";4
"353670 Pederneiras";2
"353680 Pedra Bela";1
"353700 Pedregulho";2
"353710 Pedreira";4
"353720 Pedro de Toledo";1
"353730 Penápolis";3
"353740 Pereira Barreto";6
"353760 Peruíbe";7
"353770 Piacatu";2
"353780 Piedade";5
"353800 Pindamonhangaba";15
"353810 Pindorama";2
"353820 Pinhalzinho";2
"353850 Piquete";4
"353870 Piracicaba";107
"353880 Piraju";3
"353890 Pirajuí";4
"353900 Pirangi";3
"353910 Pirapora do Bom Jesus";1
"353920 Pirapozinho";2
"353930 Pirassununga";13
"353940 Piratininga";2
"353950 Pitangueiras";5
"353980 Poá";15
"354000 Pompéia";2
"354020 Pontal";1
"354025 Pontalinda";1
"354030 Pontes Gestal";2
"354050 Porangaba";1
"354060 Porto Feliz";5
"354070 Porto Ferreira";12
"354075 Potim";9
"354080 Potirendaba";3
"354085 Pracinha";1
"354090 Pradópolis";3
"354100 Praia Grande";67
"354120 Presidente Bernardes";5
"354130 Presidente Epitácio";6
"354140 Presidente Prudente";59
"354150 Presidente Venceslau";7
"354160 Promissão";4
"354170 Quatá";2
"354200 Quintana";1
"354210 Rafard";1
"354220 Rancharia";5
"354240 Regente Feijó";3
"354250 Reginópolis";1
"354260 Registro";12
"354270 Restinga";1
"354290 Ribeirão Bonito";1
"354320 Ribeirão do Sul";1
"354330 Ribeirão Pires";23
"354340 Ribeirão Preto";163
"354380 Rinópolis";1
"354390 Rio Claro";28
"354400 Rio das Pedras";5
"354410 Rio Grande da Serra";6
"354420 Riolândia";2
"354350 Riversul";2
"354425 Rosana";3
"354480 Sales";1
"354490 Sales Oliveira";1
"354515 Saltinho";1
"354520 Salto";7
"354530 Salto de Pirapora";3
"354540 Salto Grande";4
"354570 Santa Albertina";1
"354580 Santa Bárbara d'Oeste";29
"354600 Santa Branca";1
"354630 Santa Cruz das Palmeiras";2
"354640 Santa Cruz do Rio Pardo";4
"354660 Santa Fé do Sul";10
"354670 Santa Gertrudes";4
"354680 Santa Isabel";8
"354750 Santa Rita do Passa Quatro";2
"354760 Santa Rosa de Viterbo";1
"354765 Santa Salete";1
"354730 Santana de Parnaíba";9
"354770 Santo Anastácio";7
"354780 Santo André";150
"354800 Santo Antônio de Posse";3
"354810 Santo Antônio do Jardim";1
"354850 Santos";127
"354870 São Bernardo do Campo";154
"354880 São Caetano do Sul";31
"354890 São Carlos";46
"354910 São João da Boa Vista";13
"354920 São João das Duas Pontes";1
"354930 São João do Pau d'Alho";3
"354940 São Joaquim da Barra";8
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";2
"354980 São José do Rio Preto";143
"354990 São José dos Campos";145
"355010 São Manuel";4
"355020 São Miguel Arcanjo";1
"355030 São Paulo";3011
"355040 São Pedro";3
"355050 São Pedro do Turvo";1
"355060 São Roque";10
"355070 São Sebastião";10
"355080 São Sebastião da Grama";2
"355090 São Simão";2
"355100 São Vicente";98
"355110 Sarapuí";1
"355140 Serra Azul";1
"355150 Serrana";2
"355170 Sertãozinho";17
"355180 Sete Barras";4
"355190 Severínia";1
"355210 Socorro";2
"355220 Sorocaba";116
"355240 Sumaré";40
"355255 Suzanápolis";2
"355250 Suzano";32
"355260 Tabapuã";1
"355280 Taboão da Serra";51
"355300 Taguaí";1
"355310 Taiaçu";1
"355330 Tambaú";3
"355340 Tanabi";4
"355350 Tapiraí";1
"355360 Tapiratiba";1
"355365 Taquaral";1
"355370 Taquaritinga";13
"355380 Taquarituba";6
"355390 Tarabai";2
"355400 Tatuí";37
"355410 Taubaté";76
"355430 Teodoro Sampaio";1
"355450 Tietê";2
"355465 Torre de Pedra";1
"355470 Torrinha";1
"355480 Tremembé";10
"355490 Três Fronteiras";3
"355500 Tupã";17
