"Município (Res)";"Freqüência"
"312840 Guarani";1
"312850 Guarará";1
"312870 Guaxupé";7
"312890 Guimarânia";2
"312910 Gurinhatã";1
"312930 Iapu";1
"312950 Ibiá";1
"312980 Ibirité";23
"313005 Icaraí de Minas";1
"313010 Igarapé";5
"313060 Inconfidentes";1
"313090 Inhapim";1
"313100 Inhaúma";1
"313120 Ipanema";1
"313130 Ipatinga";39
"313170 Itabira";20
"313190 Itabirito";6
"313210 Itacarambi";4
"313220 Itaguara";1
"313240 Itajubá";23
"313250 Itamarandiba";2
"313270 Itambacuri";5
"313300 Itamonte";1
"313310 Itanhandu";2
"313320 Itanhomi";1
"313330 Itaobim";3
"313340 Itapagipe";1
"313350 Itapecerica";3
"313375 Itaú de Minas";1
"313380 Itaúna";11
"313420 Ituiutaba";24
"313440 Iturama";7
"313460 Jaboticatubas";4
"313470 Jacinto";1
"313510 Janaúba";4
"313520 Januária";4
"313580 Jequitinhonha";1
"313590 Jesuânia";1
"313600 Joaíma";1
"313620 João Monlevade";9
"313630 João Pinheiro";1
"313665 Juatuba";7
"313670 Juiz de Fora";175
"313700 Ladainha";2
"313720 Lagoa da Prata";6
"313730 Lagoa dos Patos";1
"313750 Lagoa Formosa";1
"313760 Lagoa Santa";4
"313780 Lambari";4
"313820 Lavras";11
"313840 Leopoldina";6
"313860 Lima Duarte";2
"313900 Machado";2
"313940 Manhuaçu";9
"313960 Mantena";2
"313980 Mar de Espanha";2
"314000 Mariana";3
"314015 Mário Campos";2
"314050 Martinho Campos";1
"314070 Mateus Leme";1
"317150 Mathias Lobato";1
"314080 Matias Barbosa";1
"314110 Matozinhos";8
"314140 Medina";1
"314150 Mendes Pimentel";2
"314160 Mercês";1
"314170 Mesquita";1
"314180 Minas Novas";1
"314190 Minduri";1
"314200 Mirabela";1
"314210 Miradouro";2
"314220 Miraí";5
"314280 Monte Alegre de Minas";2
"314310 Monte Carmelo";4
"314330 Montes Claros";33
"314350 Morada Nova de Minas";1
"314360 Morro da Garça";1
"314390 Muriaé";20
"314400 Mutum";1
"314410 Muzambinho";1
"314430 Nanuque";3
"314450 Nazareno";3
"314460 Nepomuceno";3
"314470 Nova Era";3
"314480 Nova Lima";11
"314490 Nova Módica";1
"314500 Nova Ponte";1
"314520 Nova Serrana";3
"314530 Novo Cruzeiro";1
"314540 Olaria";1
"314545 Olhos-d'Água";1
"314560 Oliveira";6
"314585 Oratórios";2
"314590 Ouro Branco";8
"314600 Ouro Fino";1
"314610 Ouro Preto";5
"314620 Ouro Verde de Minas";2
"314630 Padre Paraíso";5
"314690 Papagaios";3
"314710 Pará de Minas";14
"314700 Paracatu";4
"314720 Paraguaçu";1
"314730 Paraisópolis";3
"314740 Paraopeba";1
"314760 Passa Quatro";1
"314790 Passos";19
"314800 Patos de Minas";26
"314810 Patrocínio";6
"314830 Paula Cândido";1
"314850 Pavão";3
"314870 Pedra Azul";3
"314900 Pedra Dourada";1
"314930 Pedro Leopoldo";5
"314970 Perdigão";1
"314980 Perdizes";4
"314990 Perdões";6
"315050 Pimenta";1
"315080 Piranga";1
"315090 Piranguçu";1
"315100 Piranguinho";1
"315110 Pirapetinga";3
"315120 Pirapora";6
"315130 Piraúba";1
"315140 Pitangui";2
"315150 Piumhi";6
"315160 Planura";3
"315170 Poço Fundo";1
"315180 Poços de Caldas";26
"315200 Pompéu";5
"315210 Ponte Nova";9
"315220 Porteirinha";1
"315240 Poté";2
"315250 Pouso Alegre";22
"315280 Prata";5
"315300 Pratinha";1
"315320 Presidente Juscelino";1
"315340 Presidente Olegário";2
"315360 Prudente de Morais";3
"315390 Raposos";1
"315400 Raul Soares";2
"315410 Recreio";2
"315430 Resplendor";1
"315440 Ressaquinha";1
"315460 Ribeirão das Neves";65
"315490 Rio Casca";4
"315560 Rio Pardo de Minas";3
"315570 Rio Piracicaba";2
"315590 Rio Preto";1
"315600 Rio Vermelho";1
"315630 Rodeiro";1
"315670 Sabará";31
"315690 Sacramento";3
"315700 Salinas";1
"315720 Santa Bárbara";5
"315733 Santa Cruz de Minas";1
"315780 Santa Luzia";56
"315800 Santa Maria de Itabira";2
"315920 Santa Rita de Caldas";1
"315930 Santa Rita de Jacutinga";1
"315935 Santa Rita de Minas";1
"315960 Santa Rita do Sapucaí";3
"315980 Santa Vitória";6
"315840 Santana de Cataguases";1
"315880 Santana do Jacaré";1
"315895 Santana do Paraíso";3
"315990 Santo Antônio do Amparo";6
"316060 Santo Hipólito";1
"316070 Santos Dumont";14
"316080 São Bento Abade";1
"316095 São Domingos das Dores";1
"316100 São Domingos do Prata";3
"316170 São Gonçalo do Abaeté";1
"316180 São Gonçalo do Pará";2
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";4
"316250 São João del Rei";15
"316260 São João do Oriente";1
"316270 São João do Paraíso";1
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";5
"316295 São José da Lapa";1
"316300 São José da Safira";1
"316320 São José do Alegre";1
"316340 São José do Goiabal";1
"316350 São José do Jacuri";1
"316370 São Lourenço";13
"316450 São Sebastião do Maranhão";1
"316460 São Sebastião do Oeste";1
"316470 São Sebastião do Paraíso";21
"316500 São Tiago";1
"316540 Sapucaí-Mirim";1
"316550 Sardoá";1
"316553 Sarzedo";6
"316557 Senador Amaral";1
"316670 Serra dos Aimorés";1
"316690 Serrania";2
"316710 Serro";1
"316720 Sete Lagoas";44
"316800 Taiobeiras";1
"316805 Taparuba";1
"316810 Tapira";1
"316840 Tarumirim";1
"316860 Teófilo Otoni";15
"316870 Timóteo";5
"316880 Tiradentes";2
"316900 Tocantins";1
"316930 Três Corações";17
"316935 Três Marias";5
"316940 Três Pontas";11
"316960 Tupaciguara";1
"316990 Ubá";14
"317010 Uberaba";118
"317020 Uberlândia";203
"317040 Unaí";2
"317043 União de Minas";1
"317057 Vargem Alegre";2
"317070 Varginha";16
"317080 Várzea da Palma";1
"317090 Varzelândia";1
"317100 Vazante";2
"317120 Vespasiano";21
"317130 Viçosa";6
"317180 Virginópolis";2
"317200 Visconde do Rio Branco";7
"317220 Wenceslau Braz";1
"310000 Município ignorado - MG";2
"320016 Água Doce do Norte";1
"320013 Águia Branca";1
"320020 Alegre";6
"320030 Alfredo Chaves";1
"320035 Alto Rio Novo";3
"320040 Anchieta";2
"320050 Apiacá";1
"320060 Aracruz";7
"320080 Baixo Guandu";7
"320090 Barra de São Francisco";6
"320110 Bom Jesus do Norte";3
"320120 Cachoeiro de Itapemirim";47
"320130 Cariacica";89
"320140 Castelo";4
"320150 Colatina";19
"320220 Fundão";8
"320230 Guaçuí";3
"320240 Guarapari";27
"320245 Ibatiba";2
"320250 Ibiraçu";2
"320260 Iconha";1
"320270 Itaguaçu";3
"320280 Itapemirim";5
"320300 Iúna";4
"320305 Jaguaré";2
"320310 Jerônimo Monteiro";3
"320320 Linhares";35
"320332 Marataízes";4
"320334 Marechal Floriano";1
"320340 Mimoso do Sul";2
"320350 Montanha";6
"320360 Mucurici";1
"320380 Muqui";1
"320390 Nova Venécia";7
"320400 Pancas";2
"320405 Pedro Canário";4
"320410 Pinheiros";1
"320420 Piúma";5
"320425 Ponto Belo";2
"320430 Presidente Kennedy";3
"320435 Rio Bananal";5
"320440 Rio Novo do Sul";2
"320450 Santa Leopoldina";3
"320455 Santa Maria de Jetibá";5
"320465 São Domingos do Norte";2
"320470 São Gabriel da Palha";2
"320480 São José do Calçado";1
"320490 São Mateus";13
"320500 Serra";115
"320501 Sooretama";2
"320503 Vargem Alta";1
"320506 Venda Nova do Imigrante";1
"320510 Viana";14
"320517 Vila Valério";1
"320520 Vila Velha";108
"320530 Vitória";120
"330010 Angra dos Reis";37
"330015 Aperibé";1
"330020 Araruama";27
"330022 Areal";5
"330023 Armação dos Búzios";8
"330025 Arraial do Cabo";6
"330030 Barra do Piraí";11
"330040 Barra Mansa";46
"330045 Belford Roxo";169
"330050 Bom Jardim";6
"330060 Bom Jesus do Itabapoana";12
"330070 Cabo Frio";50
"330080 Cachoeiras de Macacu";11
"330100 Campos dos Goytacazes";115
"330110 Cantagalo";2
"330093 Carapebus";3
"330115 Cardoso Moreira";2
"330120 Carmo";5
"330130 Casimiro de Abreu";5
"330095 Comendador Levy Gasparian";1
"330140 Conceição de Macabu";7
"330150 Cordeiro";6
"330160 Duas Barras";3
"330170 Duque de Caxias";371
"330180 Engenheiro Paulo de Frontin";1
"330185 Guapimirim";6
"330187 Iguaba Grande";6
"330190 Itaboraí";81
"330200 Itaguaí";13
"330210 Itaocara";3
"330220 Itaperuna";27
"330225 Itatiaia";5
"330227 Japeri";38
"330230 Laje do Muriaé";3
"330240 Macaé";48
"330245 Macuco";4
"330250 Magé";52
"330260 Mangaratiba";11
"330270 Maricá";24
"330280 Mendes";3
"330285 Mesquita";58
"330290 Miguel Pereira";8
"330300 Miracema";11
"330310 Natividade";5
"330320 Nilópolis";58
"330330 Niterói";257
"330340 Nova Friburgo";48
"330350 Nova Iguaçu";354
"330360 Paracambi";17
"330370 Paraíba do Sul";16
"330380 Parati";10
"330385 Paty do Alferes";4
"330390 Petrópolis";68
"330395 Pinheiral";4
"330400 Piraí";7
"330410 Porciúncula";8
"330411 Porto Real";3
"330412 Quatis";1
"330414 Queimados";52
"330415 Quissamã";2
"330420 Resende";12
"330430 Rio Bonito";5
"330450 Rio das Flores";1
"330452 Rio das Ostras";25
"330455 Rio de Janeiro";2839
"330470 Santo Antônio de Pádua";10
"330480 São Fidélis";3
"330475 São Francisco de Itabapoana";4
"330490 São Gonçalo";278
"330500 São João da Barra";4
"330510 São João de Meriti";175
"330513 São José de Ubá";1
"330515 São José do Vale do Rio Preto";4
"330520 São Pedro da Aldeia";6
"330540 Sapucaia";10
"330550 Saquarema";12
"330555 Seropédica";15
"330560 Silva Jardim";1
"330570 Sumidouro";1
"330575 Tanguá";4
"330580 Teresópolis";51
"330600 Três Rios";24
"330610 Valença";8
"330620 Vassouras";8
"330630 Volta Redonda";39
"330000 Município ignorado - RJ";6
"350010 Adamantina";3
"350060 Águas de São Pedro";1
"350070 Agudos";11
"350100 Altinópolis";2
"350115 Alumínio";2
"350130 Álvares Machado";6
"350140 Álvaro de Carvalho";6
"350150 Alvinlândia";1
"350160 Americana";59
"350170 Américo Brasiliense";6
"350190 Amparo";18
"350210 Andradina";13
"350230 Anhembi";3
"350250 Aparecida";9
"350270 Apiaí";1
"350275 Araçariguama";8
"350280 Araçatuba";55
"350310 Arandu";1
"350320 Araraquara";69
"350330 Araras";41
"350360 Areiópolis";3
"350370 Ariranha";2
"350380 Artur Nogueira";4
"350390 Arujá";11
"350400 Assis";34
"350410 Atibaia";14
"350440 Avanhandava";4
"350450 Avaré";20
"350460 Bady Bassitt";3
"350470 Balbinos";3
"350480 Bálsamo";2
"350520 Bariri";3
"350530 Barra Bonita";3
"350540 Barra do Turvo";1
"350550 Barretos";62
"350560 Barrinha";5
"350570 Barueri";47
"350580 Bastos";2
"350590 Batatais";11
"350600 Bauru";114
"350610 Bebedouro";22
"350620 Bento de Abreu";2
"350630 Bernardino de Campos";1
"350635 Bertioga";7
"350640 Bilac";1
"350650 Birigui";27
"350660 Biritiba-Mirim";4
"350670 Boa Esperança do Sul";5
"350680 Bocaina";3
"350690 Bofete";2
"350700 Boituva";3
"350710 Bom Jesus dos Perdões";2
"350750 Botucatu";25
"350760 Bragança Paulista";22
"350780 Brodowski";2
"350790 Brotas";3
"350800 Buri";1
"350810 Buritama";3
"350830 Cabrália Paulista";2
"350840 Cabreúva";7
"350850 Caçapava";37
"350860 Cachoeira Paulista";7
"350900 Caieiras";13
"350920 Cajamar";10
"350925 Cajati";8
"350940 Cajuru";8
"350950 Campinas";315
"350960 Campo Limpo Paulista";17
"350970 Campos do Jordão";9
"350990 Cananéia";4
"350995 Canas";1
"351000 Cândido Mota";3
"351020 Capão Bonito";8
"351030 Capela do Alto";1
"351040 Capivari";8
"351050 Caraguatatuba";39
"351060 Carapicuíba";74
"351070 Cardoso";2
"351080 Casa Branca";9
"351100 Castilho";1
"351110 Catanduva";58
"351120 Catiguá";1
"351130 Cedral";2
"351140 Cerqueira César";1
"351150 Cerquilho";2
"351170 Charqueada";2
"355720 Chavantes";2
"351190 Clementina";1
"351200 Colina";1
"351210 Colômbia";5
"351220 Conchal";2
"351230 Conchas";2
"351240 Cordeirópolis";1
"351280 Cosmópolis";15
"351290 Cosmorama";1
"351300 Cotia";32
"351310 Cravinhos";2
"351320 Cristais Paulista";1
"351340 Cruzeiro";39
"351350 Cubatão";26
"351370 Descalvado";3
"351380 Diadema";106
"351410 Dois Córregos";3
"351440 Dracena";3
"351450 Duartina";3
"351460 Dumont";1
"351480 Eldorado";2
"351495 Embaúba";1
"351500 Embu";37
"351510 Embu-Guaçu";13
"351515 Engenheiro Coelho";2
"351518 Espírito Santo do Pinhal";2
"355730 Estiva Gerbi";1
"351520 Estrela d'Oeste";3
"351535 Euclides da Cunha Paulista";1
"351540 Fartura";3
"351550 Fernandópolis";12
"351570 Ferraz de Vasconcelos";36
"351600 Flórida Paulista";4
"351620 Franca";43
"351630 Francisco Morato";40
"351640 Franco da Rocha";46
"351660 Gália";1
"351670 Garça";8
"351680 Gastão Vidigal";1
"351700 Getulina";4
"351720 Guaiçara";1
"351740 Guaíra";2
"351750 Guapiaçu";5
"351760 Guapiara";1
"351770 Guará";4
"351780 Guaraçaí";2
"351790 Guaraci";2
"351810 Guarantã";1
"351820 Guararapes";2
"351830 Guararema";1
"351840 Guaratinguetá";36
"351850 Guareí";1
"351860 Guariba";1
"351870 Guarujá";109
"351880 Guarulhos";298
"351885 Guatapará";1
"351900 Herculândia";1
"351905 Holambra";2
"351907 Hortolândia";47
"351910 Iacanga";1
"351920 Iacri";2
"351925 Iaras";2
"351930 Ibaté";8
"351940 Ibirá";2
"351960 Ibitinga";8
"351970 Ibiúna";2
"351980 Icém";1
"352010 Igarapava";2
"352030 Iguape";5
"352042 Ilha Comprida";1
"352044 Ilha Solteira";5
"352040 Ilhabela";4
"352050 Indaiatuba";23
"352090 Ipaussu";2
"352100 Iperó";5
"352115 Ipiguá";1
"352120 Iporanga";1
"352140 Iracemápolis";4
"352150 Irapuã";1
"352160 Irapuru";4
"352170 Itaberá";1
"352180 Itaí";6
"352190 Itajobi";2
"352210 Itanhaém";16
"352220 Itapecerica da Serra";26
"352230 Itapetininga";43
"352240 Itapeva";6
"352250 Itapevi";52
"352260 Itapira";23
"352265 Itapirapuã Paulista";1
"352270 Itápolis";3
"352280 Itaporanga";2
"352290 Itapuí";1
"352310 Itaquaquecetuba";69
"352320 Itararé";19
"352330 Itariri";1
"352340 Itatiba";24
"352350 Itatinga";2
"352360 Itirapina";3
"352390 Itu";35
"352400 Itupeva";4
"352410 Ituverava";5
"352420 Jaborandi";1
"352430 Jaboticabal";18
"352440 Jacareí";74
"352450 Jaci";2
"352460 Jacupiranga";3
"352470 Jaguariúna";7
"352480 Jales";7
"352500 Jandira";20
"352510 Jardinópolis";9
"352520 Jarinu";7
"352530 Jaú";18
"352540 Jeriquara";1
"352550 Joanópolis";1
"352560 João Ramalho";1
"352570 José Bonifácio";5
"352580 Júlio Mesquita";1
"352590 Jundiaí";82
"352600 Junqueirópolis";2
"352610 Juquiá";3
"352620 Juquitiba";3
"352630 Lagoinha";1
"352640 Laranjal Paulista";7
"352650 Lavínia";1
"352660 Lavrinhas";3
"352670 Leme";14
"352680 Lençóis Paulista";11
"352690 Limeira";40
"352710 Lins";19
"352720 Lorena";21
"352730 Louveira";2
"352740 Lucélia";3
"352840 Mairinque";7
"352850 Mairiporã";13
"352880 Maracaí";2
"352900 Marília";55
"352920 Martinópolis";16
"352930 Matão";23
"352940 Mauá";96
"352960 Meridiano";4
"352970 Miguelópolis";8
"352990 Miracatu";10
"353010 Mirandópolis";13
"353020 Mirante do Paranapanema";1
"353030 Mirassol";24
"353040 Mirassolândia";2
"353050 Mococa";12
"353060 Mogi das Cruzes";64
"353070 Mogi Guaçu";21
"353080 Moji Mirim";31
"353100 Monções";1
"353110 Mongaguá";16
"353130 Monte Alto";11
"353140 Monte Aprazível";4
"353150 Monte Azul Paulista";3
"353180 Monte Mor";6
"353190 Morro Agudo";1
"353200 Morungaba";3
"353205 Motuca";1
"353210 Murutinga do Sul";1
"353220 Narandiba";1
"353230 Natividade da Serra";1
"353240 Nazaré Paulista";1
"353250 Neves Paulista";5
"353260 Nhandeara";1
"353280 Nova Aliança";1
"353282 Nova Campina";1
"353290 Nova Europa";2
"353300 Nova Granada";2
"353340 Nova Odessa";6
"353325 Novais";1
"353350 Novo Horizonte";2
"353390 Olímpia";3
"353400 Onda Verde";3
"353410 Oriente";1
"353420 Orindiúva";1
"353430 Orlândia";3
"353440 Osasco";144
"353460 Osvaldo Cruz";5
"353470 Ourinhos";19
"353480 Ouro Verde";3
"353475 Ouroeste";3
"353490 Pacaembu";11
"353500 Palestina";2
"353510 Palmares Paulista";2
"353530 Palmital";4
"353550 Paraguaçu Paulista";6
"353560 Paraibuna";1
"353570 Paraíso";1
"353580 Paranapanema";1
"353600 Parapuã";3
"353610 Pardinho";1
"353620 Pariquera-Açu";3
"353640 Paulicéia";1
"353650 Paulínia";12
"353670 Pederneiras";4
"353680 Pedra Bela";1
"353700 Pedregulho";1
"353710 Pedreira";3
"353730 Penápolis";4
"353740 Pereira Barreto";8
"353750 Pereiras";2
"353760 Peruíbe";11
"353780 Piedade";8
"353800 Pindamonhangaba";24
"353810 Pindorama";7
"353820 Pinhalzinho";1
"353850 Piquete";6
"353860 Piracaia";2
"353870 Piracicaba";88
"353880 Piraju";7
"353890 Pirajuí";5
"353900 Pirangi";1
"353910 Pirapora do Bom Jesus";6
"353920 Pirapozinho";3
"353930 Pirassununga";20
"353940 Piratininga";2
"353950 Pitangueiras";5
"353980 Poá";21
"353990 Poloni";2
"354000 Pompéia";4
"354020 Pontal";5
"354025 Pontalinda";1
"354030 Pontes Gestal";2
"354040 Populina";1
"354050 Porangaba";1
"354060 Porto Feliz";5
"354070 Porto Ferreira";12
"354075 Potim";11
"354080 Potirendaba";2
"354085 Pracinha";1
"354100 Praia Grande";72
"354120 Presidente Bernardes";4
"354130 Presidente Epitácio";14
"354140 Presidente Prudente";53
"354150 Presidente Venceslau";8
"354160 Promissão";2
"354170 Quatá";1
"354180 Queiroz";3
"354190 Queluz";1
"354200 Quintana";2
"354210 Rafard";2
"354220 Rancharia";2
"354240 Regente Feijó";2
"354250 Reginópolis";1
"354260 Registro";7
"354270 Restinga";1
"354290 Ribeirão Bonito";2
"354330 Ribeirão Pires";30
"354340 Ribeirão Preto";234
"354370 Rincão";1
"354380 Rinópolis";3
"354390 Rio Claro";48
"354400 Rio das Pedras";1
"354410 Rio Grande da Serra";10
"354420 Riolândia";2
"354350 Riversul";1
"354430 Roseira";1
"354460 Sabino";1
"354480 Sales";1
"354500 Salesópolis";1
"354520 Salto";14
"354530 Salto de Pirapora";4
"354540 Salto Grande";1
"354560 Santa Adélia";2
"354570 Santa Albertina";4
"354580 Santa Bárbara d'Oeste";22
"354600 Santa Branca";3
"354610 Santa Clara d'Oeste";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";7
"354660 Santa Fé do Sul";2
"354670 Santa Gertrudes";2
"354680 Santa Isabel";6
"354690 Santa Lúcia";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";1
"354730 Santana de Parnaíba";8
"354770 Santo Anastácio";1
"354780 Santo André";191
"354800 Santo Antônio de Posse";4
"354830 Santo Expedito";1
"354850 Santos";194
"354870 São Bernardo do Campo";169
"354880 São Caetano do Sul";50
"354890 São Carlos";52
"354910 São João da Boa Vista";10
"354940 São Joaquim da Barra";2
"354970 São José do Rio Pardo";6
"354980 São José do Rio Preto";199
"354990 São José dos Campos";185
"355010 São Manuel";4
"355020 São Miguel Arcanjo";2
"355030 São Paulo";3637
"355040 São Pedro";7
"355050 São Pedro do Turvo";1
"355060 São Roque";14
"355070 São Sebastião";18
"355080 São Sebastião da Grama";1
"355090 São Simão";4
"355100 São Vicente";109
"355140 Serra Azul";10
"355160 Serra Negra";3
"355150 Serrana";3
"355170 Sertãozinho";14
"355180 Sete Barras";2
"355190 Severínia";2
"355210 Socorro";2
"355220 Sorocaba";144
"355240 Sumaré";26
"355255 Suzanápolis";1
"355250 Suzano";54
"355260 Tabapuã";1
"355270 Tabatinga";5
"355280 Taboão da Serra";79
"355300 Taguaí";2
"355320 Taiúva";2
"355340 Tanabi";2
"355350 Tapiraí";1
"355360 Tapiratiba";2
"355370 Taquaritinga";15
"355380 Taquarituba";4
"355390 Tarabai";1
"355400 Tatuí";21
"355410 Taubaté";105
"355430 Teodoro Sampaio";2
"355440 Terra Roxa";1
"355450 Tietê";2
"355470 Torrinha";2
"355475 Trabiju";1
"355480 Tremembé";17
"355500 Tupã";14
"355510 Tupi Paulista";4
"355520 Turiúba";1
"355540 Ubatuba";22
"355550 Ubirajara";1
"355560 Uchoa";2
"355600 Urupês";6
"355610 Valentim Gentil";1
"355620 Valinhos";14
"355630 Valparaíso";5
"355640 Vargem Grande do Sul";4
"355645 Vargem Grande Paulista";7
"355650 Várzea Paulista";19
"355660 Vera Cruz";3
"355670 Vinhedo";9
"355680 Viradouro";1
"355690 Vista Alegre do Alto";2
"355695 Vitória Brasil";1
"355700 Votorantim";20
"355710 Votuporanga";31
"350000 Município ignorado - SP";17
"410030 Agudos do Sul";1
"410040 Almirante Tamandaré";21
"410060 Alto Paraná";1
"410110 Andirá";2
"410120 Antonina";2
"410140 Apucarana";20
"410150 Arapongas";21
"410160 Arapoti";6
"410170 Araruna";2
"410180 Araucária";20
"410200 Assis Chateaubriand";4
"410210 Astorga";3
"410230 Balsa Nova";2
"410240 Bandeirantes";1
"410250 Barbosa Ferraz";1
"410260 Barracão";1
"410280 Bela Vista do Paraíso";1
"410320 Bom Sucesso";1
"410340 Cafeara";1
"410345 Cafelândia";1
"410347 Cafezal do Sul";1
"410360 Cambará";3
"410370 Cambé";15
"410380 Cambira";1
"410390 Campina da Lagoa";2
"410395 Campina do Simão";1
"410400 Campina Grande do Sul";6
"410410 Campo do Tenente";2
"410420 Campo Largo";18
"410425 Campo Magro";5
"410430 Campo Mourão";17
"410440 Cândido de Abreu";1
"410445 Cantagalo";3
"410450 Capanema";1
"410460 Capitão Leônidas Marques";1
"410465 Carambeí";2
"410470 Carlópolis";2
"410480 Cascavel";43
"410490 Castro";4
"410530 Céu Azul";1
"410550 Cianorte";11
"410580 Colombo";44
"410590 Colorado";1
"410600 Congonhinhas";1
"410610 Conselheiro Mairinck";1
"410620 Contenda";1
"410630 Corbélia";1
"410640 Cornélio Procópio";7
"410660 Cruzeiro do Oeste";3
"410690 Curitiba";579
"410720 Dois Vizinhos";2
"410725 Douradina";1
"410750 Engenheiro Beltrão";4
"410760 Faxinal";2
"410765 Fazenda Rio Grande";16
"410770 Fênix";1
"410800 Florestópolis";2
"410810 Flórida";1
"410830 Foz do Iguaçu";88
"410840 Francisco Beltrão";8
"410850 General Carneiro";1
"410880 Guaíra";3
"410900 Guapirama";1
"410940 Guarapuava";36
"410960 Guaratuba";15
"410970 Ibaiti";1
"410980 Ibiporã";3
"410990 Icaraíma";1
"411000 Iguaraçu";2
"411007 Imbaú";1
"411010 Imbituva";4
"411060 Iporã";2
"411070 Irati";6
"411090 Itaguajé";1
"411110 Itambé";1
"411125 Itaperuçu";1
"411150 Ivaiporã";2
"411170 Jaboti";2
"411180 Jacarezinho";4
"411190 Jaguapitã";5
"411200 Jaguariaíva";3
"411210 Jandaia do Sul";2
"411230 Japira";1
"411240 Japurá";3
"411250 Jardim Alegre";3
"411260 Jardim Olinda";1
"411270 Jataizinho";1
"411280 Joaquim Távora";3
"411320 Lapa";5
"411330 Laranjeiras do Sul";4
"411350 Loanda";2
"411370 Londrina";106
"411380 Lupionópolis";1
"411410 Mandaguaçu";3
"411420 Mandaguari";9
"411430 Mandirituba";2
"411460 Marechal Cândido Rondon";1
"411470 Maria Helena";1
"411480 Marialva";4
"411510 Mariluz";2
"411520 Maringá";79
"411530 Mariópolis";1
"411540 Marmeleiro";2
"411560 Matelândia";2
"411570 Matinhos";7
"411580 Medianeira";7
"411620 Morretes";1
"411660 Nova América da Colina";1
"411690 Nova Esperança";2
"411700 Nova Fátima";2
"411710 Nova Londrina";1
"411725 Nova Prata do Iguaçu";1
"411730 Ortigueira";2
"411750 Paiçandu";2
"411760 Palmas";3
"411770 Palmeira";3
"411780 Palmital";1
"411790 Palotina";2
"411820 Paranaguá";62
"411840 Paranavaí";16
"411850 Pato Branco";10
"411900 Pérola d'Oeste";1
"411915 Pinhais";67
"411940 Piraí do Sul";2
"411950 Piraquara";24
"411960 Pitanga";1
"411965 Pitangueiras";2
"411990 Ponta Grossa";65
"411995 Pontal do Paraná";5
"412000 Porecatu";5
"412010 Porto Amazonas";1
"412033 Prado Ferreira";1
"412050 Primeiro de Maio";1
"412060 Prudentópolis";3
"412080 Quatro Barras";2
"412085 Quatro Pontes";1
"412090 Quedas do Iguaçu";1
"412125 Ramilândia";1
"412130 Rancho Alegre";2
"412150 Rebouças";1
"412170 Reserva";2
"412220 Rio Branco do Sul";5
"412230 Rio Negro";4
"412240 Rolândia";7
"412320 Santa Cecília do Pavão";1
"412330 Santa Cruz de Monte Castelo";1
"412340 Santa Fé";2
"412350 Santa Helena";3
"412385 Santa Maria do Oeste";1
"412402 Santa Tereza do Oeste";1
"412405 Santa Terezinha de Itaipu";3
"412410 Santo Antônio da Platina";5
"412420 Santo Antônio do Caiuá";3
"412440 Santo Antônio do Sudoeste";2
"412450 Santo Inácio";1
"412490 São João do Caiuá";2
"412545 São José das Palmeiras";1
"412550 São José dos Pinhais";57
"412560 São Mateus do Sul";4
"412570 São Miguel do Iguaçu";3
"412580 São Pedro do Ivaí";1
"412625 Sarandi";17
"412630 Sengés";1
"412640 Sertaneja";1
"412680 Tapejara";1
"412710 Telêmaco Borba";4
"412730 Terra Rica";1
"412750 Tibagi";1
"412770 Toledo";8
"412785 Três Barras do Paraná";1
"412788 Tunas do Paraná";2
"412796 Turvo";2
"412800 Ubiratã";2
"412810 Umuarama";12
"412820 União da Vitória";8
"412880 Xambrê";2
"410000 Município ignorado - PR";1
"420010 Abelardo Luz";4
"420040 Água Doce";1
"420050 Águas de Chapecó";1
"420060 Águas Mornas";1
"420090 Angelina";1
"420125 Apiúna";3
"420130 Araquari";6
"420140 Araranguá";29
"420180 Atalanta";4
"420195 Balneário Arroio do Silva";4
"420205 Balneário Barra do Sul";6
"420200 Balneário Camboriú";119
"420207 Balneário Gaivota";4
"420210 Barra Velha";6
"420220 Benedito Novo";1
"420230 Biguaçu";11
"420240 Blumenau";130
"420250 Bom Jardim da Serra";2
"420253 Bom Jesus";1
"420245 Bombinhas";2
"420280 Braço do Norte";8
"420290 Brusque";52
"420300 Caçador";10
"420320 Camboriú";54
"420350 Campo Erê";3
"420360 Campos Novos";6
"420370 Canelinha";3
"420380 Canoinhas";7
"420390 Capinzal";1
"420395 Capivari de Baixo";12
"420400 Catanduvas";2
"420415 Celso Ramos";1
"420420 Chapecó";29
"420425 Cocal do Sul";1
"420430 Concórdia";3
"420455 Correia Pinto";3
"420450 Corupá";2
"420460 Criciúma";104
"420480 Curitibanos";7
"420490 Descanso";2
"420500 Dionísio Cerqueira";3
"420540 Florianópolis";251
"420545 Forquilhinha";2
"420550 Fraiburgo";2
"420560 Galvão";1
"420580 Garuva";2
"420590 Gaspar";17
"420600 Governador Celso Ramos";1
"420610 Grão Pará";4
"420620 Gravatal";3
"420630 Guabiruba";2
"420650 Guaramirim";8
"420670 Herval d'Oeste";2
"420680 Ibicaré";2
"420690 Ibirama";1
"420700 Içara";27
