"Município (Res)";"Freqüência"
"310970 Cachoeira de Minas";1
"310990 Caetanópolis";1
"311000 Caeté";5
"311030 Caldas";1
"311050 Camanducaia";4
"311060 Cambuí";2
"311100 Campestre";1
"311110 Campina Verde";4
"311120 Campo Belo";10
"311140 Campo Florido";1
"311180 Canápolis";1
"311200 Candeias";1
"311230 Capelinha";1
"311260 Capinópolis";2
"311280 Capitólio";1
"311300 Caraí";3
"311330 Carangola";5
"311340 Caratinga";7
"311360 Careaçu";2
"311370 Carlos Chagas";2
"311390 Carmo da Cachoeira";2
"311420 Carmo do Cajuru";4
"311430 Carmo do Paranaíba";4
"311450 Carmópolis de Minas";1
"311500 Cascalho Rico";1
"311510 Cássia";3
"311530 Cataguases";14
"311535 Catas Altas";3
"311545 Catuji";2
"311550 Caxambu";5
"311590 Chácara";1
"311620 Chiador";1
"311640 Claraval";1
"311660 Cláudio";2
"311670 Coimbra";1
"311710 Conceição da Aparecida";1
"311730 Conceição das Alagoas";6
"311750 Conceição do Mato Dentro";1
"311800 Congonhas";4
"311830 Conselheiro Lafaiete";8
"311840 Conselheiro Pena";2
"311850 Consolação";1
"311860 Contagem";140
"311910 Corinto";4
"311920 Coroaci";1
"311930 Coromandel";2
"311940 Coronel Fabriciano";9
"311960 Coronel Pacheco";1
"311980 Córrego Danta";1
"312090 Curvelo";6
"312110 Delfim Moreira";1
"312125 Delta";1
"312130 Descoberto";2
"312160 Diamantina";1
"312190 Divinésia";1
"312230 Divinópolis";25
"312235 Divisa Alegre";1
"312245 Divisópolis";3
"312310 Dores de Guanhães";1
"312360 Elói Mendes";2
"312370 Engenheiro Caldas";1
"312380 Engenheiro Navarro";1
"312385 Entre Folhas";1
"312410 Esmeraldas";7
"312420 Espera Feliz";2
"312500 Ewbank da Câmara";1
"312510 Extrema";4
"312540 Felício dos Santos";1
"312560 Felisburgo";1
"312570 Felixlândia";1
"312610 Formiga";10
"312670 Francisco Sá";1
"312690 Frei Inocêncio";1
"312700 Fronteira";5
"312705 Fronteira dos Vales";1
"312710 Frutal";9
"312737 Goiabeira";1
"312738 Goianá";1
"312740 Gonçalves";1
"312770 Governador Valadares";36
"312780 Grão Mogol";1
"312800 Guanhães";2
"312810 Guapé";1
"312830 Guaranésia";1
"312850 Guarará";2
"312870 Guaxupé";3
"312910 Gurinhatã";1
"312950 Ibiá";3
"312980 Ibirité";26
"313000 Ibituruna";1
"313010 Igarapé";10
"313090 Inhapim";1
"313100 Inhaúma";5
"313110 Inimutaba";1
"313115 Ipaba";4
"313120 Ipanema";2
"313130 Ipatinga";53
"313170 Itabira";14
"313190 Itabirito";4
"313210 Itacarambi";2
"313220 Itaguara";2
"313230 Itaipé";1
"313240 Itajubá";25
"313250 Itamarandiba";1
"313270 Itambacuri";4
"313310 Itanhandu";1
"313340 Itapagipe";1
"313350 Itapecerica";1
"313370 Itatiaiuçu";1
"313375 Itaú de Minas";1
"313380 Itaúna";9
"313410 Itueta";1
"313420 Ituiutaba";18
"313440 Iturama";6
"313460 Jaboticatubas";1
"313470 Jacinto";1
"313490 Jacutinga";1
"313510 Janaúba";1
"313520 Januária";4
"313545 Jenipapo de Minas";1
"313580 Jequitinhonha";4
"313620 João Monlevade";8
"313630 João Pinheiro";3
"313640 Joaquim Felício";1
"313665 Juatuba";1
"313670 Juiz de Fora";284
"313700 Ladainha";1
"313720 Lagoa da Prata";1
"313740 Lagoa Dourada";3
"313750 Lagoa Formosa";3
"313760 Lagoa Santa";10
"313770 Lajinha";1
"313780 Lambari";3
"313800 Laranjal";1
"313810 Lassance";4
"313820 Lavras";11
"313840 Leopoldina";16
"313850 Liberdade";1
"313862 Limeira do Oeste";1
"313880 Luz";3
"313890 Machacalis";1
"313930 Manga";3
"313940 Manhuaçu";13
"313950 Manhumirim";3
"313960 Mantena";2
"313980 Mar de Espanha";6
"314000 Mariana";2
"314015 Mário Campos";3
"314020 Maripá de Minas";3
"314070 Mateus Leme";7
"314080 Matias Barbosa";2
"314085 Matias Cardoso";1
"314110 Matozinhos";13
"314140 Medina";1
"314180 Minas Novas";1
"314220 Miraí";3
"314280 Monte Alegre de Minas";1
"314310 Monte Carmelo";3
"314330 Montes Claros";17
"314360 Morro da Garça";1
"314390 Muriaé";26
"314400 Mutum";2
"314430 Nanuque";4
"314460 Nepomuceno";2
"314470 Nova Era";1
"314480 Nova Lima";9
"314500 Nova Ponte";2
"314505 Nova Porteirinha";1
"314510 Nova Resende";1
"314520 Nova Serrana";5
"314530 Novo Cruzeiro";1
"314535 Novo Oriente de Minas";1
"314560 Oliveira";3
"314590 Ouro Branco";1
"314600 Ouro Fino";3
"314610 Ouro Preto";10
"314620 Ouro Verde de Minas";2
"314630 Padre Paraíso";4
"314690 Papagaios";1
"314710 Pará de Minas";10
"314700 Paracatu";13
"314730 Paraisópolis";3
"314740 Paraopeba";3
"314760 Passa Quatro";1
"314770 Passa Tempo";1
"314790 Passos";17
"314795 Patis";2
"314800 Patos de Minas";16
"314810 Patrocínio";7
"314860 Peçanha";1
"314870 Pedra Azul";1
"314930 Pedro Leopoldo";8
"314940 Pedro Teixeira";1
"314970 Perdigão";1
"314980 Perdizes";3
"314990 Perdões";5
"315000 Pescador";1
"315010 Piau";1
"315070 Pirajuba";3
"315080 Piranga";2
"315100 Piranguinho";1
"315120 Pirapora";6
"315140 Pitangui";3
"315150 Piumhi";1
"315160 Planura";2
"315180 Poços de Caldas";18
"315200 Pompéu";3
"315210 Ponte Nova";10
"315217 Ponto dos Volantes";2
"315220 Porteirinha";1
"315250 Pouso Alegre";30
"315260 Pouso Alto";1
"315280 Prata";3
"315340 Presidente Olegário";1
"315360 Prudente de Morais";1
"315380 Queluzito";1
"315390 Raposos";3
"315400 Raul Soares";1
"315410 Recreio";4
"315415 Reduto";1
"315445 Riachinho";1
"315460 Ribeirão das Neves";76
"315480 Rio Acima";1
"315490 Rio Casca";4
"315540 Rio Novo";2
"315560 Rio Pardo de Minas";1
"315570 Rio Piracicaba";2
"315645 Rosário da Limeira";3
"315670 Sabará";21
"315680 Sabinópolis";1
"315690 Sacramento";2
"315700 Salinas";1
"315720 Santa Bárbara";3
"315733 Santa Cruz de Minas";1
"315780 Santa Luzia";41
"315820 Santa Maria do Suaçuí";3
"315935 Santa Rita de Minas";1
"315960 Santa Rita do Sapucaí";4
"315980 Santa Vitória";5
"315830 Santana da Vargem";1
"315840 Santana de Cataguases";1
"315895 Santana do Paraíso";1
"315990 Santo Antônio do Amparo";3
"316040 Santo Antônio do Monte";1
"316060 Santo Hipólito";1
"316070 Santos Dumont";9
"316100 São Domingos do Prata";2
"316110 São Francisco";1
"316120 São Francisco de Paula";2
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";6
"316150 São Geraldo";2
"316170 São Gonçalo do Abaeté";2
"316190 São Gonçalo do Rio Abaixo";1
"316200 São Gonçalo do Sapucaí";2
"316210 São Gotardo";6
"316220 São João Batista do Glória";1
"316240 São João da Ponte";1
"316250 São João del Rei";14
"316260 São João do Oriente";1
"316292 São Joaquim de Bicas";6
"316294 São José da Barra";1
"316295 São José da Lapa";4
"316350 São José do Jacuri";1
"316370 São Lourenço";16
"316390 São Pedro da União";1
"316470 São Sebastião do Paraíso";15
"316500 São Tiago";2
"316550 Sardoá";2
"316580 Senador José Bento";1
"316620 Senhora dos Remédios";2
"316680 Serra do Salitre";2
"316670 Serra dos Aimorés";2
"316690 Serrania";1
"316710 Serro";1
"316720 Sete Lagoas";33
"316555 Setubinha";1
"316760 Simonésia";3
"316780 Soledade de Minas";1
"316800 Taiobeiras";1
"316850 Teixeiras";5
"316860 Teófilo Otoni";18
"316870 Timóteo";4
"316900 Tocantins";3
"316930 Três Corações";19
"316935 Três Marias";2
"316940 Três Pontas";15
"316950 Tumiritinga";1
"316970 Turmalina";1
"316990 Ubá";23
"317010 Uberaba";121
"317020 Uberlândia";163
"317040 Unaí";6
"317043 União de Minas";2
"317050 Urucânia";1
"317070 Varginha";18
"317080 Várzea da Palma";3
"317090 Varzelândia";1
"317120 Vespasiano";20
"317130 Viçosa";7
"317190 Virgolândia";1
"317200 Visconde do Rio Branco";4
"310000 Município ignorado - MG";1
"320010 Afonso Cláudio";2
"320016 Água Doce do Norte";1
"320020 Alegre";2
"320030 Alfredo Chaves";2
"320040 Anchieta";7
"320060 Aracruz";16
"320070 Atilio Vivacqua";3
"320080 Baixo Guandu";5
"320090 Barra de São Francisco";2
"320110 Bom Jesus do Norte";3
"320115 Brejetuba";1
"320120 Cachoeiro de Itapemirim";53
"320130 Cariacica";81
"320140 Castelo";6
"320150 Colatina";14
"320160 Conceição da Barra";2
"320190 Domingos Martins";1
"320200 Dores do Rio Preto";2
"320210 Ecoporanga";1
"320220 Fundão";1
"320230 Guaçuí";5
"320240 Guarapari";23
"320245 Ibatiba";1
"320250 Ibiraçu";3
"320255 Ibitirama";1
"320260 Iconha";3
"320265 Irupi";1
"320280 Itapemirim";6
"320305 Jaguaré";3
"320310 Jerônimo Monteiro";1
"320320 Linhares";38
"320332 Marataízes";6
"320335 Marilândia";1
"320340 Mimoso do Sul";2
"320350 Montanha";4
"320360 Mucurici";1
"320380 Muqui";2
"320390 Nova Venécia";5
"320405 Pedro Canário";4
"320410 Pinheiros";1
"320420 Piúma";5
"320430 Presidente Kennedy";4
"320435 Rio Bananal";5
"320440 Rio Novo do Sul";2
"320455 Santa Maria de Jetibá";1
"320460 Santa Teresa";2
"320465 São Domingos do Norte";1
"320470 São Gabriel da Palha";1
"320480 São José do Calçado";2
"320490 São Mateus";11
"320500 Serra";100
"320501 Sooretama";3
"320503 Vargem Alta";1
"320510 Viana";15
"320515 Vila Pavão";1
"320520 Vila Velha";93
"320530 Vitória";104
"330010 Angra dos Reis";28
"330020 Araruama";21
"330022 Areal";3
"330023 Armação dos Búzios";11
"330025 Arraial do Cabo";7
"330030 Barra do Piraí";12
"330040 Barra Mansa";31
"330045 Belford Roxo";154
"330050 Bom Jardim";1
"330060 Bom Jesus do Itabapoana";6
"330070 Cabo Frio";50
"330080 Cachoeiras de Macacu";8
"330100 Campos dos Goytacazes";140
"330110 Cantagalo";2
"330115 Cardoso Moreira";1
"330120 Carmo";6
"330130 Casimiro de Abreu";4
"330095 Comendador Levy Gasparian";3
"330140 Conceição de Macabu";2
"330150 Cordeiro";4
"330160 Duas Barras";1
"330170 Duque de Caxias";254
"330180 Engenheiro Paulo de Frontin";5
"330185 Guapimirim";11
"330187 Iguaba Grande";3
"330190 Itaboraí";69
"330200 Itaguaí";42
"330210 Itaocara";2
"330220 Itaperuna";16
"330225 Itatiaia";2
"330227 Japeri";33
"330240 Macaé";67
"330250 Magé";76
"330260 Mangaratiba";8
"330270 Maricá";22
"330280 Mendes";5
"330285 Mesquita";48
"330290 Miguel Pereira";7
"330300 Miracema";6
"330310 Natividade";5
"330320 Nilópolis";47
"330330 Niterói";200
"330340 Nova Friburgo";37
"330350 Nova Iguaçu";269
"330360 Paracambi";14
"330370 Paraíba do Sul";14
"330380 Parati";1
"330385 Paty do Alferes";2
"330390 Petrópolis";63
"330395 Pinheiral";9
"330400 Piraí";6
"330410 Porciúncula";9
"330411 Porto Real";1
"330414 Queimados";46
"330415 Quissamã";3
"330420 Resende";21
"330430 Rio Bonito";12
"330452 Rio das Ostras";27
"330455 Rio de Janeiro";2608
"330470 Santo Antônio de Pádua";13
"330480 São Fidélis";1
"330475 São Francisco de Itabapoana";6
"330490 São Gonçalo";238
"330500 São João da Barra";6
"330510 São João de Meriti";140
"330515 São José do Vale do Rio Preto";6
"330520 São Pedro da Aldeia";9
"330540 Sapucaia";4
"330550 Saquarema";25
"330555 Seropédica";13
"330560 Silva Jardim";4
"330570 Sumidouro";2
"330575 Tanguá";6
"330580 Teresópolis";24
"330600 Três Rios";29
"330610 Valença";10
"330615 Varre-Sai";2
"330620 Vassouras";7
"330630 Volta Redonda";56
"330000 Município ignorado - RJ";9
"350010 Adamantina";1
"350020 Adolfo";3
"350030 Aguaí";1
"350040 Águas da Prata";2
"350050 Águas de Lindóia";1
"350070 Agudos";3
"350090 Altair";2
"350100 Altinópolis";1
"350110 Alto Alegre";2
"350115 Alumínio";1
"350120 Álvares Florence";1
"350130 Álvares Machado";3
"350140 Álvaro de Carvalho";1
"350160 Americana";32
"350170 Américo Brasiliense";2
"350180 Américo de Campos";2
"350190 Amparo";11
"350210 Andradina";17
"350230 Anhembi";1
"350240 Anhumas";3
"350250 Aparecida";7
"350280 Araçatuba";55
"350290 Araçoiaba da Serra";2
"350320 Araraquara";34
"350330 Araras";49
"350360 Areiópolis";1
"350370 Ariranha";1
"350380 Artur Nogueira";6
"350390 Arujá";7
"350400 Assis";16
"350410 Atibaia";19
"350440 Avanhandava";2
"350450 Avaré";8
"350470 Balbinos";6
"350490 Bananal";1
"350510 Barbosa";1
"350520 Bariri";4
"350530 Barra Bonita";5
"350550 Barretos";51
"350560 Barrinha";6
"350570 Barueri";63
"350590 Batatais";15
"350600 Bauru";78
"350610 Bebedouro";30
"350620 Bento de Abreu";2
"350630 Bernardino de Campos";3
"350635 Bertioga";12
"350650 Birigui";21
"350660 Biritiba-Mirim";3
"350670 Boa Esperança do Sul";1
"350700 Boituva";2
"350740 Borborema";4
"350750 Botucatu";14
"350760 Bragança Paulista";22
"350780 Brodowski";3
"350790 Brotas";2
"350810 Buritama";5
"350840 Cabreúva";1
"350850 Caçapava";10
"350860 Cachoeira Paulista";2
"350900 Caieiras";13
"350910 Caiuá";1
"350920 Cajamar";9
"350925 Cajati";5
"350930 Cajobi";3
"350940 Cajuru";4
"350950 Campinas";289
"350960 Campo Limpo Paulista";10
"350970 Campos do Jordão";8
"350990 Cananéia";4
"351000 Cândido Mota";4
"351020 Capão Bonito";5
"351030 Capela do Alto";1
"351040 Capivari";13
"351050 Caraguatatuba";32
"351060 Carapicuíba";76
"351070 Cardoso";4
"351080 Casa Branca";5
"351100 Castilho";2
"351110 Catanduva";52
"351130 Cedral";1
"351140 Cerqueira César";2
"351150 Cerquilho";2
"351160 Cesário Lange";2
"351170 Charqueada";4
"351200 Colina";3
"351210 Colômbia";1
"351220 Conchal";8
"351230 Conchas";7
"351240 Cordeirópolis";3
"351270 Corumbataí";2
"351280 Cosmópolis";12
"351300 Cotia";26
"351310 Cravinhos";4
"351340 Cruzeiro";30
"351350 Cubatão";27
"351370 Descalvado";3
"351380 Diadema";71
"351400 Dobrada";1
"351410 Dois Córregos";5
"351430 Dourado";1
"351440 Dracena";8
"351450 Duartina";1
"351460 Dumont";1
"351490 Elias Fausto";5
"351500 Embu";27
"351510 Embu-Guaçu";5
"351512 Emilianópolis";1
"351515 Engenheiro Coelho";2
"351518 Espírito Santo do Pinhal";5
"351535 Euclides da Cunha Paulista";1
"351540 Fartura";4
"351560 Fernando Prestes";4
"351550 Fernandópolis";16
"351570 Ferraz de Vasconcelos";25
"351600 Flórida Paulista";3
"351620 Franca";73
"351630 Francisco Morato";28
"351640 Franco da Rocha";40
"351660 Gália";2
"351670 Garça";1
"351690 General Salgado";3
"351700 Getulina";4
"351720 Guaiçara";2
"351740 Guaíra";3
"351750 Guapiaçu";5
"351760 Guapiara";1
"351770 Guará";2
"351780 Guaraçaí";2
"351790 Guaraci";1
"351820 Guararapes";4
"351830 Guararema";2
"351840 Guaratinguetá";22
"351850 Guareí";1
"351860 Guariba";6
"351870 Guarujá";109
"351880 Guarulhos";224
"351885 Guatapará";1
"351890 Guzolândia";4
"351900 Herculândia";1
"351905 Holambra";3
"351907 Hortolândia";36
"351930 Ibaté";1
"351960 Ibitinga";7
"351970 Ibiúna";2
"351980 Icém";1
"352000 Igaraçu do Tietê";2
"352010 Igarapava";4
"352030 Iguape";6
"352044 Ilha Solteira";2
"352040 Ilhabela";2
"352050 Indaiatuba";30
"352090 Ipaussu";2
"352100 Iperó";6
"352120 Iporanga";1
"352130 Ipuã";1
"352140 Iracemápolis";2
"352160 Irapuru";4
"352170 Itaberá";1
"352180 Itaí";4
"352190 Itajobi";3
"352210 Itanhaém";23
"352215 Itaóca";1
"352220 Itapecerica da Serra";16
"352230 Itapetininga";14
"352240 Itapeva";6
"352250 Itapevi";38
"352260 Itapira";16
"352270 Itápolis";3
"352280 Itaporanga";2
"352300 Itapura";1
"352310 Itaquaquecetuba";48
"352320 Itararé";5
"352340 Itatiba";14
"352350 Itatinga";3
"352360 Itirapina";9
"352380 Itobi";1
"352390 Itu";34
"352400 Itupeva";5
"352410 Ituverava";9
"352430 Jaboticabal";17
"352440 Jacareí";53
"352450 Jaci";1
"352460 Jacupiranga";3
"352470 Jaguariúna";8
"352480 Jales";5
"352500 Jandira";16
"352510 Jardinópolis";4
"352520 Jarinu";2
"352530 Jaú";14
"352550 Joanópolis";1
"352570 José Bonifácio";6
"352590 Jundiaí";56
"352600 Junqueirópolis";7
"352610 Juquiá";3
"352620 Juquitiba";7
"352630 Lagoinha";1
"352640 Laranjal Paulista";2
"352650 Lavínia";5
"352660 Lavrinhas";2
"352670 Leme";16
"352680 Lençóis Paulista";2
"352690 Limeira";35
"352710 Lins";16
"352720 Lorena";18
"352730 Louveira";1
"352740 Lucélia";5
"352750 Lucianópolis";1
"352760 Luís Antônio";3
"352770 Luiziânia";1
"352820 Macedônia";1
"352830 Magda";1
"352840 Mairinque";8
"352850 Mairiporã";12
"352860 Manduri";1
"352870 Marabá Paulista";5
"352880 Maracaí";2
"352900 Marília";49
"352920 Martinópolis";10
"352930 Matão";27
"352940 Mauá";54
"352950 Mendonça";1
"352970 Miguelópolis";3
"352990 Miracatu";4
"353010 Mirandópolis";8
"353020 Mirante do Paranapanema";1
"353030 Mirassol";16
"353040 Mirassolândia";1
"353050 Mococa";6
"353060 Mogi das Cruzes";71
"353070 Mogi Guaçu";25
"353080 Moji Mirim";26
"353100 Monções";2
"353110 Mongaguá";10
"353130 Monte Alto";18
"353140 Monte Aprazível";4
"353150 Monte Azul Paulista";8
"353180 Monte Mor";7
"353190 Morro Agudo";2
"353200 Morungaba";2
"353210 Murutinga do Sul";1
"353220 Narandiba";2
"353240 Nazaré Paulista";1
"353250 Neves Paulista";1
"353260 Nhandeara";2
"353280 Nova Aliança";1
"353290 Nova Europa";2
"353300 Nova Granada";1
"353330 Nova Luzitânia";1
"353340 Nova Odessa";7
"353325 Novais";2
"353350 Novo Horizonte";6
"353390 Olímpia";10
"353400 Onda Verde";1
"353410 Oriente";1
"353420 Orindiúva";1
"353430 Orlândia";3
"353440 Osasco";125
"353460 Osvaldo Cruz";4
"353470 Ourinhos";16
"353480 Ouro Verde";1
"353475 Ouroeste";1
"353490 Pacaembu";5
"353500 Palestina";4
"353510 Palmares Paulista";1
"353520 Palmeira d'Oeste";1
"353530 Palmital";2
"353540 Panorama";2
"353550 Paraguaçu Paulista";3
"353560 Paraibuna";1
"353600 Parapuã";3
"353610 Pardinho";1
"353620 Pariquera-Açu";3
"353625 Parisi";1
"353630 Patrocínio Paulista";2
"353650 Paulínia";14
"353670 Pederneiras";3
"353700 Pedregulho";1
"353710 Pedreira";7
"353720 Pedro de Toledo";1
"353730 Penápolis";10
"353740 Pereira Barreto";7
"353750 Pereiras";1
"353760 Peruíbe";18
"353770 Piacatu";1
"353780 Piedade";7
"353790 Pilar do Sul";1
"353800 Pindamonhangaba";28
"353810 Pindorama";1
"353850 Piquete";1
"353870 Piracicaba";100
"353880 Piraju";1
"353890 Pirajuí";9
"353910 Pirapora do Bom Jesus";3
"353920 Pirapozinho";1
"353930 Pirassununga";10
"353950 Pitangueiras";4
"353970 Platina";1
"353980 Poá";28
"354000 Pompéia";6
"354020 Pontal";4
"354040 Populina";1
"354060 Porto Feliz";1
"354070 Porto Ferreira";6
"354075 Potim";7
"354080 Potirendaba";3
"354085 Pracinha";1
"354090 Pradópolis";1
"354100 Praia Grande";95
"354120 Presidente Bernardes";3
"354130 Presidente Epitácio";6
"354140 Presidente Prudente";59
"354150 Presidente Venceslau";9
"354160 Promissão";5
"354170 Quatá";3
"354180 Queiroz";2
"354190 Queluz";2
"354200 Quintana";2
"354210 Rafard";2
"354220 Rancharia";3
"354250 Reginópolis";5
"354270 Restinga";2
"354290 Ribeirão Bonito";3
"354310 Ribeirão Corrente";2
"354330 Ribeirão Pires";12
"354340 Ribeirão Preto";220
"354360 Rifaina";1
"354370 Rincão";2
"354390 Rio Claro";41
"354400 Rio das Pedras";4
"354420 Riolândia";1
"354350 Riversul";1
"354425 Rosana";3
"354430 Roseira";4
"354470 Sagres";1
"354480 Sales";2
"354500 Salesópolis";1
"354520 Salto";13
"354530 Salto de Pirapora";7
"354540 Salto Grande";2
"354560 Santa Adélia";1
"354580 Santa Bárbara d'Oeste";26
"354600 Santa Branca";5
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";6
"354650 Santa Ernestina";1
"354660 Santa Fé do Sul";3
"354670 Santa Gertrudes";1
"354680 Santa Isabel";4
"354690 Santa Lúcia";2
"354710 Santa Mercedes";1
"354750 Santa Rita do Passa Quatro";2
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";10
"354770 Santo Anastácio";2
"354780 Santo André";139
"354800 Santo Antônio de Posse";2
"354850 Santos";198
"354870 São Bernardo do Campo";95
"354880 São Caetano do Sul";40
"354890 São Carlos";73
"354910 São João da Boa Vista";15
"354940 São Joaquim da Barra";5
"354970 São José do Rio Pardo";6
"354980 São José do Rio Preto";154
"354990 São José dos Campos";135
"355010 São Manuel";5
"355030 São Paulo";2982
"355040 São Pedro";9
"355050 São Pedro do Turvo";1
"355060 São Roque";12
"355070 São Sebastião";17
"355090 São Simão";2
"355100 São Vicente";142
"355110 Sarapuí";1
"355130 Sebastianópolis do Sul";1
"355140 Serra Azul";8
"355160 Serra Negra";2
"355150 Serrana";5
"355170 Sertãozinho";21
"355180 Sete Barras";3
"355200 Silveiras";1
"355210 Socorro";3
"355220 Sorocaba";122
"355240 Sumaré";36
"355250 Suzano";49
"355260 Tabapuã";1
"355280 Taboão da Serra";59
"355310 Taiaçu";1
"355340 Tanabi";5
"355350 Tapiraí";1
"355360 Tapiratiba";2
"355365 Taquaral";2
"355370 Taquaritinga";13
"355380 Taquarituba";1
"355400 Tatuí";15
"355410 Taubaté";63
"355420 Tejupá";2
"355430 Teodoro Sampaio";2
"355440 Terra Roxa";4
"355450 Tietê";3
"355460 Timburi";1
"355470 Torrinha";2
"355480 Tremembé";15
"355500 Tupã";15
"355510 Tupi Paulista";2
"355535 Ubarana";2
"355540 Ubatuba";9
"355570 União Paulista";1
"355580 Urânia";1
"355590 Uru";1
"355600 Urupês";1
"355620 Valinhos";10
"355630 Valparaíso";6
"355640 Vargem Grande do Sul";6
"355645 Vargem Grande Paulista";7
"355650 Várzea Paulista";12
"355660 Vera Cruz";1
"355670 Vinhedo";19
"355680 Viradouro";2
"355700 Votorantim";10
"355710 Votuporanga";31
"350000 Município ignorado - SP";3
"410040 Almirante Tamandaré";17
"410060 Alto Paraná";2
"410050 Altônia";2
"410100 Ampére";2
"410110 Andirá";3
"410140 Apucarana";18
"410150 Arapongas";24
"410160 Arapoti";1
"410170 Araruna";1
"410180 Araucária";30
"410190 Assaí";1
"410200 Assis Chateaubriand";2
"410210 Astorga";5
"410220 Atalaia";1
"410230 Balsa Nova";1
"410240 Bandeirantes";3
"410280 Bela Vista do Paraíso";2
"410304 Boa Ventura de São Roque";1
"410310 Bocaiúva do Sul";1
"410330 Borrazópolis";2
"410335 Braganey";1
"410345 Cafelândia";1
"410360 Cambará";6
"410370 Cambé";18
"410390 Campina da Lagoa";2
"410400 Campina Grande do Sul";15
"410420 Campo Largo";16
"410425 Campo Magro";5
"410430 Campo Mourão";11
"410440 Cândido de Abreu";1
"410442 Candói";2
"410445 Cantagalo";3
"410450 Capanema";3
"410460 Capitão Leônidas Marques";1
"410465 Carambeí";2
"410480 Cascavel";59
"410490 Castro";10
"410530 Céu Azul";2
"410540 Chopinzinho";1
"410550 Cianorte";3
"410580 Colombo";66
"410590 Colorado";1
"410620 Contenda";2
"410630 Corbélia";4
"410640 Cornélio Procópio";3
"410650 Coronel Vivida";1
"410680 Cruz Machado";3
"410660 Cruzeiro do Oeste";1
"410690 Curitiba";510
"410700 Curiúva";4
"410720 Dois Vizinhos";2
"410750 Engenheiro Beltrão";3
"410760 Faxinal";1
"410765 Fazenda Rio Grande";14
"410770 Fênix";2
"410775 Figueira";1
"410820 Formosa do Oeste";1
"410830 Foz do Iguaçu";76
"410832 Francisco Alves";1
"410840 Francisco Beltrão";12
"410850 General Carneiro";3
"410860 Goioerê";3
"410890 Guairaçá";1
"410930 Guaraniaçu";1
"410940 Guarapuava";44
"410960 Guaratuba";9
"410970 Ibaiti";7
"410980 Ibiporã";14
"410990 Icaraíma";1
"411000 Iguaraçu";1
"411010 Imbituva";4
"411030 Inajá";1
"411050 Ipiranga";2
"411060 Iporã";2
"411070 Irati";2
"411090 Itaguajé";3
"411100 Itambaracá";1
"411110 Itambé";2
"411140 Ivaí";1
"411150 Ivaiporã";6
"411155 Ivaté";1
"411180 Jacarezinho";18
"411190 Jaguapitã";1
"411200 Jaguariaíva";5
"411210 Jandaia do Sul";3
"411230 Japira";2
"411280 Joaquim Távora";1
"411310 Kaloré";1
"411320 Lapa";7
"411330 Laranjeiras do Sul";8
"411342 Lidianópolis";1
"411350 Loanda";7
"411370 Londrina";115
"411380 Lupionópolis";1
"411400 Mamborê";1
"411420 Mandaguari";3
"411430 Mandirituba";2
"411440 Mangueirinha";1
"411460 Marechal Cândido Rondon";2
"411480 Marialva";3
"411500 Marilena";1
"411520 Maringá";70
"411530 Mariópolis";2
"411540 Marmeleiro";1
"411570 Matinhos";14
"411575 Mauá da Serra";1
"411580 Medianeira";3
"411610 Moreira Sales";2
"411620 Morretes";6
"411630 Munhoz de Melo";2
"411680 Nova Cantu";2
"411700 Nova Fátima";4
"411705 Nova Laranjeiras";1
"411710 Nova Londrina";2
"411725 Nova Prata do Iguaçu";2
"411730 Ortigueira";2
"411740 Ourizona";1
"411750 Paiçandu";3
"411760 Palmas";4
"411770 Palmeira";3
"411780 Palmital";1
"411790 Palotina";4
"411800 Paraíso do Norte";1
"411820 Paranaguá";51
"411840 Paranavaí";14
"411850 Pato Branco";20
"411860 Paula Freitas";1
"411880 Peabiru";3
"411910 Piên";1
"411915 Pinhais";58
"411940 Piraí do Sul";1
"411950 Piraquara";27
"411960 Pitanga";1
"411980 Planalto";1
"411990 Ponta Grossa";71
"411995 Pontal do Paraná";7
"412000 Porecatu";4
"412040 Presidente Castelo Branco";1
"412050 Primeiro de Maio";1
"412080 Quatro Barras";2
"412085 Quatro Pontes";1
"412090 Quedas do Iguaçu";6
"412100 Querência do Norte";2
"412110 Quinta do Sol";3
"412120 Quitandinha";3
"412140 Realeza";3
"412150 Rebouças";1
"412160 Renascença";1
"412215 Rio Bonito do Iguaçu";4
"412220 Rio Branco do Sul";2
"412230 Rio Negro";1
"412240 Rolândia";10
"412250 Roncador";1
"412300 Salto do Lontra";1
"412330 Santa Cruz de Monte Castelo";1
"412340 Santa Fé";2
"412380 Santa Izabel do Oeste";2
"412385 Santa Maria do Oeste";1
"412390 Santa Mariana";2
"412405 Santa Terezinha de Itaipu";2
"412410 Santo Antônio da Platina";8
"412420 Santo Antônio do Caiuá";1
"412440 Santo Antônio do Sudoeste";1
"412450 Santo Inácio";1
"412510 São João do Triunfo";1
"412550 São José dos Pinhais";74
"412560 São Mateus do Sul";4
"412570 São Miguel do Iguaçu";2
"412580 São Pedro do Ivaí";4
"412625 Sarandi";19
"412627 Saudade do Iguaçu";2
"412630 Sengés";3
"412667 Tamarana";1
"412670 Tamboara";1
"412680 Tapejara";2
"412700 Teixeira Soares";2
"412710 Telêmaco Borba";8
"412740 Terra Roxa";1
