"Município (Res)";"Freqüência"
"293360 Xique-Xique";4
"290000 Município ignorado - BA";2
"310020 Abaeté";6
"310090 Águas Formosas";1
"310100 Águas Vermelhas";1
"310110 Aimorés";2
"310150 Além Paraíba";5
"310160 Alfenas";14
"310163 Alfredo Vasconcelos";2
"310170 Almenara";3
"315350 Alto Jequitibá";1
"310230 Alvinópolis";1
"310250 Amparo do Serra";1
"310280 Andrelândia";1
"310290 Antônio Carlos";2
"310350 Araguari";26
"310375 Araporã";1
"310400 Araxá";13
"310410 Arceburgo";1
"310420 Arcos";2
"310460 Astolfo Dutra";4
"310480 Augusto de Lima";2
"310490 Baependi";1
"310500 Baldim";1
"310510 Bambuí";1
"310540 Barão de Cocais";1
"310550 Barão de Monte Alto";1
"310560 Barbacena";12
"310590 Barroso";3
"310620 Belo Horizonte";628
"310630 Belo Oriente";4
"310640 Belo Vale";1
"310660 Bertópolis";1
"310670 Betim";70
"310690 Bicas";4
"310710 Boa Esperança";5
"310730 Bocaiúva";2
"310740 Bom Despacho";4
"310750 Bom Jardim de Minas";2
"310780 Bom Jesus do Galho";1
"310800 Bom Sucesso";2
"310830 Borda da Mata";1
"310870 Brás Pires";1
"310860 Brasília de Minas";1
"310890 Brasópolis";2
"310900 Brumadinho";2
"310920 Buenópolis";5
"310925 Bugre";1
"310945 Cabeceira Grande";1
"310960 Cachoeira da Prata";2
"310270 Cachoeira de Pajeú";1
"310990 Caetanópolis";2
"311000 Caeté";4
"311050 Camanducaia";3
"311060 Cambuí";2
"311070 Cambuquira";1
"311080 Campanário";1
"311090 Campanha";1
"311110 Campina Verde";1
"311120 Campo Belo";6
"311140 Campo Florido";3
"311150 Campos Altos";1
"311160 Campos Gerais";1
"311220 Capela Nova";1
"311240 Capetinga";1
"311250 Capim Branco";1
"311260 Capinópolis";2
"311270 Capitão Enéas";1
"311300 Caraí";2
"311320 Carandaí";1
"311330 Carangola";4
"311340 Caratinga";6
"311370 Carlos Chagas";1
"311390 Carmo da Cachoeira";4
"311420 Carmo do Cajuru";1
"311430 Carmo do Paranaíba";5
"311440 Carmo do Rio Claro";2
"311450 Carmópolis de Minas";2
"311480 Carvalhos";1
"311500 Cascalho Rico";1
"311510 Cássia";1
"311530 Cataguases";24
"311545 Catuji";3
"311550 Caxambu";6
"311580 Centralina";1
"311660 Cláudio";2
"311710 Conceição da Aparecida";1
"311730 Conceição das Alagoas";4
"311750 Conceição do Mato Dentro";3
"311770 Conceição do Rio Verde";1
"311780 Conceição dos Ouros";1
"311800 Congonhas";4
"311820 Conquista";1
"311830 Conselheiro Lafaiete";10
"311840 Conselheiro Pena";1
"311860 Contagem";152
"311880 Coração de Jesus";1
"311910 Corinto";3
"311930 Coromandel";3
"311940 Coronel Fabriciano";11
"311980 Córrego Danta";1
"312010 Couto de Magalhães de Minas";1
"312030 Cristália";1
"312050 Cristina";1
"312080 Cruzília";1
"312090 Curvelo";5
"312100 Datas";1
"312125 Delta";2
"312160 Diamantina";3
"312170 Diogo de Vasconcelos";1
"312190 Divinésia";2
"312200 Divino";1
"312230 Divinópolis";21
"312240 Divisa Nova";1
"312300 Dores de Campos";1
"312320 Dores do Indaiá";2
"312350 Douradoquara";1
"312360 Elói Mendes";1
"312370 Engenheiro Caldas";3
"312380 Engenheiro Navarro";1
"312410 Esmeraldas";8
"312420 Espera Feliz";1
"312430 Espinosa";3
"312450 Estiva";1
"312500 Ewbank da Câmara";1
"312510 Extrema";8
"312570 Felixlândia";1
"312580 Fernandes Tourinho";1
"312610 Formiga";8
"312630 Fortaleza de Minas";1
"312650 Francisco Badaró";3
"312700 Fronteira";3
"312710 Frutal";17
"312720 Funilândia";1
"312730 Galiléia";2
"312738 Goianá";1
"312750 Gonzaga";1
"312760 Gouveia";1
"312770 Governador Valadares";31
"312810 Guapé";1
"312820 Guaraciaba";1
"312830 Guaranésia";2
"312840 Guarani";1
"312870 Guaxupé";3
"312880 Guidoval";1
"312890 Guimarânia";1
"312920 Heliodora";1
"312930 Iapu";1
"312950 Ibiá";5
"312970 Ibiraci";3
"312980 Ibirité";35
"313010 Igarapé";3
"313020 Igaratinga";1
"313040 Ijaci";1
"313050 Ilicínea";1
"313055 Imbé de Minas";1
"313070 Indianópolis";2
"313100 Inhaúma";2
"313115 Ipaba";3
"313120 Ipanema";1
"313130 Ipatinga";55
"313170 Itabira";14
"313190 Itabirito";8
"313210 Itacarambi";2
"313240 Itajubá";14
"313250 Itamarandiba";1
"313270 Itambacuri";3
"313290 Itamogi";1
"313300 Itamonte";1
"313310 Itanhandu";1
"313330 Itaobim";3
"313340 Itapagipe";3
"313375 Itaú de Minas";2
"313380 Itaúna";11
"313420 Ituiutaba";18
"313440 Iturama";5
"313490 Jacutinga";1
"313500 Jaguaraçu";1
"313510 Janaúba";3
"313530 Japaraíba";1
"313570 Jequitibá";1
"313620 João Monlevade";9
"313630 João Pinheiro";3
"313655 José Raydan";1
"313665 Juatuba";4
"313670 Juiz de Fora";170
"313690 Juruaia";1
"313700 Ladainha";1
"313720 Lagoa da Prata";4
"313760 Lagoa Santa";10
"313780 Lambari";4
"313820 Lavras";26
"313840 Leopoldina";7
"313860 Lima Duarte";3
"313865 Lontra";1
"313868 Luislândia";1
"313880 Luz";2
"313890 Machacalis";2
"313900 Machado";1
"313925 Mamonas";1
"313930 Manga";1
"313940 Manhuaçu";6
"313950 Manhumirim";1
"313960 Mantena";3
"313980 Mar de Espanha";4
"314000 Mariana";6
"314015 Mário Campos";2
"314020 Maripá de Minas";1
"314030 Marliéria";1
"314070 Mateus Leme";4
"314080 Matias Barbosa";4
"314110 Matozinhos";9
"314120 Matutina";1
"314140 Medina";6
"314170 Mesquita";1
"314180 Minas Novas";1
"314190 Minduri";3
"314210 Miradouro";2
"314220 Miraí";4
"314280 Monte Alegre de Minas";4
"314310 Monte Carmelo";3
"314320 Monte Santo de Minas";1
"314340 Monte Sião";1
"314330 Montes Claros";19
"314350 Morada Nova de Minas";1
"314390 Muriaé";20
"314435 Naque";1
"314450 Nazareno";1
"314460 Nepomuceno";3
"314480 Nova Lima";16
"314520 Nova Serrana";4
"314530 Novo Cruzeiro";2
"314535 Novo Oriente de Minas";1
"314560 Oliveira";1
"314585 Oratórios";1
"314590 Ouro Branco";3
"314600 Ouro Fino";6
"314610 Ouro Preto";9
"314630 Padre Paraíso";6
"314690 Papagaios";2
"314710 Pará de Minas";11
"314700 Paracatu";3
"314730 Paraisópolis";6
"314740 Paraopeba";4
"314760 Passa Quatro";1
"314790 Passos";23
"314800 Patos de Minas";17
"314810 Patrocínio";7
"314830 Paula Cândido";1
"314870 Pedra Azul";1
"314900 Pedra Dourada";1
"314910 Pedralva";2
"314930 Pedro Leopoldo";5
"314980 Perdizes";1
"314990 Perdões";7
"314995 Periquito";1
"315020 Piedade de Ponte Nova";1
"315060 Piracema";3
"315110 Pirapetinga";3
"315120 Pirapora";4
"315130 Piraúba";2
"315140 Pitangui";2
"315150 Piumhi";2
"315160 Planura";3
"315180 Poços de Caldas";23
"315190 Pocrane";1
"315200 Pompéu";5
"315210 Ponte Nova";5
"315240 Poté";1
"315250 Pouso Alegre";13
"315280 Prata";12
"315340 Presidente Olegário";1
"315380 Queluzito";1
"315390 Raposos";5
"315400 Raul Soares";5
"315410 Recreio";1
"315415 Reduto";1
"315445 Riachinho";1
"315460 Ribeirão das Neves";76
"315480 Rio Acima";1
"315540 Rio Novo";5
"315560 Rio Pardo de Minas";1
"315580 Rio Pomba";3
"315590 Rio Preto";1
"315620 Rochedo de Minas";1
"315670 Sabará";24
"315700 Salinas";2
"315710 Salto da Divisa";1
"315720 Santa Bárbara";1
"315760 Santa Fé de Minas";1
"315780 Santa Luzia";41
"315960 Santa Rita do Sapucaí";1
"315980 Santa Vitória";7
"315840 Santana de Cataguases";1
"315850 Santana de Pirapama";1
"315880 Santana do Jacaré";1
"315895 Santana do Paraíso";6
"315990 Santo Antônio do Amparo";3
"316030 Santo Antônio do Jacinto";1
"316070 Santos Dumont";2
"316090 São Brás do Suaçuí";2
"316100 São Domingos do Prata";1
"316110 São Francisco";1
"316140 São Francisco do Glória";5
"316170 São Gonçalo do Abaeté";1
"316190 São Gonçalo do Rio Abaixo";1
"316200 São Gonçalo do Sapucaí";2
"316210 São Gotardo";8
"316250 São João del Rei";11
"316257 São João do Manteninha";1
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";8
"316295 São José da Lapa";2
"316320 São José do Alegre";1
"316340 São José do Goiabal";3
"316370 São Lourenço";10
"316420 São Romão";1
"316430 São Roque de Minas";1
"316440 São Sebastião da Bela Vista";1
"316460 São Sebastião do Oeste";1
"316470 São Sebastião do Paraíso";9
"316510 São Tomás de Aquino";1
"316553 Sarzedo";8
"316570 Senador Firmino";1
"316680 Serra do Salitre";2
"316690 Serrania";1
"316710 Serro";2
"316720 Sete Lagoas";35
"316750 Simão Pereira";4
"316780 Soledade de Minas";1
"316800 Taiobeiras";1
"316850 Teixeiras";1
"316860 Teófilo Otoni";25
"316870 Timóteo";9
"316880 Tiradentes";1
"316900 Tocantins";3
"316930 Três Corações";12
"316935 Três Marias";1
"316940 Três Pontas";4
"316980 Turvolândia";1
"316990 Ubá";23
"317000 Ubaí";1
"317010 Uberaba";83
"317020 Uberlândia";225
"317040 Unaí";3
"317043 União de Minas";1
"317050 Urucânia";1
"317057 Vargem Alegre";2
"317070 Varginha";16
"317080 Várzea da Palma";1
"317100 Vazante";2
"317110 Veríssimo";1
"317120 Vespasiano";18
"317130 Viçosa";4
"317160 Virgem da Lapa";1
"317190 Virgolândia";1
"317200 Visconde do Rio Branco";3
"317210 Volta Grande";2
"310000 Município ignorado - MG";2
"320020 Alegre";2
"320030 Alfredo Chaves";1
"320040 Anchieta";6
"320060 Aracruz";9
"320070 Atilio Vivacqua";2
"320080 Baixo Guandu";7
"320090 Barra de São Francisco";4
"320100 Boa Esperança";1
"320110 Bom Jesus do Norte";1
"320120 Cachoeiro de Itapemirim";49
"320130 Cariacica";96
"320140 Castelo";4
"320150 Colatina";23
"320160 Conceição da Barra";8
"320190 Domingos Martins";1
"320210 Ecoporanga";5
"320220 Fundão";3
"320230 Guaçuí";2
"320240 Guarapari";41
"320255 Ibitirama";1
"320280 Itapemirim";14
"320290 Itarana";1
"320300 Iúna";2
"320305 Jaguaré";6
"320310 Jerônimo Monteiro";3
"320313 João Neiva";2
"320320 Linhares";21
"320332 Marataízes";8
"320334 Marechal Floriano";2
"320340 Mimoso do Sul";9
"320350 Montanha";2
"320380 Muqui";3
"320390 Nova Venécia";4
"320405 Pedro Canário";4
"320410 Pinheiros";5
"320420 Piúma";4
"320425 Ponto Belo";1
"320430 Presidente Kennedy";2
"320435 Rio Bananal";4
"320440 Rio Novo do Sul";1
"320455 Santa Maria de Jetibá";2
"320465 São Domingos do Norte";2
"320470 São Gabriel da Palha";2
"320480 São José do Calçado";2
"320490 São Mateus";26
"320495 São Roque do Canaã";1
"320500 Serra";100
"320503 Vargem Alta";2
"320510 Viana";11
"320515 Vila Pavão";2
"320517 Vila Valério";2
"320520 Vila Velha";138
"320530 Vitória";141
"330010 Angra dos Reis";43
"330015 Aperibé";2
"330020 Araruama";18
"330022 Areal";1
"330023 Armação dos Búzios";13
"330025 Arraial do Cabo";7
"330030 Barra do Piraí";8
"330040 Barra Mansa";38
"330045 Belford Roxo";134
"330050 Bom Jardim";1
"330060 Bom Jesus do Itabapoana";11
"330070 Cabo Frio";51
"330080 Cachoeiras de Macacu";4
"330100 Campos dos Goytacazes";211
"330110 Cantagalo";2
"330093 Carapebus";4
"330115 Cardoso Moreira";1
"330120 Carmo";3
"330130 Casimiro de Abreu";5
"330095 Comendador Levy Gasparian";1
"330140 Conceição de Macabu";4
"330150 Cordeiro";4
"330170 Duque de Caxias";286
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";8
"330187 Iguaba Grande";5
"330190 Itaboraí";82
"330200 Itaguaí";36
"330205 Italva";2
"330210 Itaocara";4
"330220 Itaperuna";18
"330225 Itatiaia";2
"330227 Japeri";35
"330240 Macaé";94
"330250 Magé";77
"330260 Mangaratiba";6
"330270 Maricá";22
"330280 Mendes";3
"330285 Mesquita";59
"330290 Miguel Pereira";3
"330300 Miracema";7
"330310 Natividade";5
"330320 Nilópolis";69
"330330 Niterói";197
"330340 Nova Friburgo";26
"330350 Nova Iguaçu";261
"330360 Paracambi";11
"330370 Paraíba do Sul";16
"330380 Parati";7
"330385 Paty do Alferes";1
"330390 Petrópolis";63
"330395 Pinheiral";2
"330400 Piraí";2
"330410 Porciúncula";10
"330412 Quatis";2
"330414 Queimados";36
"330415 Quissamã";3
"330420 Resende";16
"330430 Rio Bonito";4
"330440 Rio Claro";2
"330450 Rio das Flores";1
"330452 Rio das Ostras";28
"330455 Rio de Janeiro";2782
"330470 Santo Antônio de Pádua";4
"330480 São Fidélis";6
"330475 São Francisco de Itabapoana";5
"330490 São Gonçalo";276
"330500 São João da Barra";4
"330510 São João de Meriti";160
"330513 São José de Ubá";1
"330515 São José do Vale do Rio Preto";1
"330520 São Pedro da Aldeia";13
"330530 São Sebastião do Alto";1
"330540 Sapucaia";4
"330550 Saquarema";16
"330555 Seropédica";6
"330560 Silva Jardim";3
"330575 Tanguá";6
"330580 Teresópolis";22
"330590 Trajano de Morais";1
"330600 Três Rios";30
"330610 Valença";11
"330620 Vassouras";7
"330630 Volta Redonda";36
"330000 Município ignorado - RJ";8
"350010 Adamantina";3
"350030 Aguaí";3
"350040 Águas da Prata";1
"350050 Águas de Lindóia";2
"350060 Águas de São Pedro";1
"350070 Agudos";5
"350100 Altinópolis";4
"350110 Alto Alegre";1
"350115 Alumínio";3
"350120 Álvares Florence";1
"350130 Álvares Machado";4
"350140 Álvaro de Carvalho";1
"350160 Americana";55
"350170 Américo Brasiliense";7
"350180 Américo de Campos";2
"350190 Amparo";13
"350210 Andradina";9
"350220 Angatuba";2
"350250 Aparecida";13
"350270 Apiaí";1
"350275 Araçariguama";1
"350280 Araçatuba";52
"350290 Araçoiaba da Serra";1
"350320 Araraquara";35
"350330 Araras";24
"350350 Areias";1
"350360 Areiópolis";1
"350380 Artur Nogueira";7
"350390 Arujá";14
"350400 Assis";14
"350410 Atibaia";17
"350430 Avaí";2
"350450 Avaré";17
"350460 Bady Bassitt";1
"350470 Balbinos";10
"350510 Barbosa";1
"350520 Bariri";3
"350530 Barra Bonita";3
"350540 Barra do Turvo";1
"350550 Barretos";56
"350560 Barrinha";3
"350570 Barueri";44
"350580 Bastos";4
"350590 Batatais";15
"350600 Bauru";100
"350610 Bebedouro";20
"350630 Bernardino de Campos";1
"350635 Bertioga";11
"350650 Birigui";11
"350660 Biritiba-Mirim";4
"350670 Boa Esperança do Sul";1
"350700 Boituva";5
"350710 Bom Jesus dos Perdões";1
"350730 Boracéia";1
"350740 Borborema";2
"350750 Botucatu";23
"350760 Bragança Paulista";19
"350780 Brodowski";2
"350790 Brotas";4
"350800 Buri";1
"350810 Buritama";1
"350820 Buritizal";1
"350830 Cabrália Paulista";2
"350840 Cabreúva";2
"350850 Caçapava";22
"350860 Cachoeira Paulista";1
"350870 Caconde";1
"350900 Caieiras";10
"350920 Cajamar";10
"350930 Cajobi";1
"350940 Cajuru";4
"350950 Campinas";365
"350960 Campo Limpo Paulista";11
"350970 Campos do Jordão";8
"350990 Cananéia";1
"351000 Cândido Mota";1
"351020 Capão Bonito";5
"351030 Capela do Alto";3
"351040 Capivari";17
"351050 Caraguatatuba";41
"351060 Carapicuíba";59
"351070 Cardoso";2
"351080 Casa Branca";5
"351100 Castilho";2
"351110 Catanduva";34
"351130 Cedral";1
"351140 Cerqueira César";1
"351150 Cerquilho";4
"351160 Cesário Lange";1
"351170 Charqueada";1
"351190 Clementina";1
"351200 Colina";4
"351210 Colômbia";2
"351220 Conchal";4
"351230 Conchas";4
"351240 Cordeirópolis";5
"351260 Coronel Macedo";1
"351280 Cosmópolis";15
"351290 Cosmorama";2
"351300 Cotia";20
"351310 Cravinhos";4
"351340 Cruzeiro";23
"351350 Cubatão";24
"351360 Cunha";1
"351370 Descalvado";2
"351380 Diadema";71
"351410 Dois Córregos";4
"351430 Dourado";2
"351440 Dracena";6
"351480 Eldorado";1
"351490 Elias Fausto";2
"351492 Elisiário";1
"351500 Embu";23
"351510 Embu-Guaçu";8
"351512 Emilianópolis";1
"351515 Engenheiro Coelho";1
"351518 Espírito Santo do Pinhal";4
"351520 Estrela d'Oeste";1
"351540 Fartura";1
"351560 Fernando Prestes";1
"351550 Fernandópolis";19
"351570 Ferraz de Vasconcelos";23
"351600 Flórida Paulista";3
"351620 Franca";48
"351630 Francisco Morato";36
"351640 Franco da Rocha";17
"351660 Gália";1
"351670 Garça";2
"351700 Getulina";2
"351720 Guaiçara";1
"351730 Guaimbê";1
"351740 Guaíra";3
"351760 Guapiara";1
"351770 Guará";1
"351780 Guaraçaí";1
"351790 Guaraci";2
"351800 Guarani d'Oeste";1
"351820 Guararapes";7
"351830 Guararema";5
"351840 Guaratinguetá";24
"351850 Guareí";3
"351860 Guariba";3
"351870 Guarujá";61
"351880 Guarulhos";213
"351885 Guatapará";4
"351890 Guzolândia";1
"351905 Holambra";2
"351907 Hortolândia";35
"351910 Iacanga";5
"351925 Iaras";8
"351930 Ibaté";3
"351940 Ibirá";1
"351960 Ibitinga";6
"351970 Ibiúna";3
"351980 Icém";1
"351990 Iepê";1
"352000 Igaraçu do Tietê";5
"352030 Iguape";7
"352044 Ilha Solteira";2
"352040 Ilhabela";6
"352050 Indaiatuba";42
"352060 Indiana";1
"352080 Inúbia Paulista";1
"352100 Iperó";6
"352110 Ipeúna";1
"352130 Ipuã";1
"352140 Iracemápolis";2
"352160 Irapuru";2
"352170 Itaberá";1
"352180 Itaí";10
"352190 Itajobi";3
"352210 Itanhaém";30
"352215 Itaóca";1
"352220 Itapecerica da Serra";11
"352230 Itapetininga";30
"352240 Itapeva";10
"352250 Itapevi";43
"352260 Itapira";16
"352270 Itápolis";2
"352280 Itaporanga";2
"352310 Itaquaquecetuba";49
"352320 Itararé";5
"352330 Itariri";1
"352340 Itatiba";13
"352350 Itatinga";1
"352360 Itirapina";3
"352370 Itirapuã";1
"352390 Itu";44
"352400 Itupeva";5
"352410 Ituverava";15
"352420 Jaborandi";1
"352430 Jaboticabal";24
"352440 Jacareí";53
"352450 Jaci";2
"352460 Jacupiranga";3
"352470 Jaguariúna";5
"352480 Jales";7
"352490 Jambeiro";1
"352500 Jandira";12
"352510 Jardinópolis";9
"352520 Jarinu";5
"352530 Jaú";7
"352560 João Ramalho";1
"352570 José Bonifácio";9
"352590 Jundiaí";89
"352600 Junqueirópolis";2
"352610 Juquiá";2
"352620 Juquitiba";6
"352630 Lagoinha";1
"352640 Laranjal Paulista";1
"352650 Lavínia";4
"352670 Leme";22
"352680 Lençóis Paulista";3
"352690 Limeira";51
"352700 Lindóia";1
"352710 Lins";14
"352720 Lorena";20
"352725 Lourdes";1
"352730 Louveira";4
"352740 Lucélia";6
"352750 Lucianópolis";1
"352760 Luís Antônio";2
"352780 Lupércio";1
"352810 Macaubal";1
"352840 Mairinque";6
"352850 Mairiporã";6
"352880 Maracaí";1
"352900 Marília";34
"352920 Martinópolis";6
"352930 Matão";11
"352940 Mauá";58
"352960 Meridiano";2
"352970 Miguelópolis";6
"352990 Miracatu";5
"353010 Mirandópolis";7
"353020 Mirante do Paranapanema";3
"353030 Mirassol";12
"353040 Mirassolândia";1
"353050 Mococa";5
"353060 Mogi das Cruzes";51
"353070 Mogi Guaçu";20
"353080 Moji Mirim";13
"353110 Mongaguá";10
"353120 Monte Alegre do Sul";2
"353130 Monte Alto";12
"353140 Monte Aprazível";3
"353150 Monte Azul Paulista";3
"353180 Monte Mor";11
"353190 Morro Agudo";5
"353250 Neves Paulista";1
"353260 Nhandeara";1
"353280 Nova Aliança";2
"353290 Nova Europa";1
"353300 Nova Granada";4
"353320 Nova Independência";1
"353340 Nova Odessa";10
"353350 Novo Horizonte";7
"353360 Nuporanga";1
"353370 Ocauçu";1
"353390 Olímpia";5
"353420 Orindiúva";2
"353430 Orlândia";2
"353440 Osasco";145
"353460 Osvaldo Cruz";6
"353470 Ourinhos";21
"353475 Ouroeste";1
"353490 Pacaembu";6
"353500 Palestina";1
"353510 Palmares Paulista";2
"353530 Palmital";2
"353540 Panorama";1
"353550 Paraguaçu Paulista";3
"353600 Parapuã";1
"353620 Pariquera-Açu";3
"353630 Patrocínio Paulista";1
"353640 Paulicéia";1
"353650 Paulínia";10
"353657 Paulistânia";3
"353660 Paulo de Faria";2
"353670 Pederneiras";8
"353700 Pedregulho";4
"353710 Pedreira";3
"353720 Pedro de Toledo";2
"353730 Penápolis";7
"353740 Pereira Barreto";9
"353750 Pereiras";2
"353760 Peruíbe";16
"353780 Piedade";6
"353790 Pilar do Sul";1
"353800 Pindamonhangaba";31
"353820 Pinhalzinho";1
"353850 Piquete";2
"353860 Piracaia";4
"353870 Piracicaba";87
"353890 Pirajuí";2
"353900 Pirangi";4
"353910 Pirapora do Bom Jesus";2
"353920 Pirapozinho";7
"353930 Pirassununga";15
"353940 Piratininga";1
"353950 Pitangueiras";3
"353960 Planalto";1
"353980 Poá";15
"354000 Pompéia";1
"354020 Pontal";5
"354025 Pontalinda";1
"354060 Porto Feliz";2
"354070 Porto Ferreira";7
"354075 Potim";4
"354080 Potirendaba";2
"354085 Pracinha";2
"354090 Pradópolis";2
"354100 Praia Grande";68
"354120 Presidente Bernardes";1
"354130 Presidente Epitácio";10
"354140 Presidente Prudente";46
"354150 Presidente Venceslau";7
"354160 Promissão";2
"354165 Quadra";1
"354190 Queluz";3
"354210 Rafard";2
"354220 Rancharia";7
"354240 Regente Feijó";4
"354250 Reginópolis";2
"354260 Registro";7
"354290 Ribeirão Bonito";1
"354330 Ribeirão Pires";6
"354340 Ribeirão Preto";203
"354370 Rincão";2
"354380 Rinópolis";1
"354390 Rio Claro";48
"354400 Rio das Pedras";2
"354410 Rio Grande da Serra";9
"354420 Riolândia";4
"354425 Rosana";3
"354430 Roseira";2
"354480 Sales";1
"354500 Salesópolis";2
"354515 Saltinho";3
"354520 Salto";15
"354580 Santa Bárbara d'Oeste";39
"354600 Santa Branca";2
"354620 Santa Cruz da Conceição";1
"354630 Santa Cruz das Palmeiras";3
"354640 Santa Cruz do Rio Pardo";5
"354660 Santa Fé do Sul";2
"354670 Santa Gertrudes";4
"354680 Santa Isabel";3
"354690 Santa Lúcia";1
"354760 Santa Rosa de Viterbo";2
"354730 Santana de Parnaíba";16
"354780 Santo André";147
"354790 Santo Antônio da Alegria";4
"354800 Santo Antônio de Posse";6
"354830 Santo Expedito";1
"354850 Santos";251
"354870 São Bernardo do Campo";119
"354880 São Caetano do Sul";32
"354890 São Carlos";49
"354910 São João da Boa Vista";16
"354940 São Joaquim da Barra";5
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";156
"354990 São José dos Campos";158
"354995 São Lourenço da Serra";4
"355010 São Manuel";2
"355020 São Miguel Arcanjo";5
"355030 São Paulo";3351
"355040 São Pedro";8
"355060 São Roque";6
"355070 São Sebastião";27
"355090 São Simão";3
"355100 São Vicente";106
"355110 Sarapuí";1
"355140 Serra Azul";7
"355160 Serra Negra";1
"355150 Serrana";9
"355170 Sertãozinho";18
"355180 Sete Barras";5
"355190 Severínia";1
"355200 Silveiras";1
"355210 Socorro";1
"355220 Sorocaba";137
"355240 Sumaré";55
"355250 Suzano";33
"355260 Tabapuã";3
"355280 Taboão da Serra";37
"355290 Taciba";3
"355310 Taiaçu";2
"355350 Tapiraí";3
"355365 Taquaral";3
"355370 Taquaritinga";14
"355380 Taquarituba";3
"355390 Tarabai";1
"355400 Tatuí";14
"355410 Taubaté";73
"355430 Teodoro Sampaio";1
"355450 Tietê";4
"355470 Torrinha";2
"355480 Tremembé";9
"355490 Três Fronteiras";1
"355500 Tupã";16
"355510 Tupi Paulista";4
"355535 Ubarana";3
"355540 Ubatuba";12
"355560 Uchoa";2
"355580 Urânia";1
"355600 Urupês";4
"355610 Valentim Gentil";1
"355620 Valinhos";16
"355630 Valparaíso";1
"355640 Vargem Grande do Sul";4
"355645 Vargem Grande Paulista";6
"355650 Várzea Paulista";11
"355670 Vinhedo";10
"355680 Viradouro";2
"355700 Votorantim";18
"355710 Votuporanga";14
"350000 Município ignorado - SP";3
"410040 Almirante Tamandaré";27
"412862 Alto Paraíso";1
"410060 Alto Paraná";1
"410070 Alto Piquiri";1
"410050 Altônia";1
"410080 Alvorada do Sul";1
"410090 Amaporã";1
"410100 Ampére";2
"410110 Andirá";2
"410120 Antonina";3
"410140 Apucarana";22
"410150 Arapongas";22
"410160 Arapoti";3
"410180 Araucária";25
"410190 Assaí";3
"410200 Assis Chateaubriand";3
"410210 Astorga";3
"410220 Atalaia";1
"410240 Bandeirantes";4
"410280 Bela Vista do Paraíso";3
"410302 Boa Esperança do Iguaçu";1
"410310 Bocaiúva do Sul";2
"410320 Bom Sucesso";1
"410330 Borrazópolis";1
"410345 Cafelândia";1
"410350 Califórnia";1
"410360 Cambará";4
"410370 Cambé";19
"410380 Cambira";4
"410400 Campina Grande do Sul";10
"410410 Campo do Tenente";2
"410420 Campo Largo";12
"410425 Campo Magro";1
"410430 Campo Mourão";9
"410442 Candói";2
"410445 Cantagalo";1
"410450 Capanema";2
"410480 Cascavel";56
"410490 Castro";17
"410500 Catanduvas";2
"410520 Cerro Azul";2
"410550 Cianorte";9
"410560 Cidade Gaúcha";2
"410570 Clevelândia";1
"410580 Colombo";57
"410590 Colorado";4
"410600 Congonhinhas";2
"410620 Contenda";1
"410630 Corbélia";2
"410640 Cornélio Procópio";3
"410650 Coronel Vivida";1
"410660 Cruzeiro do Oeste";2
"410690 Curitiba";551
"410700 Curiúva";1
"410715 Diamante D'Oeste";1
"410710 Diamante do Norte";1
"410720 Dois Vizinhos";2
"410725 Douradina";1
"410750 Engenheiro Beltrão";2
"410754 Espigão Alto do Iguaçu";1
"410760 Faxinal";4
"410765 Fazenda Rio Grande";19
"410820 Formosa do Oeste";2
"410830 Foz do Iguaçu";79
"410832 Francisco Alves";2
"410840 Francisco Beltrão";9
"410850 General Carneiro";4
"410860 Goioerê";1
"410865 Goioxim";1
"410870 Grandes Rios";1
"410880 Guaíra";6
"410895 Guamiranga";1
"410930 Guaraniaçu";1
"410940 Guarapuava";62
"410950 Guaraqueçaba";4
"410960 Guaratuba";11
"410970 Ibaiti";16
"410975 Ibema";1
"410980 Ibiporã";3
"411007 Imbaú";1
"411010 Imbituva";2
"411040 Indianópolis";1
"411050 Ipiranga";1
"411060 Iporã";1
"411070 Irati";6
"411090 Itaguajé";1
"411095 Itaipulândia";1
"411120 Itapejara d'Oeste";1
"411125 Itaperuçu";3
"411150 Ivaiporã";5
"411180 Jacarezinho";19
"411190 Jaguapitã";1
"411200 Jaguariaíva";5
"411210 Jandaia do Sul";3
"411280 Joaquim Távora";1
"411320 Lapa";4
"411325 Laranjal";2
"411330 Laranjeiras do Sul";6
"411342 Lidianópolis";2
"411350 Loanda";7
"411360 Lobato";1
"411370 Londrina";128
"411375 Lunardelli";1
"411400 Mamborê";1
"411410 Mandaguaçu";3
"411420 Mandaguari";2
"411430 Mandirituba";5
"411450 Manoel Ribas";2
"411460 Marechal Cândido Rondon";4
"411470 Maria Helena";1
"411480 Marialva";7
"411500 Marilena";2
"411520 Maringá";84
"411540 Marmeleiro";1
"411550 Marumbi";1
"411560 Matelândia";7
"411570 Matinhos";19
"411580 Medianeira";8
"411605 Missal";1
"411610 Moreira Sales";1
"411620 Morretes";6
"411670 Nova Aurora";3
"411680 Nova Cantu";2
"411690 Nova Esperança";1
"411700 Nova Fátima";5
"411705 Nova Laranjeiras";2
