"Município (Res)";"Freqüência"
"291955 Luís Eduardo Magalhães";8
"291960 Macajuba";1
"291990 Macururé";2
"291992 Madre de Deus";2
"292020 Malhada";5
"292040 Manoel Vitorino";2
"292050 Maracás";3
"292060 Maragogipe";3
"292070 Maraú";2
"292080 Marcionílio Souza";2
"292100 Mata de São João";1
"292110 Medeiros Neto";1
"292130 Milagres";2
"292170 Morro do Chapéu";1
"292200 Mucuri";6
"292230 Muritiba";8
"292250 Nazaré";4
"292265 Nordestina";1
"292273 Nova Fátima";1
"292280 Nova Itarana";1
"292290 Nova Soure";1
"292300 Nova Viçosa";5
"292303 Novo Horizonte";1
"292320 Oliveira dos Brejinhos";2
"292340 Palmas de Monte Alto";2
"292350 Palmeiras";1
"292360 Paramirim";1
"292400 Paulo Afonso";7
"292430 Piatã";1
"292440 Pilão Arcado";1
"292460 Pindobaçu";1
"292480 Piritiba";1
"292500 Planalto";5
"292510 Poções";1
"292520 Pojuca";7
"292530 Porto Seguro";37
"292550 Prado";7
"292575 Presidente Tancredo Neves";1
"292580 Queimadas";1
"292595 Rafael Jambeiro";2
"292600 Remanso";5
"292610 Retirolândia";1
"292620 Riachão das Neves";4
"292630 Riachão do Jacuípe";1
"292640 Riacho de Santana";2
"292650 Ribeira do Amparo";2
"292660 Ribeira do Pombal";4
"292665 Ribeirão do Largo";1
"292700 Rio Real";3
"292720 Ruy Barbosa";2
"292730 Salinas da Margarida";1
"292740 Salvador";845
"292750 Santa Bárbara";6
"292770 Santa Cruz Cabrália";10
"292780 Santa Cruz da Vitória";1
"292790 Santa Inês";1
"292805 Santa Luzia";1
"292810 Santa Maria da Vitória";1
"292840 Santa Rita de Cássia";5
"292850 Santa Teresinha";1
"292800 Santaluz";1
"292820 Santana";1
"292860 Santo Amaro";5
"292870 Santo Antônio de Jesus";17
"292880 Santo Estêvão";1
"292890 São Desidério";1
"292895 São Domingos";1
"292900 São Félix";5
"292905 São Félix do Coribe";3
"292920 São Francisco do Conde";6
"292960 Sapeaçu";1
"292990 Seabra";2
"293000 Sebastião Laranjeiras";1
"293010 Senhor do Bonfim";12
"293015 Serra do Ramalho";2
"293040 Serra Preta";1
"293050 Serrinha";6
"293070 Simões Filho";30
"293077 Sobradinho";3
"293080 Souto Soares";2
"293105 Tanque Novo";1
"293120 Taperoá";1
"293135 Teixeira de Freitas";28
"293150 Teofilândia";2
"293180 Tremedal";1
"293210 Ubaíra";3
"293220 Ubaitaba";1
"293230 Ubatã";1
"293270 Uruçuca";2
"293290 Valença";12
"293300 Valente";1
"293305 Várzea da Roça";2
"293317 Varzedo";1
"293320 Vera Cruz";8
"293330 Vitória da Conquista";45
"293360 Xique-Xique";1
"290000 Município ignorado - BA";2
"310020 Abaeté";1
"310090 Águas Formosas";2
"310100 Águas Vermelhas";1
"310110 Aimorés";2
"310120 Aiuruoca";1
"310150 Além Paraíba";8
"310160 Alfenas";11
"310163 Alfredo Vasconcelos";1
"310170 Almenara";4
"310180 Alpercata";1
"310190 Alpinópolis";1
"310200 Alterosa";2
"315350 Alto Jequitibá";2
"310210 Alto Rio Doce";1
"310230 Alvinópolis";2
"310250 Amparo do Serra";1
"310290 Antônio Carlos";2
"310340 Araçuaí";2
"310350 Araguari";28
"310400 Araxá";18
"310420 Arcos";2
"310440 Argirita";1
"310450 Arinos";1
"310460 Astolfo Dutra";3
"310490 Baependi";1
"310500 Baldim";3
"310520 Bandeira";1
"310540 Barão de Cocais";3
"310560 Barbacena";8
"310590 Barroso";4
"310600 Bela Vista de Minas";3
"310620 Belo Horizonte";691
"310630 Belo Oriente";2
"310640 Belo Vale";1
"310670 Betim";53
"310690 Bicas";2
"310710 Boa Esperança";5
"310730 Bocaiúva";11
"310740 Bom Despacho";5
"310780 Bom Jesus do Galho";2
"310800 Bom Sucesso";2
"310860 Brasília de Minas";6
"310880 Braúnas";3
"310900 Brumadinho";1
"310910 Bueno Brandão";2
"310920 Buenópolis";1
"310940 Buritizeiro";3
"310970 Cachoeira de Minas";1
"310990 Caetanópolis";1
"311000 Caeté";5
"311010 Caiana";1
"311020 Cajuri";1
"311050 Camanducaia";3
"311060 Cambuí";1
"311070 Cambuquira";3
"311080 Campanário";1
"311090 Campanha";1
"311100 Campestre";1
"311110 Campina Verde";2
"311115 Campo Azul";4
"311120 Campo Belo";1
"311140 Campo Florido";1
"311150 Campos Altos";1
"311180 Canápolis";1
"311200 Candeias";1
"311210 Caparaó";1
"311230 Capelinha";5
"311260 Capinópolis";4
"311270 Capitão Enéas";1
"311300 Caraí";2
"311330 Carangola";6
"311340 Caratinga";5
"311360 Careaçu";2
"311370 Carlos Chagas";4
"311390 Carmo da Cachoeira";5
"311400 Carmo da Mata";1
"311410 Carmo de Minas";1
"311420 Carmo do Cajuru";1
"311430 Carmo do Paranaíba";1
"311440 Carmo do Rio Claro";3
"311470 Carvalhópolis";1
"311510 Cássia";1
"311530 Cataguases";16
"311545 Catuji";2
"311550 Caxambu";2
"311610 Chapada do Norte";4
"311620 Chiador";1
"311660 Cláudio";1
"311690 Comendador Gomes";1
"311730 Conceição das Alagoas";4
"311740 Conceição de Ipanema";1
"311750 Conceição do Mato Dentro";1
"311780 Conceição dos Ouros";2
"311787 Confins";1
"311800 Congonhas";5
"311830 Conselheiro Lafaiete";10
"311840 Conselheiro Pena";3
"311860 Contagem";115
"311880 Coração de Jesus";2
"311910 Corinto";5
"311930 Coromandel";3
"311940 Coronel Fabriciano";12
"312015 Crisólita";2
"312080 Cruzília";1
"312090 Curvelo";11
"312110 Delfim Moreira";1
"312130 Descoberto";1
"312150 Desterro do Melo";1
"312160 Diamantina";4
"312200 Divino";1
"312230 Divinópolis";20
"312235 Divisa Alegre";1
"312240 Divisa Nova";1
"312310 Dores de Guanhães";1
"312320 Dores do Indaiá";4
"312380 Engenheiro Navarro";2
"312410 Esmeraldas";10
"312420 Espera Feliz";1
"312430 Espinosa";2
"312510 Extrema";4
"312530 Faria Lemos";1
"312560 Felisburgo";2
"312580 Fernandes Tourinho";1
"312600 Florestal";1
"312610 Formiga";6
"312630 Fortaleza de Minas";2
"312640 Fortuna de Minas";1
"312670 Francisco Sá";1
"312690 Frei Inocêncio";3
"312700 Fronteira";2
"312705 Fronteira dos Vales";1
"312710 Frutal";17
"312720 Funilândia";2
"312730 Galiléia";1
"312740 Gonçalves";1
"312770 Governador Valadares";42
"312800 Guanhães";1
"312830 Guaranésia";1
"312870 Guaxupé";5
"312880 Guidoval";1
"312890 Guimarânia";2
"312930 Iapu";1
"312950 Ibiá";4
"312970 Ibiraci";2
"312980 Ibirité";37
"313005 Icaraí de Minas";1
"313010 Igarapé";5
"313055 Imbé de Minas";1
"313060 Inconfidentes";2
"313065 Indaiabira";1
"313090 Inhapim";1
"313100 Inhaúma";1
"313115 Ipaba";3
"313120 Ipanema";2
"313130 Ipatinga";49
"313170 Itabira";13
"313180 Itabirinha";2
"313190 Itabirito";5
"313200 Itacambira";1
"313210 Itacarambi";3
"313220 Itaguara";1
"313240 Itajubá";10
"313270 Itambacuri";4
"313300 Itamonte";1
"313310 Itanhandu";4
"313330 Itaobim";1
"313350 Itapecerica";2
"313360 Itapeva";2
"313370 Itatiaiuçu";2
"313380 Itaúna";19
"313420 Ituiutaba";21
"313440 Iturama";4
"313460 Jaboticatubas";1
"313510 Janaúba";2
"313520 Januária";4
"313535 Japonvar";1
"313545 Jenipapo de Minas";2
"313550 Jequeri";1
"313580 Jequitinhonha";3
"313600 Joaíma";2
"313620 João Monlevade";25
"313630 João Pinheiro";6
"313665 Juatuba";7
"313670 Juiz de Fora";161
"313720 Lagoa da Prata";6
"313750 Lagoa Formosa";1
"313760 Lagoa Santa";13
"313780 Lambari";4
"313790 Lamim";1
"313820 Lavras";18
"313830 Leandro Ferreira";2
"313840 Leopoldina";10
"313860 Lima Duarte";1
"313862 Limeira do Oeste";1
"313865 Lontra";1
"313880 Luz";4
"313900 Machado";1
"313930 Manga";2
"313940 Manhuaçu";9
"313950 Manhumirim";2
"313960 Mantena";2
"313980 Mar de Espanha";3
"314000 Mariana";2
"314020 Maripá de Minas";1
"314050 Martinho Campos";2
"314070 Mateus Leme";3
"314080 Matias Barbosa";2
"314085 Matias Cardoso";1
"314110 Matozinhos";13
"314140 Medina";5
"314160 Mercês";1
"314170 Mesquita";3
"314180 Minas Novas";1
"314200 Mirabela";1
"314210 Miradouro";1
"314220 Miraí";2
"314280 Monte Alegre de Minas";4
"314310 Monte Carmelo";9
"314320 Monte Santo de Minas";1
"314340 Monte Sião";1
"314330 Montes Claros";36
"314350 Morada Nova de Minas";1
"314360 Morro da Garça";2
"314370 Morro do Pilar";1
"314390 Muriaé";17
"314430 Nanuque";3
"314460 Nepomuceno";4
"314470 Nova Era";4
"314480 Nova Lima";14
"314500 Nova Ponte";1
"314520 Nova Serrana";14
"314530 Novo Cruzeiro";2
"314560 Oliveira";5
"314590 Ouro Branco";3
"314600 Ouro Fino";1
"314610 Ouro Preto";7
"314630 Padre Paraíso";2
"314690 Papagaios";3
"314710 Pará de Minas";18
"314700 Paracatu";3
"314720 Paraguaçu";1
"314730 Paraisópolis";2
"314740 Paraopeba";8
"314790 Passos";24
"314800 Patos de Minas";19
"314810 Patrocínio";11
"314830 Paula Cândido";1
"314850 Pavão";2
"314860 Peçanha";1
"314870 Pedra Azul";2
"314880 Pedra do Anta";1
"314930 Pedro Leopoldo";4
"314970 Perdigão";2
"314980 Perdizes";2
"314990 Perdões";2
"315020 Piedade de Ponte Nova";2
"315040 Piedade dos Gerais";2
"315060 Piracema";1
"315120 Pirapora";7
"315140 Pitangui";9
"315150 Piumhi";3
"315160 Planura";3
"315180 Poços de Caldas";25
"315200 Pompéu";3
"315210 Ponte Nova";6
"315213 Ponto Chique";1
"315217 Ponto dos Volantes";2
"315220 Porteirinha";4
"315250 Pouso Alegre";16
"315280 Prata";5
"315290 Pratápolis";1
"315340 Presidente Olegário";1
"315360 Prudente de Morais";2
"315390 Raposos";1
"315460 Ribeirão das Neves";61
"315470 Ribeirão Vermelho";2
"315490 Rio Casca";1
"315510 Rio do Prado";1
"315540 Rio Novo";4
"315570 Rio Piracicaba";4
"315580 Rio Pomba";1
"315645 Rosário da Limeira";1
"315670 Sabará";36
"315690 Sacramento";1
"315710 Salto da Divisa";2
"315720 Santa Bárbara";1
"315730 Santa Bárbara do Tugúrio";1
"315770 Santa Juliana";2
"315780 Santa Luzia";45
"315790 Santa Margarida";3
"315935 Santa Rita de Minas";2
"315950 Santa Rita do Itueto";1
"315960 Santa Rita do Sapucaí";1
"315980 Santa Vitória";8
"315840 Santana de Cataguases";1
"315890 Santana do Manhuaçu";1
"315895 Santana do Paraíso";2
"315900 Santana do Riacho";2
"315990 Santo Antônio do Amparo";8
"316010 Santo Antônio do Grama";1
"316030 Santo Antônio do Jacinto";3
"316040 Santo Antônio do Monte";2
"316070 Santos Dumont";6
"316100 São Domingos do Prata";3
"316110 São Francisco";1
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";1
"316165 São Geraldo do Baixio";1
"316190 São Gonçalo do Rio Abaixo";2
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";7
"316240 São João da Ponte";1
"316250 São João del Rei";8
"316270 São João do Paraíso";1
"316280 São João Evangelista";1
"316290 São João Nepomuceno";1
"316292 São Joaquim de Bicas";6
"316295 São José da Lapa";2
"316300 São José da Safira";1
"316340 São José do Goiabal";1
"316370 São Lourenço";5
"316390 São Pedro da União";2
"316400 São Pedro dos Ferros";1
"316420 São Romão";1
"316440 São Sebastião da Bela Vista";2
"316450 São Sebastião do Maranhão";1
"316470 São Sebastião do Paraíso";3
"316490 São Sebastião do Rio Verde";1
"316500 São Tiago";1
"316553 Sarzedo";6
"316680 Serra do Salitre";1
"316690 Serrania";1
"316710 Serro";1
"316720 Sete Lagoas";43
"316555 Setubinha";1
"316800 Taiobeiras";1
"316805 Taparuba";1
"316840 Tarumirim";1
"316860 Teófilo Otoni";16
"316870 Timóteo";12
"316880 Tiradentes";1
"316900 Tocantins";4
"316920 Tombos";3
"316930 Três Corações";11
"316935 Três Marias";3
"316940 Três Pontas";6
"316960 Tupaciguara";5
"316970 Turmalina";1
"316990 Ubá";16
"317010 Uberaba";97
"317020 Uberlândia";230
"317040 Unaí";7
"317070 Varginha";11
"317075 Varjão de Minas";2
"317080 Várzea da Palma";2
"317090 Varzelândia";1
"317100 Vazante";2
"317120 Vespasiano";27
"317130 Viçosa";4
"317200 Visconde do Rio Branco";9
"320010 Afonso Cláudio";1
"320013 Águia Branca";1
"320020 Alegre";3
"320030 Alfredo Chaves";2
"320035 Alto Rio Novo";1
"320040 Anchieta";9
"320050 Apiacá";2
"320060 Aracruz";12
"320080 Baixo Guandu";5
"320090 Barra de São Francisco";3
"320100 Boa Esperança";2
"320110 Bom Jesus do Norte";1
"320120 Cachoeiro de Itapemirim";61
"320130 Cariacica";102
"320140 Castelo";3
"320150 Colatina";27
"320160 Conceição da Barra";5
"320210 Ecoporanga";1
"320220 Fundão";1
"320225 Governador Lindenberg";1
"320230 Guaçuí";3
"320240 Guarapari";28
"320245 Ibatiba";1
"320250 Ibiraçu";2
"320255 Ibitirama";1
"320260 Iconha";2
"320270 Itaguaçu";1
"320280 Itapemirim";4
"320300 Iúna";2
"320305 Jaguaré";2
"320310 Jerônimo Monteiro";6
"320313 João Neiva";2
"320316 Laranja da Terra";1
"320320 Linhares";29
"320332 Marataízes";10
"320350 Montanha";3
"320370 Muniz Freire";1
"320380 Muqui";4
"320390 Nova Venécia";5
"320400 Pancas";1
"320405 Pedro Canário";2
"320410 Pinheiros";3
"320420 Piúma";2
"320425 Ponto Belo";1
"320430 Presidente Kennedy";5
"320435 Rio Bananal";2
"320455 Santa Maria de Jetibá";1
"320460 Santa Teresa";1
"320470 São Gabriel da Palha";3
"320480 São José do Calçado";4
"320490 São Mateus";11
"320495 São Roque do Canaã";2
"320500 Serra";116
"320501 Sooretama";1
"320503 Vargem Alta";1
"320506 Venda Nova do Imigrante";2
"320510 Viana";23
"320520 Vila Velha";130
"320530 Vitória";135
"330010 Angra dos Reis";39
"330020 Araruama";27
"330022 Areal";6
"330023 Armação dos Búzios";6
"330025 Arraial do Cabo";4
"330030 Barra do Piraí";9
"330040 Barra Mansa";40
"330045 Belford Roxo";208
"330060 Bom Jesus do Itabapoana";5
"330070 Cabo Frio";64
"330080 Cachoeiras de Macacu";7
"330100 Campos dos Goytacazes";144
"330093 Carapebus";2
"330115 Cardoso Moreira";2
"330120 Carmo";8
"330130 Casimiro de Abreu";6
"330140 Conceição de Macabu";1
"330150 Cordeiro";5
"330160 Duas Barras";1
"330170 Duque de Caxias";318
"330180 Engenheiro Paulo de Frontin";4
"330185 Guapimirim";20
"330187 Iguaba Grande";4
"330190 Itaboraí";79
"330200 Itaguaí";36
"330205 Italva";2
"330220 Itaperuna";16
"330225 Itatiaia";1
"330227 Japeri";41
"330240 Macaé";83
"330245 Macuco";1
"330250 Magé";70
"330260 Mangaratiba";7
"330270 Maricá";15
"330280 Mendes";2
"330285 Mesquita";69
"330290 Miguel Pereira";4
"330300 Miracema";9
"330310 Natividade";5
"330320 Nilópolis";36
"330330 Niterói";180
"330340 Nova Friburgo";33
"330350 Nova Iguaçu";225
"330360 Paracambi";18
"330370 Paraíba do Sul";9
"330380 Parati";8
"330385 Paty do Alferes";1
"330390 Petrópolis";81
"330395 Pinheiral";3
"330400 Piraí";2
"330410 Porciúncula";6
"330411 Porto Real";1
"330412 Quatis";1
"330414 Queimados";58
"330415 Quissamã";4
"330420 Resende";15
"330430 Rio Bonito";6
"330450 Rio das Flores";2
"330452 Rio das Ostras";38
"330455 Rio de Janeiro";2706
"330470 Santo Antônio de Pádua";4
"330480 São Fidélis";6
"330475 São Francisco de Itabapoana";2
"330490 São Gonçalo";242
"330500 São João da Barra";2
"330510 São João de Meriti";153
"330515 São José do Vale do Rio Preto";3
"330520 São Pedro da Aldeia";12
"330540 Sapucaia";5
"330550 Saquarema";16
"330555 Seropédica";14
"330560 Silva Jardim";4
"330570 Sumidouro";3
"330575 Tanguá";2
"330580 Teresópolis";30
"330590 Trajano de Morais";3
"330600 Três Rios";34
"330610 Valença";6
"330615 Varre-Sai";1
"330620 Vassouras";8
"330630 Volta Redonda";55
"330000 Município ignorado - RJ";4
"350010 Adamantina";3
"350020 Adolfo";1
"350030 Aguaí";5
"350040 Águas da Prata";2
"350050 Águas de Lindóia";1
"350060 Águas de São Pedro";1
"350070 Agudos";2
"350090 Altair";2
"350100 Altinópolis";1
"350120 Álvares Florence";3
"350130 Álvares Machado";3
"350140 Álvaro de Carvalho";4
"350160 Americana";44
"350170 Américo Brasiliense";4
"350180 Américo de Campos";1
"350190 Amparo";9
"350210 Andradina";8
"350230 Anhembi";1
"350250 Aparecida";7
"350270 Apiaí";4
"350275 Araçariguama";1
"350280 Araçatuba";43
"350290 Araçoiaba da Serra";3
"350315 Arapeí";1
"350320 Araraquara";57
"350330 Araras";22
"350340 Arealva";2
"350370 Ariranha";2
"350380 Artur Nogueira";3
"350390 Arujá";5
"350400 Assis";12
"350410 Atibaia";22
"350430 Avaí";2
"350440 Avanhandava";3
"350450 Avaré";16
"350460 Bady Bassitt";2
"350470 Balbinos";5
"350480 Bálsamo";2
"350510 Barbosa";2
"350520 Bariri";3
"350530 Barra Bonita";4
"350550 Barretos";70
"350560 Barrinha";5
"350570 Barueri";39
"350580 Bastos";1
"350590 Batatais";9
"350600 Bauru";95
"350610 Bebedouro";28
"350635 Bertioga";5
"350650 Birigui";17
"350660 Biritiba-Mirim";3
"350670 Boa Esperança do Sul";7
"350680 Bocaina";1
"350690 Bofete";3
"350700 Boituva";5
"350710 Bom Jesus dos Perdões";2
"350730 Boracéia";1
"350740 Borborema";2
"350750 Botucatu";43
"350760 Bragança Paulista";22
"350770 Braúna";1
"350775 Brejo Alegre";1
"350780 Brodowski";10
"350790 Brotas";2
"350810 Buritama";3
"350840 Cabreúva";6
"350850 Caçapava";23
"350860 Cachoeira Paulista";2
"350870 Caconde";1
"350880 Cafelândia";1
"350890 Caiabu";1
"350900 Caieiras";9
"350920 Cajamar";9
"350925 Cajati";7
"350940 Cajuru";5
"350950 Campinas";330
"350960 Campo Limpo Paulista";12
"350970 Campos do Jordão";11
"350990 Cananéia";1
"351000 Cândido Mota";4
"351020 Capão Bonito";4
"351030 Capela do Alto";2
"351040 Capivari";22
"351050 Caraguatatuba";42
"351060 Carapicuíba";57
"351070 Cardoso";1
"351080 Casa Branca";4
"351110 Catanduva";35
"351120 Catiguá";3
"351130 Cedral";1
"351140 Cerqueira César";1
"351150 Cerquilho";8
"351160 Cesário Lange";1
"355720 Chavantes";1
"351200 Colina";7
"351220 Conchal";1
"351230 Conchas";1
"351240 Cordeirópolis";3
"351250 Coroados";1
"351280 Cosmópolis";12
"351290 Cosmorama";1
"351300 Cotia";30
"351310 Cravinhos";3
"351340 Cruzeiro";24
"351350 Cubatão";24
"351370 Descalvado";4
"351380 Diadema";80
"351400 Dobrada";2
"351440 Dracena";2
"351450 Duartina";2
"351460 Dumont";5
"351470 Echaporã";1
"351480 Eldorado";1
"351490 Elias Fausto";2
"351500 Embu";34
"351510 Embu-Guaçu";11
"351515 Engenheiro Coelho";2
"351518 Espírito Santo do Pinhal";1
"351519 Espírito Santo do Turvo";1
"351530 Estrela do Norte";1
"351540 Fartura";1
"351560 Fernando Prestes";5
"351550 Fernandópolis";17
"351570 Ferraz de Vasconcelos";21
"351590 Floreal";1
"351600 Flórida Paulista";1
"351620 Franca";59
"351630 Francisco Morato";29
"351640 Franco da Rocha";40
"351660 Gália";1
"351670 Garça";6
"351680 Gastão Vidigal";1
"351690 General Salgado";2
"351730 Guaimbê";2
"351740 Guaíra";7
"351750 Guapiaçu";6
"351760 Guapiara";2
"351770 Guará";2
"351780 Guaraçaí";2
"351800 Guarani d'Oeste";2
"351820 Guararapes";5
"351830 Guararema";2
"351840 Guaratinguetá";15
"351850 Guareí";12
"351860 Guariba";1
"351870 Guarujá";76
"351880 Guarulhos";236
"351885 Guatapará";1
"351900 Herculândia";1
"351907 Hortolândia";54
"351910 Iacanga";3
"351925 Iaras";10
"351930 Ibaté";5
"351940 Ibirá";2
"351960 Ibitinga";4
"351970 Ibiúna";8
"351990 Iepê";1
"352000 Igaraçu do Tietê";6
"352010 Igarapava";4
"352020 Igaratá";2
"352030 Iguape";3
"352042 Ilha Comprida";1
"352044 Ilha Solteira";5
"352040 Ilhabela";2
"352050 Indaiatuba";30
"352060 Indiana";3
"352090 Ipaussu";2
"352100 Iperó";3
"352130 Ipuã";1
"352140 Iracemápolis";1
"352150 Irapuã";1
"352160 Irapuru";1
"352170 Itaberá";2
"352180 Itaí";16
"352190 Itajobi";2
"352210 Itanhaém";33
"352220 Itapecerica da Serra";18
"352230 Itapetininga";19
"352240 Itapeva";8
"352250 Itapevi";43
"352260 Itapira";16
"352270 Itápolis";6
"352310 Itaquaquecetuba";43
"352320 Itararé";9
"352330 Itariri";1
"352340 Itatiba";19
"352350 Itatinga";4
"352360 Itirapina";14
"352380 Itobi";1
"352390 Itu";49
"352400 Itupeva";4
"352410 Ituverava";11
"352420 Jaborandi";4
"352430 Jaboticabal";19
"352440 Jacareí";38
"352450 Jaci";1
"352460 Jacupiranga";1
"352470 Jaguariúna";8
"352480 Jales";7
"352500 Jandira";19
"352510 Jardinópolis";8
"352520 Jarinu";3
"352530 Jaú";17
"352570 José Bonifácio";5
"352590 Jundiaí";74
"352600 Junqueirópolis";3
"352610 Juquiá";3
"352620 Juquitiba";5
"352640 Laranjal Paulista";7
"352650 Lavínia";2
"352670 Leme";17
"352680 Lençóis Paulista";11
"352690 Limeira";30
"352710 Lins";20
"352720 Lorena";7
"352730 Louveira";6
"352740 Lucélia";7
"352760 Luís Antônio";1
"352800 Macatuba";1
"352810 Macaubal";1
"352840 Mairinque";7
"352850 Mairiporã";10
"352870 Marabá Paulista";1
"352880 Maracaí";1
"352900 Marília";44
"352920 Martinópolis";3
"352930 Matão";12
"352940 Mauá";75
"352950 Mendonça";2
"352960 Meridiano";1
"352970 Miguelópolis";4
"352980 Mineiros do Tietê";2
"353000 Mira Estrela";1
"352990 Miracatu";5
"353010 Mirandópolis";8
"353020 Mirante do Paranapanema";1
"353030 Mirassol";13
"353040 Mirassolândia";4
"353050 Mococa";8
"353060 Mogi das Cruzes";53
"353070 Mogi Guaçu";23
"353080 Moji Mirim";22
"353110 Mongaguá";10
"353130 Monte Alto";12
"353140 Monte Aprazível";4
"353150 Monte Azul Paulista";1
"353160 Monte Castelo";1
"353180 Monte Mor";10
"353190 Morro Agudo";5
"353210 Murutinga do Sul";1
"353220 Narandiba";2
"353230 Natividade da Serra";1
"353240 Nazaré Paulista";2
"353250 Neves Paulista";1
"353260 Nhandeara";3
"353270 Nipoã";1
"353280 Nova Aliança";2
"353284 Nova Canaã Paulista";1
"353290 Nova Europa";4
"353300 Nova Granada";2
"353310 Nova Guataporanga";2
"353340 Nova Odessa";5
"353325 Novais";2
"353350 Novo Horizonte";5
"353390 Olímpia";7
"353420 Orindiúva";2
"353430 Orlândia";3
"353440 Osasco";137
"353460 Osvaldo Cruz";7
"353470 Ourinhos";19
"353490 Pacaembu";5
"353500 Palestina";1
"353510 Palmares Paulista";1
"353530 Palmital";2
"353540 Panorama";3
"353550 Paraguaçu Paulista";5
"353560 Paraibuna";1
"353580 Paranapanema";1
"353590 Paranapuã";1
"353600 Parapuã";1
"353610 Pardinho";3
"353620 Pariquera-Açu";4
"353625 Parisi";2
"353630 Patrocínio Paulista";2
"353640 Paulicéia";1
"353650 Paulínia";18
"353670 Pederneiras";5
"353700 Pedregulho";2
"353710 Pedreira";1
"353720 Pedro de Toledo";1
"353730 Penápolis";7
"353740 Pereira Barreto";15
"353750 Pereiras";1
"353760 Peruíbe";14
"353780 Piedade";3
"353800 Pindamonhangaba";29
"353810 Pindorama";3
"353820 Pinhalzinho";1
"353850 Piquete";1
"353860 Piracaia";1
"353870 Piracicaba";78
"353890 Pirajuí";5
"353900 Pirangi";2
"353910 Pirapora do Bom Jesus";2
"353920 Pirapozinho";1
"353930 Pirassununga";5
"353940 Piratininga";2
"353950 Pitangueiras";11
"353970 Platina";3
"353980 Poá";21
"354000 Pompéia";4
"354010 Pongaí";2
"354020 Pontal";5
"354025 Pontalinda";1
"354040 Populina";2
"354050 Porangaba";1
"354060 Porto Feliz";8
"354070 Porto Ferreira";14
"354075 Potim";7
"354080 Potirendaba";3
"354085 Pracinha";1
"354100 Praia Grande";68
"354105 Pratânia";1
"354120 Presidente Bernardes";1
"354130 Presidente Epitácio";9
"354140 Presidente Prudente";66
"354150 Presidente Venceslau";10
"354160 Promissão";1
"354180 Queiroz";1
"354190 Queluz";3
"354210 Rafard";3
"354220 Rancharia";3
"354240 Regente Feijó";2
"354250 Reginópolis";1
"354260 Registro";11
"354270 Restinga";1
"354330 Ribeirão Pires";17
"354340 Ribeirão Preto";201
"354370 Rincão";2
"354390 Rio Claro";26
"354400 Rio das Pedras";1
"354410 Rio Grande da Serra";7
"354420 Riolândia";1
"354425 Rosana";1
"354430 Roseira";2
"354460 Sabino";1
"354480 Sales";1
"354500 Salesópolis";2
"354515 Saltinho";1
"354520 Salto";10
"354530 Salto de Pirapora";3
"354540 Salto Grande";2
"354550 Sandovalina";1
"354560 Santa Adélia";2
"354580 Santa Bárbara d'Oeste";38
"354600 Santa Branca";2
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";7
"354650 Santa Ernestina";1
"354660 Santa Fé do Sul";4
"354680 Santa Isabel";4
"354710 Santa Mercedes";1
"354750 Santa Rita do Passa Quatro";1
"354760 Santa Rosa de Viterbo";1
"354730 Santana de Parnaíba";12
"354770 Santo Anastácio";6
"354780 Santo André";165
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";2
"354850 Santos";154
"354870 São Bernardo do Campo";213
"354880 São Caetano do Sul";24
"354890 São Carlos";47
"354900 São Francisco";2
"354910 São João da Boa Vista";16
"354920 São João das Duas Pontes";1
"354940 São Joaquim da Barra";6
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";143
"354990 São José dos Campos";151
"354995 São Lourenço da Serra";4
"355010 São Manuel";6
"355020 São Miguel Arcanjo";2
"355030 São Paulo";3099
"355060 São Roque";9
"355070 São Sebastião";15
"355090 São Simão";2
"355100 São Vicente";93
"355140 Serra Azul";18
"355160 Serra Negra";3
"355150 Serrana";11
"355170 Sertãozinho";14
"355180 Sete Barras";1
"355190 Severínia";3
"355200 Silveiras";2
"355210 Socorro";5
"355220 Sorocaba";135
"355230 Sud Mennucci";3
"355240 Sumaré";44
"355250 Suzano";46
"355260 Tabapuã";1
"355280 Taboão da Serra";52
"355290 Taciba";2
"355300 Taguaí";1
"355310 Taiaçu";1
"355340 Tanabi";1
"355360 Tapiratiba";1
"355365 Taquaral";1
"355370 Taquaritinga";10
"355380 Taquarituba";2
"355390 Tarabai";2
"355395 Tarumã";1
"355400 Tatuí";23
"355410 Taubaté";72
"355430 Teodoro Sampaio";1
"355440 Terra Roxa";3
"355450 Tietê";6
"355465 Torre de Pedra";1
"355470 Torrinha";1
"355480 Tremembé";8
"355490 Três Fronteiras";1
"355500 Tupã";14
"355510 Tupi Paulista";6
"355540 Ubatuba";15
"355550 Ubirajara";1
"355560 Uchoa";2
"355610 Valentim Gentil";4
"355620 Valinhos";19
"355630 Valparaíso";5
"355635 Vargem";1
"355640 Vargem Grande do Sul";7
"355645 Vargem Grande Paulista";5
"355650 Várzea Paulista";9
"355660 Vera Cruz";1
"355670 Vinhedo";13
"355680 Viradouro";2
"355690 Vista Alegre do Alto";1
"355695 Vitória Brasil";1
"355700 Votorantim";14
