"Município (Res)";"Freqüência"
"290570 Camaçari";42
"290580 Camamu";1
"290610 Canápolis";1
"290630 Canavieiras";3
"290650 Candeias";18
"290670 Cândido Sales";3
"290680 Cansanção";1
"290687 Capim Grosso";3
"290690 Caravelas";3
"290700 Cardeal da Silva";1
"290720 Casa Nova";7
"290730 Castro Alves";2
"290750 Catu";3
"290760 Central";1
"290820 Conceição da Feira";1
"290840 Conceição do Coité";6
"290850 Conceição do Jacuípe";3
"290860 Conde";1
"290930 Correntina";3
"290940 Cotegipe";1
"290980 Cruz das Almas";6
"290990 Curaçá";2
"291005 Dias d'Ávila";5
"291030 Elísio Medrado";1
"291050 Entre Rios";6
"291060 Esplanada";1
"291070 Euclides da Cunha";1
"291072 Eunápolis";42
"291080 Feira de Santana";78
"291085 Filadélfia";2
"291100 Floresta Azul";2
"291110 Formosa do Rio Preto";2
"291160 Governador Mangabeira";1
"291170 Guanambi";5
"291185 Heliópolis";1
"291190 Iaçu";5
"291210 Ibicaraí";1
"291230 Ibicuí";1
"291250 Ibipitanga";2
"291270 Ibirapitanga";2
"291280 Ibirapuã";3
"291290 Ibirataia";1
"291300 Ibitiara";1
"291320 Ibotirama";3
"291340 Igaporã";1
"291345 Igrapiúna";1
"291360 Ilhéus";30
"291370 Inhambupe";1
"291390 Ipiaú";2
"291400 Ipirá";9
"291440 Iraquara";2
"291450 Irará";4
"291460 Irecê";10
"291465 Itabela";7
"291470 Itaberaba";7
"291480 Itabuna";33
"291490 Itacaré";1
"291520 Itagibá";2
"291530 Itagimirim";2
"291560 Itamaraju";24
"291580 Itambé";1
"291600 Itanhém";2
"291610 Itaparica";3
"291630 Itapebi";2
"291640 Itapetinga";8
"291650 Itapicuru";1
"291660 Itapitanga";1
"291680 Itarantim";2
"291690 Itiruçu";1
"291710 Itororó";1
"291720 Ituaçu";1
"291730 Ituberá";5
"291735 Jaborandi";1
"291740 Jacaraci";1
"291750 Jacobina";2
"291760 Jaguaquara";2
"291770 Jaguarari";3
"291780 Jaguaripe";3
"291800 Jequié";22
"291830 Jitaúna";1
"291835 João Dourado";1
"291840 Juazeiro";50
"291850 Jussara";1
"291880 Laje";2
"291890 Lajedão";2
"291910 Lamarão";1
"291915 Lapão";2
"291920 Lauro de Freitas";36
"291955 Luís Eduardo Magalhães";14
"291970 Macarani";1
"291980 Macaúbas";2
"291992 Madre de Deus";2
"292000 Maiquinique";2
"292030 Malhada de Pedras";2
"292050 Maracás";4
"292060 Maragogipe";3
"292080 Marcionílio Souza";1
"292100 Mata de São João";5
"292110 Medeiros Neto";5
"292130 Milagres";2
"292150 Monte Santo";1
"292170 Morro do Chapéu";3
"292190 Mucugê";1
"292200 Mucuri";11
"292230 Muritiba";4
"292240 Mutuípe";1
"292250 Nazaré";5
"292273 Nova Fátima";2
"292300 Nova Viçosa";4
"292303 Novo Horizonte";1
"292310 Olindina";3
"292335 Ourolândia";2
"292340 Palmas de Monte Alto";1
"292390 Pau Brasil";1
"292400 Paulo Afonso";12
"292405 Pé de Serra";1
"292430 Piatã";1
"292480 Piritiba";1
"292500 Planalto";1
"292510 Poções";6
"292520 Pojuca";3
"292525 Ponto Novo";2
"292530 Porto Seguro";38
"292540 Potiraguá";1
"292550 Prado";2
"292575 Presidente Tancredo Neves";1
"292580 Queimadas";2
"292595 Rafael Jambeiro";3
"292600 Remanso";13
"292610 Retirolândia";2
"292620 Riachão das Neves";1
"292630 Riachão do Jacuípe";3
"292650 Ribeira do Amparo";1
"292660 Ribeira do Pombal";1
"292720 Ruy Barbosa";3
"292740 Salvador";799
"292750 Santa Bárbara";2
"292770 Santa Cruz Cabrália";5
"292780 Santa Cruz da Vitória";1
"292790 Santa Inês";2
"292840 Santa Rita de Cássia";1
"292800 Santaluz";3
"292860 Santo Amaro";6
"292870 Santo Antônio de Jesus";11
"292880 Santo Estêvão";1
"292890 São Desidério";2
"292910 São Felipe";1
"292900 São Félix";2
"292920 São Francisco do Conde";8
"292930 São Gonçalo dos Campos";2
"292940 São Miguel das Matas";1
"292950 São Sebastião do Passé";4
"292975 Saubara";1
"292990 Seabra";6
"293010 Senhor do Bonfim";14
"293020 Sento Sé";1
"293015 Serra do Ramalho";1
"293050 Serrinha";7
"293070 Simões Filho";25
"293077 Sobradinho";5
"293090 Tabocas do Brejo Velho";1
"293110 Tanquinho";1
"293120 Taperoá";1
"293130 Tapiramutá";1
"293135 Teixeira de Freitas";37
"293150 Teofilândia";1
"293160 Teolândia";1
"293210 Ubaíra";1
"293220 Ubaitaba";1
"293245 Umburanas";1
"293250 Una";5
"293260 Urandi";1
"293270 Uruçuca";3
"293290 Valença";25
"293310 Várzea do Poço";1
"293320 Vera Cruz";6
"293330 Vitória da Conquista";28
"293350 Wenceslau Guimarães";1
"293360 Xique-Xique";9
"290000 Município ignorado - BA";1
"310020 Abaeté";4
"310040 Acaiaca";2
"310060 Água Boa";1
"310080 Aguanil";1
"310090 Águas Formosas";3
"310110 Aimorés";1
"310150 Além Paraíba";6
"310160 Alfenas";17
"310170 Almenara";2
"310180 Alpercata";1
"310200 Alterosa";2
"315350 Alto Jequitibá";1
"310230 Alvinópolis";2
"310260 Andradas";3
"310290 Antônio Carlos";1
"310300 Antônio Dias";1
"310310 Antônio Prado de Minas";1
"310340 Araçuaí";4
"310350 Araguari";16
"310390 Araújos";1
"310400 Araxá";9
"310410 Arceburgo";1
"310420 Arcos";2
"310470 Ataléia";1
"310480 Augusto de Lima";1
"310490 Baependi";1
"310500 Baldim";1
"310510 Bambuí";2
"310540 Barão de Cocais";2
"310560 Barbacena";10
"310590 Barroso";3
"310620 Belo Horizonte";659
"310670 Betim";55
"310690 Bicas";3
"310710 Boa Esperança";2
"310730 Bocaiúva";2
"310740 Bom Despacho";3
"310750 Bom Jardim de Minas";2
"310800 Bom Sucesso";2
"310810 Bonfim";1
"310825 Bonito de Minas";1
"310870 Brás Pires";1
"310890 Brasópolis";1
"310900 Brumadinho";2
"310930 Buritis";1
"310940 Buritizeiro";3
"310970 Cachoeira de Minas";2
"310990 Caetanópolis";2
"311000 Caeté";6
"311050 Camanducaia";1
"311060 Cambuí";3
"311080 Campanário";1
"311090 Campanha";2
"311110 Campina Verde";5
"311120 Campo Belo";7
"311130 Campo do Meio";3
"311150 Campos Altos";3
"311160 Campos Gerais";2
"311180 Canápolis";1
"311210 Caparaó";1
"311230 Capelinha";1
"311250 Capim Branco";2
"311260 Capinópolis";2
"311320 Carandaí";1
"311330 Carangola";2
"311340 Caratinga";3
"311370 Carlos Chagas";2
"311390 Carmo da Cachoeira";2
"311400 Carmo da Mata";1
"311420 Carmo do Cajuru";1
"311430 Carmo do Paranaíba";1
"311440 Carmo do Rio Claro";2
"311450 Carmópolis de Minas";1
"311510 Cássia";1
"311530 Cataguases";2
"311545 Catuji";1
"311550 Caxambu";2
"311570 Central de Minas";1
"311600 Chalé";1
"311610 Chapada do Norte";2
"311620 Chiador";1
"311660 Cláudio";1
"311670 Coimbra";1
"311730 Conceição das Alagoas";1
"311750 Conceição do Mato Dentro";1
"311800 Congonhas";10
"311830 Conselheiro Lafaiete";12
"311840 Conselheiro Pena";1
"311860 Contagem";104
"311910 Corinto";1
"311930 Coromandel";2
"311940 Coronel Fabriciano";19
"312050 Cristina";1
"312087 Curral de Dentro";1
"312090 Curvelo";14
"312110 Delfim Moreira";1
"312125 Delta";2
"312130 Descoberto";1
"312140 Desterro de Entre Rios";1
"312160 Diamantina";10
"312180 Dionísio";1
"312210 Divino das Laranjeiras";1
"312230 Divinópolis";30
"312240 Divisa Nova";1
"312250 Dom Cavati";2
"312270 Dom Silvério";1
"312352 Durandé";1
"312360 Elói Mendes";3
"312370 Engenheiro Caldas";1
"312410 Esmeraldas";7
"312420 Espera Feliz";4
"312430 Espinosa";1
"312480 Estrela do Sul";3
"312490 Eugenópolis";1
"312510 Extrema";1
"312520 Fama";1
"312570 Felixlândia";1
"312600 Florestal";1
"312610 Formiga";11
"312680 Frei Gaspar";1
"312690 Frei Inocêncio";2
"312700 Fronteira";1
"312710 Frutal";7
"312770 Governador Valadares";37
"312800 Guanhães";1
"312850 Guarará";2
"312870 Guaxupé";8
"312890 Guimarânia";1
"312930 Iapu";2
"312950 Ibiá";2
"312970 Ibiraci";1
"312980 Ibirité";34
"313000 Ibituruna";1
"313005 Icaraí de Minas";3
"313010 Igarapé";7
"313020 Igaratinga";3
"313060 Inconfidentes";2
"313100 Inhaúma";1
"313120 Ipanema";1
"313130 Ipatinga";24
"313140 Ipiaçu";3
"313160 Iraí de Minas";3
"313170 Itabira";11
"313190 Itabirito";6
"313220 Itaguara";1
"313230 Itaipé";1
"313240 Itajubá";12
"313250 Itamarandiba";1
"313270 Itambacuri";3
"313330 Itaobim";2
"313340 Itapagipe";1
"313370 Itatiaiuçu";2
"313375 Itaú de Minas";1
"313380 Itaúna";13
"313420 Ituiutaba";24
"313440 Iturama";8
"313460 Jaboticatubas";1
"313470 Jacinto";1
"313480 Jacuí";1
"313507 Jampruca";1
"313510 Janaúba";2
"313520 Januária";5
"313545 Jenipapo de Minas";1
"313550 Jequeri";1
"313570 Jequitibá";1
"313620 João Monlevade";12
"313630 João Pinheiro";6
"313650 Jordânia";1
"313657 Josenópolis";1
"313665 Juatuba";3
"313670 Juiz de Fora";156
"313690 Juruaia";1
"313700 Ladainha";1
"313720 Lagoa da Prata";13
"313730 Lagoa dos Patos";1
"313750 Lagoa Formosa";2
"313760 Lagoa Santa";10
"313780 Lambari";1
"313800 Laranjal";1
"313820 Lavras";8
"313835 Leme do Prado";1
"313840 Leopoldina";6
"313850 Liberdade";1
"313862 Limeira do Oeste";1
"313867 Luisburgo";3
"313880 Luz";5
"313890 Machacalis";2
"313920 Malacacheta";3
"313930 Manga";2
"313940 Manhuaçu";5
"313950 Manhumirim";2
"313960 Mantena";4
"313980 Mar de Espanha";3
"313990 Maria da Fé";1
"314000 Mariana";8
"314015 Mário Campos";1
"314050 Martinho Campos";1
"314070 Mateus Leme";5
"314080 Matias Barbosa";2
"314110 Matozinhos";6
"314120 Matutina";1
"314140 Medina";2
"314170 Mesquita";1
"314180 Minas Novas";1
"314200 Mirabela";1
"314220 Miraí";1
"314270 Montalvânia";1
"314280 Monte Alegre de Minas";3
"314300 Monte Belo";1
"314310 Monte Carmelo";4
"314340 Monte Sião";1
"314330 Montes Claros";30
"314350 Morada Nova de Minas";1
"314390 Muriaé";27
"314410 Muzambinho";2
"314430 Nanuque";5
"314435 Naque";1
"314470 Nova Era";2
"314480 Nova Lima";12
"314500 Nova Ponte";1
"314510 Nova Resende";2
"314520 Nova Serrana";7
"313660 Nova União";1
"314530 Novo Cruzeiro";3
"314535 Novo Oriente de Minas";2
"314560 Oliveira";7
"314585 Oratórios";1
"314590 Ouro Branco";1
"314600 Ouro Fino";2
"314610 Ouro Preto";7
"314630 Padre Paraíso";7
"314675 Palmópolis";1
"314690 Papagaios";1
"314710 Pará de Minas";9
"314700 Paracatu";10
"314730 Paraisópolis";2
"314740 Paraopeba";2
"314760 Passa Quatro";2
"314790 Passos";9
"314800 Patos de Minas";24
"314810 Patrocínio";6
"314830 Paula Cândido";1
"314850 Pavão";1
"314870 Pedra Azul";4
"314890 Pedra do Indaiá";1
"314900 Pedra Dourada";1
"314930 Pedro Leopoldo";9
"314950 Pequeri";1
"315020 Piedade de Ponte Nova";1
"315060 Piracema";2
"315110 Pirapetinga";1
"315120 Pirapora";11
"315130 Piraúba";1
"315140 Pitangui";4
"315180 Poços de Caldas";15
"315190 Pocrane";1
"315200 Pompéu";4
"315210 Ponte Nova";8
"315217 Ponto dos Volantes";2
"315220 Porteirinha";1
"315250 Pouso Alegre";17
"315260 Pouso Alto";2
"315280 Prata";6
"315290 Pratápolis";1
"315340 Presidente Olegário";2
"315390 Raposos";1
"315400 Raul Soares";2
"315410 Recreio";1
"315430 Resplendor";1
"315460 Ribeirão das Neves";66
"315490 Rio Casca";2
"315510 Rio do Prado";1
"315560 Rio Pardo de Minas";1
"315630 Rodeiro";2
"315670 Sabará";17
"315690 Sacramento";1
"315720 Santa Bárbara";2
"315733 Santa Cruz de Minas";1
"315765 Santa Helena de Minas";1
"315780 Santa Luzia";33
"315800 Santa Maria de Itabira";1
"315820 Santa Maria do Suaçuí";1
"315920 Santa Rita de Caldas";1
"315960 Santa Rita do Sapucaí";4
"315970 Santa Rosa da Serra";1
"315980 Santa Vitória";6
"315880 Santana do Jacaré";1
"315895 Santana do Paraíso";4
"315990 Santo Antônio do Amparo";2
"316070 Santos Dumont";5
"316100 São Domingos do Prata";2
"316110 São Francisco";4
"316120 São Francisco de Paula";1
"316130 São Francisco de Sales";1
"316140 São Francisco do Glória";3
"316165 São Geraldo do Baixio";1
"316190 São Gonçalo do Rio Abaixo";2
"316200 São Gonçalo do Sapucaí";2
"316210 São Gotardo";2
"316245 São João das Missões";1
"316250 São João del Rei";8
"316257 São João do Manteninha";1
"316265 São João do Pacuí";1
"316280 São João Evangelista";2
"316290 São João Nepomuceno";2
"316292 São Joaquim de Bicas";7
"316295 São José da Lapa";7
"316300 São José da Safira";1
"316330 São José do Divino";1
"316370 São Lourenço";2
"316470 São Sebastião do Paraíso";15
"316490 São Sebastião do Rio Verde";1
"316520 São Thomé das Letras";2
"316553 Sarzedo";7
"316570 Senador Firmino";1
"316620 Senhora dos Remédios";1
"316640 Seritinga";2
"316680 Serra do Salitre";1
"316690 Serrania";1
"316720 Sete Lagoas";52
"316750 Simão Pereira";2
"316760 Simonésia";4
"316780 Soledade de Minas";1
"316850 Teixeiras";2
"316860 Teófilo Otoni";27
"316870 Timóteo";10
"316900 Tocantins";3
"316905 Tocos do Moji";1
"316920 Tombos";3
"316930 Três Corações";19
"316935 Três Marias";3
"316940 Três Pontas";7
"316960 Tupaciguara";2
"316990 Ubá";12
"317005 Ubaporanga";1
"317010 Uberaba";102
"317020 Uberlândia";237
"317040 Unaí";2
"317070 Varginha";16
"317080 Várzea da Palma";2
"317090 Varzelândia";1
"317120 Vespasiano";27
"317130 Viçosa";12
"317160 Virgem da Lapa";1
"317200 Visconde do Rio Branco";6
"320010 Afonso Cláudio";1
"320016 Água Doce do Norte";1
"320020 Alegre";9
"320030 Alfredo Chaves";1
"320035 Alto Rio Novo";3
"320040 Anchieta";5
"320060 Aracruz";21
"320070 Atilio Vivacqua";2
"320090 Barra de São Francisco";8
"320110 Bom Jesus do Norte";1
"320120 Cachoeiro de Itapemirim";51
"320130 Cariacica";105
"320140 Castelo";12
"320150 Colatina";27
"320160 Conceição da Barra";6
"320190 Domingos Martins";4
"320210 Ecoporanga";2
"320225 Governador Lindenberg";1
"320230 Guaçuí";4
"320240 Guarapari";20
"320245 Ibatiba";6
"320250 Ibiraçu";3
"320255 Ibitirama";1
"320260 Iconha";1
"320280 Itapemirim";4
"320290 Itarana";1
"320300 Iúna";3
"320305 Jaguaré";5
"320310 Jerônimo Monteiro";2
"320313 João Neiva";1
"320320 Linhares";22
"320330 Mantenópolis";2
"320332 Marataízes";12
"320340 Mimoso do Sul";1
"320350 Montanha";6
"320360 Mucurici";1
"320370 Muniz Freire";1
"320380 Muqui";1
"320390 Nova Venécia";5
"320400 Pancas";2
"320405 Pedro Canário";3
"320410 Pinheiros";3
"320420 Piúma";2
"320430 Presidente Kennedy";1
"320440 Rio Novo do Sul";3
"320450 Santa Leopoldina";2
"320455 Santa Maria de Jetibá";3
"320460 Santa Teresa";2
"320465 São Domingos do Norte";1
"320470 São Gabriel da Palha";3
"320490 São Mateus";21
"320495 São Roque do Canaã";1
"320500 Serra";105
"320501 Sooretama";8
"320503 Vargem Alta";2
"320506 Venda Nova do Imigrante";2
"320510 Viana";16
"320517 Vila Valério";1
"320520 Vila Velha";116
"320530 Vitória";103
"330010 Angra dos Reis";25
"330020 Araruama";22
"330023 Armação dos Búzios";7
"330025 Arraial do Cabo";5
"330030 Barra do Piraí";23
"330040 Barra Mansa";54
"330045 Belford Roxo";129
"330050 Bom Jardim";4
"330060 Bom Jesus do Itabapoana";10
"330070 Cabo Frio";38
"330080 Cachoeiras de Macacu";7
"330090 Cambuci";1
"330100 Campos dos Goytacazes";122
"330110 Cantagalo";4
"330093 Carapebus";2
"330115 Cardoso Moreira";1
"330120 Carmo";3
"330130 Casimiro de Abreu";2
"330150 Cordeiro";3
"330170 Duque de Caxias";256
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";12
"330187 Iguaba Grande";9
"330190 Itaboraí";68
"330200 Itaguaí";32
"330210 Itaocara";3
"330220 Itaperuna";15
"330225 Itatiaia";5
"330227 Japeri";24
"330230 Laje do Muriaé";1
"330240 Macaé";54
"330245 Macuco";1
"330250 Magé";67
"330260 Mangaratiba";4
"330270 Maricá";24
"330280 Mendes";1
"330285 Mesquita";27
"330290 Miguel Pereira";1
"330300 Miracema";4
"330310 Natividade";1
"330320 Nilópolis";35
"330330 Niterói";152
"330340 Nova Friburgo";35
"330350 Nova Iguaçu";260
"330360 Paracambi";2
"330370 Paraíba do Sul";8
"330380 Parati";5
"330385 Paty do Alferes";3
"330390 Petrópolis";34
"330395 Pinheiral";2
"330400 Piraí";5
"330410 Porciúncula";6
"330411 Porto Real";1
"330412 Quatis";5
"330414 Queimados";40
"330415 Quissamã";6
"330420 Resende";23
"330430 Rio Bonito";15
"330440 Rio Claro";4
"330450 Rio das Flores";1
"330452 Rio das Ostras";27
"330455 Rio de Janeiro";2223
"330460 Santa Maria Madalena";1
"330470 Santo Antônio de Pádua";4
"330480 São Fidélis";1
"330475 São Francisco de Itabapoana";5
"330490 São Gonçalo";281
"330500 São João da Barra";4
"330510 São João de Meriti";135
"330515 São José do Vale do Rio Preto";1
"330520 São Pedro da Aldeia";17
"330540 Sapucaia";3
"330550 Saquarema";23
"330555 Seropédica";21
"330560 Silva Jardim";1
"330575 Tanguá";4
"330580 Teresópolis";20
"330600 Três Rios";32
"330610 Valença";4
"330615 Varre-Sai";1
"330620 Vassouras";7
"330630 Volta Redonda";59
"330000 Município ignorado - RJ";8
"350010 Adamantina";4
"350030 Aguaí";1
"350050 Águas de Lindóia";2
"350070 Agudos";5
"350075 Alambari";1
"350130 Álvares Machado";4
"350140 Álvaro de Carvalho";3
"350160 Americana";34
"350170 Américo Brasiliense";6
"350190 Amparo";9
"350210 Andradina";13
"350240 Anhumas";1
"350250 Aparecida";12
"350260 Aparecida d'Oeste";1
"350270 Apiaí";2
"350275 Araçariguama";2
"350280 Araçatuba";37
"350290 Araçoiaba da Serra";3
"350300 Aramina";2
"350310 Arandu";3
"350320 Araraquara";40
"350330 Araras";14
"350335 Arco-Íris";1
"350360 Areiópolis";1
"350370 Ariranha";1
"350380 Artur Nogueira";6
"350390 Arujá";3
"350400 Assis";12
"350410 Atibaia";20
"350440 Avanhandava";2
"350450 Avaré";12
"350460 Bady Bassitt";2
"350470 Balbinos";2
"350480 Bálsamo";4
"350520 Bariri";4
"350530 Barra Bonita";1
"350535 Barra do Chapéu";1
"350540 Barra do Turvo";1
"350550 Barretos";35
"350560 Barrinha";5
"350570 Barueri";47
"350580 Bastos";3
"350590 Batatais";6
"350600 Bauru";76
"350610 Bebedouro";23
"350620 Bento de Abreu";1
"350630 Bernardino de Campos";1
"350635 Bertioga";7
"350650 Birigui";23
"350660 Biritiba-Mirim";2
"350680 Bocaina";1
"350690 Bofete";1
"350700 Boituva";4
"350740 Borborema";2
"350750 Botucatu";19
"350760 Bragança Paulista";23
"350780 Brodowski";1
"350790 Brotas";6
"350800 Buri";1
"350810 Buritama";3
"350840 Cabreúva";5
"350850 Caçapava";10
"350860 Cachoeira Paulista";5
"350870 Caconde";1
"350880 Cafelândia";1
"350890 Caiabu";2
"350900 Caieiras";4
"350910 Caiuá";1
"350920 Cajamar";11
"350925 Cajati";9
"350930 Cajobi";1
"350940 Cajuru";5
"350945 Campina do Monte Alegre";1
"350950 Campinas";205
"350960 Campo Limpo Paulista";13
"350970 Campos do Jordão";4
"350990 Cananéia";1
"350995 Canas";1
"351000 Cândido Mota";1
"351010 Cândido Rodrigues";1
"351015 Canitar";1
"351020 Capão Bonito";9
"351030 Capela do Alto";6
"351040 Capivari";9
"351050 Caraguatatuba";34
"351060 Carapicuíba";64
"351070 Cardoso";2
"351080 Casa Branca";1
"351090 Cássia dos Coqueiros";1
"351100 Castilho";1
"351110 Catanduva";21
"351120 Catiguá";1
"351130 Cedral";1
"351140 Cerqueira César";3
"351150 Cerquilho";5
"351190 Clementina";1
"351200 Colina";2
"351210 Colômbia";2
"351220 Conchal";2
"351230 Conchas";2
"351240 Cordeirópolis";3
"351280 Cosmópolis";6
"351300 Cotia";29
"351310 Cravinhos";8
"351320 Cristais Paulista";2
"351340 Cruzeiro";15
"351350 Cubatão";17
"351360 Cunha";1
"351370 Descalvado";3
"351380 Diadema";65
"351410 Dois Córregos";2
"351420 Dolcinópolis";2
"351430 Dourado";1
"351440 Dracena";4
"351450 Duartina";1
"351490 Elias Fausto";7
"351492 Elisiário";1
"351500 Embu";25
"351510 Embu-Guaçu";7
"351512 Emilianópolis";1
"351518 Espírito Santo do Pinhal";6
"355730 Estiva Gerbi";3
"351540 Fartura";2
"351550 Fernandópolis";11
"351570 Ferraz de Vasconcelos";29
"351620 Franca";51
"351630 Francisco Morato";31
"351640 Franco da Rocha";25
"351660 Gália";1
"351670 Garça";3
"351700 Getulina";2
"351710 Glicério";1
"351740 Guaíra";9
"351750 Guapiaçu";1
"351790 Guaraci";4
"351820 Guararapes";2
"351830 Guararema";1
"351840 Guaratinguetá";17
"351850 Guareí";5
"351860 Guariba";6
"351870 Guarujá";76
"351880 Guarulhos";191
"351890 Guzolândia";1
"351907 Hortolândia";34
"351930 Ibaté";2
"351940 Ibirá";2
"351960 Ibitinga";5
"351970 Ibiúna";3
"351980 Icém";2
"351990 Iepê";1
"352000 Igaraçu do Tietê";2
"352010 Igarapava";5
"352020 Igaratá";4
"352042 Ilha Comprida";1
"352044 Ilha Solteira";3
"352040 Ilhabela";4
"352050 Indaiatuba";21
"352070 Indiaporã";1
"352100 Iperó";3
"352115 Ipiguá";1
"352130 Ipuã";1
"352140 Iracemápolis";1
"352160 Irapuru";2
"352180 Itaí";6
"352190 Itajobi";1
"352200 Itaju";1
"352210 Itanhaém";17
"352220 Itapecerica da Serra";18
"352230 Itapetininga";25
"352240 Itapeva";10
"352250 Itapevi";44
"352260 Itapira";12
"352270 Itápolis";3
"352280 Itaporanga";1
"352300 Itapura";1
"352310 Itaquaquecetuba";45
"352320 Itararé";5
"352340 Itatiba";5
"352350 Itatinga";1
"352360 Itirapina";7
"352390 Itu";32
"352400 Itupeva";10
"352410 Ituverava";7
"352420 Jaborandi";1
"352430 Jaboticabal";6
"352440 Jacareí";44
"352450 Jaci";1
"352460 Jacupiranga";7
"352470 Jaguariúna";5
"352480 Jales";7
"352490 Jambeiro";2
"352500 Jandira";19
"352510 Jardinópolis";7
"352520 Jarinu";7
"352530 Jaú";14
"352560 João Ramalho";2
"352570 José Bonifácio";8
"352590 Jundiaí";49
"352600 Junqueirópolis";1
"352620 Juquitiba";3
"352640 Laranjal Paulista";3
"352650 Lavínia";3
"352670 Leme";17
"352680 Lençóis Paulista";3
"352690 Limeira";24
"352710 Lins";12
"352720 Lorena";17
"352730 Louveira";4
"352740 Lucélia";3
"352780 Lupércio";1
"352820 Macedônia";1
"352840 Mairinque";3
"352850 Mairiporã";9
"352870 Marabá Paulista";3
"352900 Marília";40
"352920 Martinópolis";2
"352930 Matão";5
"352940 Mauá";47
"352970 Miguelópolis";4
"352980 Mineiros do Tietê";1
"352990 Miracatu";2
"353010 Mirandópolis";3
"353020 Mirante do Paranapanema";1
"353030 Mirassol";16
"353040 Mirassolândia";1
"353050 Mococa";12
"353060 Mogi das Cruzes";64
"353070 Mogi Guaçu";10
"353080 Moji Mirim";11
"353090 Mombuca";1
"353110 Mongaguá";8
"353120 Monte Alegre do Sul";1
"353130 Monte Alto";5
"353140 Monte Aprazível";6
"353160 Monte Castelo";1
"353180 Monte Mor";9
"353190 Morro Agudo";2
"353220 Narandiba";1
"353240 Nazaré Paulista";3
"353250 Neves Paulista";1
"353260 Nhandeara";2
"353280 Nova Aliança";1
"353290 Nova Europa";2
"353310 Nova Guataporanga";2
"353340 Nova Odessa";6
"353350 Novo Horizonte";2
"353390 Olímpia";7
"353410 Oriente";1
"353430 Orlândia";1
"353440 Osasco";94
"353460 Osvaldo Cruz";5
"353470 Ourinhos";17
"353475 Ouroeste";2
"353490 Pacaembu";3
"353520 Palmeira d'Oeste";2
"353540 Panorama";2
"353550 Paraguaçu Paulista";6
"353560 Paraibuna";2
"353620 Pariquera-Açu";4
"353625 Parisi";1
"353630 Patrocínio Paulista";1
"353640 Paulicéia";2
"353650 Paulínia";14
"353657 Paulistânia";1
"353660 Paulo de Faria";2
"353670 Pederneiras";4
"353710 Pedreira";5
"353720 Pedro de Toledo";2
"353730 Penápolis";2
"353740 Pereira Barreto";9
"353750 Pereiras";1
"353760 Peruíbe";12
"353780 Piedade";3
"353790 Pilar do Sul";1
"353800 Pindamonhangaba";20
"353810 Pindorama";1
"353820 Pinhalzinho";2
"353830 Piquerobi";1
"353870 Piracicaba";60
"353880 Piraju";2
"353890 Pirajuí";7
"353900 Pirangi";4
"353910 Pirapora do Bom Jesus";5
"353920 Pirapozinho";2
"353930 Pirassununga";3
"353950 Pitangueiras";8
"353980 Poá";8
"354000 Pompéia";2
"354010 Pongaí";1
"354020 Pontal";8
"354050 Porangaba";1
"354060 Porto Feliz";6
"354070 Porto Ferreira";3
"354075 Potim";3
"354080 Potirendaba";1
"354085 Pracinha";1
"354090 Pradópolis";1
"354100 Praia Grande";65
"354130 Presidente Epitácio";9
"354140 Presidente Prudente";55
"354150 Presidente Venceslau";3
"354160 Promissão";2
"354170 Quatá";2
"354180 Queiroz";1
"354200 Quintana";1
"354210 Rafard";3
"354220 Rancharia";7
"354240 Regente Feijó";6
"354250 Reginópolis";2
"354260 Registro";7
"354330 Ribeirão Pires";16
"354340 Ribeirão Preto";156
"354370 Rincão";5
"354380 Rinópolis";1
"354390 Rio Claro";30
"354400 Rio das Pedras";6
"354410 Rio Grande da Serra";8
"354420 Riolândia";4
"354425 Rosana";2
"354430 Roseira";3
"354480 Sales";1
"354500 Salesópolis";1
"354520 Salto";5
"354530 Salto de Pirapora";5
"354550 Sandovalina";1
"354580 Santa Bárbara d'Oeste";25
"354600 Santa Branca";1
"354630 Santa Cruz das Palmeiras";1
"354640 Santa Cruz do Rio Pardo";1
"354660 Santa Fé do Sul";6
"354670 Santa Gertrudes";2
"354680 Santa Isabel";3
"354750 Santa Rita do Passa Quatro";6
"354760 Santa Rosa de Viterbo";1
"354730 Santana de Parnaíba";13
"354770 Santo Anastácio";3
"354780 Santo André";101
"354790 Santo Antônio da Alegria";1
"354800 Santo Antônio de Posse";2
"354820 Santo Antônio do Pinhal";1
"354830 Santo Expedito";1
"354850 Santos";135
"354860 São Bento do Sapucaí";1
"354870 São Bernardo do Campo";114
"354880 São Caetano do Sul";23
"354890 São Carlos";32
"354910 São João da Boa Vista";12
"354920 São João das Duas Pontes";2
"354940 São Joaquim da Barra";4
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";9
"354980 São José do Rio Preto";122
"354990 São José dos Campos";107
"354995 São Lourenço da Serra";1
"355030 São Paulo";2575
"355040 São Pedro";3
"355050 São Pedro do Turvo";2
"355060 São Roque";8
"355070 São Sebastião";11
"355080 São Sebastião da Grama";1
"355090 São Simão";4
"355100 São Vicente";67
"355140 Serra Azul";5
"355160 Serra Negra";2
"355150 Serrana";5
"355170 Sertãozinho";24
"355180 Sete Barras";1
"355210 Socorro";3
"355220 Sorocaba";98
"355230 Sud Mennucci";1
"355240 Sumaré";34
"355250 Suzano";29
